Unnamed: 0,ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1,7004267341,10,10,10,10,16,16,16,16,16,16,16,2008
13,24386037000,1,1,1,1,1,1,1,3,3,6,6,2008
24,56937882200,5,5,5,5,5,5,5,5,5,5,5,2008
33,25628233000,3,3,3,3,7,7,7,7,7,7,7,2008
41,25222870300,1,1,1,1,1,1,1,1,1,1,1,2008
82,36164894300,2,2,2,2,2,2,2,2,5,13,13,2008
119,26664481000,1,3,3,3,5,25,40,44,48,56,58,2008
131,25630274200,5,5,5,5,9,9,9,9,9,9,9,2008
135,6602531058,5,5,5,5,5,5,5,5,5,5,5,2008
148,6603477323,9,9,9,9,9,9,9,9,9,9,9,2008
172,24821884600,5,5,7,7,7,7,7,7,7,7,7,2008
178,36634726700,2,2,2,2,2,2,2,2,2,2,2,2008
194,25925271900,1,1,2,2,2,2,2,2,2,2,2,2008
222,26429280500,2,4,4,4,6,6,6,6,6,10,10,2008
258,23091570600,4,4,7,7,7,7,7,7,7,7,7,2008
259,15842015600,3,3,3,3,3,7,9,9,9,11,11,2008
267,25628571400,5,5,5,5,5,5,5,5,5,5,5,2008
272,25825575400,3,3,10,10,10,10,10,11,11,11,11,2008
280,55311855200,5,5,5,5,5,5,5,5,5,5,5,2008
291,23974111700,3,3,5,8,12,12,13,13,18,19,19,2008
307,24821358600,4,4,4,4,4,4,4,4,4,4,4,2008
335,55460736000,15,15,15,15,15,15,15,15,15,15,15,2008
337,36978855700,18,18,18,18,18,18,18,18,18,18,18,2008
343,35593811100,1,1,1,1,1,1,1,1,1,1,1,2008
366,6701690859,1,5,6,8,8,11,11,11,14,14,14,2008
371,52863956700,2,2,2,2,2,2,2,2,2,2,2,2008
380,6507601911,9,12,14,14,14,14,14,14,14,14,14,2008
426,26657137800,1,1,1,1,1,1,3,3,3,3,4,2008
439,26435136200,3,3,4,5,5,9,12,14,14,14,14,2008
489,25655229400,5,5,5,5,5,5,5,11,11,11,11,2008
509,23990008400,3,3,3,3,3,3,3,7,7,9,9,2008
536,14018246700,11,11,11,11,11,11,11,11,11,11,11,2008
665,56888636300,3,4,12,18,19,26,26,26,35,68,72,2008
670,15061717900,3,3,3,3,3,3,3,3,3,3,3,2008
695,26657654200,5,6,6,6,6,6,6,6,6,6,6,2008
698,7202855332,5,5,5,5,5,5,5,5,5,5,5,2008
723,6602919670,5,5,5,5,5,5,5,5,5,5,5,2008
734,25638577600,3,3,6,6,7,7,7,7,13,13,13,2008
756,35101716000,6,6,6,6,6,6,6,6,6,6,6,2008
765,26430656900,2,2,2,2,2,2,2,8,8,8,8,2008
770,35548863600,7,15,15,15,15,18,18,18,42,42,42,2008
800,35173644200,24,24,24,24,24,24,24,24,24,24,24,2008
805,7006736906,2,3,3,3,3,3,3,3,3,3,3,2008
851,8926076800,1,1,3,3,3,7,8,8,10,14,14,2008
858,8840968000,6,6,6,6,6,6,6,6,6,6,6,2008
885,7004272853,9,9,9,9,9,9,9,9,9,9,9,2008
890,36663574200,5,5,5,5,5,5,5,5,5,5,5,2008
972,23979328600,2,2,2,2,2,2,2,2,2,2,2,2008
979,35726709600,1,1,4,4,4,4,4,4,4,4,4,2008
1028,57196282050,2,2,2,2,2,2,2,2,2,2,2,2008
1031,6507104741,58,58,58,58,117,117,121,121,122,122,204,2008
1038,35239828200,4,4,4,4,4,4,4,4,4,4,4,2008
1051,26430954400,4,6,7,7,7,7,7,7,7,7,7,2008
1054,7004753693,2,2,2,2,2,2,2,2,2,2,2,2008
1061,24831715800,1,2,20,23,24,24,24,24,33,36,39,2008
1074,25027110000,5,6,9,12,14,14,18,18,18,18,18,2008
1089,6701492456,4,4,6,7,7,7,7,7,11,11,11,2008
1090,25960338400,2,4,4,4,5,6,6,8,8,8,8,2008
1092,25929125800,8,10,10,16,20,21,21,21,21,21,21,2008
1130,24823824900,6,7,9,9,9,9,9,9,9,9,9,2008
1144,9739808000,8,8,8,8,8,8,8,8,8,8,8,2008
1147,57188678139,3,3,3,3,3,3,3,3,3,3,3,2008
1156,25937377900,3,3,3,3,3,3,3,3,3,3,3,2008
1157,8220362200,2,2,2,2,2,2,2,2,2,2,5,2008
1167,24483480100,5,5,5,5,5,5,5,5,5,5,5,2008
1200,6603346374,3,3,3,3,3,3,3,3,3,3,3,2008
1224,55321729600,12,12,12,12,12,12,12,12,12,12,12,2008
1257,22940544900,2,2,2,2,2,2,2,2,2,2,2,2008
1270,6602468821,15,15,15,15,15,15,15,15,15,15,15,2008
1272,25031004400,4,4,4,4,4,4,4,4,4,4,4,2008
1287,57203766093,5,5,5,5,5,5,5,5,5,5,5,2008
1295,24341747200,5,5,5,5,5,5,5,5,5,5,5,2008
1308,36944163800,3,3,3,3,3,3,3,3,3,3,3,2008
1322,6603865406,1,1,1,1,1,1,1,1,1,1,1,2008
1324,56538603500,3,3,3,3,3,3,3,3,3,3,3,2008
1359,7103266173,7,7,7,19,19,19,19,19,19,19,19,2008
1371,25630447700,4,4,4,4,4,4,4,4,4,4,4,2008
1383,23470031300,3,3,3,3,3,3,3,3,3,3,3,2008
1390,21934214100,5,5,5,7,7,7,11,11,11,11,11,2008
1448,25640669400,19,19,19,19,19,19,19,19,19,19,19,2008
1453,7201645712,5,5,5,5,5,5,5,5,5,5,5,2008
1464,8970612300,8,8,8,8,8,8,8,8,8,8,8,2008
1478,24512790600,30,31,45,52,55,74,92,117,117,117,117,2008
1490,57002540900,4,4,4,4,4,4,4,4,4,4,4,2008
1511,24833470700,47,47,57,57,57,57,57,57,57,57,57,2008
1513,25640722400,2,4,14,17,17,22,22,22,22,22,22,2008
1535,6506554937,2,2,2,2,2,2,2,2,2,2,2,2008
1556,7003833968,7,9,20,22,22,28,32,35,35,40,43,2008
1569,16644800700,4,4,4,4,4,4,4,4,4,4,4,2008
1577,6603775875,13,13,13,13,13,13,13,13,13,13,13,2008
1626,57193414878,25,25,39,74,91,91,97,97,97,97,97,2008
1635,37087258700,12,13,13,28,30,38,39,39,39,39,39,2008
1679,25654584200,3,3,3,3,3,3,3,3,3,3,3,2008
1682,16039214100,4,4,4,4,4,4,4,4,4,4,4,2008
1684,24437521400,3,3,3,3,3,3,3,3,3,3,3,2008
1697,24481486100,2,2,2,2,2,2,2,2,2,2,2,2008
1720,24764508100,2,17,18,18,19,20,20,22,22,22,22,2008
1734,8315063100,5,5,5,5,5,5,5,5,5,5,5,2008
1745,24830297600,1,27,27,27,27,27,27,27,27,27,27,2008
1762,24922972300,4,4,4,4,4,4,4,4,4,4,4,2008
1767,16640460600,4,4,4,4,4,4,4,4,4,4,4,2008
1778,57201068637,2,2,2,2,2,4,5,5,5,5,5,2008
1796,6602224075,6,6,6,6,6,6,6,6,6,6,6,2008
1797,40762128600,4,7,7,7,7,7,7,7,7,7,7,2008
1817,7003785403,10,10,10,12,12,12,12,12,12,12,12,2008
1826,8677756400,1,1,1,1,1,1,1,1,1,1,1,2008
1906,23391630800,1,1,5,5,5,5,5,5,5,5,5,2008
1938,6603137301,11,11,22,22,22,22,22,22,22,22,22,2008
1962,23004849100,2,2,2,2,5,5,5,5,5,5,5,2008
1992,7005037128,3,3,3,3,3,6,7,9,9,9,9,2008
2003,12141738700,4,9,9,9,9,9,9,9,9,9,9,2008
2019,6508317879,10,10,10,10,10,10,10,10,10,10,10,2008
2052,6507592470,8,14,14,14,14,14,14,14,32,32,32,2008
2064,6603385761,5,5,5,5,5,5,16,20,20,20,20,2008
2150,24464860900,62,62,69,77,77,77,77,77,77,78,78,2008
2158,25927774800,3,3,4,4,5,5,10,10,15,16,17,2008
2185,8241673300,2,2,2,2,2,2,2,2,2,2,2,2008
2190,14631760400,4,4,4,4,4,4,4,4,4,4,4,2008
2193,55998831700,6,6,6,6,9,12,12,14,16,18,18,2008
2229,7006156483,15,15,15,15,15,15,15,19,19,19,19,2008
2276,55886699400,5,8,8,8,8,19,19,19,19,19,19,2008
2315,6602730429,5,8,8,10,16,20,21,21,21,25,25,2008
2322,13411188300,5,5,5,5,5,5,9,9,9,9,9,2008
2335,35957030400,7,7,7,7,7,7,7,7,7,7,7,2008
2357,9840413900,74,74,74,74,74,74,74,74,91,91,91,2008
2370,8293766600,3,3,3,3,3,3,3,3,3,3,3,2008
2378,24778639600,2,3,3,3,3,3,3,3,3,3,3,2008
2426,8219591600,6,6,6,17,17,17,17,24,24,24,24,2008
2433,6508220332,1,1,1,1,1,1,2,2,6,6,6,2008
2436,7402059027,22,22,22,22,22,22,22,22,22,22,22,2008
2444,27167536300,8,11,12,12,12,12,12,12,12,12,12,2008
2494,55311351200,5,5,5,5,5,5,5,5,5,5,5,2008
2514,57196839181,3,3,3,3,3,3,3,3,3,3,3,2008
2520,55872652000,2,2,2,2,2,2,2,2,2,2,2,2008
2532,34167661900,4,4,4,4,4,4,4,4,4,4,4,2008
2536,6603563139,5,5,5,5,5,5,5,5,5,5,5,2008
2547,34770800900,3,6,6,6,6,6,6,6,6,6,6,2008
2578,35329833900,15,15,30,30,30,30,30,30,30,30,30,2008
2580,35100834800,3,3,3,3,3,3,3,3,3,3,3,2008
2629,35581770400,3,3,3,3,3,5,5,5,5,5,5,2008
2636,25929020000,3,3,3,3,3,3,3,3,3,3,3,2008
2640,26424314100,2,18,18,18,20,22,22,22,22,22,22,2008
2641,24767182500,2,2,2,2,2,2,2,2,2,2,2,2008
2648,7005139298,10,10,16,17,17,17,24,24,24,24,24,2008
2661,24332545900,1,1,1,1,1,1,1,1,1,1,1,2008
2675,7004603471,4,4,4,4,6,6,6,6,6,8,8,2008
2693,26658520700,6,6,6,6,6,6,6,6,6,6,6,2008
2714,14819488700,9,9,9,9,9,9,9,9,9,9,9,2008
2715,36832635500,5,8,9,9,11,11,14,14,14,14,14,2008
2732,36571597000,18,18,43,54,62,62,62,62,62,62,62,2008
2752,14029024800,5,5,5,5,5,5,5,5,5,5,5,2008
2777,6603964872,6,7,7,7,7,7,14,14,16,16,16,2008
2794,15061886800,4,4,4,4,4,4,4,4,4,4,4,2008
2805,57194691438,4,4,4,4,13,13,13,13,13,13,13,2008
2918,9943874600,1,1,1,1,1,1,1,1,1,1,1,2008
2942,6602309097,4,11,11,11,11,11,11,11,11,11,11,2008
2943,36124790200,3,3,5,11,15,16,16,19,21,24,26,2008
2944,56538346300,7,7,7,7,7,7,7,7,7,7,7,2008
2958,6701798270,22,22,22,22,22,27,27,27,27,27,27,2008
2994,55939317500,26,26,26,26,26,26,26,26,26,26,26,2008
2998,24341220400,4,4,4,4,4,6,6,6,7,7,7,2008
3005,6507128801,7,7,7,7,7,7,7,7,7,7,7,2008
3036,22234953600,5,5,5,5,5,5,5,5,5,5,5,2008
3045,7005646125,4,4,4,4,4,4,4,4,4,4,4,2008
3047,7402496759,5,5,5,5,5,5,5,5,5,5,5,2008
3048,56230567600,48,48,48,48,48,48,48,48,48,48,48,2008
3057,24492093300,1,1,1,1,1,1,1,1,1,1,1,2008
3058,27067595100,3,3,3,3,3,3,3,3,3,3,3,2008
3064,25924987400,4,4,4,4,4,4,4,4,4,4,4,2008
3067,25654812500,8,8,8,8,8,8,8,8,8,8,8,2008
3085,7801452346,1,1,1,1,5,5,5,5,6,6,6,2008
3125,7006345844,5,13,13,13,15,15,20,20,20,24,24,2008
3131,26324749800,2,2,2,2,2,2,2,2,2,2,2,2008
3159,25823159700,2,2,5,14,14,14,14,14,14,14,14,2008
3203,25960923000,1,1,1,1,1,1,1,1,1,1,1,2008
3204,23395962200,5,8,8,8,8,8,8,8,8,8,8,2008
3233,25822460800,5,5,5,5,5,5,5,15,15,15,15,2008
3267,7003713925,8,8,8,8,8,8,8,8,8,8,8,2008
3269,57203053081,14,14,22,23,23,23,23,23,23,23,23,2008
3281,55472982200,4,4,4,4,4,4,4,4,4,4,4,2008
3288,14070810800,5,5,37,37,37,37,37,37,37,37,37,2008
3295,26767962900,3,4,4,4,4,5,6,6,9,9,9,2008
3297,6507278898,3,3,3,3,3,3,3,3,3,3,3,2008
3320,56410726300,9,10,10,10,10,10,10,10,10,10,10,2008
3330,35618719900,2,2,9,9,9,14,14,14,14,14,14,2008
3350,28568083900,3,3,3,3,3,3,3,3,3,3,3,2008
3352,24777894300,2,3,3,3,8,8,12,13,15,19,21,2008
3354,25028786800,2,2,2,2,2,2,2,2,2,2,2,2008
3355,7403508300,2,2,2,2,2,2,2,2,2,2,2,2008
3403,7006764938,4,4,4,4,4,4,4,4,4,4,4,2008
3412,15137567000,5,5,5,5,5,5,5,5,5,5,5,2008
3413,24822571500,2,5,5,10,10,10,10,10,13,17,17,2008
3460,26639112100,35,35,35,35,35,35,35,35,35,35,35,2008
3478,56235309600,3,3,3,4,6,7,7,8,9,9,9,2008
3486,24723534700,7,13,13,13,20,20,20,20,20,20,20,2008
3506,6602295414,5,5,5,5,5,5,6,6,6,6,6,2008
3508,6701851845,3,3,3,3,3,3,22,36,36,36,40,2008
3525,7005719707,9,9,9,9,9,9,9,9,9,9,9,2008
3649,24070111000,4,4,4,4,4,4,4,4,4,4,4,2008
3661,8945689400,2,2,3,3,3,3,3,3,3,3,29,2008
3674,6507868226,22,22,22,22,22,22,22,22,22,22,22,2008
