Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
12,55376931500,73,73,73,73,2015
17,55719005700,7,7,7,7,2015
18,35444766700,11,11,11,11,2015
29,56781292200,1,1,1,1,2015
37,34870540900,7,7,7,7,2015
46,56411842000,2,2,2,2,2015
47,23397604200,8,8,8,8,2015
86,56002303200,7,7,7,7,2015
131,56513476200,9,9,9,9,2015
146,56939340300,2,3,3,3,2015
147,57192293609,3,3,3,3,2015
151,56114762600,10,10,10,10,2015
155,16309784700,11,11,11,11,2015
162,22236154700,5,5,5,5,2015
167,35318720900,3,3,3,3,2015
180,15070429600,2,2,2,2,2015
219,7004271887,19,19,19,19,2015
250,55961141700,12,12,12,12,2015
285,36003624100,16,22,22,22,2015
293,36805685400,4,4,4,4,2015
320,27867811000,14,14,14,14,2015
321,55974660200,10,10,10,10,2015
347,16679222000,10,10,12,23,2015
356,57203094083,83,83,83,83,2015
401,57188748169,5,9,9,9,2015
408,57189090439,3,3,3,3,2015
412,26531594700,3,3,3,3,2015
416,56968037900,1,1,1,1,2015
435,57188725838,13,13,13,13,2015
441,6701774097,3,3,3,3,2015
442,56190106200,4,4,4,4,2015
449,7402136006,4,4,4,4,2015
450,56517715300,4,5,7,19,2015
472,56594481000,3,3,3,3,2015
480,55803668500,1,1,1,1,2015
485,9245337700,19,19,19,19,2015
497,35965781000,9,9,9,9,2015
500,12784775300,1,1,3,4,2015
545,55440311600,3,3,3,3,2015
556,56639282800,28,28,28,28,2015
566,55949428900,6,6,6,6,2015
582,55973076900,3,5,5,5,2015
592,56735634200,1,1,1,1,2015
627,56203572900,9,9,9,9,2015
653,56822668900,6,6,6,6,2015
667,57188966321,7,7,7,7,2015
670,34870116100,59,70,70,70,2015
682,57192808992,4,4,4,4,2015
689,57196873890,28,28,37,37,2015
692,56156269900,7,7,7,7,2015
723,6602911751,7,7,7,7,2015
736,57035243200,2,2,2,2,2015
776,56682052900,2,2,2,2,2015
796,55143899600,1,1,1,1,2015
801,57023907900,6,6,6,6,2015
833,55323058900,3,3,3,17,2015
842,57190068018,8,8,8,8,2015
851,24528388600,2,2,2,2,2015
852,7202257193,4,4,4,4,2015
865,56986641200,5,5,5,5,2015
868,8704767900,7,7,7,7,2015
914,54790605200,13,18,18,19,2015
921,56960580700,5,5,5,5,2015
931,26424457400,56,56,63,67,2015
935,56100634400,16,16,16,16,2015
948,56463349600,25,25,25,25,2015
956,56769182700,7,7,7,7,2015
967,56779730100,3,4,4,4,2015
970,6603095657,3,3,3,3,2015
993,35607238200,4,4,4,4,2015
995,57016833800,82,82,82,82,2015
1012,15765290300,2,2,2,2,2015
1027,55977742700,56,56,56,56,2015
1029,14027991800,7,7,7,7,2015
1043,56879182000,2,2,4,4,2015
1056,56393857000,9,11,12,15,2015
1083,57188962583,4,4,4,4,2015
1095,34168027600,5,5,9,9,2015
1098,23501049900,4,4,4,4,2015
1105,16229169400,10,10,10,10,2015
1119,56890365100,3,3,4,4,2015
1159,7004832773,11,17,17,17,2015
1162,6602838973,1,1,1,1,2015
1176,56529715900,2,2,2,2,2015
1197,7003289125,5,5,5,5,2015
1226,56879056100,6,11,11,11,2015
1227,55944810600,2,2,2,2,2015
1234,27567563000,7,7,7,7,2015
1243,56709343000,13,13,25,25,2015
1254,56472768900,5,5,5,5,2015
1275,36543568900,3,3,3,3,2015
1285,57193160818,2,2,2,2,2015
1289,57170844100,22,22,22,22,2015
1291,25522904400,3,3,3,3,2015
1302,57189319888,10,10,10,10,2015
1304,57193696999,4,4,4,4,2015
1306,7006178644,2,2,2,2,2015
1312,57204318540,8,8,8,8,2015
1313,57189490405,10,10,10,10,2015
1321,36941201600,3,3,3,3,2015
1328,7601482975,3,3,3,3,2015
1347,57170851300,2,2,4,4,2015
1350,56433303600,7,9,11,12,2015
1352,8894760600,4,4,4,4,2015
1361,46461910700,3,3,3,3,2015
1364,55551467600,3,3,3,3,2015
1372,55800383500,4,4,4,4,2015
1385,56606231300,6,6,6,6,2015
1393,50462041300,8,11,11,14,2015
1394,56110276600,7,7,7,7,2015
1436,7404679473,2,6,6,6,2015
1465,56925439000,3,3,4,4,2015
1481,56070111800,3,3,8,12,2015
1490,56646419100,3,3,3,3,2015
1491,56085593800,2,2,2,2,2015
1492,56318768900,2,2,2,2,2015
1508,6506318631,3,3,7,7,2015
1510,9639192600,25,25,25,25,2015
1517,55973005700,4,4,4,4,2015
1529,55352871800,3,4,7,7,2015
1544,56919530000,3,4,4,4,2015
1555,56825987400,2,2,2,2,2015
1611,56606251800,6,6,6,6,2015
1612,56643004500,7,7,7,7,2015
1619,57190965041,2,2,2,2,2015
1626,57003119100,2,2,2,2,2015
1641,56072896600,7,8,8,8,2015
1642,6602901590,2,2,6,6,2015
1676,55869652000,41,41,41,41,2015
1680,54791013000,3,3,3,3,2015
1717,55576500000,15,18,18,18,2015
1746,56695336800,9,9,9,9,2015
