Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
3550,49361801900,2,2,2,7,7,7,7,7,7,7,2009
3574,28767570400,1,1,1,1,1,1,1,1,1,1,2009
3614,36017051900,2,5,7,8,8,8,8,8,8,10,2009
3622,35240661500,5,5,5,5,5,5,5,5,5,5,2009
3624,26535124100,6,6,6,15,20,23,23,23,23,23,2009
3655,7101642387,4,4,4,16,16,16,16,16,16,16,2009
3657,35145603100,1,1,1,1,1,1,1,1,15,15,2009
3710,35303403200,4,4,5,5,5,5,5,5,5,5,2009
3720,6602760768,6,6,6,6,29,29,43,43,43,43,2009
3746,22943890000,5,5,5,5,5,11,11,14,14,14,2009
3769,8856939100,2,2,2,2,2,2,2,2,2,2,2009
3780,56275791600,3,3,3,8,10,10,12,12,12,12,2009
3784,6603050023,2,2,2,2,2,2,2,2,2,2,2009
3790,35291801300,4,4,4,7,7,7,7,7,7,7,2009
3793,7005464348,9,9,9,9,9,9,9,9,9,11,2009
3805,35199215200,4,4,4,4,4,4,4,4,4,4,2009
3809,16647629300,2,2,5,9,9,9,12,18,18,18,2009
3815,35182485100,17,18,24,24,24,24,40,40,40,40,2009
3833,24470943700,4,4,4,4,4,4,7,7,7,13,2009
3854,16549448700,5,5,17,17,17,17,21,26,26,26,2009
3873,26322177400,4,4,4,4,4,4,4,4,4,4,2009
3902,35226165500,3,3,3,3,3,3,3,3,3,3,2009
3934,6507376789,16,16,16,16,16,16,16,16,16,16,2009
3973,34979238400,4,4,4,4,4,10,10,10,33,33,2009
3979,49961164400,4,4,4,4,4,4,4,4,4,4,2009
3990,7005682812,2,2,2,2,2,2,2,6,6,6,2009
4005,57190157778,6,6,6,6,6,6,6,6,6,6,2009
4043,56450461900,1,1,1,1,1,1,1,1,1,1,2009
4085,57203625101,2,2,2,2,2,3,3,5,5,7,2009
4121,14056573000,4,9,9,9,9,9,9,9,9,9,2009
4142,36681905700,4,4,4,4,4,4,4,4,4,4,2009
4165,24169909500,2,2,2,2,2,2,2,2,2,2,2009
4194,26538252100,10,10,10,10,10,10,10,10,10,10,2009
4198,6602880437,11,11,11,11,26,44,44,44,55,61,2009
4226,57189016863,54,54,54,54,54,54,54,54,54,54,2009
4242,6603851388,4,4,4,4,4,4,4,4,4,4,2009
4247,25823366100,2,2,3,3,6,6,6,6,6,6,2009
4254,7004041664,10,12,12,12,17,17,17,17,17,17,2009
4269,7004272195,5,5,6,6,6,6,6,6,6,6,2009
4297,56257200500,10,10,10,10,10,10,10,10,10,10,2009
4328,9940667600,6,14,14,14,18,18,23,26,26,26,2009
4345,50260982400,4,4,6,6,9,9,9,9,9,9,2009
4368,23135899900,6,6,6,6,6,6,6,6,6,6,2009
4381,6603123732,13,13,13,13,13,13,13,13,13,13,2009
4402,56597543700,2,2,2,2,2,2,2,2,2,2,2009
4417,35868023100,6,6,6,6,6,6,6,6,6,6,2009
4428,14018072600,2,2,2,2,2,2,2,2,2,2,2009
4434,35318482600,27,27,27,27,27,27,27,27,27,27,2009
4451,55928690800,5,5,5,5,5,5,5,5,5,5,2009
4454,26539003600,1,1,1,1,1,1,1,1,1,1,2009
4466,7004123744,3,3,4,4,4,8,8,8,8,8,2009
4487,7004435348,9,9,9,9,9,9,9,9,9,9,2009
4498,35148674400,1,1,1,1,1,1,1,1,1,1,2009
4507,6602183514,3,3,3,3,3,3,3,3,3,3,2009
4517,7003486376,3,8,8,8,8,8,8,8,8,8,2009
4540,7003792530,7,7,7,7,7,7,7,7,7,7,2009
4553,55249041300,2,2,2,2,2,2,2,2,2,2,2009
4590,6602312160,4,4,6,6,6,6,6,6,6,6,2009
4602,7005147476,8,8,8,8,8,8,8,8,8,8,2009
4607,15045377000,6,6,6,6,6,6,6,6,6,6,2009
4644,27467638000,2,4,4,15,15,15,15,15,15,15,2009
4645,25651412700,5,5,5,5,5,5,5,5,5,5,2009
4648,6602924956,5,5,6,6,6,10,10,10,10,10,2009
4683,57197222348,2,2,2,2,2,2,2,2,2,2,2009
4700,24476805800,4,4,4,4,4,4,4,4,4,6,2009
4732,24482878600,4,5,9,9,9,9,9,9,9,9,2009
4755,7102921516,3,3,3,3,3,3,3,3,3,3,2009
4760,16229393700,7,12,12,12,12,12,12,12,12,12,2009
4860,13310286800,5,5,5,5,5,5,5,5,5,5,2009
4866,23993801800,7,8,8,8,8,8,8,8,8,8,2009
4903,9942956800,4,4,8,8,8,8,12,28,43,57,2009
4906,35276255400,8,8,8,8,8,8,8,11,11,11,2009
4934,35185749800,4,4,4,4,4,4,4,4,4,4,2009
4987,50162526500,3,5,5,8,8,8,17,17,18,18,2009
5048,35184952800,7,7,7,7,7,7,7,7,7,7,2009
5065,35145708800,6,6,6,6,6,6,6,6,6,6,2009
5075,8092430100,4,4,6,6,7,8,8,8,9,9,2009
5105,27867818600,3,3,3,3,3,3,3,3,3,3,2009
5111,57199396124,8,8,8,8,8,8,8,8,8,8,2009
5115,35271092200,3,3,3,3,3,3,3,3,3,3,2009
5138,24168886900,10,10,10,10,10,10,10,14,14,14,2009
5140,47061060000,5,5,6,6,6,6,6,6,6,6,2009
5143,36241672900,2,2,8,16,17,20,23,26,28,37,2009
5144,6603341203,4,4,4,4,4,4,4,4,4,4,2009
5160,36615560200,2,2,2,2,2,2,2,2,2,2,2009
5179,35226484600,13,13,13,13,13,13,13,13,13,13,2009
5193,57192514442,9,9,9,9,9,9,9,9,9,9,2009
5228,7003864257,3,3,3,3,3,3,3,3,3,3,2009
5277,7403481038,6,6,6,6,6,6,6,6,6,6,2009
5293,14022951100,3,3,3,3,3,3,3,3,3,3,2009
5303,14831857200,3,4,15,21,27,31,42,48,53,65,2009
5314,8701117500,14,14,18,18,22,22,25,25,25,25,2009
5319,36807284800,1,1,1,1,1,1,1,1,1,1,2009
5321,56096079200,2,2,2,2,2,2,2,2,2,2,2009
5333,9735670800,2,2,2,2,2,2,2,2,2,2,2009
5370,35204372400,2,3,3,6,6,9,11,17,41,43,2009
5396,16506125600,4,6,8,8,8,8,8,8,8,8,2009
5416,35275933800,1,1,1,1,1,1,1,1,1,1,2009
5492,35147779100,5,5,5,5,5,5,5,5,5,5,2009
5507,27868015400,20,20,20,20,20,20,20,20,20,20,2009
5509,6602074839,10,10,10,10,10,10,10,10,10,10,2009
5512,35198055500,6,6,6,6,6,6,6,6,6,6,2009
5514,55470593600,7,7,7,7,7,7,7,7,7,7,2009
5517,57198155639,7,7,7,7,7,7,7,7,7,7,2009
5528,7004358228,3,3,3,3,3,3,3,3,3,3,2009
5536,52964511400,2,2,2,2,2,2,2,2,2,2,2009
5615,57196686620,5,5,5,6,6,6,6,6,6,6,2009
5619,14827518200,5,6,6,6,6,6,6,6,6,6,2009
5626,7202042160,6,6,6,6,6,6,6,6,6,6,2009
5638,35725999700,8,8,8,9,9,9,9,9,9,9,2009
5651,35092968300,2,2,2,2,2,2,2,2,2,2,2009
5677,8710599700,1,1,1,1,1,5,5,8,10,13,2009
5696,57205867130,4,4,4,4,4,4,4,4,4,4,2009
5697,25653986300,3,3,3,3,3,3,3,3,3,3,2009
5712,55819251700,8,12,17,17,17,23,26,26,34,35,2009
5746,35725271900,8,8,8,9,9,9,9,9,9,9,2009
5752,19638440700,4,4,5,5,5,5,5,5,9,9,2009
5759,25628094900,3,3,3,5,5,5,5,5,5,5,2009
5774,36022692400,4,4,12,15,15,17,18,19,19,19,2009
5800,35790702800,5,5,5,5,5,5,5,5,5,5,2009
5807,36460082300,2,2,2,2,2,2,2,2,2,2,2009
5812,35748950700,4,4,6,8,15,15,15,16,16,16,2009
5855,34976543000,2,2,3,4,4,4,4,4,4,4,2009
5880,35147864000,2,2,6,6,6,6,6,6,6,6,2009
5899,35173299500,4,4,5,5,5,10,18,18,19,23,2009
5921,26435991700,3,3,3,3,3,3,4,4,4,4,2009
5951,55789042900,8,8,8,8,8,8,8,8,8,8,2009
5971,6603960012,5,5,5,5,5,5,5,5,5,5,2009
5972,32867515500,2,2,2,2,7,7,7,7,7,7,2009
5978,25721937800,3,3,3,3,3,3,3,3,3,3,2009
5995,57199850768,2,2,2,2,2,2,2,2,2,2,2009
6002,7004669898,3,3,3,3,3,3,3,3,3,3,2009
6005,55967096000,1,1,1,1,1,1,1,1,1,1,2009
6035,57191268442,2,2,2,4,6,6,6,6,6,6,2009
6102,9734730000,4,4,6,6,7,8,9,9,9,9,2009
6111,57197229859,13,13,13,13,13,13,13,13,13,13,2009
6132,55624633400,12,15,15,15,15,15,15,15,15,15,2009
6134,6508323408,5,5,5,5,5,5,5,5,5,5,2009
6147,35101354500,3,3,4,4,4,4,4,4,4,8,2009
6153,24079810800,3,3,3,3,3,3,3,3,3,3,2009
6155,26768454800,2,2,5,5,5,5,5,5,10,10,2009
6176,6602508569,29,29,29,29,29,29,29,29,29,29,2009
6185,7102010300,3,3,3,3,3,3,3,3,3,3,2009
6200,27867805500,5,11,11,11,14,16,16,61,61,61,2009
6226,36625963300,4,4,4,4,4,4,4,4,4,4,2009
6283,34771280000,1,1,1,1,1,6,7,7,7,7,2009
6303,7004366946,8,8,8,8,8,11,11,11,11,11,2009
6313,26649351300,2,2,5,8,8,8,8,8,8,8,2009
6317,26967448300,2,2,2,2,2,2,2,2,2,2,2009
6325,14039068200,3,3,3,3,3,3,3,3,3,3,2009
6338,55613242733,2,2,2,2,2,2,2,2,2,2,2009
6366,6602862069,3,3,3,3,3,3,3,3,3,3,2009
6369,12345096900,21,21,21,24,24,24,41,41,41,41,2009
6373,8357289200,11,39,39,110,110,121,121,121,121,121,2009
6395,8503782900,5,5,5,14,14,14,21,21,21,21,2009
6404,8356260500,12,13,18,18,24,35,38,42,42,44,2009
6409,6508162963,7,7,7,7,7,7,7,7,7,7,2009
6430,23476581200,3,3,3,3,3,5,7,7,7,7,2009
6457,35339846100,1,1,1,1,1,1,1,1,1,1,2009
6473,56448213300,4,4,4,4,4,4,4,4,4,4,2009
6477,23970608500,20,20,20,20,20,20,20,20,20,20,2009
6492,23468961000,3,3,3,3,3,3,3,3,3,3,2009
6507,55625326700,1,1,1,1,1,1,1,1,1,1,2009
6509,55789297300,12,12,12,12,12,12,12,12,12,12,2009
6511,35110861200,4,4,4,4,4,4,4,4,4,4,2009
6529,23003825600,1,1,1,1,1,1,1,1,1,1,2009
6576,23974876100,2,2,4,4,4,4,4,4,4,4,2009
6590,15054101600,19,25,25,25,34,44,44,63,72,72,2009
6593,56307521500,6,6,6,6,6,6,6,6,6,6,2009
6617,55664171900,18,18,18,32,32,32,35,35,40,40,2009
6664,35068230200,2,3,5,5,5,5,5,5,5,5,2009
6671,57196026949,12,12,12,12,12,12,12,12,12,12,2009
6682,24338728300,5,5,5,7,7,7,7,7,7,7,2009
6699,35766884700,3,3,3,3,7,7,7,7,7,7,2009
6730,26654075400,5,5,5,5,5,5,8,13,14,14,2009
6732,26325493600,18,18,18,18,18,18,18,18,18,18,2009
6766,32668016600,4,7,8,13,16,20,20,20,20,20,2009
6767,6603002948,2,2,2,2,2,4,4,4,4,4,2009
6796,35789802600,3,3,3,3,3,3,5,5,5,5,2009
6801,35302226400,5,5,5,5,5,5,5,5,5,5,2009
6811,54923485200,3,3,3,13,13,13,13,13,13,18,2009
6937,9734164200,2,2,2,2,2,2,2,2,2,2,2009
6976,7402296705,37,37,37,37,37,37,37,37,37,37,2009
6992,35198000900,3,3,3,3,3,3,3,3,3,3,2009
7002,7402519916,1,1,1,1,1,1,1,1,1,1,2009
7009,54585753600,3,3,3,3,3,3,3,3,3,3,2009
7018,57199035401,10,10,10,10,10,10,10,10,10,10,2009
7042,34969831000,2,2,4,5,5,11,12,15,15,15,2009
7044,35226223800,2,2,2,2,4,4,4,4,4,6,2009
7046,35145791200,1,1,3,3,3,3,3,3,3,3,2009
7065,7003282073,6,6,6,6,6,6,6,10,10,10,2009
7066,57190172764,8,8,8,8,8,8,8,8,8,8,2009
7079,23979264200,6,6,6,12,13,13,13,13,13,13,2009
7109,8258511200,10,10,10,10,10,10,10,10,10,10,2009
7119,8945575800,56,56,56,56,56,56,56,56,56,56,2009
7176,23482427200,5,6,7,8,8,8,11,12,12,12,2009
7182,24481221300,7,7,7,7,16,16,16,16,16,16,2009
7209,35093552500,3,3,3,3,3,3,3,3,3,3,2009
7219,26037863400,3,3,3,3,3,3,3,3,3,3,2009
7235,6508292183,2,2,2,2,7,8,11,13,13,13,2009
7240,27267717500,4,6,6,6,6,6,6,6,6,6,2009
7250,30767840400,4,4,4,4,4,4,4,4,4,4,2009
7281,7005772573,4,4,4,4,4,4,4,4,4,4,2009
7282,55763229900,4,4,4,4,4,4,4,4,4,4,2009
7292,57191251520,5,5,5,5,5,7,7,13,13,13,2009
7295,14825040900,2,2,2,2,2,2,20,20,20,20,2009
7296,26428872900,3,3,3,3,3,3,3,3,3,3,2009
7334,6602198218,7,7,7,10,10,10,10,10,10,10,2009
7347,57204288793,17,17,17,23,23,23,23,26,30,30,2009
7356,35333643900,5,13,15,15,15,19,19,19,19,19,2009
7371,23477921000,1,1,1,1,1,1,1,1,1,1,2009
7380,7006029236,7,7,7,7,7,7,7,7,7,7,2009
7396,23397841400,5,7,7,7,7,7,7,7,7,7,2009
7423,7202730423,3,3,3,3,3,3,3,3,3,3,2009
7429,35361712600,2,2,3,6,7,7,12,21,22,24,2009
7460,6602994648,29,29,29,29,29,29,34,34,34,34,2009
7482,6508012582,5,5,5,5,5,5,5,5,5,5,2009
7506,7403475369,3,3,3,3,3,3,3,3,3,3,2009
7515,7003960799,20,20,20,20,20,20,20,20,20,20,2009
7578,35177359600,2,14,15,15,15,15,18,18,18,18,2009
7583,7403201511,11,17,21,21,26,26,27,34,34,35,2009
7601,26531500400,2,2,4,8,10,10,10,10,10,10,2009
7603,6508129302,5,5,5,5,5,5,5,5,5,5,2009
7688,24366612200,1,3,3,3,3,3,3,6,6,6,2009
7696,6602261275,2,2,2,2,2,2,2,2,2,2,2009
7708,13103898200,18,18,18,18,18,18,18,18,18,18,2009
7735,27867462900,2,4,4,5,5,5,5,5,5,5,2009
7753,7007024506,2,2,2,2,2,2,2,2,2,2,2009
7794,35752953300,3,3,3,3,3,3,3,3,3,3,2009
7861,6507657942,6,6,6,6,9,9,12,14,17,25,2009
7882,6701749482,2,2,2,2,2,2,2,2,2,2,2009
7914,36606748100,2,2,2,2,2,2,2,2,2,2,2009
7934,36105629400,2,2,3,4,5,8,9,12,13,15,2009
7947,35318576700,2,2,2,2,2,2,2,2,2,6,2009
7969,26428945700,4,4,4,4,8,8,8,8,8,8,2009
8006,7006625059,3,3,3,3,3,3,3,3,3,3,2009
8039,35179121700,2,2,2,2,2,2,2,2,2,2,2009
8062,7404433822,4,4,4,4,4,4,4,6,6,6,2009
8093,7004738863,1,1,1,2,2,2,2,2,2,2,2009
8125,57198174434,27,27,27,27,27,27,27,27,27,27,2009
8175,27567489500,5,5,7,7,7,7,7,7,7,7,2009
8205,57199567671,7,7,7,7,7,7,7,7,7,7,2009
8211,55586018100,3,3,3,3,3,3,3,3,3,3,2009
8217,57202909950,19,19,19,19,19,19,19,19,19,19,2009
8258,36022319400,3,3,3,3,4,4,4,4,4,4,2009
8273,6603707763,5,5,5,5,5,5,5,5,5,5,2009
8285,35788947000,7,7,7,7,7,7,7,7,7,7,2009
8293,24588089900,5,5,5,5,5,5,5,5,5,5,2009
8294,35812218200,8,8,9,9,9,9,16,20,28,28,2009
8298,35776481100,4,4,7,8,8,8,8,9,9,9,2009
8310,34978824200,1,1,1,2,2,2,2,2,2,2,2009
8399,6701726564,2,2,2,2,2,2,2,2,10,10,2009
8413,35178719500,4,4,4,4,7,10,10,10,10,10,2009
8422,7801583325,4,4,6,6,8,8,8,8,8,8,2009
8427,36797463300,6,6,6,10,10,16,18,18,25,27,2009
8433,24759531900,3,3,3,3,3,3,3,3,3,3,2009
8448,16647320500,2,2,2,2,3,3,3,4,5,5,2009
8456,56303875000,2,2,2,2,2,2,2,2,2,2,2009
8480,38663419600,6,6,19,19,21,21,21,21,21,21,2009
8493,26431908600,16,16,16,16,16,16,16,16,16,16,2009
8507,55921899200,3,3,3,3,3,3,3,3,3,3,2009
8512,55065257300,8,8,8,8,8,8,8,8,8,8,2009
8521,7006177587,4,4,4,7,7,9,9,9,9,9,2009
