Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
10,7401970635,12,12,12,12,12,12,12,2012
19,36634548900,4,9,9,9,9,9,9,2012
38,7003494205,4,4,4,4,4,4,4,2012
50,6602726745,3,3,3,3,3,3,3,2012
53,54581742800,5,5,5,5,5,5,5,2012
57,35226280500,3,3,3,3,3,3,3,2012
78,55639540400,3,3,3,3,5,5,5,2012
123,7007166540,9,9,9,9,9,9,9,2012
125,55146647600,4,4,11,11,13,13,13,2012
126,56340131200,56,62,71,71,71,71,71,2012
152,55684446500,2,2,2,2,2,2,2,2012
179,12902713100,1,1,1,1,1,1,1,2012
188,6701714180,59,69,69,69,69,69,69,2012
194,56016849700,3,3,3,3,3,3,3,2012
209,35501435900,7,7,7,7,7,7,7,2012
228,54407250400,3,4,4,6,6,6,6,2012
233,6603196991,8,8,8,8,8,8,8,2012
239,55390131000,2,2,2,2,2,2,2,2012
240,55782145400,22,22,22,22,22,22,22,2012
254,56396941400,2,2,2,2,2,2,2,2012
259,55352471100,1,1,1,1,1,1,1,2012
268,8915683900,4,4,4,4,4,4,4,2012
280,55811800700,4,4,4,4,4,4,4,2012
291,16027501900,23,23,23,23,23,23,23,2012
299,56937806800,7,7,7,7,7,7,7,2012
341,7004632677,4,4,20,23,24,24,24,2012
366,24335475600,7,10,10,10,10,15,15,2012
397,44061145500,7,7,7,7,7,7,7,2012
420,9436849500,3,3,24,24,29,29,29,2012
437,57199066122,39,39,72,72,72,72,72,2012
453,23005317000,7,7,7,7,7,7,7,2012
456,55995655700,2,2,2,3,3,7,17,2012
470,6603838207,7,16,16,16,16,16,16,2012
513,55336597100,2,2,2,4,4,4,4,2012
544,12242450800,2,3,3,3,7,7,7,2012
551,6604021227,4,4,4,4,4,4,4,2012
553,8937681800,6,6,6,6,7,7,7,2012
564,26644135200,5,5,5,5,5,5,5,2012
567,7004022711,26,32,32,32,32,32,32,2012
581,26031071400,4,4,4,4,4,4,4,2012
587,55053435400,1,1,1,1,2,2,2,2012
610,26430697600,8,8,8,8,8,8,8,2012
639,35226710600,5,5,5,5,5,5,5,2012
644,24329996300,7,7,7,7,7,7,7,2012
677,8972649800,3,3,3,3,3,3,3,2012
680,55485940200,4,4,6,6,6,6,6,2012
734,23476362800,4,4,4,4,4,9,9,2012
758,57201517140,4,4,4,4,4,4,4,2012
769,57199531976,6,6,6,6,6,6,6,2012
816,55371568400,2,2,3,4,4,4,4,2012
819,57196881113,3,3,3,3,3,3,3,2012
907,55547464700,3,4,4,4,4,4,4,2012
908,6602654044,11,11,11,26,33,33,33,2012
917,36190330500,4,4,4,4,4,4,4,2012
954,55552789100,27,27,27,27,27,27,27,2012
963,57147796200,4,4,4,4,4,4,4,2012
965,54396240700,2,2,2,23,23,23,23,2012
974,7004736287,14,17,17,17,43,43,43,2012
1034,53877668500,2,2,3,3,3,3,3,2012
1037,55387308700,4,4,4,4,4,4,4,2012
1042,14044821700,3,3,3,8,11,14,14,2012
1046,55553679000,7,7,7,7,7,7,7,2012
1057,35423489200,3,3,3,3,3,3,3,2012
1069,56603526600,6,6,6,6,6,6,6,2012
1080,35750932500,4,4,4,4,4,4,4,2012
1088,7004889724,16,16,16,16,64,64,89,2012
1092,57203105218,5,5,5,5,5,7,7,2012
1108,57202654476,6,6,7,7,7,7,9,2012
1123,55372565100,4,4,4,4,4,4,4,2012
1171,6602823587,6,6,6,6,6,7,7,2012
1194,35769262000,12,12,12,12,12,12,12,2012
1206,6504271292,2,2,2,2,2,2,2,2012
1225,9740792600,6,6,8,31,34,38,38,2012
1242,55566867200,2,2,2,2,2,2,2,2012
1258,35366144000,4,4,4,4,4,4,4,2012
1259,55628527677,6,6,6,6,6,6,6,2012
1280,24468168900,3,3,3,3,3,3,3,2012
1367,7403530725,42,42,42,42,42,42,42,2012
1396,23019496400,3,3,3,3,3,3,3,2012
1397,7006457163,3,3,4,4,4,4,4,2012
1412,53265204800,2,2,2,2,2,2,2,2012
1438,55545451400,2,2,2,2,2,4,6,2012
1440,6506961099,7,7,7,7,7,7,7,2012
1450,55509195900,3,3,3,5,5,5,11,2012
1466,24335297300,7,7,7,7,7,7,7,2012
1476,55522702200,3,3,3,3,3,3,3,2012
1480,55498650000,4,5,5,5,5,5,5,2012
1527,13406989600,10,10,10,10,10,10,10,2012
1575,55355619500,2,3,4,4,4,5,7,2012
1636,55360370700,4,4,4,4,4,4,4,2012
1644,55279330500,4,4,4,4,4,4,4,2012
1711,7004053328,12,22,31,46,46,46,46,2012
1744,36766802500,6,6,6,7,7,7,7,2012
1757,56226169900,4,4,4,4,4,4,4,2012
1779,55248308500,1,1,3,3,4,4,4,2012
1782,36570451600,2,2,7,7,7,7,7,2012
1795,56177745300,17,17,17,17,17,17,17,2012
1802,6507491363,5,5,5,6,6,10,10,2012
1805,25948283000,2,2,2,2,2,2,2,2012
1854,55332834100,3,3,4,4,4,4,4,2012
1858,22951839000,6,9,9,9,9,9,9,2012
1906,6506196218,8,8,8,8,8,8,8,2012
1907,7004391933,6,6,6,6,6,6,6,2012
1950,56023454200,3,3,3,3,3,3,3,2012
1985,55705504500,6,6,6,6,6,6,6,2012
1989,55001822400,10,10,10,10,10,10,10,2012
1995,7004464530,46,63,63,63,63,63,63,2012
2014,55575856300,23,23,23,23,23,23,23,2012
2021,57192812164,5,5,5,5,5,5,5,2012
2031,55227857800,2,2,2,2,2,2,2,2012
2045,36666791400,26,26,26,29,36,36,36,2012
2051,7005984473,54,54,125,125,125,125,125,2012
2053,24725611200,2,2,5,5,6,6,10,2012
2066,57200513432,3,3,7,7,7,7,7,2012
2112,56731825000,2,2,2,4,4,4,4,2012
2130,36682161100,5,5,5,5,5,5,5,2012
2212,14017585800,11,11,11,11,11,11,11,2012
2215,55440105200,1,1,1,1,1,1,1,2012
2218,35770021700,7,23,23,23,23,23,23,2012
