Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
16,7003729382,2,2,2,2,2,2014
24,56091446600,5,5,5,5,8,2014
31,6603228789,3,3,3,3,3,2014
58,55892354500,3,3,3,3,3,2014
62,56490304600,2,2,2,2,2,2014
70,57199470231,77,77,77,77,77,2014
74,56003475600,6,6,6,6,6,2014
84,56278368100,4,5,5,5,5,2014
85,55905767600,6,17,24,24,24,2014
116,56764415200,1,1,1,1,1,2014
121,55390323200,2,2,4,4,4,2014
158,55531427200,9,9,9,9,9,2014
208,56080718100,7,7,7,7,7,2014
234,54785262900,4,7,9,9,9,2014
253,7201884734,6,6,6,6,6,2014
275,37110778700,2,2,2,2,2,2014
307,8554454800,8,8,8,8,8,2014
328,55961075000,2,2,2,3,8,2014
329,8920845500,57,57,57,57,57,2014
357,7003376187,14,14,14,14,14,2014
409,7005337879,14,14,14,18,18,2014
418,6506921991,13,13,13,13,13,2014
421,25627283300,6,6,6,6,6,2014
451,35238939800,2,2,2,2,2,2014
465,7101782257,5,5,5,5,5,2014
478,26430482000,1,1,3,3,3,2014
492,7101820325,2,4,6,6,6,2014
512,8210164900,5,5,5,5,5,2014
516,55507392400,4,4,4,4,9,2014
538,7003663098,71,71,104,104,104,2014
541,23989107600,19,19,19,19,19,2014
594,57190798269,12,12,12,12,12,2014
601,7102447001,8,9,9,13,13,2014
612,56323460100,2,4,6,6,7,2014
635,56463148700,63,63,63,63,63,2014
650,7102700855,1,1,1,1,1,2014
669,6603551671,6,6,6,6,6,2014
679,6507989604,4,4,4,4,4,2014
684,56056477500,3,5,5,5,5,2014
710,35292611200,5,5,5,5,5,2014
717,55513194100,6,16,16,16,16,2014
729,56515297200,18,18,18,18,18,2014
740,36170379700,3,3,3,3,3,2014
745,57201265019,4,4,4,4,4,2014
792,55210404700,2,5,5,5,5,2014
815,7103381652,57,57,185,185,223,2014
843,56724226600,3,3,3,3,3,2014
849,34978108100,22,22,22,22,22,2014
883,56368652700,3,3,3,3,3,2014
884,7003288074,69,69,69,69,69,2014
903,36665846700,12,12,12,12,12,2014
913,56442094500,1,1,1,1,1,2014
918,6701814469,4,4,4,4,4,2014
947,55800824800,6,6,6,6,6,2014
994,56303734800,4,4,4,4,4,2014
1004,53364401900,1,1,2,2,2,2014
1026,56600628100,2,2,3,3,3,2014
1040,35225209300,1,1,1,1,1,2014
1055,55845598600,1,3,4,4,4,2014
1058,7102504355,68,68,68,68,68,2014
1063,55056139500,2,2,2,2,6,2014
1073,14826391900,10,10,20,20,28,2014
1076,6602070971,3,3,3,3,3,2014
1079,7006055356,5,11,20,23,26,2014
1085,35794846500,8,8,8,8,8,2014
1129,56600853100,2,2,2,2,2,2014
1146,7006300324,6,8,8,8,8,2014
1153,8331410200,29,29,29,29,29,2014
1167,26540948400,1,1,1,1,1,2014
1181,56305144400,7,7,7,7,7,2014
1190,6602131692,3,3,3,3,3,2014
1200,55329916500,3,3,48,48,48,2014
1204,57185537000,3,3,3,3,3,2014
1207,23568612400,6,6,6,6,6,2014
1212,56690567000,8,8,8,8,8,2014
1239,6603017352,5,5,5,5,5,2014
1244,15135551700,1,1,1,1,1,2014
1293,56548893100,8,8,8,8,8,2014
1307,55235036700,10,15,15,34,34,2014
1314,56418593600,2,2,2,2,2,2014
1366,6602341898,4,4,4,4,4,2014
1370,26429318000,37,37,40,40,40,2014
1407,35316018200,3,3,4,7,7,2014
1430,7004159827,83,83,83,83,83,2014
1471,55562055200,3,3,3,3,3,2014
1475,56485392200,3,3,3,3,3,2014
1485,6506942098,10,10,10,10,10,2014
1489,48861000500,2,2,2,2,2,2014
1500,56080939100,3,3,3,3,3,2014
1532,56405507800,2,3,3,5,5,2014
1538,55247696300,3,3,4,4,4,2014
1546,7202709950,2,15,15,15,15,2014
1560,56514689400,90,90,90,90,106,2014
1565,56416174100,5,5,5,5,5,2014
1570,53984089800,1,1,1,1,1,2014
1573,49962985800,8,9,9,9,9,2014
1588,7004440552,13,13,13,13,13,2014
1615,24070104000,6,6,6,6,6,2014
1633,56515509200,31,31,31,31,31,2014
1647,55912205900,2,2,2,2,2,2014
1677,7003642653,5,5,5,5,5,2014
1727,56872545300,6,6,6,6,6,2014
1735,56304222900,2,2,2,2,2,2014
1739,34870369100,1,1,1,1,1,2014
1743,15074491000,12,12,12,12,12,2014
1759,8840160700,7,7,7,7,13,2014
1766,57193917441,3,3,3,6,6,2014
1769,55670342800,6,7,7,7,11,2014
1785,56421924000,12,12,12,12,12,2014
1803,12763115200,5,5,5,5,5,2014
1816,36963848900,2,2,2,2,2,2014
1879,54973971200,15,36,36,36,36,2014
1931,56410509700,3,3,3,3,3,2014
1939,55175232000,5,5,5,5,5,2014
1944,6507020806,5,5,5,5,5,2014
1973,56650986300,2,2,2,2,2,2014
1979,6603706866,1,1,1,1,1,2014
1983,23009970700,2,2,2,2,2,2014
1994,28568150400,2,2,2,2,2,2014
2001,6602580646,3,3,3,3,3,2014
2010,55880387500,9,9,9,9,9,2014
2017,8538768800,10,10,10,10,10,2014
2028,57188837260,6,6,6,6,6,2014
2029,56303861600,3,3,3,3,10,2014
2040,54957019000,2,2,2,2,2,2014
2055,14052002000,3,3,3,3,3,2014
2057,56298323100,8,8,8,8,23,2014
2074,56352532300,2,2,2,2,2,2014
2091,55921184300,2,2,2,2,2,2014
2092,8553096800,4,6,6,6,6,2014
2097,26659171200,9,9,9,9,9,2014
2100,55745218900,17,17,17,17,17,2014
2117,56400932000,3,3,3,3,3,2014
2166,55813744700,2,2,2,2,2,2014
2190,55064235900,3,11,77,77,77,2014
2195,36013692000,15,18,18,18,18,2014
2205,36700746300,13,13,14,14,14,2014
2211,6507036738,5,5,5,5,5,2014
2235,6603501558,2,2,2,2,2,2014
2276,36728470800,4,4,4,4,4,2014
2304,56428866800,2,2,3,3,3,2014
2322,55325698800,3,3,3,3,3,2014
2390,7005908147,4,4,4,4,4,2014
2394,6602158037,5,5,5,5,5,2014
2435,7005842788,11,11,11,11,11,2014
2455,55897918000,4,4,4,4,4,2014
2486,8555264800,4,4,4,7,7,2014
2499,7004313790,1,19,61,61,61,2014
2528,55386096200,3,3,3,3,3,2014
2539,56784272300,3,3,3,3,3,2014
2571,55888041500,2,2,4,4,4,2014
2606,56884348800,2,2,2,2,2,2014
2609,55080111500,3,3,3,3,3,2014
2610,56784395900,11,11,11,11,11,2014
2658,6507074697,10,10,10,10,10,2014
2670,57199286635,6,6,6,6,6,2014
2687,55935801300,5,5,5,5,5,2014
2735,57204549001,4,4,4,4,8,2014
2763,26027138700,5,5,5,5,5,2014
2772,56592109900,2,2,2,2,2,2014
2788,35964277500,11,11,16,16,16,2014
2796,47962477400,5,5,5,5,5,2014
2847,12753945200,41,41,41,41,41,2014
2850,56346223700,12,12,12,12,12,2014
2855,56275453500,8,8,8,8,11,2014
2860,56112940300,11,45,49,49,49,2014
2868,7006321608,4,5,5,5,5,2014
2879,56515358500,7,22,24,24,24,2014
2946,56594178500,2,2,2,2,2,2014
2965,42262237300,1,1,1,1,1,2014
3038,35379576100,3,3,3,3,3,2014
3044,35190134000,6,6,6,6,6,2014
3058,56160592500,2,2,4,4,4,2014
3073,56313356700,7,7,7,7,7,2014
3083,15828193000,41,41,62,62,62,2014
3087,35955715700,2,2,2,2,2,2014
3088,55542037700,12,12,12,12,12,2014
3093,24544861300,7,7,7,7,7,2014
3096,56323509500,4,4,4,4,4,2014
3133,38861546800,6,6,6,6,6,2014
3136,56731120300,4,6,6,6,6,2014
3159,56898971000,2,2,2,2,2,2014
3172,48661352700,4,4,4,7,7,2014
3181,6506654142,5,5,5,5,5,2014
3243,57202193726,3,3,3,3,3,2014
3262,7103229351,29,29,51,51,51,2014
3290,7004375763,4,4,4,4,4,2014
3302,35107616800,8,8,8,8,8,2014
3319,56178546800,2,2,2,2,2,2014
3341,56728516800,3,3,3,3,3,2014
3365,23388785300,2,4,4,6,8,2014
3449,16240669800,9,9,9,9,9,2014
3477,56159639400,7,7,8,10,10,2014
3485,22941996300,5,5,5,5,5,2014
3488,37100030600,5,5,9,9,9,2014
3499,57189257666,1,2,2,2,2,2014
3509,56592145400,5,5,5,5,5,2014
3528,57188551158,8,8,8,8,8,2014
3546,27567854000,4,4,4,7,10,2014
3551,48361170800,4,4,13,17,38,2014
3553,57200141383,4,5,5,9,9,2014
3562,56419811000,2,2,2,2,2,2014
3579,7006260165,20,20,20,20,20,2014
