Unnamed: 0,ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1656,6505737635,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1694,6602312505,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1799,55628547884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1815,15019473400,2,5,10,10,10,10,10,10,10,14,14,14,14,14,14,2004
1829,7402515233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
1894,8731755200,10,16,16,16,25,69,152,152,160,160,164,164,214,214,215,2004
1914,6505648715,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2004
1933,6603105760,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,2004
1945,6602418241,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1949,36599805500,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2004
1967,7801451703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1978,57191585604,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1982,22433514100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
1984,6701308311,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
1988,6506208823,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2023,7101766675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2062,6602509846,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,2004
2086,57196655437,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
2128,55534140961,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2156,6602452487,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2164,55888269800,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
2174,6507512730,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2179,23975627600,3,3,3,3,4,4,4,7,8,8,8,9,9,10,10,2004
2180,6505561198,2,2,2,2,4,4,4,7,10,10,10,10,10,10,10,2004
2199,22333659000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2203,35495413600,8,8,8,8,8,8,8,8,8,22,22,22,22,22,22,2004
2230,6603832406,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2261,6506691204,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2445,36766255500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2452,6508370575,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
2473,7005529009,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2478,56524368600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,2004
2518,7005940891,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2605,6505667397,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
2612,24343470300,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2004
2630,6506247514,4,4,7,7,7,7,7,9,9,9,9,9,13,13,13,2004
2640,56268440100,7,7,7,7,7,7,13,13,13,13,13,13,13,13,13,2004
2707,6602182508,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
2742,57196074966,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,2004
2802,56001046200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
2827,6505778641,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
2829,22433529700,2,2,2,2,2,4,6,6,6,6,6,6,24,24,29,2004
2872,8885586900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2895,8437455400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2950,6601970604,17,17,17,28,35,35,35,49,49,49,64,75,75,84,84,2004
2993,22433668000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3019,10038902900,5,7,8,10,14,14,21,23,26,30,30,30,34,34,35,2004
3028,6507112233,20,20,20,28,28,28,28,28,28,28,28,28,28,28,33,2004
3048,56216326200,1,1,1,1,1,1,1,1,4,4,4,4,4,4,12,2004
3094,6508000980,17,21,21,23,23,23,23,23,23,23,23,23,23,23,23,2004
3135,55944243500,1,1,1,1,1,2,6,6,10,10,11,11,11,11,17,2004
3160,7004013739,14,14,14,14,14,14,14,17,17,17,23,23,39,39,39,2004
3178,7003270243,1,1,1,1,1,1,1,7,7,11,12,12,12,13,13,2004
3198,22433995000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3213,7407281737,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2004
3300,55392058600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
3321,8713780500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3383,23501520800,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,2004
3516,7004656509,1,1,1,1,1,1,1,1,16,16,16,16,16,16,16,2004
3533,6506457551,14,14,14,14,14,14,14,14,16,16,16,16,89,100,172,2004
3538,24462188800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
3545,23668078700,3,8,8,8,8,8,8,8,29,29,29,29,29,29,29,2004
3566,24757890200,71,71,71,71,86,86,86,86,86,86,86,86,86,86,86,2004
3584,12545571900,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
3604,7202736479,17,17,17,21,21,21,21,21,30,30,30,38,38,43,43,2004
3608,21933738000,7,7,7,12,12,12,12,12,12,12,12,12,12,12,12,2004
3618,7003564686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
3643,9536505600,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
3665,12761647800,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
3699,7404246987,5,7,7,7,7,7,7,7,7,7,7,89,89,89,89,2004
3703,8082491200,1,3,3,5,5,5,5,11,12,13,13,14,22,25,25,2004
3711,22433769400,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,2004
3721,8928429100,4,6,11,13,13,13,13,13,13,18,18,18,18,18,18,2004
3734,7005407816,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
3774,6603337889,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
3785,7004299611,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
3791,6506063537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
3794,11043515300,2,2,2,2,3,5,5,7,7,7,11,11,11,11,21,2004
3818,6507561781,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
3965,6701512211,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
4042,22333317700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4136,14037987000,1,1,5,6,8,12,21,30,37,45,45,45,46,50,51,2004
4171,12140451800,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
4233,6701444535,20,20,20,20,21,21,21,21,21,21,21,21,21,25,25,2004
4273,6701603422,1,3,3,3,3,4,4,4,4,4,4,4,4,10,10,2004
4324,22334423400,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,2004
4496,6602799668,1,1,5,6,9,9,9,11,11,11,11,11,11,11,11,2004
4585,36742543600,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
4594,34567738300,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
4643,6701679633,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
4650,7101796750,12,12,12,12,12,19,35,35,35,35,35,35,35,35,35,2004
4666,7003616265,6,6,6,6,6,6,6,6,6,6,13,13,13,13,13,2004
4740,7003493214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4754,9278813000,3,3,3,5,11,11,11,11,11,11,11,11,11,11,11,2004
4855,8314524400,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
4880,7005997172,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2004
4881,57074915800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
4907,7003787941,5,6,7,9,9,12,12,12,18,22,22,22,22,22,22,2004
4908,7004101038,3,3,7,8,8,8,8,8,8,8,8,8,8,11,11,2004
4917,15755088100,3,4,4,4,5,5,5,11,11,13,25,30,30,30,42,2004
5006,7003642148,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5024,6504356396,2,2,2,2,2,2,2,2,5,20,20,22,22,23,23,2004
5079,55007287600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5089,8281318900,6,6,6,9,14,14,14,29,41,41,47,47,47,47,47,2004
5095,7401912597,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5157,6602805293,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2004
5178,22834457700,1,12,13,18,23,27,45,48,49,54,69,71,72,72,74,2004
5202,55938453600,2,2,2,2,4,5,7,7,7,7,9,9,9,9,9,2004
5217,35309166300,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2004
5220,6701503288,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
5271,7102858285,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2004
5276,55970284600,4,4,4,4,4,4,4,4,4,8,8,8,15,19,19,2004
5288,8949740600,2,8,8,8,8,8,12,12,12,12,12,12,12,12,12,2004
5301,22034686200,2,3,4,4,4,5,8,8,8,11,11,11,11,11,11,2004
5392,8910781800,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
5438,22333888700,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2004
5482,7801580973,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
5505,8298204100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
5599,7005888473,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,2004
5616,12786067400,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,2004
5673,6701447488,9,9,9,9,9,9,9,9,9,17,17,17,17,17,17,2004
5692,8258481800,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,2004
5723,15130489300,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2004
5770,7003479713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
5799,6504388111,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2004
5849,6601990236,3,5,5,5,15,18,21,21,27,28,33,40,40,45,50,2004
5866,55945746000,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5867,6507022783,28,28,28,28,76,85,91,91,91,91,141,141,224,231,250,2004
5872,6504596932,6,8,8,10,10,10,10,10,14,14,14,15,15,15,15,2004
5908,7006822472,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2004
5912,7007122176,2,7,7,7,7,7,7,7,7,7,7,9,9,9,9,2004
5946,6603467539,28,28,28,28,28,41,49,49,84,84,92,92,92,92,95,2004
6060,7006054988,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
6069,55332181600,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2004
6135,6602581981,2,2,2,2,2,9,11,14,21,23,23,23,23,23,39,2004
6139,8649940200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
6160,6602340185,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
6189,36699303400,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6294,56207914800,5,5,5,5,24,24,24,24,24,24,26,26,26,26,26,2004
6312,6602758613,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6357,8834578900,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
6435,7102790108,4,4,4,4,35,35,35,35,35,35,35,35,35,35,35,2004
6438,7003886643,3,6,6,6,6,6,6,6,6,6,6,6,6,6,12,2004
6495,6603436225,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6649,8527939100,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2004
6692,56229025900,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
6747,6506939623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
6866,55951491100,1,1,1,1,1,2,7,8,10,12,13,17,18,19,21,2004
6875,6506068120,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
6880,57203196605,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6895,54991396700,3,3,3,5,5,5,5,5,5,5,7,7,7,7,7,2004
6898,8581874600,6,14,17,19,28,30,30,32,32,32,32,32,32,32,32,2004
6955,14037737500,2,2,2,2,4,4,4,5,6,6,6,7,7,7,10,2004
6962,9335467900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
6970,6507906225,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
6981,7005989631,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
7040,6506869036,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
7093,56026485500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
7097,6603215035,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2004
7102,6505983821,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,2004
7401,57198070209,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7403,9437430200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
7498,7402590507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,2004
7532,6508382870,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
7638,35579118100,47,47,47,47,47,47,47,47,47,77,77,160,160,167,167,2004
7655,6701564738,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
7677,6505627247,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
7717,23034164300,2,2,2,2,10,10,19,19,24,27,33,35,46,48,55,2004
7733,57198880067,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7752,7004840890,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
7756,6603758277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
7856,7103201467,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
7857,6701642469,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7932,6506734097,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7945,55217044800,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
7972,24775194900,13,13,13,13,13,13,28,28,28,28,28,28,106,116,116,2004
7985,6603900989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
7988,6701744681,2,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2004
8012,7006621131,5,5,7,7,12,12,12,12,12,12,12,12,12,12,12,2004
8022,8715832700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
8068,8235207700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
8072,23388409100,1,3,4,5,5,6,6,7,7,7,7,7,7,7,7,2004
8080,7201819354,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8114,6506024854,2,2,2,2,20,20,23,23,45,45,58,58,67,67,67,2004
8133,12645277800,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
8142,8357240800,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
8170,7004518289,7,7,14,16,16,16,16,16,16,16,16,16,16,16,16,2004
8172,6701700724,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8235,6505857020,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8238,7003775386,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2004
8259,23098252700,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
8292,6506524821,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,2004
8312,7003554262,22,22,22,22,40,40,40,40,40,40,40,40,40,40,40,2004
8338,7201524785,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2004
8341,6508025844,2,2,2,2,4,6,6,6,6,14,14,14,14,16,16,2004
8411,8608758900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8430,7003908626,8,12,19,19,19,23,26,28,29,29,33,33,36,38,38,2004
8431,55948240600,8,8,25,25,33,33,96,96,171,190,228,228,250,250,260,2004
8438,6506922416,6,6,6,6,6,6,6,6,31,31,99,99,142,142,179,2004
8568,6507792527,17,21,21,23,23,23,23,23,33,40,40,40,40,48,48,2004
8573,7202243061,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
8620,13612974900,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,2004
8651,8321501200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8658,22734208600,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
8709,7406201835,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2004
8712,56363833000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8748,6507769267,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,2004
8773,7201637974,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
8844,8632901600,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2004
8849,8649922200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
8905,15737264900,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,2004
8980,12140214000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
8981,7003660479,15,15,15,27,88,88,115,115,115,115,115,115,115,115,115,2004
9001,6504799311,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9017,57197210462,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9026,7102747178,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2004
9056,57198464710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
9065,6701710477,6,6,6,6,55,66,81,81,81,81,81,81,81,81,111,2004
9079,6507704299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
9080,6505827997,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9112,7402172965,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2004
9175,6507643846,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9191,57194475584,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2004
9192,55402522100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9195,6506932461,3,5,7,7,7,7,7,7,14,18,18,21,21,26,26,2004
9219,6603393347,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9280,7005474386,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2004
9290,36956851600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
9322,56264117000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9418,8659094200,12,14,14,14,14,14,14,14,14,14,14,18,18,18,18,2004
9455,7003554136,1,1,4,4,4,4,4,4,4,4,6,10,15,15,15,2004
9464,55907357800,4,4,4,4,4,4,6,6,6,15,15,20,20,20,20,2004
9469,8535509400,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9493,56026006700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
9516,7005284689,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
9526,6506888232,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
9528,7006211656,28,28,28,28,28,28,43,43,52,52,52,52,52,52,52,2004
9550,56026063000,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
9676,7202063792,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9693,6505879538,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
9696,8210906700,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
9709,6603655067,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9768,6507364766,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2004
9779,26646604000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
9805,8392564500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
9844,7101910293,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
9869,7004158084,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9887,22333626200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9894,6507173368,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9895,35227901600,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2004
9903,8569843600,3,3,3,3,3,3,3,16,16,16,16,23,26,26,26,2004
9912,57202107233,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
9915,8725757600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
10086,7004031004,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,2004
10127,7103361644,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,2004
10192,7102151271,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
10195,6507776388,9,19,19,19,19,19,19,19,22,22,22,22,22,22,22,2004
10202,6602632647,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
10230,7006622655,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10303,55300357400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10327,23977653400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
10350,14032571800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
10359,22633267000,4,5,6,6,6,6,6,9,11,13,15,21,27,30,34,2004
10396,6602983831,2,2,2,2,2,2,2,2,2,16,16,16,16,19,19,2004
10425,7005583997,9,9,25,25,64,70,70,70,81,81,81,82,82,82,82,2004
10430,35508676000,42,42,61,61,61,61,61,61,61,61,61,61,61,61,61,2004
10474,7801586558,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10475,57127114400,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
10486,6604059069,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,2004
10488,8317979700,3,3,4,4,4,4,4,4,18,20,20,20,20,20,20,2004
10537,8526155400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
10634,56204981000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
10643,6507237749,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10662,15046066200,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,2004
10692,6507550072,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
10717,6602087485,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
