Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
39,7005865095,6,6,6,6,6,6,6,6,6,6,6,8,2007
76,23008692200,43,43,62,62,62,62,62,62,62,62,62,62,2007
102,7103065327,3,3,3,3,12,12,12,21,34,34,36,36,2007
104,6508252665,4,9,9,9,9,9,9,9,9,9,9,9,2007
113,24469712500,4,6,6,9,11,11,14,14,15,15,15,15,2007
122,18437015900,2,2,2,2,2,2,2,2,2,2,2,2,2007
161,57204345850,3,3,3,6,6,6,6,7,13,16,16,16,2007
186,13005751700,10,10,10,10,10,10,10,10,10,10,10,10,2007
187,6508024595,4,4,4,4,4,4,4,4,4,4,4,4,2007
192,55715631800,4,4,4,4,4,4,4,4,4,4,4,4,2007
193,23100304500,9,9,9,9,9,9,9,9,9,9,9,9,2007
213,56030195400,4,4,4,4,4,4,4,4,4,4,4,4,2007
217,26767632400,1,1,1,1,1,1,1,1,1,1,1,1,2007
241,57194907127,5,5,5,5,5,5,5,5,5,5,5,5,2007
303,26026181500,2,2,3,6,6,6,9,9,9,9,9,9,2007
315,23984606900,3,3,3,3,3,3,3,3,3,3,3,3,2007
322,16178095900,1,1,1,1,1,1,1,1,1,1,1,1,2007
334,24722993500,2,2,2,2,2,2,2,2,2,2,2,2,2007
351,55738721200,2,2,5,5,5,5,5,5,5,5,5,5,2007
355,23397629300,3,3,4,4,4,4,4,4,4,4,4,4,2007
362,8319802300,4,6,6,6,6,6,6,6,6,6,6,6,2007
384,8552286100,1,1,1,1,1,1,1,7,7,7,7,7,2007
403,6507778855,7,7,7,7,7,60,60,60,60,60,60,60,2007
415,16417168600,1,1,1,1,1,1,1,1,1,1,1,1,2007
491,37091242100,13,13,13,13,13,13,13,13,13,13,13,13,2007
506,55912445100,5,5,5,5,5,5,5,5,5,5,5,5,2007
540,22940989000,2,2,2,2,2,2,2,2,2,2,2,2,2007
608,23006340400,3,3,3,3,3,3,3,3,3,3,3,3,2007
674,7005170650,1,1,1,1,1,1,1,3,8,8,11,11,2007
705,54985679700,6,6,6,6,6,6,6,6,6,6,6,6,2007
752,9744913000,6,6,6,6,6,6,6,6,6,6,6,6,2007
802,6507589105,4,4,4,4,4,4,4,4,4,4,4,4,2007
841,7003876431,17,17,17,17,17,17,17,17,17,17,17,17,2007
888,13106009800,65,65,65,65,65,65,65,65,65,65,65,65,2007
892,16204410100,1,1,1,1,1,1,1,1,1,1,1,1,2007
925,35601922700,4,4,18,18,24,24,24,24,24,24,24,24,2007
