ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
57082568900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55925624200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7006086270,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7004721245,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,7,7,7,7
23008379800,3,3,3,3,3,3,6,7,7,10,13,16,23,24,24,24,24,27,27
6602183678,3,3,3,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11
7003735028,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5
55319411200,1,1,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8
7404347524,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7004802904,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,48,48,48
6603864705,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6701598688,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
6508222379,2,2,2,2,4,5,5,9,12,16,19,19,19,19,19,19,21,28,31
7005785468,13,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
7005820925,6,6,6,6,6,6,9,11,11,11,11,11,17,18,18,18,18,18,18
6508340860,4,6,6,6,6,6,7,9,9,9,9,9,9,9,9,9,9,9,9
7004898532,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7103060034,5,6,6,6,6,6,8,8,8,17,17,17,17,17,17,17,17,19,19
55966322900,2,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6508243911,1,1,1,1,1,4,4,4,4,6,9,26,26,26,42,42,42,42,42
57198287928,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7201427575,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7005825065,2,5,5,5,5,7,7,7,11,11,11,11,11,11,12,15,16,16,17
57202148215,11,11,11,11,11,11,11,11,27,27,27,27,27,27,27,27,27,27,27
7005182753,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6507680743,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5
9278887000,4,4,4,4,4,7,7,7,7,7,7,7,7,7,11,11,11,11,11
6508348555,11,11,11,11,11,11,11,11,11,11,48,48,50,50,61,61,61,61,78
7402486691,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7004552419,5,5,5,5,5,5,5,5,12,12,19,24,69,72,74,85,90,90,109
7003602499,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
26643349800,2,2,2,2,2,3,3,3,3,3,3,3,8,8,8,11,11,11,11
6603549439,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,8,8,8
57202646362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,27,27,27
7006665832,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
57203293454,1,1,3,3,3,5,5,6,6,6,6,6,6,7,7,7,7,8,11
8431745500,2,2,2,2,5,5,5,7,8,9,9,9,9,9,9,9,9,9,9
6602163333,3,3,3,3,3,5,6,15,18,19,19,19,19,19,23,25,25,25,25
35578880100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6603775143,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7006943047,2,2,4,4,6,9,9,11,13,13,13,16,18,18,18,18,18,19,19
57203012983,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57195769379,1,1,1,1,1,1,1,1,1,1,4,4,5,5,6,6,6,6,9
6602391423,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6506421422,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6603350887,6,6,7,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6602157419,14,14,14,14,14,14,14,14,22,22,22,22,72,72,105,105,113,113,119
6507909411,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
56632820400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6507744945,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7006013389,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
7004122182,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6603411226,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,19
6602706773,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7004187706,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55888034700,2,2,2,2,2,2,9,11,11,11,11,11,11,11,11,11,11,11,11
6602145122,2,4,4,4,4,4,4,7,9,9,9,17,21,21,28,31,31,35,35
57203079397,4,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7004501303,5,5,5,15,16,20,24,24,36,39,40,45,64,72,89,102,106,108,113
6701499845,2,2,6,8,10,10,10,11,11,11,22,22,26,33,38,38,40,44,49
6603489952,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6506544315,3,5,5,5,12,12,12,12,15,15,15,15,15,15,15,15,15,15,15
56986153100,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603846131,1,1,4,4,4,6,8,14,15,15,16,16,16,19,23,25,34,34,43
6507796778,13,13,13,13,13,19,19,19,21,21,42,50,50,53,53,53,56,56,56
7202012766,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8
6701447484,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35228078500,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
57199296506,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
15765643800,1,1,1,1,1,5,6,6,6,8,8,9,11,13,21,22,30,33,33
7201682519,2,2,2,2,2,2,2,2,2,9,9,9,9,9,14,14,14,14,14
7003404956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7004221658,4,9,28,34,41,41,41,51,51,51,64,64,67,67,68,68,68,68,68
6701325797,5,5,14,17,19,19,21,21,21,21,30,30,38,38,40,46,46,48,48
8572789200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7006843193,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
6602643117,2,2,3,4,9,16,23,28,30,31,35,41,45,53,59,66,71,75,79
6506632682,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,59,59,59
6602734146,4,4,5,5,5,5,5,5,6,6,12,12,12,12,12,12,12,12,12
13105530600,2,2,2,3,3,3,3,3,3,3,3,5,5,5,6,9,9,9,9
24786222800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56228127700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6602392759,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603879434,25,25,25,25,25,25,34,34,34,34,40,40,40,40,52,52,60,60,60
56041029900,5,9,10,11,11,18,22,22,22,22,22,22,22,22,22,22,24,24,24
56264993700,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7103067323,4,6,6,7,7,8,8,8,8,9,9,14,18,18,18,24,24,24,24
15727215100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
57200560896,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6
35611797200,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
55476545000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
55909391000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,13,18,22,22
57200843089,3,7,8,9,9,9,9,18,19,20,24,24,34,34,35,35,35,37,38
6603815678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7004391549,3,3,3,3,3,3,3,7,8,8,8,8,8,8,8,8,8,8,8
7403208727,4,6,9,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13
8415892900,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
6603624346,2,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7
35554288100,8,10,10,10,13,13,13,13,13,35,46,46,47,47,103,107,116,116,116
7004172494,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,22
6603999152,1,3,4,12,12,12,12,12,15,18,21,26,26,26,26,26,26,26,26
26534738900,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,9,9,9,9
6603877260,9,11,19,22,22,25,25,25,25,25,27,27,27,27,27,27,27,27,27
36980799200,9,16,20,20,20,20,22,23,25,25,25,25,25,25,25,25,25,25,25
18833410600,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
8231399600,9,9,33,33,33,33,33,33,33,33,33,41,41,41,41,41,89,89,122
56118620600,6,6,29,29,77,77,90,90,155,161,173,173,182,182,196,196,200,200,200
6603674640,6,6,6,6,6,15,15,17,17,23,25,25,32,33,33,33,33,33,33
7003427106,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7
57203220163,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
55943505400,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
57203276475,2,2,2,2,2,4,9,9,9,9,10,10,10,12,12,12,12,12,12
14038649900,1,1,1,1,1,7,14,18,25,29,34,50,51,51,51,51,51,51,51
23028661300,3,3,3,3,4,6,6,7,8,9,11,11,12,15,15,15,15,15,15
6602088070,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6603300573,3,3,3,3,3,3,3,6,6,8,12,20,20,20,24,28,28,28,28
6602156986,4,8,10,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15
7006115543,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5
7406373303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7006135297,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6603849754,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7
6603024002,3,3,3,3,3,5,7,7,7,7,7,12,12,17,17,22,30,34,38
7102969748,3,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,14,14
6603121976,8,8,8,14,14,14,14,34,34,34,34,34,34,34,34,34,34,51,51
7202239473,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7
7004464452,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
15824799300,5,12,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
57120169700,3,5,5,10,12,19,19,19,25,25,25,25,25,25,25,25,25,25,25
7003589275,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55942314900,2,2,2,2,2,2,2,6,13,18,21,22,22,22,22,22,22,26,26
55915227600,3,3,3,3,5,5,5,5,5,8,11,11,11,15,15,15,15,18,18
21735146600,3,3,4,4,4,4,4,13,14,35,35,35,35,36,36,36,36,36,36
6508051734,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7402069203,3,3,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6507773959,1,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,5,5
7101691864,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
7103303940,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6602657503,6,9,12,15,20,20,22,23,23,23,23,23,23,23,23,23,23,23,23
7202241426,9,11,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
7401840228,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7801511826,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
