ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
57198569700,11,11,11,11,11,11,11,11,11,11,11,11
57199459012,0,49,49,74,74,80,80,84,84,109,109,158
16246093500,0,0,0,0,0,0,0,0,0,0,0,28
24463533200,0,0,0,0,0,0,0,0,0,0,5,5
24479381400,0,0,5,5,5,5,5,5,5,5,5,5
24478041100,2,4,4,4,4,4,4,4,4,4,4,4
23992333600,5,5,5,5,5,5,5,5,5,5,5,5
6507460498,2,2,2,5,5,7,7,7,7,8,8,8
57200740328,2,2,2,2,2,2,2,2,2,2,2,2
23011446200,0,0,0,0,0,0,6,6,6,6,6,6
57150905800,0,0,0,0,0,0,0,9,24,24,45,45
55796570300,0,8,8,8,8,8,8,8,8,8,8,8
16679297300,2,2,3,3,3,3,3,3,3,3,3,3
36860321100,2,2,2,2,2,2,2,2,2,2,2,2
55461094600,1,1,1,1,1,1,1,1,1,1,1,1
16309169300,0,3,3,3,3,3,3,3,3,3,3,3
6602111300,10,10,10,10,10,23,40,40,59,59,59,59
16479648400,0,0,0,0,0,0,0,6,6,6,6,6
23984405500,0,5,5,5,5,5,5,5,5,5,8,8
23994473300,0,8,8,8,8,8,8,8,8,8,8,8
7005942578,0,0,0,0,0,0,0,0,0,0,11,12
23471997300,4,8,8,8,8,8,8,8,8,8,8,8
24764934000,0,0,0,0,0,0,0,2,2,2,2,2
15134999700,3,3,3,3,3,3,3,3,3,3,3,3
57198180126,0,7,10,10,10,10,10,10,10,10,10,10
23035784800,2,2,3,3,3,3,3,3,3,3,3,3
35486821200,3,4,4,4,4,4,4,4,4,4,4,4
22133757700,0,0,0,0,0,1,1,1,5,5,5,6
16030846000,7,7,7,7,7,7,7,7,7,7,7,7
24469697800,1,1,1,1,1,1,1,1,1,1,1,1
57199296328,7,7,15,15,15,15,15,15,15,15,15,15
25222212100,0,0,0,0,0,7,7,7,7,7,7,7
23395921000,5,5,5,5,5,5,5,5,5,5,5,5
7006364449,0,0,0,3,3,8,8,8,8,8,8,12
8273215100,4,4,4,4,4,4,4,4,4,4,4,4
24725695400,0,6,6,6,6,6,6,6,6,13,14,14
17433548300,0,4,6,6,8,8,8,8,8,8,8,8
55312810600,2,2,2,2,2,2,2,2,2,4,4,4
35076808800,34,36,39,41,41,42,42,44,44,44,44,47
57194818820,1,1,1,1,1,1,1,1,1,1,1,1
57198730045,2,2,2,2,2,2,2,2,2,2,2,2
24469827000,0,0,0,0,0,0,0,4,4,4,4,4
6507198229,5,5,5,5,5,7,7,14,21,21,25,25
20336838200,0,0,0,0,0,5,8,8,9,19,19,19
9939192100,0,0,0,12,12,12,12,12,12,12,12,12
13005477200,7,7,7,7,7,7,7,7,7,7,7,7
14024686000,0,0,0,0,0,8,8,8,8,10,10,10
36707606500,12,12,12,12,12,12,12,12,12,12,12,12
55964052000,3,3,3,3,3,3,3,3,3,3,3,3
24068493200,0,0,0,0,0,0,0,0,0,0,0,11
7004641427,9,9,9,9,9,9,9,9,9,9,9,9
36011984500,6,6,6,6,6,10,13,14,14,14,18,18
57199052399,3,3,3,3,3,3,3,3,3,3,3,3
6701434715,0,0,2,2,2,2,2,6,6,8,8,8
22942347300,0,0,0,3,3,3,3,3,3,3,3,3
23477263600,3,3,3,3,3,3,3,3,3,3,3,3
26026893900,1,1,2,2,2,3,3,3,3,3,3,3
57191636162,6,6,6,6,6,6,17,17,17,17,17,17
23970554200,4,4,4,4,4,4,4,4,4,4,4,4
24512498300,0,8,8,9,10,12,14,17,18,24,24,28
24069927900,25,25,25,25,25,25,25,25,25,25,25,25
22635385400,0,21,25,26,29,29,29,29,29,29,29,29
21934863200,0,9,9,9,9,9,9,9,9,9,9,9
17346052300,1,1,1,1,1,1,1,1,1,1,1,1
24436354100,1,1,1,6,6,6,8,8,8,8,8,8
21742642200,0,0,0,0,0,0,0,3,3,3,3,3
16639727000,0,3,3,3,4,4,4,4,4,4,4,4
26767588100,5,5,5,5,5,5,5,5,5,5,5,5
7007117119,3,3,3,3,3,3,3,3,3,3,3,3
7404821744,0,0,0,4,4,4,4,4,4,4,4,4
23393651700,2,2,2,2,2,2,2,3,4,4,4,4
38562030700,11,11,11,11,11,11,11,11,11,11,11,11
36455806600,0,0,0,0,0,0,0,0,0,6,6,6
21834662800,4,4,4,4,4,4,4,4,4,4,4,8
24344449800,0,0,3,3,3,3,3,3,3,3,3,3
14631535900,0,0,0,0,0,0,2,5,5,5,5,5
11539289500,0,0,0,2,2,2,2,2,2,2,2,2
24536744400,3,3,3,3,3,3,3,4,4,4,7,7
23134870200,12,12,12,12,12,12,12,12,12,12,12,12
24469891700,4,5,7,7,7,7,7,7,7,7,7,9
