ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
8976190300,1,1,1,5,10,24,28,34,37,44,48,50,58,62,65,74,82
25031563000,4,4,4,8,13,18,19,20,24,27,29,30,34,36,38,39,41
8632967400,7,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17
6604070019,3,4,4,4,4,4,8,12,12,12,14,17,18,29,39,51,54
6602767760,5,5,5,5,13,13,13,13,13,23,23,23,23,23,23,23,23
35547331300,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7003896615,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57198386027,84,100,103,103,107,107,116,116,117,117,181,181,222,235,296,297,313
7005490954,20,20,41,41,90,90,112,120,120,120,120,126,126,132,132,132,132
6507262022,1,1,1,1,4,4,4,6,9,14,15,17,19,25,33,37,42
7801578443,10,14,14,31,41,41,41,41,50,56,80,86,107,117,121,129,141
35605563000,2,2,3,3,4,5,8,8,11,11,14,15,18,19,19,20,21
8947003600,14,14,14,14,14,14,14,14,14,14,31,31,43,43,161,161,178
6603776855,12,12,12,12,77,77,97,97,104,104,104,104,119,119,119,119,121
6603304890,3,3,4,4,7,12,14,17,22,22,27,30,35,49,52,53,59
6603885065,5,5,5,5,5,7,7,9,10,13,14,14,14,17,19,21,24
7003670864,18,18,18,18,18,18,18,18,18,18,18,18,69,69,69,69,69
7003687617,7,10,10,18,21,30,38,54,60,61,70,84,90,96,103,108,111
6701390827,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7005880157,8,8,8,11,11,11,11,11,11,31,31,31,31,31,31,31,31
23388389400,9,9,9,9,13,18,18,18,18,23,28,28,28,28,28,28,28
9337191600,32,32,32,32,32,32,42,53,53,53,78,78,78,116,116,116,116
24722021000,3,3,3,3,13,13,13,18,27,28,33,38,43,46,51,59,69
7006104761,8,8,11,11,11,11,15,15,15,15,15,15,15,15,15,15,15
22934573400,2,2,2,2,7,7,7,31,44,58,74,76,81,81,81,93,97
7003338870,9,9,10,10,10,14,14,14,25,25,29,29,30,30,30,30,30
22634297200,2,4,4,4,6,49,66,74,97,100,113,117,125,154,161,165,165
6603057405,6,6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
8568997200,3,3,5,6,8,9,13,20,22,26,26,29,34,118,125,127,131
7007132777,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
7005630654,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6602858545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55936114100,5,6,6,6,11,11,12,12,12,12,16,16,16,16,16,16,16
7006682338,14,14,25,32,32,34,80,88,127,127,162,162,182,182,252,252,384
7005711032,1,1,1,1,1,19,19,23,27,29,29,30,30,30,31,31,37
16636500200,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
55557653000,7,7,7,7,7,7,7,7,7,7,7,7,7,13,13,13,13
24462065900,5,5,5,5,7,12,15,15,17,25,25,27,33,37,37,39,41
6701741271,2,5,10,10,10,12,12,16,19,24,24,24,26,30,30,30,30
8964513700,3,3,3,7,7,10,16,37,42,44,65,85,112,133,180,199,206
7801571194,1,1,1,3,6,26,32,35,38,42,47,56,56,60,69,82,94
24292367100,11,27,27,27,27,27,32,32,32,32,32,32,32,32,32,32,32
6507302917,5,6,6,11,12,12,15,21,33,36,47,49,54,57,57,60,62
6701745253,1,2,4,4,12,12,17,21,31,31,32,33,33,35,36,40,42
13606905600,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
7005821650,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9
8582074700,2,2,3,8,13,13,26,28,40,46,47,59,70,80,98,105,110
7003728045,10,10,12,20,26,26,35,35,37,38,38,41,43,43,43,48,51
8957598800,9,12,14,14,18,18,18,18,22,33,43,47,83,83,89,97,97
10139556200,3,3,4,4,4,4,9,11,26,34,43,48,67,69,76,81,92
8354986500,4,4,4,11,11,15,15,15,21,21,28,28,28,28,33,33,33
15064318000,5,5,5,5,17,23,33,42,49,53,62,62,64,64,65,66,66
6601960308,2,10,10,10,10,15,17,23,34,44,44,44,44,44,44,48,69
6602822871,1,10,13,26,49,70,71,99,116,148,161,176,182,190,197,209,221
7404061255,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16
7004491284,15,15,15,15,15,15,15,15,15,15,15,15,39,44,44,44,44
8121701900,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6,6,6
6603821389,3,3,3,4,4,4,4,4,9,9,9,17,20,25,25,25,25
6507814269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6602819127,5,5,6,6,9,9,12,14,25,25,27,27,28,31,32,32,36
6602862007,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8
13409071500,6,6,6,6,12,13,13,13,15,15,15,15,15,15,15,15,15
6505775841,1,2,3,5,6,8,9,11,18,24,28,38,39,42,45,48,50
8248256900,2,2,2,2,2,2,2,2,2,2,2,2,8,11,29,30,41
7801687677,4,15,15,25,28,33,33,41,47,64,77,86,90,118,133,145,158
55880918200,9,9,9,12,17,18,18,22,22,22,49,49,60,62,70,70,72
6701924908,3,3,3,3,3,8,8,8,8,8,15,15,25,25,25,25,25
57190658202,33,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
26643482900,2,2,2,6,12,16,18,27,43,47,55,65,69,75,76,82,87
12141487600,3,32,32,35,35,53,53,53,55,55,58,58,58,58,62,80,92
7102963219,15,15,15,15,15,15,15,23,24,24,24,24,24,24,24,24,24
6701790482,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8544695600,4,4,4,11,22,28,29,37,48,51,59,61,61,68,73,75,75
55892442400,2,7,7,7,7,7,7,7,7,7,7,13,13,13,13,13,13
6507675068,3,6,11,11,15,21,27,33,39,39,40,42,45,60,64,65,65
7003544087,4,4,4,4,16,18,18,21,26,28,39,39,57,57,58,60,67
6701799276,15,15,23,23,23,23,35,35,40,40,40,40,40,40,40,40,40
7102878204,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,13,13
7003797296,2,2,10,14,30,32,32,32,32,37,38,47,50,50,50,55,55
6602906174,5,6,12,12,24,24,26,31,32,36,36,41,41,41,41,58,66
6701525647,33,33,33,33,33,33,33,33,64,64,64,64,64,64,64,64,64
7003564619,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
24476161300,1,1,1,4,6,7,8,9,11,15,19,28,29,34,35,39,39
7006940042,18,18,18,18,18,18,18,49,75,75,75,75,126,126,193,193,208
55925932600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11
7004863610,4,4,4,5,5,7,7,10,10,10,10,10,10,10,10,10,10
6602319310,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
56853284600,6,6,6,9,9,10,10,20,20,23,27,31,31,36,36,36,36
7006718574,1,1,1,1,1,1,1,3,3,3,3,3,3,7,7,7,7
7003573534,3,3,3,7,7,7,7,7,7,13,13,23,23,23,23,23,29
56227768000,18,18,18,18,49,55,74,75,78,91,127,142,168,168,174,174,182
6508371847,4,7,8,8,13,21,21,21,26,26,26,26,26,29,34,34,38
