Unnamed: 0,ID,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1155,7101659682,2,2,2,2,12,22,24,32,42,49,57,74,74,76,95,105,115,117,117,117,118,119,119,120,123,123,1993
1547,7005925616,8,10,12,13,16,18,22,23,27,29,36,36,36,39,45,45,47,49,52,58,58,59,67,70,73,76,1993
3554,7006640073,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,14,16,16,16,17,17,20,1993
3964,7004426989,8,8,8,8,13,13,13,13,13,13,13,21,21,35,37,46,46,61,78,118,161,168,193,228,234,252,1993
4065,6603681535,1,9,10,10,11,13,16,21,26,32,32,32,41,43,46,50,55,57,62,66,66,67,70,70,70,73,1993
4316,7005781423,2,2,2,2,2,2,2,2,2,10,10,17,17,17,17,17,17,20,21,21,26,26,26,26,28,29,1993
8222,56274170600,2,2,4,4,7,8,13,14,32,36,36,38,39,40,42,47,49,51,53,54,56,56,56,62,63,65,1993
8915,6701766502,3,6,6,6,6,10,10,13,13,15,15,17,24,28,28,30,38,44,48,52,53,57,73,79,92,98,1993
9135,7003723658,2,2,2,3,3,3,3,3,3,6,9,11,28,28,28,48,58,61,64,65,67,76,81,84,91,99,1993
9743,6603901712,3,3,5,5,8,8,8,8,8,8,8,8,8,8,10,10,10,11,11,11,11,11,16,16,16,18,1993
10988,6701426529,2,2,2,2,4,6,8,11,14,16,17,19,19,33,37,41,54,70,73,75,90,102,115,123,137,145,1993
11683,7007177680,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1993
12234,7006188607,4,4,8,8,8,10,10,14,15,28,31,36,38,48,53,55,56,56,59,68,89,92,103,104,106,108,1993
12243,7103235597,2,2,2,2,2,2,5,5,5,6,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,14,1993
14806,7004414755,9,11,11,16,18,18,21,23,23,26,27,27,27,28,28,31,33,33,33,33,37,37,37,37,40,40,1993
18452,7202793493,7,10,10,13,18,22,26,36,45,49,50,57,64,65,73,79,89,95,95,98,101,114,135,153,154,161,1993
18910,55580668400,5,5,5,8,8,8,10,10,10,10,10,11,11,15,15,18,18,18,18,18,18,18,18,22,22,22,1993
19063,7004242724,2,3,3,3,6,6,6,6,6,10,11,11,11,12,15,18,18,21,21,31,31,33,33,36,36,36,1993
21191,7004407237,2,2,2,6,6,6,8,10,10,13,16,19,28,82,85,86,88,89,90,90,94,97,97,103,105,119,1993
22896,7004665791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1993
23004,7005706750,3,5,5,6,8,8,8,12,21,25,32,36,36,44,44,57,57,59,69,86,98,113,121,136,163,175,1993
23674,7003639803,2,2,20,22,24,25,25,29,33,33,35,39,39,46,51,55,56,56,56,56,58,58,58,58,63,66,1993
23964,7003805528,4,4,4,4,4,4,6,6,6,6,6,11,11,20,23,23,28,28,31,41,41,41,41,41,46,47,1993
25199,57204347509,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,1993
26973,7006394924,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1993
30071,7004139328,4,5,5,7,7,8,9,11,11,11,11,12,13,13,28,31,35,36,38,43,47,51,51,55,55,58,1993
30431,55666684900,2,3,6,9,9,12,16,17,20,24,26,26,28,31,32,34,35,39,44,48,49,52,55,56,57,60,1993
30879,55576188000,2,2,2,3,3,3,7,7,9,10,10,10,10,11,11,11,19,26,28,31,34,35,37,39,54,56,1993
32326,7003610807,3,3,3,3,3,3,3,3,5,5,5,5,5,7,7,9,9,10,18,18,18,25,25,25,30,33,1993
32360,35508472200,6,6,6,6,19,19,25,27,32,33,34,34,38,38,39,44,44,46,61,61,61,67,74,74,78,78,1993
33872,7005497961,10,10,16,20,30,49,54,61,80,82,89,98,107,115,125,129,133,135,137,144,145,146,151,151,153,153,1993
35393,7003695994,7,11,12,14,14,15,23,30,32,39,41,43,49,54,58,65,77,82,94,97,109,117,122,125,135,143,1993
35772,7007031683,3,8,12,15,16,18,22,32,35,39,42,47,51,73,82,86,90,94,96,103,111,112,118,126,129,133,1993
