Unnamed: 0,ID,2016,2017,2018,start_year
3,56365987700,3,5,5,2016
7,56707356100,2,2,4,2016
14,10639679200,6,6,6,2016
25,57190943852,7,7,7,2016
29,8702625800,3,3,3,2016
34,56383419500,36,36,100,2016
47,57191039090,3,3,3,2016
49,55256351900,4,4,4,2016
51,57197672885,3,7,10,2016
56,57189072926,3,3,3,2016
64,57190300756,5,5,5,2016
65,23995705900,3,3,3,2016
79,57192384032,3,3,7,2016
92,57188752250,15,29,34,2016
99,6701834930,4,6,6,2016
101,54987307300,45,92,92,2016
104,57188671611,4,4,4,2016
115,57191052229,3,3,3,2016
131,8966521400,27,27,27,2016
135,57188678994,4,5,5,2016
177,57191475737,6,6,11,2016
182,57188590869,8,8,8,2016
190,56568363800,4,7,8,2016
194,56074173200,2,2,2,2016
239,57202228246,4,4,8,2016
249,35590499600,5,5,5,2016
262,57193659335,4,4,8,2016
266,55844557900,4,4,4,2016
321,57191380147,3,7,7,2016
327,56495282900,22,22,22,2016
336,55349497100,5,14,24,2016
337,56031368800,9,9,9,2016
347,25959932700,16,16,16,2016
363,6603684704,4,4,6,2016
366,57194111411,1,1,1,2016
372,57191708967,4,4,4,2016
376,57188648856,3,3,3,2016
399,57190943172,24,32,33,2016
400,7003488915,11,32,32,2016
416,57191674868,4,4,4,2016
437,57191223206,1,1,1,2016
450,7404145008,23,25,30,2016
464,56609057500,9,9,9,2016
476,56102177900,1,1,1,2016
520,57192197994,7,11,30,2016
526,18435271000,1,3,3,2016
560,57189097686,3,3,3,2016
569,57192431690,2,4,4,2016
575,56146251100,3,3,3,2016
583,57110067000,25,25,25,2016
600,8969748600,4,7,7,2016
617,57204340016,47,47,47,2016
623,15842329000,5,9,9,2016
626,57192208910,4,5,5,2016
628,55807355500,5,7,15,2016
651,57052014100,36,36,104,2016
668,57191912451,3,3,4,2016
691,27267841100,5,7,19,2016
700,57193647155,1,3,3,2016
705,57190436407,61,65,65,2016
718,56692168000,3,3,3,2016
755,57190883130,2,3,5,2016
778,56819006500,4,5,6,2016
784,7402917732,5,5,5,2016
789,22933798300,6,7,7,2016
811,57189763844,7,12,12,2016
819,55342086400,4,4,4,2016
823,56340814500,19,24,24,2016
836,56198322800,11,20,20,2016
848,56786221900,1,1,1,2016
854,57192587510,2,5,5,2016
856,7005245951,4,4,4,2016
857,56368017300,8,8,8,2016
876,57192979146,3,3,3,2016
879,57190393812,3,3,3,2016
901,57190860223,11,11,11,2016
938,57189578188,6,7,7,2016
946,57190608236,1,1,1,2016
950,14831586900,2,2,2,2016
956,7004516626,4,4,4,2016
963,6506908112,14,14,14,2016
969,22136867100,2,2,2,2016
984,55485468000,3,3,4,2016
1006,57194710749,3,4,4,2016
1007,27467923400,3,3,3,2016
1018,57191615965,5,7,7,2016
1050,57190129884,3,3,3,2016
1062,57192369246,4,6,6,2016
1108,57189326005,2,4,5,2016
1121,57031932100,9,9,9,2016
1126,57190982930,16,16,16,2016
1142,57189495788,5,5,6,2016
1149,57192915370,7,8,8,2016
1163,55142418600,4,8,8,2016
1179,57170712200,9,12,12,2016
1187,56077663300,3,4,4,2016
1210,57190682797,4,7,8,2016
1213,57192639518,3,4,4,2016
1227,23989372200,72,72,79,2016
1230,56654819700,3,3,3,2016
1233,56835301200,3,6,8,2016
1237,57189987280,3,3,3,2016
1238,57191196391,8,14,14,2016
1249,56835902600,4,4,5,2016
1251,24774245400,74,74,152,2016
1253,57191259101,5,5,5,2016
1258,56022619800,15,15,15,2016
1261,6603781914,4,4,4,2016
1263,57188756521,5,5,5,2016
1272,56595080000,4,26,27,2016
1273,15768729100,24,24,32,2016
1317,56302937500,2,3,3,2016
1320,57190857557,3,9,9,2016
1326,8560165000,1,4,9,2016
1333,56678644300,49,49,49,2016
1346,55553326800,49,49,75,2016
1355,8889302300,3,6,8,2016
1358,57193121796,4,4,4,2016
1374,57190805870,4,7,9,2016
1379,56893432700,5,5,5,2016
1387,23967631600,5,5,5,2016
1408,57191428882,2,5,5,2016
1422,54420885200,1,4,4,2016
1434,56275876400,2,6,6,2016
