Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
69,15835646600,3,3,3,3,3,3,3,3,5,5,2009
103,24484862400,6,6,6,6,6,6,6,6,6,6,2009
252,35302494500,2,2,2,2,5,5,14,17,17,19,2009
364,15020183900,1,2,4,6,7,8,8,9,9,13,2009
370,24342928100,1,1,3,3,3,3,4,4,4,4,2009
491,26968131700,3,4,7,12,15,15,20,21,21,30,2009
495,7003589075,1,4,8,11,13,13,13,13,15,15,2009
656,7005464348,9,9,9,9,9,9,9,9,9,11,2009
917,35204372400,2,3,3,6,6,9,11,17,41,43,2009
974,7202042160,6,6,6,6,6,6,6,6,6,6,2009
1061,26768454800,2,2,5,5,5,5,5,5,10,10,2009
1243,24481221300,7,7,7,7,16,16,16,16,16,16,2009
1281,35361712600,2,2,3,6,7,7,12,21,22,24,2009
1338,7007024506,2,2,2,2,2,2,2,2,2,2,2009
1366,36105629400,2,2,3,4,5,8,9,12,13,15,2009
1382,7006625059,3,3,3,3,3,3,3,3,3,3,2009
1458,16647320500,2,2,2,2,3,3,3,4,5,5,2009
1504,25650338100,12,12,12,12,14,14,14,14,14,14,2009
1602,35198071500,2,6,9,12,16,26,43,53,69,85,2009
1653,7003448733,1,1,1,1,1,1,1,1,1,1,2009
1688,35847370300,4,7,11,17,17,17,17,17,17,17,2009
1890,35312224000,8,20,20,20,20,20,20,20,32,32,2009
1905,26040513700,3,3,3,3,3,3,3,3,3,3,2009
1910,6603366433,4,4,4,4,4,4,4,4,4,4,2009
2091,36722858400,4,21,21,23,24,24,24,27,33,34,2009
2210,26424843800,5,5,6,6,7,7,7,7,7,7,2009
2235,35302811300,2,2,7,9,15,15,15,15,15,16,2009
2272,6506607050,2,7,27,36,49,64,73,75,82,92,2009
2304,56500820000,4,4,4,4,4,4,4,4,4,4,2009
2723,7101685546,7,7,7,7,7,7,7,7,7,7,2009
2741,35766755300,2,2,2,4,4,8,9,9,10,10,2009
2772,7102160800,4,4,4,13,13,13,13,13,13,13,2009
2777,35178951000,6,6,11,14,17,19,23,23,24,25,2009
2927,35213640200,4,5,9,9,9,9,14,16,16,16,2009
2973,7004590897,4,4,4,4,4,4,4,4,4,4,2009
3032,25824882500,5,5,5,5,12,12,15,20,24,30,2009
3034,24080576800,3,3,3,3,3,3,3,3,3,3,2009
3178,7005773229,4,4,4,4,4,11,11,11,11,26,2009
3267,15520739600,5,5,5,5,5,5,7,7,7,7,2009
