Unnamed: 0,ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
105,37061485200,8,12,12,23,23,24,25,25,25,2010
153,55256491700,1,3,5,8,8,8,8,10,12,2010
352,24479883500,6,8,8,8,10,12,15,16,20,2010
465,6506044748,4,9,10,22,22,33,41,44,52,2010
475,56369666300,14,14,14,14,14,14,14,14,14,2010
519,35239938700,22,22,36,36,41,85,90,90,90,2010
522,35728045300,3,3,3,3,3,5,8,8,8,2010
570,36614302200,10,10,23,23,40,40,106,106,199,2010
584,26665350700,3,3,5,5,8,8,8,16,16,2010
714,7203068904,8,9,12,21,21,27,27,28,28,2010
782,55170026800,12,12,12,15,26,31,42,42,42,2010
812,55036442600,9,9,9,9,45,45,45,45,69,2010
949,55876526000,1,1,13,13,13,13,37,37,37,2010
971,36805188500,4,6,9,9,14,16,19,20,20,2010
1020,24469941000,8,8,8,11,11,11,11,11,11,2010
1086,37022678700,16,28,29,30,30,30,30,30,30,2010
1186,36945121300,6,6,11,19,24,25,25,25,25,2010
1218,17434505500,13,13,13,13,13,13,13,13,13,2010
1254,23020305500,5,5,5,5,5,5,5,5,5,2010
1517,7202919796,1,1,6,13,13,14,14,14,18,2010
1573,36106109500,6,6,10,16,16,22,22,33,33,2010
1640,7006364449,3,3,8,8,8,8,8,8,12,2010
1811,36550031000,5,5,5,5,5,5,6,7,7,2010
1923,6601973247,4,4,7,7,10,10,22,26,37,2010
1924,36634100600,2,3,4,4,4,4,4,7,14,2010
2006,36996384200,3,3,3,5,7,11,11,17,17,2010
2060,55893633200,4,4,51,51,73,73,101,101,104,2010
2151,25927450000,3,3,4,4,5,9,9,12,12,2010
2353,26032092300,1,3,5,8,8,8,8,8,8,2010
2517,7003967572,2,2,2,2,2,2,2,6,11,2010
2713,35272632300,5,5,10,10,10,10,10,10,10,2010
2721,55265626800,10,14,15,15,20,29,33,43,44,2010
2761,56677391200,6,6,6,6,6,6,6,6,6,2010
2765,25925027700,8,8,23,23,23,23,23,23,23,2010
2856,21743504400,2,4,4,4,4,4,4,22,25,2010
2863,6603530959,3,3,3,3,3,3,3,3,3,2010
2871,36242541600,2,2,6,8,11,16,23,29,31,2010
2899,14833520200,5,5,6,9,9,17,29,38,48,2010
2901,8201496700,9,9,9,9,9,9,9,9,9,2010
3108,6603095265,3,3,3,3,3,3,3,3,15,2010
3116,7401459370,4,6,6,6,6,7,12,12,13,2010
3155,56494829100,4,4,17,17,25,28,37,37,37,2010
3348,36180031300,5,12,12,12,17,44,50,51,56,2010
3492,8884864300,5,15,17,19,26,28,38,38,38,2010
3578,14008667000,12,12,12,12,12,12,12,12,12,2010
3596,36439971500,6,6,6,10,10,10,11,20,20,2010
3737,35758716500,2,2,2,2,2,4,4,4,4,2010
3796,26021688200,3,3,7,7,7,7,11,11,11,2010
3816,7004560383,12,12,12,12,12,12,12,12,12,2010
3914,36180602300,3,3,3,3,5,5,5,5,5,2010
3948,7004461068,5,5,11,11,11,11,11,11,17,2010
3967,36986770100,6,8,8,8,8,15,16,20,20,2010
4090,34869177500,3,3,3,3,3,3,3,3,7,2010
4129,36632699100,2,2,2,2,2,2,2,2,2,2010
4289,36021907300,8,8,8,8,8,10,10,10,10,2010
4385,35784751000,13,13,13,13,13,13,13,13,13,2010
4421,55882161000,6,6,6,6,6,6,6,6,6,2010
4451,30567622600,4,4,7,11,13,13,13,22,22,2010
4466,35269388000,1,1,5,15,15,20,20,21,21,2010
4603,35338893900,3,3,3,3,3,3,3,3,3,2010
4626,26030055900,8,8,8,8,10,10,12,12,13,2010
4642,36116455600,4,4,4,4,4,4,4,4,9,2010
4672,36514369600,1,1,1,1,3,3,3,3,3,2010
4700,35795603800,1,1,2,3,3,6,6,6,8,2010
4729,7004544211,14,14,14,14,70,70,70,70,111,2010
4852,23468631500,2,4,4,4,4,4,4,4,4,2010
4911,35231501100,3,3,3,3,3,3,3,3,3,2010
4950,7006423157,24,24,24,24,28,28,28,28,28,2010
5109,36462106800,4,4,5,5,5,5,7,7,7,2010
5118,6603071907,1,2,2,3,3,3,3,3,3,2010
5181,35519441200,4,5,14,19,20,20,26,28,30,2010
5203,8598010700,1,1,13,21,29,29,29,29,32,2010
5305,26422206800,4,5,5,5,6,6,7,7,7,2010
5308,24333059600,9,10,36,56,64,64,64,74,74,2010
5329,6701766655,16,16,26,26,26,26,26,26,32,2010
5454,6701361048,9,14,16,17,17,22,30,34,34,2010
5537,37079378900,3,3,4,4,6,15,17,17,17,2010
5581,7004182371,3,3,3,3,3,3,3,3,3,2010
5628,7004965553,4,4,4,4,4,4,4,4,4,2010
5629,16311172900,11,11,11,11,13,18,20,20,21,2010
5703,6508099368,18,22,28,36,39,39,62,68,68,2010
5832,56261663500,24,24,24,24,24,24,24,24,24,2010
5877,36133780400,1,1,1,1,1,1,1,6,6,2010
5926,36518222500,9,9,18,20,20,23,28,32,32,2010
6210,8328831700,13,13,25,32,42,52,56,68,72,2010
6263,7004622027,24,24,24,24,24,24,32,35,37,2010
6335,36499129800,4,7,19,23,38,49,64,81,92,2010
6464,7003690123,6,7,7,7,7,16,16,16,16,2010
6577,26034376000,5,5,5,11,11,11,11,11,11,2010
6583,57195185389,98,98,98,98,98,98,98,108,108,2010
6619,16175973300,6,7,10,10,10,11,11,14,14,2010
6768,57062143400,15,15,15,15,35,35,35,35,35,2010
6848,6506286770,1,1,1,1,1,1,1,7,7,2010
6934,35225578400,5,6,6,6,6,6,6,9,9,2010
7114,23011752200,5,5,5,5,14,16,16,18,18,2010
7195,6507833608,4,4,4,4,4,4,4,4,8,2010
7236,19638535200,10,10,10,10,10,10,10,10,10,2010
7298,24481609500,9,9,9,9,9,19,29,34,34,2010
7320,6603950964,2,2,2,2,2,2,2,2,2,2010
7327,36998009900,10,13,16,16,16,16,16,26,68,2010
7446,56370200700,5,6,8,8,8,8,12,12,12,2010
7518,36662289500,8,8,9,9,10,12,14,16,16,2010
7542,36447568000,4,4,4,4,4,4,4,7,7,2010
7683,36989707500,2,2,2,2,2,2,2,3,3,2010
8045,7403035222,7,7,7,7,7,7,7,7,7,2010
8054,7004015642,3,3,3,3,3,3,3,3,3,2010
8174,36602324700,3,3,3,3,3,3,3,3,3,2010
8248,7102595117,11,11,11,11,11,11,11,11,11,2010
8284,56128625200,3,3,3,3,3,6,8,10,10,2010
8434,35177654500,3,5,5,5,7,8,10,12,13,2010
8474,7005432069,4,4,4,4,4,4,4,4,4,2010
8533,6701398143,8,8,9,9,9,9,9,9,9,2010
8571,36781957700,4,4,4,4,6,12,13,19,28,2010
8572,7102186231,2,2,2,2,2,2,3,4,8,2010
8587,7004319572,5,5,5,5,10,10,10,10,10,2010
8614,35800982700,2,14,23,32,34,34,34,37,37,2010
8704,6507794566,32,32,34,35,35,35,39,42,45,2010
8851,36160860100,2,10,15,22,22,24,25,28,32,2010
9039,23089979300,3,3,3,3,3,3,3,3,3,2010
9056,7102495033,7,7,7,7,7,7,7,7,7,2010
9202,8575769900,4,4,4,4,4,4,4,8,8,2010
9211,57195333662,1,1,1,1,1,1,1,4,7,2010
9276,7005917630,5,5,5,5,5,5,5,5,5,2010
9353,7103406670,4,4,4,12,15,15,25,25,25,2010
9362,23088409000,2,2,2,2,2,2,2,2,2,2010
9450,7003982822,4,13,13,15,20,20,20,20,20,2010
9598,7005119551,12,12,12,17,17,23,23,36,36,2010
9660,13405296400,16,16,16,16,16,16,16,33,33,2010
9715,36622461200,3,20,22,30,33,33,50,54,63,2010
9733,36727445800,4,4,4,4,4,4,8,8,8,2010
9739,7005378175,27,27,27,27,27,27,27,36,36,2010
9749,55368073600,1,1,1,1,1,1,1,1,1,2010
9763,7101736824,2,2,2,2,2,2,2,2,4,2010
9764,23006315300,4,4,4,4,4,4,4,4,4,2010
9814,6602956439,6,10,10,14,14,20,36,36,40,2010
9935,8677529900,6,6,6,6,6,6,6,6,6,2010
9938,55411838700,27,27,42,42,42,43,56,62,63,2010
10036,23494021200,3,3,3,3,3,3,3,4,4,2010
10051,35291372200,11,11,11,11,11,11,11,11,11,2010
10057,23094862600,23,23,28,28,28,28,33,33,33,2010
10301,56068138000,11,11,22,22,36,36,88,89,119,2010
10308,23390706000,4,4,10,16,16,19,19,27,27,2010
10349,6603292839,2,7,11,13,13,20,20,26,26,2010
10500,35119200400,2,2,4,4,7,7,7,9,9,2010
10592,7801486439,10,10,14,14,22,22,22,22,22,2010
10689,36005363400,2,2,2,2,2,2,2,2,4,2010
10711,57198704588,6,6,6,6,6,6,6,6,6,2010
10841,25627585900,2,2,2,2,3,3,16,23,23,2010
10893,55920074400,4,6,13,13,17,27,33,34,35,2010
10982,35148268000,5,7,15,17,17,17,17,42,43,2010
11135,23989598700,1,1,1,1,1,1,6,6,6,2010
11211,7101681322,5,5,9,11,11,18,21,22,26,2010
11257,14067505600,4,4,4,4,4,4,4,4,4,2010
11329,6603516249,6,6,6,6,6,6,6,6,6,2010
11358,55969791400,3,3,3,3,3,3,3,3,3,2010
11415,7406252371,2,2,2,3,5,6,8,9,9,2010
11458,36350781100,10,13,13,25,29,30,37,37,37,2010
11532,16176716900,24,32,34,45,53,58,58,70,70,2010
11781,25031688900,1,1,1,1,1,12,12,13,18,2010
11877,13805552200,3,4,4,4,4,4,4,6,6,2010
12317,56509047100,5,5,14,14,16,16,16,16,16,2010
12539,7003833061,4,4,4,4,4,4,4,4,4,2010
12589,26639344200,15,15,15,15,15,15,92,92,177,2010
12590,14123994300,7,7,7,7,7,7,7,7,7,2010
12635,7102300519,4,4,4,7,15,15,15,18,27,2010
12728,6508030900,16,28,37,40,41,42,45,45,45,2010
12768,57203117663,3,3,3,3,14,14,14,14,19,2010
12796,7101865518,9,25,25,25,25,25,25,25,25,2010
12848,7003557623,13,13,14,14,14,14,14,14,17,2010
12891,36572525800,7,7,7,7,7,7,7,7,7,2010
12906,57202558736,6,6,6,6,6,6,6,6,6,2010
12930,15070624000,2,2,2,2,2,2,2,7,7,2010
12998,14008117700,45,51,165,168,222,222,286,287,287,2010
13074,7102904391,16,19,19,19,22,27,27,27,27,2010
13082,55843728000,2,2,3,3,3,3,3,3,4,2010
13119,24462618000,3,9,16,19,21,26,28,37,50,2010
13198,36706067700,3,3,4,4,4,4,4,7,7,2010
13210,8963493600,23,39,57,74,78,109,124,135,138,2010
13416,26537759700,5,5,5,5,5,5,5,5,5,2010
13423,55915376000,15,15,15,15,15,15,15,15,15,2010
13437,26646343400,4,5,5,9,9,17,18,18,24,2010
13464,23398564400,3,3,9,10,16,22,24,26,26,2010
13486,36631480700,12,14,14,14,14,14,14,14,14,2010
13652,36166385300,3,6,6,6,6,8,14,14,14,2010
13700,23094819700,1,1,1,1,1,1,4,4,4,2010
13787,25633306100,2,2,2,3,5,6,8,11,14,2010
13920,35112881300,37,37,37,37,54,54,99,99,187,2010
14072,6602548409,1,5,9,21,21,22,26,30,36,2010
14132,7003773984,5,5,14,14,14,14,14,14,20,2010
14208,24723653300,4,7,12,12,14,14,16,18,19,2010
14369,7003505946,5,5,5,5,5,14,15,15,15,2010
14403,36816169600,16,16,16,20,56,56,126,126,126,2010
14484,15766793800,3,3,6,6,8,13,15,32,36,2010
14512,6506704035,3,4,8,8,8,8,11,25,25,2010
14516,36809621500,4,4,4,4,4,4,4,4,6,2010
14665,55895265400,12,12,12,15,78,78,78,78,78,2010
14816,25031072100,3,7,11,16,20,20,23,27,30,2010
14865,37079428100,68,82,84,107,152,159,264,264,339,2010
14886,16028963400,4,4,4,4,4,4,12,12,12,2010
14933,35321023000,10,29,31,31,31,31,31,31,31,2010
14961,35268586800,3,5,12,14,26,29,29,29,30,2010
14997,7004587851,7,34,34,34,41,41,41,41,41,2010
15002,36467486200,3,4,5,13,22,25,25,31,33,2010
15094,6505902613,5,7,9,9,9,9,9,9,9,2010
15111,7005224845,3,5,5,5,5,5,5,5,5,2010
15177,7102300649,5,5,5,5,5,5,11,11,11,2010
15248,57026784200,3,5,11,24,36,64,72,85,93,2010
15291,36140406400,3,3,8,8,9,10,15,19,19,2010
15530,6603179261,1,2,3,3,4,4,4,4,4,2010
15959,7202963963,7,7,7,7,7,7,7,7,7,2010
16025,36131275700,3,3,3,3,3,3,3,6,9,2010
16215,7004126268,4,4,4,4,4,4,4,4,4,2010
16227,15845026200,1,1,1,1,1,5,5,5,5,2010
16231,35290520700,6,9,11,16,16,16,16,16,16,2010
16235,55907977100,9,9,9,9,9,9,9,9,11,2010
16344,13609669500,4,4,8,8,16,16,21,21,21,2010
16450,36656235100,2,3,17,20,32,43,58,68,75,2010
