ID,2013,2014,2015,2016,2017,2018
55957317300,3,3,3,3,3,6
55637211900,2,2,2,5,5,5
7003551084,5,5,5,7,8,8
6601961797,12,12,12,12,12,12
37107992200,2,2,2,2,2,2
55967498300,3,3,5,8,8,8
36245502000,3,5,5,5,8,8
6603110179,13,13,13,13,13,13
7801386463,4,4,4,4,4,4
56103858300,6,6,8,8,10,10
7202281519,51,79,88,88,114,114
7003840359,3,11,11,14,19,22
56404299600,2,16,28,39,41,41
55923229100,3,3,3,6,6,6
24802541600,3,6,7,7,10,14
26428080900,5,5,5,5,5,5
16030875000,1,1,1,1,1,1
55605194900,3,3,5,5,5,5
7005944861,3,3,3,3,3,3
9739409200,2,2,2,2,2,2
