Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
167,8252143000,3,4,6,7,9,10,11,22,34,34,34,34,34,2006
279,7402283467,6,6,6,6,6,6,6,6,6,14,14,18,38,2006
310,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
359,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
385,6603067743,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
565,55666574500,11,14,36,41,47,55,76,100,125,145,169,199,216,2006
629,8390339900,3,3,3,3,3,3,3,3,3,3,37,37,37,2006
731,7006151112,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
863,26432515100,9,9,9,9,9,15,18,35,41,45,45,54,54,2006
910,6602999368,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
1359,23007929700,1,3,7,9,10,17,20,24,28,34,34,36,41,2006
1574,55204170800,6,6,6,6,6,6,6,6,6,6,23,23,23,2006
1702,22978164500,4,4,4,4,4,4,4,4,4,4,4,10,10,2006
1739,6602577068,8,8,43,81,98,109,109,109,131,136,168,199,214,2006
2047,36818528100,8,8,14,14,25,25,29,50,50,63,63,63,68,2006
2426,24921822500,3,4,7,13,13,18,18,20,30,30,34,35,36,2006
2523,35227984800,15,15,19,19,19,19,19,19,19,19,19,19,19,2006
2575,23486553100,7,16,16,16,16,16,16,16,16,16,16,21,21,2006
2596,6603922891,1,1,5,10,10,10,10,10,10,19,30,30,30,2006
2631,35416631400,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
2743,6603347305,8,22,22,36,36,36,36,36,46,50,50,50,50,2006
2744,35195466100,5,5,7,7,14,14,19,19,19,26,31,33,43,2006
2774,7005954102,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
2924,55865127100,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
3147,56031901800,3,7,7,7,7,7,7,7,7,7,7,7,7,2006
3236,7006397571,35,51,59,81,92,97,97,97,97,104,119,136,152,2006
3273,7004047248,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
3444,23396694200,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
3458,56716428800,4,4,4,4,4,4,4,4,4,4,4,10,10,2006
3715,23478311400,3,6,10,15,17,29,33,49,56,58,61,67,68,2006
3869,24773509500,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
3875,57191913424,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4286,23008315300,3,5,5,10,13,13,16,20,25,31,47,47,49,2006
4389,8238843700,3,3,3,3,3,3,8,10,10,13,13,13,13,2006
4505,9270640200,2,2,2,2,8,8,8,11,11,11,12,15,15,2006
4773,7801436507,7,7,15,22,32,43,78,93,115,119,119,119,119,2006
4863,16308547800,10,14,17,23,23,32,32,38,39,47,50,54,54,2006
4931,13905318100,3,3,17,17,19,21,25,28,30,35,35,36,57,2006
5047,6602806483,1,1,1,1,1,4,7,8,8,8,8,8,8,2006
5056,24367741500,4,4,4,4,4,7,7,8,8,8,8,8,10,2006
5135,24467433000,3,3,3,3,6,17,51,64,70,73,78,85,96,2006
5209,15835961200,13,29,50,55,64,67,83,96,108,115,115,118,118,2006
5316,15065936300,1,1,1,1,3,3,3,3,4,4,4,7,7,2006
5349,8247907800,6,6,6,8,8,8,8,8,10,10,10,14,14,2006
5646,24344030900,3,6,8,9,9,20,23,27,32,38,40,40,43,2006
5695,35729509300,4,7,24,42,70,91,107,127,149,172,193,208,211,2006
5701,55879448100,3,3,3,3,3,3,3,3,5,5,13,13,13,2006
5748,25026867200,3,3,6,7,7,7,7,7,7,16,33,33,36,2006
5831,7202964254,44,44,77,77,77,77,77,77,141,141,141,141,143,2006
5900,57201695050,2,2,2,2,2,3,4,4,4,4,4,4,4,2006
6036,35415350700,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
6062,23005220000,2,3,3,4,7,8,8,10,10,16,16,22,22,2006
6157,16040586900,1,4,15,17,24,37,46,47,51,58,66,72,78,2006
6170,6602667886,5,9,11,11,11,11,11,11,11,11,11,11,11,2006
6226,7006607836,6,8,9,9,11,13,16,16,25,30,30,34,39,2006
6299,6602276865,7,7,7,10,10,13,18,24,24,26,26,26,26,2006
6475,56213066200,3,3,5,5,7,7,9,13,13,16,24,26,35,2006
6543,16174999700,9,15,21,23,24,27,31,34,36,46,53,53,64,2006
6547,14010454100,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
6587,6602803868,2,2,2,2,2,5,7,7,7,7,7,7,7,2006
6677,6507457125,10,10,35,55,76,84,93,100,102,105,118,142,146,2006
6804,17433279200,5,8,13,23,119,157,185,233,245,259,275,301,328,2006
6840,23767667200,7,7,7,13,16,25,29,29,29,50,50,50,68,2006
7101,7003737624,1,1,1,1,1,1,1,1,1,1,1,1,3,2006
7317,24580911300,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
7461,24512715400,7,7,7,23,55,59,71,82,82,87,124,124,129,2006
7803,15047661000,6,33,35,36,63,63,65,68,70,72,75,80,80,2006
7844,6507465034,20,27,27,27,27,27,27,27,27,142,142,142,149,2006
7879,6602915670,1,1,1,1,1,1,1,1,3,3,6,6,6,2006
7974,7004153936,6,6,6,6,10,29,29,34,44,46,48,48,84,2006
8205,6604024339,11,11,11,11,19,19,19,19,19,19,33,33,33,2006
8766,55936684000,1,4,4,6,8,9,10,10,10,10,10,26,29,2006
8810,23025244700,6,6,6,6,6,9,14,14,14,14,14,14,14,2006
8903,7006528683,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
9111,7006670877,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
9222,35183404700,3,3,3,3,3,3,3,3,3,3,3,3,5,2006
9391,7004534045,7,7,7,7,11,11,22,22,22,29,29,29,31,2006
9430,22135343900,1,1,10,21,31,42,59,63,64,72,81,87,103,2006
9459,10138985500,1,1,1,3,3,3,10,14,15,16,16,16,19,2006
9889,7004405659,11,11,11,11,19,19,19,22,24,29,45,45,46,2006
10258,15032668000,5,8,8,13,16,24,24,28,31,38,38,38,38,2006
10445,9336917500,13,22,28,28,35,41,46,50,55,60,73,85,85,2006
10467,6507909800,5,5,5,5,5,10,10,10,10,25,27,27,32,2006
10641,22980320900,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
10864,12766889900,11,14,14,14,20,20,20,20,40,40,40,40,40,2006
10942,14034487200,2,3,3,9,14,16,16,17,18,23,23,23,23,2006
10969,23003527100,2,3,5,6,10,10,12,13,15,17,18,22,24,2006
10984,7102160097,4,4,4,4,4,4,4,4,10,10,10,10,10,2006
11043,7004373186,2,2,2,2,2,2,2,2,6,6,6,6,13,2006
11233,55941348600,1,6,11,11,11,15,16,18,19,23,25,31,39,2006
11286,56652892600,7,7,7,7,7,12,12,12,12,12,21,21,28,2006
11454,56097263400,7,10,10,10,13,16,16,20,26,27,30,30,34,2006
11491,13606253700,10,10,10,10,10,18,18,18,18,18,18,31,31,2006
11580,7003541260,2,2,2,2,5,8,8,8,8,8,16,16,16,2006
11846,6603751474,34,46,52,52,53,53,101,101,101,101,101,101,101,2006
11956,57203082641,21,21,21,21,32,35,39,41,46,46,46,46,59,2006
12178,7403446829,2,2,2,2,4,4,7,9,12,12,12,12,14,2006
12333,57190372460,10,10,10,10,10,10,13,13,28,32,35,36,36,2006
12387,7003266338,17,17,17,17,17,21,21,24,32,41,46,54,68,2006
12471,7004353802,3,3,3,3,3,3,3,3,3,9,9,9,25,2006
12526,55435384900,1,1,1,1,1,1,1,1,16,24,24,24,33,2006
12528,55948370700,23,23,39,39,39,39,39,39,72,72,72,72,72,2006
12631,7003442818,50,50,71,71,75,75,75,75,75,75,137,137,137,2006
12680,7006662972,4,8,8,8,8,10,14,16,29,29,34,38,42,2006
12844,16022832100,4,5,5,6,13,13,13,20,20,20,21,26,26,2006
13006,56467741400,24,24,24,24,24,31,31,31,31,31,31,31,31,2006
13069,8054417800,9,9,12,14,14,14,14,14,14,14,14,14,14,2006
13225,57203078279,24,24,24,24,24,31,31,31,31,31,31,31,31,2006
13614,14058034000,9,13,29,34,39,42,48,52,58,64,64,65,65,2006
13830,16068393800,3,4,6,9,16,20,28,33,37,42,48,51,63,2006
13846,14319425400,4,5,7,8,9,9,9,11,17,17,17,17,22,2006
14199,22940641900,16,23,41,41,41,41,60,90,109,109,118,118,207,2006
14288,13613544100,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
14462,7003932171,47,47,52,52,52,52,52,52,52,52,52,52,52,2006
14474,8572802800,1,1,1,2,2,2,2,5,5,5,16,25,30,2006
14797,22941580700,36,36,69,69,87,104,109,138,148,148,150,150,153,2006
15021,23093180300,1,1,1,1,1,1,5,5,5,5,14,20,22,2006
15025,12752185900,11,11,22,22,29,31,50,63,90,106,109,109,109,2006
15079,7003830455,4,4,4,4,4,4,4,5,5,5,5,6,6,2006
15149,13103714200,3,7,8,9,11,18,18,20,23,23,23,23,23,2006
15224,11839795600,6,6,6,7,7,13,13,20,42,44,54,76,93,2006
15333,35585811600,4,4,12,12,14,16,19,19,19,19,19,23,23,2006
15512,18535501100,1,1,1,4,4,4,4,4,4,15,19,23,23,2006
15528,35981632300,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
15552,6701439271,14,19,25,25,30,30,30,30,41,41,41,41,41,2006
15697,6602570174,2,2,2,2,2,2,2,2,2,2,7,7,7,2006
15734,7202494765,3,4,4,4,4,4,4,4,4,4,4,4,4,2006
15850,10039249400,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
15953,6506310167,8,9,9,9,9,9,9,9,9,9,9,9,9,2006
16097,8375602100,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
16263,23989632700,7,11,11,11,15,15,15,15,15,15,15,15,22,2006
16285,6603723398,3,3,4,4,4,4,4,8,8,8,8,13,13,2006
16367,19638327600,3,3,3,3,13,17,26,32,40,49,57,74,83,2006
16385,15845797100,10,10,26,26,32,32,32,47,47,47,47,47,47,2006
16401,12645617900,8,8,8,11,11,11,11,11,11,14,14,14,14,2006
16466,55554394000,1,1,1,1,1,1,47,64,64,64,64,64,64,2006
16507,55751977000,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
16606,8961312800,4,4,6,7,9,11,11,11,17,17,17,17,17,2006
16640,8336869200,3,4,4,10,10,20,20,21,26,26,26,26,29,2006
16718,7004542814,2,2,4,14,17,39,46,57,60,80,128,143,157,2006
16732,24067379000,6,10,10,10,29,29,45,56,56,58,66,72,79,2006
16792,15623736800,2,2,2,2,2,2,2,21,21,21,21,21,42,2006
16888,35613820900,4,8,10,12,16,22,31,40,53,57,59,64,76,2006
17090,24721727100,7,7,7,7,7,7,11,11,11,11,11,11,11,2006
17237,55557088700,2,2,2,2,2,2,2,2,2,2,2,4,11,2006
17263,6603701253,10,10,13,13,13,23,23,23,27,27,27,39,39,2006
17329,15760039500,9,9,19,29,56,56,56,65,65,65,73,87,87,2006
17418,14218907900,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
17438,12646334800,3,3,3,6,7,8,9,12,19,23,24,29,29,2006
17477,35593059800,8,8,8,11,12,12,12,12,12,12,12,12,12,2006
17660,7102073171,4,7,11,11,13,26,37,44,45,47,49,50,50,2006
17714,16229866100,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
17779,8534792000,9,9,9,9,9,16,16,18,18,18,18,18,18,2006
18425,14028349500,4,6,10,23,24,42,54,55,56,56,62,71,71,2006
18577,55656876500,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
18653,7004317735,5,5,5,5,5,5,5,5,9,9,9,10,12,2006
18757,6604055290,13,13,13,22,26,26,29,29,29,48,111,117,117,2006
18917,6603384762,7,20,21,23,23,24,40,52,52,69,69,80,86,2006
19032,16175831400,8,11,11,14,14,18,21,21,21,35,35,41,53,2006
19046,15057082700,2,2,2,4,4,4,4,4,4,4,7,9,9,2006
19132,24776255000,14,19,19,19,36,38,38,45,70,81,90,100,111,2006
19160,21741013000,1,1,2,2,2,2,2,2,3,4,4,4,4,2006
19266,6506347688,10,10,10,10,10,10,10,10,18,18,18,18,18,2006
19312,8963720600,18,25,25,25,38,48,71,100,100,118,131,136,143,2006
19403,16175717700,3,8,14,14,26,29,33,34,36,37,42,47,47,2006
19537,7003526937,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
20077,7003748067,11,11,11,20,28,29,29,29,35,36,47,50,50,2006
20121,8948001200,21,21,21,21,21,21,53,53,91,91,118,118,121,2006
20133,7004295903,11,27,49,51,82,93,99,106,117,125,150,158,180,2006
20171,7402477496,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
20496,9639045700,2,2,2,3,7,9,10,10,10,11,13,13,19,2006
20502,14056651500,5,5,9,20,22,22,25,26,30,30,34,36,42,2006
20720,6701551616,13,13,13,13,13,13,13,13,13,13,13,13,13,2006
21061,35483353700,3,6,11,11,11,31,38,41,42,49,49,60,63,2006
21168,23486539100,4,4,4,7,7,14,32,44,57,61,71,73,73,2006
21264,14632476500,2,3,3,3,3,4,11,15,17,17,17,31,32,2006
21904,6603636869,16,16,16,16,16,16,16,16,16,33,37,45,45,2006
21936,6604099100,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
22039,56270305100,4,4,4,8,8,8,8,8,8,8,8,8,8,2006
22061,16231956400,33,52,61,85,107,111,111,121,152,168,169,179,193,2006
22274,13008857100,3,12,30,33,33,35,39,51,71,92,98,102,102,2006
22689,23034160100,4,5,5,5,5,10,17,17,17,18,18,30,36,2006
22797,8677679400,2,4,4,4,4,4,6,8,10,11,12,12,12,2006
22807,14063640600,1,1,3,3,3,5,5,5,5,5,6,6,8,2006
22982,57204376564,2,2,3,3,3,3,11,11,46,46,47,47,47,2006
22988,7005084474,9,9,9,9,9,9,9,12,12,12,12,12,12,2006
23000,7103383078,2,5,5,7,8,8,9,9,9,9,9,9,13,2006
23153,34569363500,1,4,8,9,15,19,24,26,33,42,63,66,69,2006
23404,16177066500,3,9,15,18,30,47,50,73,98,103,133,138,163,2006
23439,22233480300,5,5,5,5,5,8,8,8,8,12,12,15,15,2006
23514,6602332937,7,7,7,7,7,7,7,7,7,13,13,13,13,2006
23953,56250938600,24,24,48,48,48,48,60,60,60,60,60,60,60,2006
24207,35807840800,1,1,2,3,4,6,8,13,13,15,17,21,22,2006
24218,7102326162,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
24334,7004565374,20,20,20,20,20,20,20,20,20,115,115,127,132,2006
24392,15136212800,3,3,3,3,7,7,7,7,18,38,38,38,38,2006
24411,6506999955,3,3,3,6,6,6,11,11,18,18,18,22,25,2006
24571,7006687185,20,20,20,20,20,20,20,20,20,35,35,35,41,2006
24768,23059863400,3,3,4,4,6,6,6,6,6,8,9,9,9,2006
24796,14521866900,3,3,5,5,5,5,5,5,5,7,7,9,9,2006
24869,16069552100,3,3,3,5,5,8,12,12,15,15,15,17,25,2006
24885,55961923800,3,3,5,5,5,9,9,9,9,9,9,9,9,2006
24908,8143007300,2,3,6,6,8,12,12,12,12,12,12,12,12,2006
25073,22033541000,3,8,13,17,20,21,28,33,37,38,40,40,43,2006
25205,24400146200,1,5,6,19,20,25,39,48,65,71,108,118,132,2006
25971,7202989337,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
25987,35270010100,2,2,2,3,3,5,5,20,31,34,34,40,42,2006
26232,14527965000,21,21,21,21,21,21,35,53,63,63,63,63,65,2006
26746,57202634404,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
27244,22733748600,2,2,2,4,5,14,14,14,14,17,17,22,26,2006
27430,8585448500,9,9,28,45,58,63,65,65,86,86,136,186,211,2006
27489,15845009800,4,4,4,7,13,15,21,21,30,30,31,38,39,2006
27622,6701924419,1,1,2,4,4,4,5,6,7,9,10,10,10,2006
27975,8662280800,2,6,10,10,10,10,10,10,14,14,17,21,30,2006
27982,8731471700,12,16,23,23,27,31,31,31,31,31,31,31,39,2006
28396,6603315250,3,3,3,3,10,10,10,10,18,18,18,18,18,2006
28878,57203710173,4,6,6,6,6,11,19,19,24,28,28,30,35,2006
29056,23024104000,3,7,11,12,18,24,27,30,36,46,53,53,64,2006
29141,15063983700,3,3,10,12,21,23,25,25,30,31,32,35,35,2006
29375,8948227300,6,6,6,6,6,6,6,23,23,23,23,24,24,2006
29467,7404696595,49,49,63,63,63,63,84,84,86,86,146,146,146,2006
29518,7005393646,9,9,9,9,13,13,13,13,22,22,22,22,22,2006
29572,7101696846,3,3,3,6,6,9,9,9,9,14,14,14,14,2006
29603,8414667800,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
29678,15133675400,2,4,7,7,7,8,11,11,14,20,20,23,26,2006
30183,6506512457,20,20,27,27,30,34,45,48,51,66,71,76,76,2006
30230,7007052228,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
30627,9839568800,8,8,19,25,29,35,35,35,35,41,41,41,41,2006
30766,15834357000,6,6,6,7,10,14,17,30,30,34,39,48,53,2006
30882,14121119300,2,2,2,2,2,2,2,2,2,2,2,8,8,2006
30899,24725555500,4,6,9,9,9,12,21,29,32,37,41,42,47,2006
30993,7003528752,5,5,12,12,12,12,15,19,19,21,23,24,24,2006
31014,55888040400,18,18,29,29,29,29,29,29,29,29,29,29,29,2006
31131,7004463048,16,19,22,22,24,27,43,55,62,64,93,113,123,2006
31177,7201904475,7,7,11,32,65,65,144,144,168,168,168,168,168,2006
31259,57193483289,1,1,1,1,1,1,1,1,1,1,1,2,3,2006
31341,6603930058,1,1,1,10,10,10,10,10,10,10,10,10,10,2006
31372,7102517789,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
31430,7004954379,9,9,9,9,9,9,9,9,9,11,11,11,11,2006
31782,9250303900,4,4,4,4,4,4,4,4,4,4,4,4,48,2006
31798,8113076200,64,69,79,79,103,107,108,108,115,115,123,123,123,2006
31870,7004486559,10,10,10,38,52,58,58,58,60,60,60,60,69,2006
31875,8237941500,8,14,15,18,18,25,25,33,35,35,38,44,51,2006
32095,8563603900,10,10,10,10,12,12,17,17,18,21,30,30,40,2006
32261,7101798013,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
32301,55928532300,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
32411,56979089000,3,6,12,16,16,20,22,25,26,35,35,38,38,2006
32472,22951089000,3,3,3,5,5,5,6,7,7,8,8,9,14,2006
32620,7401975550,3,5,5,5,5,5,5,5,5,5,5,5,5,2006
32653,6602720251,6,11,11,11,14,14,14,14,14,14,14,14,14,2006
32859,6506885993,4,4,4,7,19,21,26,28,37,40,49,49,52,2006
33329,7005703550,5,8,8,8,8,8,8,8,8,8,8,8,8,2006
33513,8059771400,17,17,17,24,37,45,53,55,59,68,68,81,93,2006
33607,7006696013,39,46,70,72,84,86,94,118,128,148,170,222,238,2006
33622,7004119740,2,2,2,6,6,6,6,6,6,6,6,8,8,2006
33766,6603035923,34,34,34,34,34,34,34,34,34,34,77,77,83,2006
33811,7005023618,1,1,2,2,6,6,6,6,6,6,14,14,14,2006
33915,6701455621,6,6,16,17,17,17,25,25,25,28,38,38,41,2006
33978,24343217800,3,6,15,16,19,33,51,70,91,110,144,150,161,2006
34089,6602631118,12,12,12,18,18,50,50,50,59,59,62,75,75,2006
34142,7003445480,8,8,8,8,8,14,14,14,14,14,14,18,18,2006
34208,22934775000,19,21,28,28,28,31,71,71,87,87,90,101,103,2006
34312,6506873972,5,5,6,10,14,14,14,14,14,14,14,14,62,2006
34318,7004057793,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
34320,8638450600,13,25,26,41,43,44,53,54,73,77,87,104,111,2006
34371,24833202000,4,4,16,16,25,29,34,53,89,93,114,115,143,2006
34435,16551359500,5,23,28,28,28,35,35,35,35,35,35,35,35,2006
34452,14046096600,2,2,2,4,4,10,11,16,21,23,30,34,34,2006
34583,7004023480,2,2,2,4,4,4,4,4,4,4,4,4,4,2006
35175,35235278800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
35275,22636151200,4,5,5,5,5,5,5,5,5,5,5,5,5,2006
35283,7005544950,4,4,4,4,4,4,4,4,4,4,4,9,9,2006
35874,7006566433,15,15,15,15,15,15,15,15,15,15,15,15,15,2006
35946,8949931600,9,9,13,13,13,14,21,21,21,21,21,21,21,2006
