ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
8982302600,3,5,8,12,16,27,41,44,44,48,54,61,67,70,84
56206724200,11,18,34,34,38,71,95,95,172,172,177,177,184,184,224
7403894644,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
55589184300,19,19,19,19,41,41,41,41,41,41,41,41,41,41,41
7004261477,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12
6602656042,7,7,24,42,44,65,71,81,81,81,87,117,121,136,136
9042061600,3,3,21,27,33,33,34,41,50,57,59,62,64,79,97
35617049600,1,4,21,25,30,32,33,36,43,48,55,59,80,83,84
35278307100,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
6507110413,7,7,7,7,11,11,11,11,11,11,11,11,11,11,11
6701887500,8,8,19,21,21,21,33,41,55,83,83,100,119,121,128
6701554779,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16
9237079900,3,9,24,26,95,105,138,151,210,215,274,274,287,317,325
55740147400,2,5,6,9,10,13,15,15,17,19,20,20,22,26,28
6603580876,2,4,11,12,18,22,28,34,50,58,63,67,73,79,87
23392931900,6,9,9,9,9,13,14,15,22,23,25,28,30,31,31
8704909700,12,12,40,40,55,55,60,60,72,72,74,74,74,74,77
35555132100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
22939840800,4,4,11,11,21,21,25,33,44,49,58,75,84,86,95
6701309538,12,12,40,40,55,55,60,60,72,72,80,80,81,81,84
7201579053,4,4,7,7,10,10,13,13,13,13,17,17,17,22,23
7004615902,17,22,22,23,23,26,26,27,29,29,29,29,29,29,29
9733933900,4,4,10,12,12,12,13,14,14,15,15,19,19,20,28
16204041100,2,2,2,6,7,9,15,17,17,18,20,20,25,27,34
7006398119,4,14,14,14,18,21,21,23,27,27,27,28,29,29,32
7006271700,6,6,11,12,18,22,22,22,23,23,24,24,33,43,45
6602853341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
57201597330,2,2,2,2,5,5,7,7,7,7,7,7,10,10,18
21635826000,31,31,33,33,33,33,33,33,48,48,132,132,174,174,202
22980768300,2,2,3,3,7,7,7,7,11,14,20,20,24,25,25
6602208431,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
56250870800,3,3,9,9,9,9,11,14,14,14,14,14,14,14,14
6603730795,11,11,11,11,11,11,11,11,11,17,17,17,25,29,29
7006145580,6,6,13,13,32,32,63,63,178,178,219,219,238,238,253
7102424690,7,7,7,7,7,13,13,13,13,18,18,18,18,18,18
35547062600,1,1,2,3,3,7,7,10,13,13,13,13,13,13,13
7003575513,2,2,6,6,6,8,8,8,9,9,9,9,9,9,9
57203257616,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15838222300,2,2,2,4,20,22,31,37,44,45,47,47,48,54,66
6701476905,2,3,5,5,8,9,9,9,9,10,10,10,12,12,15
7201580435,5,5,13,19,24,24,40,42,42,58,59,81,92,96,100
7102204207,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25925027400,9,9,13,17,17,17,17,20,20,20,20,20,20,20,20
56001721600,1,2,5,6,8,16,20,23,26,28,30,32,34,35,36
55694789800,2,2,2,6,10,15,18,23,31,33,33,41,46,50,56
6701735179,3,7,7,18,36,45,50,72,92,95,106,113,114,120,126
7004059037,8,8,17,17,17,17,17,17,17,21,21,26,26,31,49
6506022422,3,4,4,9,9,16,16,18,25,32,45,47,50,53,60
15761246100,11,12,12,33,33,40,40,40,43,43,55,55,74,74,75
23393666800,4,4,4,6,8,25,25,25,27,27,27,27,33,40,40
24481487500,16,16,91,91,116,124,129,129,129,129,156,156,219,219,245
9742918400,9,9,9,9,16,16,22,22,25,26,37,37,42,51,68
6701651628,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
56878282500,3,15,17,38,44,54,61,64,73,75,78,81,84,84,84
6506365972,4,6,6,6,6,15,22,31,39,53,63,65,65,75,75
56020092600,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10
35558191700,5,5,5,5,5,5,5,5,5,5,8,9,9,9,9
6506978857,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
16238514300,2,5,5,5,5,5,5,5,5,8,17,28,32,35,35
12241835400,1,1,1,3,3,3,3,3,3,3,7,7,7,7,7
6602756664,3,3,3,3,7,11,11,20,20,24,24,24,26,30,42
7005572890,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17
8712316200,9,9,15,15,21,21,24,28,32,35,36,63,71,74,74
9434082200,2,2,2,2,2,2,18,18,18,20,24,32,32,39,41
7003626468,12,12,14,14,15,15,15,15,15,15,15,15,15,15,15
47461061100,2,2,8,10,10,12,14,16,23,24,26,26,39,43,47
15081805400,2,2,2,2,2,2,5,5,7,7,12,15,15,15,15
23390478500,1,1,4,8,10,13,16,22,30,39,41,45,54,62,62
35424974600,7,13,15,22,36,39,49,53,58,66,74,77,83,86,86
22950830700,10,10,21,21,21,33,33,33,33,42,46,68,70,86,86
7003487695,6,6,25,25,27,30,31,31,31,31,34,45,46,51,51
7004441408,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56091387500,2,2,2,2,2,2,8,8,8,13,14,20,20,26,26
6603806286,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
8987010800,1,3,4,7,11,13,19,22,22,23,31,34,62,64,68
6701725914,12,12,12,12,12,14,21,21,21,21,21,21,21,21,27
7004072925,3,3,36,36,53,53,53,53,71,71,88,88,163,163,187
6508117448,3,3,3,7,10,11,16,16,17,19,24,26,26,26,26
6603897769,5,8,8,8,11,11,11,11,11,13,24,24,24,28,28
6602289248,2,2,3,3,3,3,5,9,9,9,9,11,11,11,13
6603790184,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24451283100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
7006448789,21,21,21,24,24,63,63,64,64,64,64,64,64,64,64
8551430300,3,3,3,3,6,6,6,6,8,8,8,8,8,8,8
35446602600,9,9,9,14,14,14,14,14,14,14,14,14,14,14,14
9335763100,4,4,61,61,61,72,99,99,99,99,154,157,157,157,157
14012168600,6,14,14,14,14,14,14,14,14,14,37,42,42,42,42
7003478834,3,3,7,8,8,8,12,12,12,12,16,19,19,21,21
24437756100,2,2,4,6,6,10,14,18,21,25,25,27,29,30,34
10041089800,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
7004663381,4,4,4,4,4,4,4,4,4,18,21,21,21,21,21
7004717433,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
35787038300,3,4,4,4,4,4,4,8,8,8,8,8,8,8,8
6603734535,3,6,13,21,32,32,33,45,50,52,55,62,65,69,72
6603850186,13,13,13,13,19,19,19,19,19,19,19,19,19,19,19
6602503746,2,5,6,12,14,17,29,32,33,33,33,34,54,57,59
16068003600,9,9,9,9,11,14,14,22,30,31,31,31,31,31,31
6603416763,11,11,18,25,26,30,33,39,47,47,49,49,49,49,49
7201526412,6,15,15,15,15,15,15,19,25,25,25,31,31,31,31
7101724582,6,6,6,6,6,19,19,19,19,19,38,40,40,40,40
8292841200,6,20,37,68,97,102,133,194,276,328,350,373,405,412,423
7003523409,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
35944160500,17,17,17,17,17,17,17,17,17,17,23,23,30,30,30
57203211214,5,5,6,6,8,12,14,14,17,23,24,26,28,29,32
7005093985,12,12,19,19,19,19,19,19,19,19,19,19,19,19,19
8235459400,11,11,11,11,11,11,11,11,12,12,13,13,13,14,14
22134763400,18,18,18,21,21,26,31,31,38,38,38,38,38,38,38
6701366879,3,3,3,3,3,7,7,7,7,7,7,7,7,10,10
6603339704,9,9,9,14,14,14,14,14,14,14,23,23,23,23,27
6507030024,6,6,6,6,6,17,25,28,28,28,29,29,29,39,40
6603495216,7,7,7,7,7,7,7,12,12,12,12,12,12,16,16
7006894864,4,4,4,4,4,4,7,7,7,10,11,11,11,11,11
7003286415,5,6,6,6,71,71,121,121,133,133,220,220,300,300,353
7004913901,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003444700,16,16,77,77,98,98,107,107,107,107,107,107,107,107,107
7004230876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7006270542,5,9,9,9,11,11,11,19,19,19,19,19,19,19,19
24333139100,4,4,4,4,4,4,4,4,8,10,10,10,10,10,18
57204344160,6,6,12,25,25,25,25,34,34,40,40,40,40,40,40
12795061300,4,4,22,22,26,26,26,30,30,30,40,40,40,40,40
6602575762,2,2,4,4,4,4,4,4,4,4,4,4,6,6,6
6507073882,2,2,2,11,19,32,35,41,47,48,55,60,70,72,76
6602570066,5,5,5,5,5,5,5,5,5,5,6,11,14,14,14
7102066918,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13608495200,3,4,4,7,10,18,26,28,29,33,33,36,39,49,49
7006594796,3,3,3,4,4,26,26,26,26,26,26,26,26,26,26
7202573160,12,12,12,12,45,45,50,50,54,54,56,56,56,56,59
8526522300,1,1,1,1,1,4,4,4,5,6,6,6,7,7,11
7103072369,3,3,3,3,3,3,7,7,7,13,20,20,20,20,20
