ID,2013,2014,2015,2016,2017,2018
56368017300,0,0,0,8,8,8
14024984100,0,0,0,0,12,12
6507583953,12,12,12,12,12,12
55885945600,2,2,2,2,4,4
55916357100,3,3,3,3,3,3
55608485500,3,3,3,3,3,3
55841731200,3,3,3,3,3,3
55817184900,4,4,4,4,4,4
36670939100,6,6,6,6,6,6
55012360900,16,16,16,16,16,16
56035323900,3,3,3,3,3,4
56941391200,0,9,9,9,9,9
56648264100,3,3,3,3,3,3
55973675500,2,12,12,25,29,35
55871971900,6,6,6,6,6,6
36351314600,7,7,7,7,7,7
55969354200,0,0,1,1,1,5
55731830700,3,7,7,7,10,10
14022951100,3,3,3,3,3,3
55428856300,7,7,7,7,7,7
30967631500,5,5,5,5,5,5
13007835700,5,5,9,9,11,14
36133866700,0,2,2,4,4,4
55890465800,1,1,1,1,1,1
25521944400,3,3,3,8,8,8
55574213952,3,3,3,3,3,3
7005946091,7,9,9,9,9,9
12544631000,1,1,1,1,1,1
55776906600,5,5,5,5,5,5
55925542100,1,1,1,1,1,1
6506386951,4,4,4,11,11,11
23668399600,4,4,4,4,7,7
55617340600,26,26,29,29,31,37
56102213700,4,4,4,4,4,4
42761951300,5,5,11,14,14,14
26026797500,0,2,2,2,2,2
55805724000,3,3,3,3,3,3
54782448600,2,2,2,2,2,2
55256270300,0,0,3,3,3,3
55883839400,0,2,6,6,6,6
36976481900,1,2,23,23,23,23
55907305900,13,13,13,13,13,13
55247387300,0,5,5,5,5,9
55646431200,7,7,7,7,16,20
7801571016,13,13,13,13,13,16
14829112600,0,0,0,0,10,10
7102423451,4,4,4,4,4,4
36665225400,0,0,0,0,0,5
55879838800,3,3,3,3,3,3
56007816200,0,0,0,0,4,4
55607830000,0,5,5,17,17,17
34880781600,9,9,9,9,9,9
55888052800,0,0,0,0,0,15
7004123972,0,0,0,0,42,42
55876955900,3,3,3,3,3,3
55614663700,12,12,12,12,12,12
55957638800,1,1,1,1,1,1
35320290600,9,9,9,9,9,9
55658329300,28,28,28,28,28,28
7801354690,2,2,2,2,2,2
55861456000,19,19,19,19,19,19
55926566900,9,9,9,9,9,9
55944721500,0,38,57,59,59,59
23487281800,2,2,2,2,2,2
56097198000,1,1,1,1,1,1
55807589500,6,6,6,6,6,6
57188672005,6,6,6,6,6,6
6506978474,8,8,8,8,8,8
55967153100,3,4,4,4,4,4
55203484300,3,3,3,3,3,3
35318987800,0,2,4,4,4,4
55703013800,0,2,2,2,2,2
13005855700,11,11,11,11,11,11
55820261700,2,2,2,2,2,2
36661796900,8,8,8,8,26,26
55615097600,0,4,4,4,4,4
13204873600,0,0,3,3,3,6
23766940400,0,0,0,11,11,11
6506438423,14,14,14,14,14,14
55645353900,6,10,10,10,10,10
6506001534,5,5,5,5,5,5
55786986000,3,5,5,5,6,6
56927011800,6,6,6,6,6,6
55646124600,12,12,12,12,12,12
24605650900,0,3,3,4,4,4
55633475000,6,6,6,9,9,9
55633243900,1,1,5,9,9,10
56378174600,5,5,5,5,5,7
37010609400,0,0,0,0,0,8
55640100100,26,26,27,27,27,27
55835328000,3,4,4,4,4,4
9532409900,0,7,7,10,10,16
56578262000,4,4,4,4,4,4
56071074400,0,0,0,8,8,8
12789193200,0,0,0,4,4,4
35345242100,0,0,0,0,10,10
12143283200,4,4,4,4,4,4
7004362997,7,7,7,7,7,7
6506017367,8,8,8,8,8,8
55872174000,2,2,2,10,11,11
56029861000,5,5,5,5,5,5
6701714193,14,14,14,14,14,14
26024231500,5,5,5,5,5,5
55907165500,7,7,7,7,7,7
55835023800,12,12,12,12,12,12
8902317200,0,0,0,0,20,20
56031680600,4,4,4,4,4,4
55929027200,2,2,4,4,4,4
56022604100,1,1,1,3,3,3
55918309900,0,0,2,2,3,4
55793268700,37,82,82,82,82,117
55857399600,4,4,4,4,4,4
53984760200,62,83,83,83,96,106
24776566600,5,5,5,5,5,5
57198799752,6,6,6,6,6,6
56067293500,2,3,3,3,3,3
55774910300,0,7,7,7,7,7
56014358400,3,3,3,3,3,3
57193572967,3,3,3,3,3,3
55835791500,12,12,12,12,12,12
6602882691,0,0,4,4,4,4
54793074500,0,0,0,0,0,3
7006456423,4,4,7,7,10,13
56042951500,4,4,4,4,4,4
55904560000,3,3,7,10,14,21
55702520568,4,4,4,4,4,4
57202623992,4,4,4,4,4,4
55613179800,11,11,11,11,11,11
50060902700,0,4,7,7,7,8
16047374600,5,5,36,48,48,48
55977747400,6,6,6,6,6,6
55630450000,7,9,10,10,10,10
35566503500,9,9,9,9,9,9
56642219200,8,12,12,12,12,12
56154435800,0,0,4,4,4,4
55670099000,7,7,7,7,7,7
55826761400,0,7,7,7,7,7
55965590600,1,1,1,1,1,1
55188570200,1,1,1,1,1,1
40761199100,0,6,6,6,6,6
57193964697,4,4,4,4,4,4
8437113900,4,4,4,4,4,4
20734367900,0,0,0,0,0,4
7402288638,7,7,7,7,7,7
55931401400,3,5,5,5,5,5
56031793800,3,4,4,5,5,5
54279418200,0,0,8,8,11,11
35728147500,3,10,10,10,10,10
55653066300,1,1,1,1,1,1
55316402300,4,8,10,10,10,10
57194418227,0,0,2,2,2,2
6507823308,3,3,3,3,3,3
22334430200,14,14,14,14,14,14
37057062300,11,11,11,13,17,20
56125646200,0,0,2,2,2,2
55830782800,6,6,6,6,6,6
36015458300,5,5,5,5,5,5
56026698000,2,2,4,6,7,7
36551647400,5,5,5,5,5,5
55822953300,17,18,19,45,51,51
55782135500,0,2,2,2,2,2
7003796798,5,5,5,5,5,5
55842006000,4,4,4,4,4,4
55660749400,3,3,3,3,3,3
54891943200,2,2,2,2,2,2
54394918000,8,8,8,8,8,8
35769026000,4,4,5,5,12,16
6603457765,4,4,4,4,4,4
6603858802,1,3,33,33,33,33
55608256400,2,2,2,2,2,2
36008305100,5,5,5,5,5,5
55558118300,0,4,6,9,9,9
57197334250,5,5,5,5,5,5
55672820000,6,6,6,6,6,6
56313199000,0,0,0,0,11,11
57198495923,1,1,1,1,1,1
56024695400,2,2,2,2,2,2
35199475700,0,0,0,0,8,8
50261609300,10,10,10,10,10,10
55697903000,5,6,7,7,7,7
55370968200,10,12,14,14,17,17
36185806800,10,18,18,18,18,18
7102105347,4,4,4,4,13,48
55332196000,0,0,0,10,10,10
56047747700,2,2,2,2,2,2
55930458800,3,3,3,3,3,3
56022839200,3,5,5,5,5,5
37017786700,5,5,5,7,7,7
36717983600,2,2,2,2,2,2
55960023400,27,27,27,32,32,32
35421870300,0,0,0,81,81,81
16025989300,0,0,5,5,5,5
7103164555,6,6,6,6,6,6
55888574700,2,2,2,2,2,2
7403252543,7,7,8,8,8,8
24528263400,7,30,30,31,31,38
57197334971,2,2,2,2,2,2
7005076225,7,11,11,11,11,11
16686675000,23,23,23,23,23,23
56384531500,0,0,6,6,6,6
13403836400,6,9,10,10,10,12
56614953100,0,0,7,7,7,7
9523235,0,0,0,0,14,14
55843876100,0,1,1,1,1,1
7103324797,6,6,6,6,6,6
55382230700,6,6,12,12,15,15
55532185900,18,24,24,24,25,25
23994015300,18,23,23,23,23,23
6506054676,0,6,6,6,6,6
56102332900,4,4,4,4,4,4
32867573200,8,8,8,8,8,8
26031133500,0,0,0,0,6,6
55453864300,7,7,7,7,7,7
44461350000,3,3,3,3,3,3
53866214200,8,8,8,8,8,8
55110571200,0,0,0,81,81,81
55829889400,8,8,10,10,13,13
7403935545,6,6,6,6,6,6
8974298800,3,3,3,3,3,3
23972116700,15,15,15,15,15,15
57202997114,2,2,2,2,2,2
33967505000,0,0,3,3,3,3
55489059700,5,5,5,5,5,5
23392117700,4,5,5,5,5,8
13104482700,0,0,0,10,10,10
44861521900,2,2,2,2,2,2
56431477000,5,5,9,9,9,9
55801236900,3,3,7,7,7,7
55601407500,0,4,4,4,4,4
55777318800,7,7,7,7,20,20
36237497500,0,2,2,2,2,2
54924363900,4,4,4,4,4,4
55841953800,2,2,2,2,2,2
55581726800,7,7,7,13,16,16
56995535300,2,2,2,2,2,2
55839245000,3,3,3,4,4,4
36639263900,2,3,3,3,3,3
55826460100,0,5,5,5,5,25
55556516500,7,7,7,7,7,7
55247761600,3,3,5,5,5,5
19933352000,15,15,15,15,15,15
55654660500,15,15,15,15,15,15
36536997300,3,10,18,24,26,37
55332988300,2,2,2,2,2,2
42862523500,3,3,3,8,8,8
13403842300,0,0,0,0,0,3
35770054200,7,10,14,14,14,14
35608141600,4,4,4,4,4,4
36145387400,1,1,6,6,6,6
54393085600,6,6,6,6,6,6
55782469200,6,6,6,6,6,6
23571271800,2,2,2,2,2,3
57197613904,8,8,8,8,8,8
22233283200,0,0,0,0,5,5
7004337580,5,5,5,5,5,5
36838178900,4,4,4,4,4,4
56962766700,4,4,4,8,8,8
55375641300,1,1,1,1,1,1
22635377900,5,5,5,5,5,5
56034972300,1,1,1,1,1,1
56123061800,3,3,3,3,3,3
55968964000,2,2,2,2,2,2
56027145000,3,3,5,5,5,5
57197675569,0,0,0,4,4,4
56028614300,2,2,2,2,2,2
36650169000,2,3,4,4,4,4
55753763700,3,3,3,3,3,3
57204294797,5,7,7,7,9,9
56146277700,2,2,2,2,2,2
56034914600,2,2,2,2,2,2
55905176700,3,3,3,3,3,3
7202076419,0,0,0,0,0,8
55842518700,2,2,2,2,2,2
51161041300,0,0,2,2,2,2
8253310200,33,33,33,43,43,43
55987693000,0,23,23,28,36,50
57198096624,0,0,1,1,1,1
23972378600,2,2,2,2,2,2
55755867300,6,6,6,6,6,6
35172483000,0,7,7,7,7,14
55383036100,5,5,5,5,5,5
55363754500,10,10,10,10,10,10
16679341600,5,15,18,21,21,21
55861446100,4,4,4,4,4,4
56460925100,11,11,11,11,11,11
35093001600,11,11,11,11,11,11
57201399639,14,14,14,14,14,14
55809182600,0,0,0,4,4,4
8347040600,14,14,14,14,14,14
8883314100,17,18,18,18,23,23
56402486000,0,0,0,47,47,47
6507176565,2,2,2,2,2,5
6602349358,9,9,9,9,9,9
7102877107,9,23,23,23,23,23
55312182200,14,14,14,14,14,14
56026027700,0,0,0,0,0,12
56043639600,0,0,4,4,4,4
56245962500,10,10,10,10,10,10
56027873100,3,3,3,3,3,3
25227508200,13,13,13,13,13,13
57199681075,3,3,7,7,7,7
13607888400,14,14,14,14,14,14
23397572400,4,5,5,5,5,5
36110235700,0,0,0,0,14,14
55614254600,12,12,12,12,12,12
55910438600,4,6,6,9,12,17
54881348300,2,2,2,2,2,2
13006308800,2,2,2,2,2,2
55816604200,6,6,6,6,6,6
6602448649,8,8,8,8,25,25
55620482500,0,0,0,0,0,70
55203106800,4,4,4,4,4,4
56021759900,1,1,1,1,1,1
56884059800,0,3,3,3,3,3
55325186000,0,4,5,6,12,14
55624103600,0,0,0,0,1,1
35243698500,0,0,0,33,39,39
38961084400,0,0,37,37,37,63
6603612816,1,1,1,1,1,1
54882164400,7,9,9,9,10,10
6602926825,23,23,23,23,23,23
7006438742,0,0,3,3,3,3
35117539800,0,8,8,8,8,8
55557328000,3,3,3,3,3,3
6507872667,4,4,29,29,29,29
57196368117,3,3,3,3,3,3
6602854596,4,4,4,4,4,4
25028944700,0,0,0,1,12,12
11239065100,0,6,6,6,6,6
57203046535,0,0,0,0,0,9
8835983800,0,0,0,3,3,7
56013704900,0,0,9,9,9,9
7102933168,13,17,17,17,23,23
26023922300,0,4,4,4,4,4
55891050900,15,15,15,15,15,15
55977358500,21,21,21,21,21,21
7005915066,10,10,10,10,10,10
55786967500,2,2,2,2,2,2
55838075600,3,3,3,3,3,3
57189926411,15,20,27,36,36,37
56406498200,4,4,12,12,12,12
55818578800,3,3,3,3,3,3
57114783400,3,3,6,6,6,6
55848602100,3,3,3,3,3,3
6506424410,2,2,2,2,2,2
55554119600,4,4,4,4,4,4
55885905400,0,0,0,5,5,5
56178815100,5,5,5,5,5,5
55913113900,7,11,11,11,11,11
35203730400,2,2,2,2,2,2
13403267900,16,16,16,16,16,16
55973330900,4,4,4,4,4,4
56042484800,0,0,27,27,27,27
55936714700,4,4,9,9,9,9
35254238800,4,4,4,4,4,4
36996384200,5,7,11,11,17,17
36634109400,0,0,0,6,6,6
55930646200,6,15,25,29,29,34
55841492900,2,4,4,4,4,4
55623242900,5,5,5,5,5,5
57205016242,0,0,0,1,1,1
6701818372,0,3,3,3,3,3
55887919900,1,1,1,1,1,1
55879875600,2,2,2,2,2,2
55911033500,6,6,6,6,6,6
55930423200,7,7,7,7,7,7
57194045747,0,0,0,3,3,3
36719895400,0,4,4,4,4,4
36628421700,2,2,3,3,5,5
56126447200,0,10,10,10,10,10
55630005100,0,2,2,2,2,2
6503975609,0,11,11,11,11,11
25650207000,19,19,19,19,19,19
56345897300,0,0,0,4,4,4
35168598500,0,0,0,77,77,77
57204492024,3,3,3,3,3,3
55331769500,2,2,2,2,2,2
55975829700,0,4,5,6,6,6
6601972644,2,2,2,2,2,2
6602816894,3,3,7,7,11,11
55788198200,0,0,3,3,3,3
55303291500,7,7,7,7,7,7
35591389100,0,0,0,47,47,47
13408007300,8,8,8,8,8,8
16021269300,0,0,0,1,1,1
24437773100,4,4,4,4,5,5
26424316400,6,6,6,6,6,6
35093004400,3,6,6,8,8,8
55619143700,0,0,0,7,7,7
56538598300,0,0,3,3,3,3
57197968102,21,22,22,26,26,27
56006146600,2,2,2,3,3,3
56100718900,3,3,3,3,3,3
57190300339,7,14,14,14,21,21
55605150800,10,18,18,18,18,18
16642178900,4,4,4,4,4,4
55672416300,0,0,0,0,0,5
56541662200,9,9,9,9,9,9
55935065300,0,0,0,0,5,5
56378633500,2,2,2,2,2,2
55756387800,2,2,2,4,4,4
56103301100,1,1,1,1,1,1
55952413000,0,0,2,2,2,2
19638814400,8,8,8,8,8,8
55605550500,0,2,2,4,4,5
7004222751,10,10,10,10,10,10
35145849700,4,4,4,4,4,4
36102873700,19,19,25,25,37,37
56328564800,0,0,0,6,6,6
56023116300,2,2,2,2,2,2
55464921800,10,10,10,10,10,10
55569199900,3,3,3,3,4,4
7006500362,30,30,30,30,30,30
24774559100,7,7,7,7,7,7
37117515500,2,2,2,2,2,2
55626526700,0,0,0,0,16,16
8643362200,0,14,14,14,14,14
55600619000,3,3,3,3,3,3
56007502800,8,14,14,14,14,14
36618129400,18,18,18,18,20,20
9736745500,5,5,5,5,5,5
55748919300,0,0,2,2,2,2
57203608521,8,8,8,8,8,8
16835201100,0,0,0,2,2,2
6701730419,0,0,15,15,15,15
55891299400,15,15,15,15,15,15
56353278200,4,4,4,4,4,4
57197264882,10,10,10,10,10,10
8550716400,0,0,0,0,12,12
57194135455,0,0,0,0,0,7
37092857200,7,7,7,7,7,7
56204338400,0,0,0,3,3,3
25654652800,6,6,6,6,6,6
56375954100,3,3,3,3,3,3
55475205400,0,3,3,3,3,3
55936701300,9,9,9,9,9,9
56257523200,16,16,16,16,16,16
7006145482,6,6,6,6,6,6
14055886900,4,4,4,4,4,4
6603717707,0,0,0,0,20,20
37041295000,0,0,7,7,9,9
55902409800,17,17,17,17,17,17
23492513300,2,2,2,2,2,2
36132929900,0,0,0,4,4,4
55207181500,17,17,17,17,17,17
35179258800,0,0,2,2,2,2
55843423600,4,4,4,4,4,4
55634667300,2,2,2,2,2,2
12239113100,0,0,11,11,11,11
55965330000,3,3,5,5,5,5
55921547000,3,3,3,3,3,3
55486168400,4,4,4,4,4,4
55929360000,4,4,4,4,4,4
56562616300,10,10,11,11,11,11
6701778481,3,3,3,3,3,3
23059323900,0,2,2,3,3,4
6507978346,2,2,2,2,2,2
55844207300,0,0,6,6,6,7
13906753100,4,4,4,4,9,9
25927438700,9,9,9,9,9,9
55236543100,10,10,10,10,11,18
55973290000,1,1,1,1,1,1
24278496200,3,3,3,3,3,3
55503437500,4,4,4,4,4,4
23502017400,6,6,6,6,6,6
35249797000,0,14,18,21,24,24
55888534000,4,5,5,8,8,8
23476320400,2,2,2,2,2,2
15832488300,0,0,0,1,1,1
45561587000,3,3,3,3,3,3
23010171900,8,8,8,22,22,22
25031063900,7,7,7,7,7,7
55694934900,3,4,6,9,9,9
55795925400,1,2,2,2,2,2
56025562400,1,1,1,1,1,1
55760721800,2,2,2,2,2,2
7006234601,4,4,4,4,4,4
55315403600,4,4,4,4,4,4
36911489500,0,12,12,12,12,12
57197964248,0,0,5,5,8,8
55819627500,2,2,7,7,7,7
56038482800,3,6,6,15,17,17
56002048200,5,7,8,8,8,8
6602503944,26,32,32,32,35,35
7401628559,4,5,6,6,6,6
8967036000,7,7,7,7,7,7
52263100300,4,4,4,4,4,4
7007020084,2,2,2,2,2,2
56102714800,2,2,2,4,4,4
56025765300,3,3,3,3,3,3
35218829100,4,6,6,8,8,8
15844888700,0,0,0,6,6,6
55452253700,5,5,5,5,5,5
56783701000,6,6,6,6,6,6
57195468468,5,5,5,5,5,5
14058941800,0,0,0,0,0,4
55810990600,0,0,0,2,2,2
55734702800,3,3,3,3,3,3
55843235100,5,5,5,5,5,5
56123198300,4,4,4,6,6,6
55879495900,13,27,27,48,49,49
6602667027,4,4,4,4,6,7
57195363265,4,5,10,11,11,11
55626365800,14,42,42,42,42,42
25722279800,8,8,8,8,8,8
14059984200,3,3,3,3,3,3
36809830700,0,0,0,2,4,4
55804121100,2,2,2,2,2,2
56905313400,2,2,2,2,2,2
55608486500,3,3,5,11,12,12
55904006600,3,3,3,3,3,3
55613087900,4,4,4,4,4,4
14068146400,0,36,36,36,36,36
55812355100,0,2,2,2,2,2
56121915700,7,7,7,7,7,7
56444177000,0,9,9,9,9,9
55871752200,5,5,5,5,5,5
55623607000,0,16,16,16,16,16
42661172800,3,3,3,3,5,5
55893131400,9,15,15,15,21,21
7007160144,0,3,6,6,6,6
24301225000,2,2,2,2,2,2
55630006100,0,4,4,4,4,4
24342683300,0,0,0,0,0,6
57198770017,0,5,5,5,5,5
24802299400,17,17,17,17,17,17
8250844900,0,0,4,4,4,4
55932976400,3,3,3,3,3,3
55859133700,2,4,4,5,13,13
51663747300,2,2,2,2,2,2
7403460444,6,6,6,6,6,6
6507571072,0,0,6,6,6,6
56028213300,7,7,7,7,7,7
55660541800,0,0,0,0,3,3
55783179300,0,7,7,7,7,7
56031546700,4,4,19,19,19,19
35229521000,5,5,10,10,10,10
56226048900,6,6,6,6,6,6
55538670000,0,0,0,0,0,11
55856444800,3,3,3,3,3,3
7005223025,0,0,0,17,17,17
6601970728,2,2,2,2,2,2
55511140700,3,3,3,5,5,5
55654313600,0,0,4,4,4,5
48561565900,0,4,4,4,4,4
55930048400,4,4,4,4,4,4
6701675231,0,0,0,0,17,17
55746041300,12,18,20,20,20,20
55872497300,0,2,2,2,2,2
57202225416,0,0,12,12,20,20
16022689400,6,6,6,6,6,6
49663775300,6,6,6,6,6,6
6508086171,31,31,31,31,31,31
55925221600,5,5,5,5,5,5
55841389100,7,7,7,7,7,7
57192081090,3,3,4,6,6,6
56007970800,0,0,0,5,7,7
36810292600,4,4,4,8,8,8
51161091000,0,0,0,0,0,11
56686015200,0,0,9,19,19,19
55977266400,1,1,1,1,1,1
55978732300,1,4,6,8,10,11
55866134000,0,0,3,3,3,3
55794016100,0,0,0,0,0,9
55614927500,12,12,12,12,12,12
55832653800,13,13,13,13,13,13
55486718100,26,26,26,26,26,26
55978053200,0,0,0,0,0,31
55600455800,1,1,1,1,1,1
35319028900,26,26,26,26,26,26
55903121500,3,3,3,3,3,3
6506775533,3,3,3,3,3,3
57196753691,3,3,3,7,7,7
57198962450,0,8,8,8,8,8
36559023000,9,9,9,9,9,9
55819341000,0,0,0,2,2,3
55842513500,3,3,3,3,3,3
55905091600,13,13,13,13,13,13
12545566400,9,9,9,9,14,14
56319991800,0,0,1,1,1,1
6701704171,0,0,82,82,82,82
42062034400,3,3,3,3,3,3
55926100200,7,7,7,7,7,15
55556914600,4,4,4,4,4,4
55804653900,8,8,8,8,8,8
55628921900,5,5,5,5,5,5
