ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
8387512500,2,3,5,7,11,12,18,23,33,45,50,53,58,66,70
7004081734,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14036512700,0,0,2,2,2,2,4,7,11,11,11,11,11,14,14
55485047400,3,3,3,3,3,3,3,3,3,3,4,8,9,13,13
22433673100,0,0,0,0,0,3,3,6,9,10,12,13,14,16,16
6601909602,0,0,0,0,41,41,41,41,41,51,51,51,51,51,90
7801387191,0,0,0,0,0,0,0,0,0,3,3,5,6,6,9
17433279200,0,0,5,8,13,23,119,157,185,233,245,259,275,301,328
8525492800,0,0,0,0,12,12,15,15,15,15,15,15,33,37,48
8600056000,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8
8566968900,0,3,3,3,3,3,3,3,3,3,66,66,66,66,66
6603586748,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
6506272854,0,0,0,0,4,5,8,8,8,8,8,8,8,8,8
7003455162,4,4,4,4,4,6,6,6,6,8,8,10,10,10,12
12445466700,0,0,0,0,0,0,0,8,8,9,14,16,16,19,19
18936284200,3,3,3,7,7,7,7,13,19,19,19,19,22,22,33
12783406200,0,0,0,8,8,8,8,8,8,8,11,11,11,11,11
9841530100,0,3,3,3,3,3,3,5,5,7,7,7,7,7,7
18036743100,4,4,7,7,9,9,9,9,9,9,9,9,9,9,9
8311805400,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3
22834028000,1,1,1,12,12,15,15,15,20,25,31,34,36,36,37
7801629335,0,0,5,17,17,17,17,17,30,35,35,35,35,35,35
15925476400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7403110910,2,3,3,3,3,3,4,4,5,5,5,5,5,7,7
23092920500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
57192411387,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
8315760100,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
36102609800,0,0,0,12,12,12,12,12,12,12,50,50,50,50,50
24512715400,0,0,7,7,7,23,55,59,71,82,82,87,124,124,129
8581348100,0,0,2,2,2,2,2,2,7,7,7,7,7,7,7
18038224700,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6
