Unnamed: 0,ID,2016,2017,2018,start_year
32,42061855800,4,64,64,2016
33,57190745554,4,4,4,2016
39,56365987700,3,5,5,2016
52,56707356100,2,2,4,2016
67,57194657295,11,11,11,2016
70,6602350090,72,72,72,2016
79,10639679200,6,6,6,2016
97,6507310196,4,4,4,2016
98,55892431600,5,5,5,2016
116,57189664712,11,11,11,2016
128,55210333600,3,4,4,2016
135,57190943852,7,7,7,2016
143,55505575800,3,9,11,2016
146,8702625800,3,3,3,2016
148,57189213486,3,3,3,2016
154,6505920789,4,4,4,2016
156,56383419500,36,36,100,2016
159,56146573000,2,2,4,2016
161,57188342600,3,3,3,2016
191,56045574200,13,13,13,2016
195,57191039090,3,3,3,2016
196,57192371813,3,3,3,2016
201,55256351900,4,4,4,2016
205,7201365464,3,3,3,2016
209,57189311190,14,14,14,2016
211,57192295130,21,21,21,2016
214,57197672885,3,7,10,2016
219,57189344824,82,82,82,2016
231,57189072926,3,3,3,2016
234,31767729700,9,9,9,2016
235,42261460000,2,2,2,2016
252,56593116100,26,26,26,2016
256,57190300756,5,5,5,2016
263,23995705900,3,3,3,2016
265,6506951919,1,1,1,2016
271,55601764600,10,10,10,2016
276,55825941600,18,18,18,2016
304,57193573205,41,41,41,2016
308,57192384032,3,3,7,2016
314,57160175300,17,17,17,2016
366,57188752250,15,29,34,2016
370,56365321500,22,22,22,2016
378,57188733509,6,6,6,2016
383,52364876700,16,16,16,2016
407,18041833800,4,4,4,2016
408,6701834930,4,6,6,2016
427,54987307300,45,92,92,2016
436,57188671611,4,4,4,2016
441,57192593045,11,11,11,2016
449,37120574600,5,5,5,2016
471,57200630510,19,33,33,2016
479,16176209200,5,5,5,2016
489,57191052229,3,3,3,2016
491,6603757179,38,38,38,2016
527,57115512200,3,3,3,2016
531,57204698668,82,82,82,2016
541,22333378700,3,3,3,2016
545,7404782905,33,33,33,2016
553,8966521400,27,27,27,2016
561,57193797107,3,3,3,2016
564,57191737813,5,5,5,2016
572,57207661131,5,5,8,2016
579,57188678994,4,5,5,2016
585,35406320300,50,50,83,2016
588,36184972700,8,8,8,2016
593,7004053293,2,2,2,2016
615,57192701376,4,4,4,2016
637,57192237482,14,14,14,2016
641,57186398400,5,5,5,2016
642,57192834926,15,15,15,2016
654,56078096600,3,3,3,2016
658,55991728800,33,33,33,2016
668,35477147000,8,8,8,2016
675,57188754440,5,5,5,2016
681,36614634800,3,3,3,2016
698,7003429854,8,8,8,2016
733,54683397000,4,4,4,2016
745,57191363595,4,4,4,2016
758,51061122800,15,15,15,2016
767,57191475737,6,6,11,2016
775,57190124242,3,3,3,2016
784,57188590869,8,8,8,2016
788,36623493800,3,3,16,2016
809,56568363800,4,7,8,2016
813,57193699117,4,4,4,2016
822,56158697000,5,5,5,2016
828,56074173200,2,2,2,2016
852,57190948026,2,2,2,2016
871,56103590300,4,4,8,2016
891,55967652800,10,10,10,2016
896,57189220123,32,32,32,2016
916,57191711457,87,87,120,2016
936,56419270600,6,6,6,2016
943,57192682800,2,2,2,2016
974,57202228246,4,4,8,2016
993,35590499600,5,5,5,2016
1002,35520065000,5,5,5,2016
1009,57197478894,3,3,3,2016
1016,57191628140,3,3,4,2016
1024,57193659335,4,4,8,2016
1028,57184343300,9,9,9,2016
1036,56624557600,4,4,4,2016
1040,55844557900,4,4,4,2016
1055,56736946700,9,9,9,2016
1070,56963453400,7,7,10,2016
1122,57202489667,19,19,19,2016
1146,57190340575,1,2,5,2016
1170,57189355666,3,3,3,2016
1187,55062598600,4,4,5,2016
1201,56192356300,18,18,18,2016
1211,8955025700,7,9,9,2016
1251,57191380147,3,7,7,2016
1265,8649715100,4,4,4,2016
1269,57194184772,11,11,11,2016
1278,16022100400,8,8,8,2016
1288,57189645750,16,16,16,2016
1289,56495282900,22,22,22,2016
1292,54681636500,3,3,3,2016
1307,55356244300,3,3,3,2016
1319,55349497100,5,14,24,2016
1321,56031368800,9,9,9,2016
1331,57199036373,6,6,6,2016
1342,36816879400,4,4,4,2016
1343,12782079400,49,49,49,2016
1348,56705583200,4,4,4,2016
1351,57190133665,5,5,5,2016
1362,55553489100,5,5,5,2016
1367,25959932700,16,16,16,2016
1369,56928312300,1,1,4,2016
1370,7003644286,53,53,53,2016
1382,56427921400,5,5,5,2016
1386,57188706549,5,5,5,2016
1409,6506118014,15,15,15,2016
1421,57189216489,1,1,1,2016
1442,6603684704,4,4,6,2016
1443,57194113582,55,55,55,2016
1448,57194111411,1,1,1,2016
1460,55935951000,16,16,16,2016
1469,57191708967,4,4,4,2016
1475,57189327719,6,6,6,2016
1476,57189232454,2,2,2,2016
1477,57130587700,2,2,2,2016
1484,56286799400,7,8,8,2016
1487,57188648856,3,3,3,2016
1492,57188584502,81,81,81,2016
1497,57191404306,3,3,3,2016
1511,55586567800,3,3,3,2016
1558,49962225000,3,3,3,2016
1560,57206276045,14,14,14,2016
1565,57191579613,3,3,3,2016
1567,57190943172,24,32,33,2016
1572,7003488915,11,32,32,2016
1574,55553743050,2,2,2,2016
1579,7006214520,2,2,2,2016
1580,57192839213,6,12,13,2016
1594,37040970300,8,8,8,2016
1595,6603384576,13,13,13,2016
1608,57185236700,15,15,15,2016
1611,36466653700,19,24,24,2016
1619,35605451500,13,13,13,2016
1629,56550089500,47,47,47,2016
1631,57193577118,10,10,10,2016
1638,57192593777,41,41,41,2016
1647,57191674868,4,4,4,2016
1648,36157308700,15,15,15,2016
1652,56478454400,16,16,16,2016
1654,55154876600,24,24,24,2016
1659,37051131500,11,11,11,2016
1687,57192194863,4,4,4,2016
1691,57193154148,6,6,6,2016
1713,56024182100,14,14,14,2016
1714,56759943700,7,8,8,2016
1732,55342531400,81,81,81,2016
1733,6603408374,14,14,14,2016
1741,57192711155,5,5,5,2016
1747,57191223206,1,1,1,2016
1773,36622157100,6,6,6,2016
1775,36239654800,1,1,1,2016
1806,7404145008,23,25,30,2016
1816,57190124762,4,4,4,2016
1826,57193702221,4,4,4,2016
1837,55842835600,47,47,47,2016
1838,57192427511,3,3,3,2016
1860,56609057500,9,9,9,2016
1872,57188810109,5,5,5,2016
1902,6508064170,3,3,3,2016
1915,56102177900,1,1,1,2016
1942,56992750600,7,7,7,2016
1948,6601993392,4,4,4,2016
1954,26025850300,6,6,6,2016
1971,36638991100,10,10,10,2016
1975,7102861407,7,7,7,2016
1983,55822742700,1,1,1,2016
1985,57091813100,4,4,4,2016
1987,57188565697,3,3,3,2016
1993,7201463973,8,8,8,2016
1997,6602925041,10,10,10,2016
2042,56786393400,3,3,3,2016
2044,16174978200,21,21,21,2016
2051,57193029094,3,3,3,2016
2055,17346968200,4,4,18,2016
2064,56350036600,2,2,2,2016
2065,57193789238,4,4,4,2016
2081,56586167500,6,6,6,2016
2095,57192197994,7,11,30,2016
2112,18435271000,1,3,3,2016
2121,25649076300,2,2,2,2016
2139,54946641900,5,5,5,2016
2158,55511165400,3,10,10,2016
2183,8238185400,35,35,35,2016
2185,55891879300,7,7,7,2016
2187,40461263700,3,3,5,2016
2213,57189328550,4,7,8,2016
2252,56925497400,11,11,11,2016
2253,7007168423,28,28,30,2016
2257,55542663900,40,40,100,2016
2263,6603260099,70,70,70,2016
2290,57189097686,3,3,3,2016
2304,57193351775,2,6,6,2016
2312,16309794100,6,6,6,2016
2313,35753052800,13,13,13,2016
2320,57192431690,2,4,4,2016
2330,56879230000,4,4,4,2016
2331,56592910400,12,12,12,2016
2333,23477532700,54,54,54,2016
2344,7006633322,3,3,3,2016
2352,56146251100,3,3,3,2016
2370,7102400958,16,16,16,2016
2387,57192543697,6,7,7,2016
2388,57110067000,25,25,25,2016
2423,57102195500,3,3,3,2016
2431,56592095400,2,2,2,2016
2446,57188861977,4,4,4,2016
2458,57191265349,4,4,4,2016
2462,8969748600,4,7,7,2016
2467,57191887763,1,2,2,2016
2469,57207006689,3,3,3,2016
2478,14065570000,4,4,4,2016
2496,35351567000,3,3,3,2016
2522,57204340016,47,47,47,2016
2550,15842329000,5,9,9,2016
2564,57192208910,4,5,5,2016
2567,55807355500,5,7,15,2016
2568,57191956520,3,3,3,2016
2574,57190745405,4,4,4,2016
2576,6504350888,2,2,2,2016
2597,53866212000,17,17,17,2016
2601,57190754559,8,8,8,2016
2629,57188581674,5,5,5,2016
2647,55453710300,1,1,1,2016
2680,57052014100,36,36,104,2016
2688,57189344809,82,82,82,2016
2689,57204736361,6,6,6,2016
2701,55523498400,4,4,4,2016
2756,26421131300,4,4,4,2016
2758,57191912451,3,3,4,2016
2770,55979118000,10,10,10,2016
2798,14053507600,12,12,12,2016
2813,7006094962,27,27,27,2016
2822,57202392789,2,2,2,2016
2829,6603966596,15,15,15,2016
2835,57193134440,3,3,3,2016
2849,27267841100,5,7,19,2016
2870,56514513200,39,39,39,2016
2877,57193647155,1,3,3,2016
2891,35336690500,6,6,6,2016
2900,57190436407,61,65,65,2016
2909,7005716178,8,8,8,2016
2934,56692168000,3,3,3,2016
2935,57189043142,3,3,3,2016
2939,7004181101,3,3,3,2016
2956,57190065508,3,3,3,2016
2958,46062018600,6,6,6,2016
2974,6506079006,5,5,5,2016
2975,57190883380,5,5,5,2016
2978,6505920401,78,78,112,2016
2979,57204375486,3,3,3,2016
2981,57203239853,6,6,6,2016
