Unnamed: 0,ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
0,6508297663,4,4,4,4,4,7,7,8,8,8,8,8,8,8,2005
8,8980426100,2,5,6,8,14,14,22,24,24,29,34,34,51,53,2005
57,14019498900,3,4,4,7,7,12,12,13,13,13,13,15,15,15,2005
185,17134577000,1,1,2,2,2,3,8,8,8,8,8,9,11,12,2005
379,7005877653,3,3,3,3,3,7,7,7,7,7,7,7,7,7,2005
512,6505635037,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
576,6701417695,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2005
727,10142859300,3,4,7,10,12,17,23,23,25,25,25,25,25,25,2005
741,15923420900,7,13,19,22,25,25,28,32,35,42,47,48,48,49,2005
773,55395549800,10,12,12,12,16,16,19,19,19,19,19,19,19,19,2005
875,35607176600,2,2,2,2,2,2,6,6,6,6,6,6,6,7,2005
1077,12789909000,1,1,1,1,3,3,3,3,3,4,7,13,21,21,2005
1106,7003302108,8,8,8,8,8,8,8,40,40,40,40,62,93,93,2005
1129,6507313856,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2005
1182,23397678200,2,2,3,5,8,8,9,9,11,12,12,14,20,29,2005
1220,6602978212,5,5,5,5,16,16,16,16,16,16,16,16,16,16,2005
1236,7004075315,6,6,6,6,6,6,6,9,9,9,9,9,9,9,2005
1379,6603856765,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2005
1403,6603515487,3,3,4,4,4,6,6,6,7,7,9,9,11,21,2005
1592,6506645501,1,2,7,10,12,21,31,39,43,74,81,89,105,108,2005
1642,56262780800,3,6,6,6,6,6,11,12,12,13,14,14,14,14,2005
1663,9739850400,4,8,13,17,24,24,32,33,35,45,46,49,56,56,2005
1698,23092429500,2,3,3,3,3,7,7,8,9,11,13,15,15,15,2005
1744,6507744783,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2005
1781,6602387655,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
1858,21739690800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1886,7004083299,5,5,5,5,11,11,14,14,14,14,14,14,14,15,2005
1919,8959846000,2,4,4,6,6,10,10,11,12,13,13,15,16,17,2005
1931,16550617900,4,4,4,4,4,4,6,9,9,9,76,76,76,76,2005
2096,7005333814,6,7,7,7,7,7,12,12,12,12,12,12,12,12,2005
