Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
9,7401970635,12,12,12,12,12,12,12,2012
16,36634548900,4,9,9,9,9,9,9,2012
30,7003494205,4,4,4,4,4,4,4,2012
38,6602726745,3,3,3,3,3,3,3,2012
40,54581742800,5,5,5,5,5,5,5,2012
43,35226280500,3,3,3,3,3,3,3,2012
92,7007166540,9,9,9,9,9,9,9,2012
94,55146647600,4,4,11,11,13,13,13,2012
95,56340131200,56,62,71,71,71,71,71,2012
115,55684446500,2,2,2,2,2,2,2,2012
136,6701714180,59,69,69,69,69,69,69,2012
139,56016849700,3,3,3,3,3,3,3,2012
150,35501435900,7,7,7,7,7,7,7,2012
165,54407250400,3,4,4,6,6,6,6,2012
172,55390131000,2,2,2,2,2,2,2,2012
184,56396941400,2,2,2,2,2,2,2,2012
187,55352471100,1,1,1,1,1,1,1,2012
194,8915683900,4,4,4,4,4,4,4,2012
203,55811800700,4,4,4,4,4,4,4,2012
212,16027501900,23,23,23,23,23,23,23,2012
218,56937806800,7,7,7,7,7,7,7,2012
262,24335475600,7,10,10,10,10,15,15,2012
280,44061145500,7,7,7,7,7,7,7,2012
298,9436849500,3,3,24,24,29,29,29,2012
313,57199066122,39,39,72,72,72,72,72,2012
326,23005317000,7,7,7,7,7,7,7,2012
329,55995655700,2,2,2,3,3,7,17,2012
339,6603838207,7,16,16,16,16,16,16,2012
369,55336597100,2,2,2,4,4,4,4,2012
390,12242450800,2,3,3,3,7,7,7,2012
394,6604021227,4,4,4,4,4,4,4,2012
396,8937681800,6,6,6,6,7,7,7,2012
402,26644135200,5,5,5,5,5,5,5,2012
405,7004022711,26,32,32,32,32,32,32,2012
413,26031071400,4,4,4,4,4,4,4,2012
418,55053435400,1,1,1,1,2,2,2,2012
433,26430697600,8,8,8,8,8,8,8,2012
457,35226710600,5,5,5,5,5,5,5,2012
461,24329996300,7,7,7,7,7,7,7,2012
482,8972649800,3,3,3,3,3,3,3,2012
485,55485940200,4,4,6,6,6,6,6,2012
525,23476362800,4,4,4,4,4,9,9,2012
543,57201517140,4,4,4,4,4,4,4,2012
551,57199531976,6,6,6,6,6,6,6,2012
586,55371568400,2,2,3,4,4,4,4,2012
645,55547464700,3,4,4,4,4,4,4,2012
646,6602654044,11,11,11,26,33,33,33,2012
652,36190330500,4,4,4,4,4,4,4,2012
679,55552789100,27,27,27,27,27,27,27,2012
684,57147796200,4,4,4,4,4,4,4,2012
686,54396240700,2,2,2,23,23,23,23,2012
693,7004736287,14,17,17,17,43,43,43,2012
736,53877668500,2,2,3,3,3,3,3,2012
739,55387308700,4,4,4,4,4,4,4,2012
742,14044821700,3,3,3,8,11,14,14,2012
746,55553679000,7,7,7,7,7,7,7,2012
752,35423489200,3,3,3,3,3,3,3,2012
761,56603526600,6,6,6,6,6,6,6,2012
766,35750932500,4,4,4,4,4,4,4,2012
772,7004889724,16,16,16,16,64,64,89,2012
774,57203105218,5,5,5,5,5,7,7,2012
787,57202654476,6,6,7,7,7,7,9,2012
800,55372565100,4,4,4,4,4,4,4,2012
832,6602823587,6,6,6,6,6,7,7,2012
845,35769262000,12,12,12,12,12,12,12,2012
854,6504271292,2,2,2,2,2,2,2,2012
876,55566867200,2,2,2,2,2,2,2,2012
889,35366144000,4,4,4,4,4,4,4,2012
890,55628527677,6,6,6,6,6,6,6,2012
901,24468168900,3,3,3,3,3,3,3,2012
965,7403530725,42,42,42,42,42,42,42,2012
989,23019496400,3,3,3,3,3,3,3,2012
990,7006457163,3,3,4,4,4,4,4,2012
999,53265204800,2,2,2,2,2,2,2,2012
1015,55545451400,2,2,2,2,2,4,6,2012
1017,6506961099,7,7,7,7,7,7,7,2012
1022,55509195900,3,3,3,5,5,5,11,2012
1038,55522702200,3,3,3,3,3,3,3,2012
1042,55498650000,4,5,5,5,5,5,5,2012
1071,13406989600,10,10,10,10,10,10,10,2012
1107,55355619500,2,3,4,4,4,5,7,2012
1147,55360370700,4,4,4,4,4,4,4,2012
1154,55279330500,4,4,4,4,4,4,4,2012
1199,7004053328,12,22,31,46,46,46,46,2012
1217,36766802500,6,6,6,7,7,7,7,2012
1227,56226169900,4,4,4,4,4,4,4,2012
1242,55248308500,1,1,3,3,4,4,4,2012
1243,36570451600,2,2,7,7,7,7,7,2012
1252,56177745300,17,17,17,17,17,17,17,2012
1256,6507491363,5,5,5,6,6,10,10,2012
1258,25948283000,2,2,2,2,2,2,2,2012
1293,55332834100,3,3,4,4,4,4,4,2012
1296,22951839000,6,9,9,9,9,9,9,2012
1333,6506196218,8,8,8,8,8,8,8,2012
1334,7004391933,6,6,6,6,6,6,6,2012
1365,56023454200,3,3,3,3,3,3,3,2012
1388,55705504500,6,6,6,6,6,6,6,2012
1390,55001822400,10,10,10,10,10,10,10,2012
1396,7004464530,46,63,63,63,63,63,63,2012
1410,55575856300,23,23,23,23,23,23,23,2012
1414,57192812164,5,5,5,5,5,5,5,2012
1422,55227857800,2,2,2,2,2,2,2,2012
1433,36666791400,26,26,26,29,36,36,36,2012
1437,7005984473,54,54,125,125,125,125,125,2012
1438,24725611200,2,2,5,5,6,6,10,2012
1447,57200513432,3,3,7,7,7,7,7,2012
1478,56731825000,2,2,2,4,4,4,4,2012
1493,36682161100,5,5,5,5,5,5,5,2012
1553,14017585800,11,11,11,11,11,11,11,2012
1556,55440105200,1,1,1,1,1,1,1,2012
1557,35770021700,7,23,23,23,23,23,23,2012
1564,35725963200,8,10,10,10,10,10,10,2012
1573,55154973900,4,4,4,4,4,4,4,2012
1621,55368773500,6,6,6,6,6,6,6,2012
1643,36938648000,14,14,14,14,14,14,14,2012
1656,55806758200,2,5,14,14,14,14,14,2012
1660,55897204500,4,7,7,7,11,14,30,2012
1661,6602845173,12,12,12,12,12,12,12,2012
1672,6506812427,7,7,7,10,12,15,15,2012
1678,6603142946,8,11,16,16,16,16,33,2012
1686,36674219200,30,30,30,30,30,30,30,2012
1720,55460991000,3,3,3,3,3,3,3,2012
1725,55598321100,3,3,3,3,3,3,3,2012
1730,6603360689,4,4,4,4,4,4,4,2012
1776,9232973200,2,2,5,5,17,21,21,2012
1782,54968739700,5,5,6,6,6,6,6,2012
1792,6505812107,2,2,2,2,4,4,4,2012
1796,6701896819,9,10,10,10,10,10,10,2012
1798,36786475300,6,6,6,6,6,6,6,2012
1817,56441548900,6,8,8,8,8,8,8,2012
1846,55937215200,6,6,6,6,6,6,6,2012
1848,56526691400,8,11,11,11,11,11,11,2012
1883,15072104100,5,5,5,5,5,5,5,2012
1887,46161352900,13,13,13,13,13,13,13,2012
1892,55496409100,5,5,5,5,5,5,5,2012
1893,55207330400,2,4,4,4,18,18,18,2012
1897,55960307400,5,5,5,5,5,5,5,2012
1911,8568874300,1,1,1,3,3,3,3,2012
1918,7103118811,5,5,8,8,8,8,8,2012
1920,35303978600,4,4,4,4,4,4,4,2012
1928,55444174100,3,3,3,3,3,3,3,2012
1956,55365446500,3,3,3,3,3,3,3,2012
1962,6603868770,8,8,8,8,8,8,8,2012
1964,56246174400,5,5,5,7,7,7,7,2012
1988,15076854500,24,29,29,29,29,29,29,2012
1999,8977652000,4,4,4,4,4,4,4,2012
2013,7005125652,17,17,17,17,17,17,17,2012
2016,34873759400,3,3,3,3,3,3,3,2012
2025,7004088894,6,6,6,6,6,6,6,2012
2029,7003518743,4,4,4,4,4,4,4,2012
2037,53164333900,15,31,31,31,36,36,36,2012
2050,50062317300,5,5,5,5,5,5,5,2012
2072,16052685300,4,4,4,4,4,4,4,2012
2080,37057718800,2,2,2,2,2,2,2,2012
2084,55220832800,7,7,7,7,7,7,7,2012
2137,55488929900,4,4,4,4,4,4,4,2012
2148,55430994200,2,2,2,2,2,2,2,2012
2199,26635246400,3,3,7,7,7,7,7,2012
2200,8664355300,3,3,3,3,3,3,3,2012
2201,55413425100,4,4,5,5,5,5,5,2012
2207,7004602618,4,4,4,6,10,11,11,2012
2210,55268968500,2,2,2,2,2,2,2,2012
2214,55361625500,1,2,2,2,2,2,2,2012
2228,13613683600,2,2,2,2,2,2,2,2012
2235,55533899000,7,7,7,7,7,7,7,2012
2250,55190796100,4,4,4,4,6,6,13,2012
2286,55439961200,8,8,8,8,8,8,8,2012
2289,55575328700,5,11,11,14,14,14,14,2012
2316,57201349927,5,5,5,5,5,5,5,2012
2323,56027778300,4,16,16,21,21,21,21,2012
2335,22957933900,24,24,24,24,24,24,24,2012
2354,6603429832,4,4,4,4,4,4,4,2012
2355,18042484900,4,4,7,9,13,13,15,2012
2357,55542737400,59,59,59,59,59,59,59,2012
2369,56279072100,46,63,63,63,63,63,63,2012
2373,8569127200,30,30,40,40,40,40,40,2012
2380,55886405600,2,2,2,2,2,2,2,2012
2399,7102125229,4,9,9,9,9,9,9,2012
2409,56599131400,2,2,2,2,2,2,2,2012
2414,14017770300,6,6,6,6,6,6,6,2012
