Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
60,6701717022,2,2,2,2,2,4,4,4,7,9,11,11,11,11,11,11,11,2002
106,55883275100,1,5,6,6,6,8,9,9,10,10,13,13,13,14,14,14,14,2002
176,36238070700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
259,12545635900,4,4,4,14,17,21,21,21,21,21,21,21,25,25,25,25,25,2002
287,14628445300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
345,56031467700,3,3,3,3,3,3,8,13,13,13,18,18,18,28,28,28,28,2002
417,55436580800,4,4,4,4,6,6,7,9,9,9,9,12,12,12,14,14,16,2002
424,8620148200,16,16,19,26,34,34,42,42,76,76,78,78,106,106,180,180,227,2002
444,35446002900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
582,7004543110,5,5,5,6,6,6,6,6,8,10,10,10,11,38,38,38,38,2002
633,14056666500,15,15,15,15,18,18,18,18,18,26,27,27,32,32,40,40,40,2002
635,23670246400,5,5,11,11,11,20,22,47,52,52,52,52,52,52,52,53,53,2002
683,7003691378,38,38,44,44,46,46,46,46,77,77,77,77,77,77,77,96,96,2002
757,6507246762,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
867,8616022800,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,11,2002
906,8326623700,3,4,4,4,4,8,8,11,11,13,16,16,16,22,24,24,24,2002
1033,23391933400,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2002
1110,14632020000,4,4,4,12,12,12,14,28,36,38,42,46,46,54,64,69,70,2002
1126,55174217600,15,15,15,15,15,15,15,34,34,34,83,83,83,83,83,83,83,2002
1186,55439552600,12,12,32,32,51,51,78,78,91,91,91,91,129,129,129,186,186,2002
1213,7003933970,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1244,8869759000,3,3,3,3,3,18,18,18,21,21,21,21,21,28,29,29,29,2002
1259,6603438406,2,10,10,10,16,25,26,38,38,44,53,80,86,97,100,114,131,2002
1324,16067854600,2,2,2,2,2,8,16,17,52,52,54,83,85,85,85,133,133,2002
1536,55952572800,5,5,5,5,8,15,28,32,35,37,40,44,44,51,52,55,57,2002
1576,7004883672,20,20,20,20,20,20,20,48,61,61,61,61,61,61,61,61,61,2002
1577,55663078600,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,8,8,2002
1862,23502006600,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2002
1946,21833890500,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,2002
1990,7404071092,1,1,1,3,5,5,5,5,5,8,8,8,12,12,12,12,12,2002
2069,8309001800,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
2071,8705778800,5,8,8,9,10,15,22,31,42,50,64,74,81,92,94,95,96,2002
2078,6507136296,4,4,4,4,9,9,9,9,9,9,9,9,9,9,38,38,38,2002
2153,6603102301,3,3,3,3,3,3,3,4,6,6,9,9,9,10,11,12,20,2002
2168,7003513682,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
2491,35801122200,9,9,9,9,11,11,11,14,14,18,18,29,29,29,39,39,39,2002
2542,57193674310,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2558,12645434100,4,4,4,4,7,7,22,26,26,37,43,48,48,48,55,55,73,2002
2633,55979092400,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
2671,23008795500,8,8,8,8,8,8,8,8,8,8,8,8,63,63,63,63,63,2002
2675,7005234925,1,1,3,3,3,3,3,5,5,5,6,9,9,9,9,9,9,2002
