Unnamed: 0,ID,2018,start_year
12,56985435800,8,2018
41,57205427735,2,2018
48,8525292600,6,2018
59,56079662200,7,2018
61,57204397298,4,2018
83,55452991000,6,2018
89,57203179449,4,2018
96,56245385900,6,2018
107,24464505800,1,2018
123,57203101107,4,2018
131,55629547200,2,2018
140,10044860900,9,2018
147,57205349755,5,2018
151,57206490200,4,2018
164,57203229438,12,2018
167,56305691900,2,2018
169,57204440999,6,2018
190,57193844980,8,2018
192,57195559331,3,2018
197,6603096510,9,2018
207,57190980395,9,2018
227,57194835427,10,2018
228,57207468590,9,2018
242,7103138947,3,2018
261,6603212866,3,2018
264,56548968900,6,2018
270,57190573713,4,2018
293,6602293547,10,2018
300,56452559000,29,2018
302,57202889895,2,2018
305,57163047100,2,2018
312,57021574800,5,2018
327,36240772300,2,2018
332,57203204624,3,2018
356,57195940191,6,2018
362,57206736873,1,2018
363,55346238800,3,2018
392,56747980200,6,2018
403,56257263600,85,2018
406,7410389613,3,2018
412,35579517100,4,2018
415,57194144148,2,2018
430,57203964565,7,2018
455,57202308622,2,2018
459,23501064100,3,2018
460,57202293265,3,2018
467,57190001162,7,2018
476,6506175112,8,2018
492,57203228472,3,2018
499,36177268800,4,2018
506,57205205269,3,2018
507,6602704112,1,2018
519,12647414100,9,2018
520,56135211500,25,2018
524,37091588100,6,2018
537,57192113111,4,2018
542,56086562300,7,2018
549,37080173500,2,2018
560,57189464937,2,2018
562,57194829795,3,2018
566,35335928400,16,2018
569,56500665400,10,2018
594,57189067538,3,2018
596,35608588800,4,2018
605,57205276364,4,2018
606,57193837049,5,2018
617,35097705100,53,2018
620,57193573319,34,2018
624,57202218414,7,2018
627,55198926300,5,2018
644,25031812100,4,2018
661,57190854987,8,2018
667,56195317700,6,2018
677,57203753228,3,2018
690,57204151682,18,2018
697,6503944394,22,2018
700,57192708193,5,2018
718,57204921300,3,2018
720,57132195300,4,2018
721,57205197386,2,2018
737,55227532300,6,2018
764,56857628600,5,2018
771,6506173536,17,2018
781,7004580383,8,2018
791,57207659369,5,2018
793,57202452343,20,2018
794,56841677200,34,2018
795,57188925334,7,2018
797,57193717368,3,2018
805,14834116500,11,2018
808,55647164349,9,2018
835,24171745600,3,2018
842,57202463996,2,2018
865,57205865258,9,2018
866,55547286400,6,2018
868,57190765982,17,2018
883,57201524269,4,2018
887,55776619300,3,2018
899,55920231400,46,2018
903,57203979023,3,2018
913,57202195982,4,2018
932,57199121290,4,2018
938,16152544600,3,2018
952,57202019974,3,2018
962,22835644200,6,2018
968,55605778823,11,2018
972,57206328254,5,2018
979,57200202986,4,2018
981,56203876600,4,2018
984,57201895372,31,2018
988,57203132154,3,2018
1000,55121369800,8,2018
1011,57200935001,2,2018
1012,56071481700,3,2018
1013,57195152562,1,2018
1021,24821887700,2,2018
1039,54987296800,26,2018
1054,56019103400,2,2018
1062,35176582100,28,2018
1063,57193245301,6,2018
1066,57203306678,10,2018
1079,55250026100,5,2018
1082,57202982268,9,2018
1104,6503987935,39,2018
1120,36710846400,46,2018
1121,6507454795,3,2018
1134,56401138700,6,2018
1137,8619685500,7,2018
1141,56295197500,3,2018
