Unnamed: 0,ID,2017,2018,start_year
6,57193437031,5,5,2017
9,57201405140,15,15,2017
19,57193831201,6,6,2017
20,57190680369,3,3,2017
21,55838510332,5,5,2017
23,54385399300,6,6,2017
28,57196516104,2,2,2017
48,54419904100,4,4,2017
51,57197787536,1,1,2017
54,57193088194,4,4,2017
59,8974048100,17,17,2017
61,57203379822,4,4,2017
72,57193448950,3,3,2017
73,55259071200,8,8,2017
74,8517464000,27,27,2017
75,6506345528,3,3,2017
95,57196216997,6,6,2017
107,6603480856,2,2,2017
108,57196247566,3,3,2017
109,57200071649,17,17,2017
110,35430042600,6,6,2017
119,56083293900,14,14,2017
124,24170805000,4,4,2017
125,35848858900,38,38,2017
129,57195685840,28,40,2017
132,36172704800,21,21,2017
136,57194278954,5,5,2017
139,19337532100,29,29,2017
144,56411920100,13,13,2017
156,57198820650,4,4,2017
158,57193652514,5,5,2017
160,35424413500,9,26,2017
164,57196194669,4,4,2017
167,57195504582,6,6,2017
184,55937054700,34,34,2017
186,57201120477,3,3,2017
188,57200165239,4,6,2017
191,7401653270,8,8,2017
192,57199212073,10,10,2017
206,6602549287,8,8,2017
207,22835500500,17,17,2017
217,55613312700,6,6,2017
220,54792767800,7,7,2017
222,57193666554,3,3,2017
224,57197837651,3,5,2017
233,35937644700,7,7,2017
236,54881975600,2,2,2017
237,57200257905,2,4,2017
239,57195549010,2,2,2017
250,56489810900,2,5,2017
256,57202013381,5,5,2017
261,57194656359,23,23,2017
266,57195532898,2,4,2017
272,56717764600,4,4,2017
276,35772298600,7,7,2017
283,6701652404,2,2,2017
290,57201905011,2,2,2017
294,57191382777,2,2,2017
295,54785299800,2,2,2017
299,56845738100,10,10,2017
302,57193706236,4,4,2017
306,57195641275,3,3,2017
310,57195148240,5,5,2017
339,57193668892,3,3,2017
345,55642871600,2,2,2017
346,55195600600,3,3,2017
347,57120007000,3,3,2017
352,16307679400,27,27,2017
355,56429699600,1,1,2017
363,57200504901,6,6,2017
365,56389226300,5,5,2017
369,57196190739,3,8,2017
376,55431373200,4,6,2017
380,57197293765,9,9,2017
381,57200553572,2,2,2017
383,57189729895,39,43,2017
384,26532134800,2,2,2017
387,57190215418,5,5,2017
389,57194207869,5,5,2017
392,55255344600,2,2,2017
396,36069960100,8,8,2017
403,57191870597,6,6,2017
410,57197787406,12,12,2017
413,57201300541,3,3,2017
418,7403506666,13,13,2017
422,8988880800,2,2,2017
424,57000424800,2,2,2017
426,56912295400,10,10,2017
439,57194784857,4,4,2017
441,57204225272,4,4,2017
442,57200319939,7,7,2017
451,57194633273,10,10,2017
455,57193801918,5,5,2017
462,7801541269,7,7,2017
467,24824052300,27,27,2017
470,6701478237,8,8,2017
475,16204149800,13,13,2017
479,18633549200,21,21,2017
480,57200598235,6,6,2017
489,56373438900,1,1,2017
495,57196327637,2,2,2017
503,36697283500,4,4,2017
506,57193153428,3,3,2017
507,55950359000,6,6,2017
510,56702274900,7,7,2017
515,57194083886,3,3,2017
523,56815132900,3,3,2017
524,55818826500,3,3,2017
530,23976822200,12,12,2017
535,23096778100,7,9,2017
538,57204357968,3,3,2017
539,56414525200,15,15,2017
543,56909330500,1,1,2017
553,56444380200,3,3,2017
555,57193751943,3,5,2017
561,57191914461,17,17,2017
565,6603068537,4,4,2017
573,35107064300,2,2,2017
576,6602237420,5,5,2017
578,56888182800,3,3,2017
584,57188666556,3,3,2017
587,7801420369,12,12,2017
589,50262996800,11,11,2017
596,57193774207,5,5,2017
598,24069736100,8,18,2017
602,55845831600,25,25,2017
606,56413029300,9,9,2017
623,57195265252,6,6,2017
627,13606225400,5,5,2017
629,35078364000,3,3,2017
630,56779888200,3,3,2017
639,8518669600,4,4,2017
642,36701835800,4,4,2017
643,16238894800,6,6,2017
646,6504148828,3,3,2017
648,57196475352,3,3,2017
651,7102945187,4,31,2017
655,7201452882,2,2,2017
656,57194202669,3,5,2017
661,56407070700,6,8,2017
665,57202536982,4,11,2017
672,55137410200,11,11,2017
682,56401819300,5,5,2017
685,57194651320,5,5,2017
689,56868557800,2,3,2017
690,57199057238,5,5,2017
691,57190808093,14,30,2017
693,55328694600,23,23,2017
709,57195324089,3,3,2017
712,57200306287,1,1,2017
719,23993348100,6,9,2017
720,57200511600,3,3,2017
730,57195492127,4,4,2017
731,56495431000,4,4,2017
735,57193713313,16,16,2017
739,57191278839,3,3,2017
741,56765215700,17,17,2017
752,57193859122,4,4,2017
754,57194033547,1,1,2017
757,35847863800,14,14,2017
759,7801515783,8,8,2017
761,55386682400,4,6,2017
