Unnamed: 0,ID,2018,start_year
0,56985435800,8,2018
8,57205427735,2,2018
11,8525292600,6,2018
14,57204397298,4,2018
25,55452991000,6,2018
29,57203179449,4,2018
32,56245385900,6,2018
37,24464505800,1,2018
44,57203101107,4,2018
47,55629547200,2,2018
53,10044860900,9,2018
56,57205349755,5,2018
58,57206490200,4,2018
66,57203229438,12,2018
67,56305691900,2,2018
69,57204440999,6,2018
77,57193844980,8,2018
79,57195559331,3,2018
83,6603096510,9,2018
88,57190980395,9,2018
98,57194835427,10,2018
99,57207468590,9,2018
106,7103138947,3,2018
115,56548968900,6,2018
117,57190573713,4,2018
127,56452559000,29,2018
128,57202889895,2,2018
131,57163047100,2,2018
134,57021574800,5,2018
141,36240772300,2,2018
143,57203204624,3,2018
148,57195940191,6,2018
150,57206736873,1,2018
151,55346238800,3,2018
161,56747980200,6,2018
165,7410389613,3,2018
168,35579517100,4,2018
170,57194144148,2,2018
175,57203964565,7,2018
185,57202308622,2,2018
187,57202293265,3,2018
189,57190001162,7,2018
199,57203228472,3,2018
203,57205205269,3,2018
208,56135211500,25,2018
209,37091588100,6,2018
214,57192113111,4,2018
216,56086562300,7,2018
221,37080173500,2,2018
225,57189464937,2,2018
227,57194829795,3,2018
229,35335928400,16,2018
241,57189067538,3,2018
242,35608588800,4,2018
246,57205276364,4,2018
247,57193837049,5,2018
252,35097705100,53,2018
254,57193573319,34,2018
255,57202218414,7,2018
257,55198926300,5,2018
265,25031812100,4,2018
271,57190854987,8,2018
280,57203753228,3,2018
287,57204151682,18,2018
288,6503944394,22,2018
291,57192708193,5,2018
296,57204921300,3,2018
297,57205197386,2,2018
314,56857628600,5,2018
318,6506173536,17,2018
322,7004580383,8,2018
325,57207659369,5,2018
326,57202452343,20,2018
327,56841677200,34,2018
328,57188925334,7,2018
330,57193717368,3,2018
331,14834116500,11,2018
334,55647164349,9,2018
344,24171745600,3,2018
348,57202463996,2,2018
356,57205865258,9,2018
357,55547286400,6,2018
358,57190765982,17,2018
366,57201524269,4,2018
368,55776619300,3,2018
373,55920231400,46,2018
374,57203979023,3,2018
379,57202195982,4,2018
388,57199121290,4,2018
399,57202019974,3,2018
404,22835644200,6,2018
405,55605778823,11,2018
407,57206328254,5,2018
411,57200202986,4,2018
412,56203876600,4,2018
414,57201895372,31,2018
417,57203132154,3,2018
423,55121369800,8,2018
429,57200935001,2,2018
430,57195152562,1,2018
437,24821887700,2,2018
446,54987296800,26,2018
452,56019103400,2,2018
456,35176582100,28,2018
457,57193245301,6,2018
458,57203306678,10,2018
466,57202982268,9,2018
476,6503987935,39,2018
487,56401138700,6,2018
490,56295197500,3,2018
491,57204427716,5,2018
492,6603574633,3,2018
494,57194597960,2,2018
496,7004577586,9,2018
499,7005834063,35,2018
500,57196087864,3,2018
502,57196771510,4,2018
504,56942838600,6,2018
511,57204950817,11,2018
512,25227844000,2,2018
516,57196841638,4,2018
518,57195145501,9,2018
519,57203857937,1,2018
521,57203638637,7,2018
522,57202504727,2,2018
533,56110277600,55,2018
540,57191526504,15,2018
544,15042329400,2,2018
547,14015091400,2,2018
554,57203900332,4,2018
558,55920616100,5,2018
559,16026010700,20,2018
562,57200523890,2,2018
572,7102516469,24,2018
575,35229514800,12,2018
579,24476836100,20,2018
580,6508133198,9,2018
581,57204778344,2,2018
588,57203001993,4,2018
590,57203762736,5,2018
597,57207007975,32,2018
613,57205681872,26,2018
621,57205618140,3,2018
622,27567609600,3,2018
635,57203633651,3,2018
644,57203316421,7,2018
645,57204684805,7,2018
654,57201435152,48,2018
658,56709162900,16,2018
660,54895309300,5,2018
674,57205913747,7,2018
677,55265603400,23,2018
686,57194384147,8,2018
695,36906824500,5,2018
697,55975577300,30,2018
699,57200728242,7,2018
703,57201089960,6,2018
704,6506819766,2,2018
711,55234658800,17,2018
713,18435007800,4,2018
716,57199499801,1,2018
725,57200128045,2,2018
726,8535537900,10,2018
727,57197870716,4,2018
738,57199692885,3,2018
742,55779670600,2,2018
751,7005795536,7,2018
765,57188675645,14,2018
771,12244600000,4,2018
782,55312299000,7,2018
788,57191092725,5,2018
792,57103276900,5,2018
793,57201359902,7,2018
794,55903363700,6,2018
796,57201670471,3,2018
798,57205736153,2,2018
807,56578650000,5,2018
808,56846174700,6,2018
809,57201994046,5,2018
811,56904207900,13,2018
815,57196278889,7,2018
820,57202894559,4,2018
827,13806524400,4,2018
831,57193877983,4,2018
834,56734518600,4,2018
840,57190175026,6,2018
842,57204030645,3,2018
854,57194110891,2,2018
859,21743722600,3,2018
860,57200818918,4,2018
865,26325330300,6,2018
868,57202398169,2,2018
871,57200038334,4,2018
872,55369049500,4,2018
878,8886204500,5,2018
881,57203529624,2,2018
886,57199090913,2,2018
891,8447411800,5,2018
897,56028719700,6,2018
901,57200860269,3,2018
902,56647974900,4,2018
903,56915207000,8,2018
906,56322035100,5,2018
922,23969363600,4,2018
932,57004462700,7,2018
933,57196593398,7,2018
934,55637695500,7,2018
936,56081035700,9,2018
942,57203983449,2,2018
946,57195675187,8,2018
973,24476123000,4,2018
984,57199479244,3,2018
993,57060401000,5,2018
1000,57201086762,27,2018
1025,57203228356,1,2018
1027,26221072000,1,2018
1028,36185753000,44,2018
1036,11338891200,3,2018
1038,57192165328,2,2018
1043,57205642574,4,2018
1045,57204772806,6,2018
1049,57195471207,3,2018
1056,57200694534,3,2018
1061,8715686300,4,2018
1070,56798939400,6,2018
1071,57207185407,6,2018
1091,57188678053,5,2018
1093,57203942691,3,2018
1104,57204818510,7,2018
1105,55760424300,7,2018
1108,57086706000,28,2018
1112,26027950500,5,2018
1113,55922865000,3,2018
1115,57016872800,4,2018
1118,6603618518,29,2018
1119,56242093600,3,2018
1120,57202111778,5,2018
1121,57207857246,9,2018
1127,57201752956,3,2018
1131,6506020926,11,2018
1132,57204798688,4,2018
1140,57203496715,43,2018
1146,57194939794,3,2018
1150,57201992447,5,2018
1152,57197020586,3,2018
1153,57204102683,6,2018
1154,57205435665,5,2018
1157,8577020000,1,2018
1166,56703376900,6,2018
1170,57202159934,12,2018
1171,57190302608,26,2018
1177,57201297415,3,2018
1179,37076752500,5,2018
1182,6602774951,20,2018
1183,57204000889,3,2018
1191,57194939322,3,2018
1193,57203113135,6,2018
1200,57202232478,5,2018
1201,57203166369,19,2018
1203,7102512590,5,2018
1205,57203244298,4,2018
1210,57201680972,8,2018
1213,57159123400,5,2018
1222,57201906379,4,2018
1223,57203403859,4,2018
1226,57203516711,1,2018
1229,57205403321,24,2018
1230,56037572600,34,2018
1233,57203146217,1,2018
1234,36637490600,71,2018
1235,57203038768,4,2018
1248,54791170600,4,2018
1258,57207706934,4,2018
1265,56638015500,9,2018
1266,6507765711,9,2018
1271,25226653000,8,2018
1274,26534152800,1,2018
1275,57200206981,64,2018
1276,57203508201,43,2018
1278,57197759655,2,2018
1280,57193874926,10,2018
1285,57203001504,3,2018
1291,35566729100,6,2018
1320,57207618811,4,2018
1321,57201157312,2,2018
1330,56350642200,6,2018
1341,57193776463,8,2018
1343,36990982800,10,2018
1346,37075589500,4,2018
1348,35227279000,19,2018
1349,57200515090,11,2018
1352,57202088091,13,2018
1359,57202988227,3,2018
1364,57197769342,2,2018
1372,11440073700,6,2018
1381,57194457452,3,2018
1383,57207872558,13,2018
1385,55346742300,15,2018
1393,35776955900,2,2018
1394,57191975567,2,2018
1396,57193794419,3,2018
1407,57202514366,4,2018
1416,57203014144,2,2018
1419,57206478161,11,2018
1424,57207106459,3,2018
1429,57205668615,4,2018
1431,26647924200,10,2018
1444,57191745216,18,2018
1445,57206938288,5,2018
1448,25634025800,8,2018
1476,57207825614,2,2018
1484,57194799247,4,2018
1486,6507250931,15,2018
1511,25947894000,6,2018
1513,22235446400,6,2018
1519,18933613400,11,2018
1523,55485818100,3,2018
1525,54403736700,35,2018
1529,57207815340,4,2018
1531,25628158400,5,2018
1533,56600614500,3,2018
1538,57200599475,4,2018
1541,57205923332,34,2018
1552,57197824813,5,2018
1566,57201994654,2,2018
1574,57203768525,9,2018
1578,18635282000,2,2018
1579,55845025700,3,2018
1586,16025538500,13,2018
1595,57203278305,3,2018
1603,57197810288,4,2018
1615,57204826667,1,2018
1617,57200919716,2,2018
1618,55630895700,16,2018
1619,57188803437,9,2018
1622,22836461800,3,2018
1624,36871478800,9,2018
1629,57201473311,3,2018
1630,37079139000,6,2018
1631,57201983477,4,2018
1644,7005738503,3,2018
1646,57203764092,60,2018
1647,57204470634,4,2018
1648,57204663937,4,2018
1649,57189354301,18,2018
1653,57202712388,2,2018
1666,57196000589,9,2018
1668,57202326775,2,2018
1669,57203204858,5,2018
1679,57202604806,3,2018
1684,57203903039,4,2018
1692,55327115700,2,2018
1695,57205292546,3,2018
1701,55988558400,8,2018
1704,57205533917,4,2018
1706,57204648021,3,2018
1715,57204042592,3,2018
1725,57203987824,6,2018
1728,57195741762,6,2018
1729,57203305399,6,2018
1736,57192383102,3,2018
1737,55904478000,3,2018
1742,57205203721,4,2018
1753,57202136892,11,2018
