ID,2015,2016,2017,2018
56581490100,26,26,26,34
57171755100,7,11,11,14
56705211300,4,4,4,8
57191353884,2,2,2,2
7004719967,8,8,8,8
54917212000,49,49,49,49
7003361232,16,61,63,63
56487048200,4,4,4,4
11139739000,7,7,8,8
7005996735,6,6,6,10
56582326600,2,6,6,6
56494974100,4,4,4,6
55491148000,2,3,4,4
55503114300,5,5,5,5
56699754900,6,6,6,6
56913368300,5,5,5,5
57006791800,4,4,5,6
56493379600,4,4,4,4
57188745267,1,1,1,1
56515386600,7,28,28,79
57189320143,5,7,9,9
55392400800,3,3,3,3
35239483900,52,102,102,102
16644234600,5,6,6,6
56764503600,2,3,3,4
56022332300,3,6,9,9
8889768600,2,2,5,6
6602546534,2,2,2,2
55983261900,7,14,14,14
55347702600,5,9,9,9
56291725200,5,5,5,5
56166361300,13,13,13,13
7403716888,26,26,26,26
57006738000,4,4,4,4
55503011700,1,1,1,1
35168368500,5,5,5,5
56308633800,5,5,5,5
8250844900,4,4,4,4
57126091800,2,2,3,3
56403278700,11,13,14,14
6503878132,3,3,3,3
56926913200,22,22,22,22
55654313600,4,4,4,5
56313046300,6,7,9,9
57202225416,12,12,20,20
56819829900,8,14,14,14
56747500500,3,3,3,3
56377085700,7,10,10,10
57131509200,4,4,4,6
57194602370,3,3,3,3
7005382989,9,9,9,9
55366958700,13,13,13,13
56938835000,4,4,4,4
26643881700,4,4,4,4
55916441600,1,5,7,7
56686015200,9,19,19,19
24342440700,14,14,70,70
54920197800,6,6,6,6
56754808000,2,2,2,2
57164749700,4,4,6,6
56236084500,10,10,10,10
56499319800,6,6,6,6
40661072500,2,3,3,6
56059551900,2,2,2,2
36913737100,3,5,7,7
56868160700,3,3,3,3
56780483400,3,3,3,3
56495534400,4,4,7,9
6701704171,82,82,82,82
57041384800,3,3,3,9
57033851800,2,2,2,2
55782336900,3,3,3,3
7004958135,1,1,1,1
35795236000,7,7,12,12
23092071900,5,9,14,14
55602699900,2,2,2,2
56800970200,1,2,2,2
6701611424,4,4,4,4
57117575900,3,3,8,8
52263140900,1,1,4,4
56185351600,3,3,4,4
56225575100,19,19,19,19
55198873500,7,7,7,7
54787882900,17,26,26,43
16239092600,2,3,3,3
56676356500,2,3,10,10
56524159000,5,5,5,5
23566817900,16,24,26,27
57006751900,2,2,2,2
23390442500,8,8,9,10
57169567700,5,5,5,5
8284949000,21,35,35,35
57188583258,2,2,6,6
56262390900,4,22,22,22
55496706600,2,2,8,8
57148388300,4,5,6,6
56725472600,10,12,17,18
15064023000,4,5,9,9
35108884400,5,5,7,7
53363741300,6,6,7,7
15134917300,4,9,9,9
55782781700,5,5,5,5
24512335700,1,6,8,8
35610588200,5,5,6,6
57095008200,2,4,4,4
49962384000,4,4,4,4
35313302800,18,18,18,18
56416977100,2,2,2,2
6602483834,15,15,15,15
55263917900,23,24,24,24
56915534200,2,3,3,5
56892445100,4,7,7,7
57015258000,2,2,2,2
25027722300,14,14,14,14
57189248899,3,3,3,3
56828298200,8,8,8,8
57023143000,5,6,7,7
56110183300,5,5,5,9
23968202700,12,13,13,13
14420301100,5,16,16,16
56919514800,18,18,31,32
36158143100,8,11,11,11
56518131900,3,3,5,5
55237941300,4,4,8,8
56568457100,4,6,6,6
12647593500,33,33,33,33
8448856700,2,2,2,2
56364130000,2,2,2,3
56653381700,5,7,9,10
6603597165,12,12,20,20
26633301000,6,17,17,17
57188864983,3,4,4,4
15064290200,2,2,2,2
56820098200,6,9,10,10
22939701300,2,2,2,2
56997481100,3,3,3,3
55570719100,2,2,2,2
56060761900,4,4,4,4
56736798900,9,9,9,10
57189495289,3,3,6,6
56239599700,6,6,10,10
36987260300,12,12,12,12
6602427994,11,20,20,38
12140041100,12,12,19,19
57041137300,2,3,3,4
56203893300,4,4,7,7
56340378500,2,2,2,2
55734366100,2,2,3,3
56224090800,1,1,1,6
6701838350,2,2,4,4
56586229600,7,10,10,10
55711383000,11,11,11,11
56539690500,2,5,5,6
55682946100,5,5,5,5
56940617600,2,3,3,3
7003632488,10,10,10,10
57204298968,21,21,21,21
57050343800,5,7,9,24
57016511800,12,12,13,14
24476929300,3,3,3,3
56904098000,4,6,6,6
57190338587,8,23,28,28
55931917600,4,15,15,15
55844652000,6,8,8,8
54917446800,4,4,4,4
57191901850,3,3,7,7
8952208800,7,7,7,7
56641000800,3,3,3,3
56656595700,3,12,16,20
55420879200,3,6,6,6
55368937800,4,4,4,4
57191328221,4,5,5,5
16232797400,8,8,8,8
56971490700,4,4,4,4
56644944900,16,19,21,21
56286310100,3,3,3,3
56560291200,5,5,8,10
56719596600,3,3,3,3
7004062755,7,7,7,7
57191295502,2,2,2,2
23396745000,7,7,8,8
24484201100,15,15,15,15
56619101400,6,6,6,6
57188803735,5,5,5,5
56737011500,9,9,9,9
16030245100,3,3,9,9
57189272347,13,13,13,14
56680389400,10,10,10,10
43861100300,5,5,5,5
35190131800,7,7,7,7
55321294800,3,3,4,12
36626373500,5,5,5,5
56541718400,7,7,7,7
14420549500,4,4,4,4
24465106400,3,7,7,7
57188861885,2,3,3,3
56023359600,2,2,2,2
56641084500,4,4,4,4
56702048200,2,2,2,2
57189093854,5,5,5,5
56683916300,9,9,14,14
55798422100,2,2,2,2
56991048200,4,4,5,5
56808941800,4,4,4,4
54966854100,1,2,2,2
56494752900,18,18,18,18
54896413700,2,2,2,2
55601872800,1,1,1,1
55575322800,3,3,3,3
57188653507,7,7,7,7
57205328296,2,2,2,2
56769885500,4,4,4,4
54079804300,2,2,2,2
7006809501,10,10,10,10
57188983908,2,2,3,3
56974467000,3,5,6,6
57188960195,4,4,4,4
26534726300,3,3,5,5
55633015200,6,6,6,6
6701819707,3,3,3,3
57189464920,10,10,10,10
57188962929,2,2,2,2
56423696900,5,5,5,5
56735696400,6,6,6,6
55211672900,6,6,6,6
57190951738,1,1,3,3
24474999800,7,7,7,7
57188745225,3,4,4,7
39461457600,11,11,19,19
56029126000,15,18,18,22
24833634200,11,11,13,13
57188737661,4,5,5,5
7004135382,5,5,13,13
56078359000,4,8,8,8
57199558757,6,6,10,10
35488356300,13,13,13,13
55879789100,6,6,6,6
56963694100,2,4,6,6
56919580100,8,8,8,9
56809050500,18,18,18,18
56457802500,13,13,13,13
22834021800,5,5,8,8
56028740100,9,15,15,17
55122284300,5,8,11,22
55571406300,4,4,5,5
55928273800,4,4,4,4
56810963500,2,2,2,2
56940408300,3,3,4,4
57003699200,2,2,2,2
57188865647,4,7,7,7
56797689200,3,5,7,7
35192210500,5,5,8,10
56800575600,4,4,4,4
24829602600,13,18,32,47
57190798878,3,3,5,5
56897193000,3,7,7,7
57188756531,3,3,4,4
56898915900,5,5,5,5
56440276700,2,3,3,3
56938120800,3,3,3,4
57203546196,13,18,18,27
57189890024,4,5,5,5
55790575700,6,6,6,6
56247339000,17,17,17,22
7202706786,5,5,5,5
6506919746,7,7,7,7
15830247300,3,3,3,11
57188547905,7,7,7,7
6507871106,1,1,2,2
57051701100,2,4,4,4
55509345000,6,6,6,6
55170005800,23,23,23,23
57188679302,4,5,5,5
7004632105,3,3,3,3
57188695185,5,5,5,5
14028022400,16,27,27,27
49663847000,2,3,3,3
56249783500,2,4,4,4
55750353200,5,5,5,5
56835699900,2,2,2,2
57038636400,7,10,10,10
55975443500,2,2,3,3
36810687200,6,6,6,6
57188737514,2,2,2,5
57183802900,3,3,3,3
22234393300,4,4,4,4
57195936905,1,4,4,9
55125523900,6,7,7,9
56058286600,3,3,3,3
6603425561,2,2,2,2
57189092510,3,3,4,4
26424339500,5,5,5,5
7102798410,16,16,16,16
15766294100,4,4,4,4
56612761000,3,3,7,11
57006734600,6,6,6,6
57076848500,5,5,8,8
43362012200,49,49,49,49
55512132600,4,4,4,4
57188676446,7,7,7,7
56331007900,10,12,12,12
23982505200,5,5,5,5
56239604900,3,5,5,5
57195480893,2,2,2,2
56573797000,2,2,2,2
56007616700,5,5,5,5
56159310300,11,11,16,16
56493072400,2,2,2,2
56414395600,3,3,3,3
57202666454,3,3,3,3
56693575000,6,8,8,8
56027414900,4,4,4,4
7004573128,6,6,6,6
56835249000,11,11,11,11
36617857600,5,5,5,5
34871785800,3,4,4,4
56289621700,7,7,7,7
55552965600,2,2,2,2
56680848700,27,27,27,27
55210811600,10,10,10,10
56974040100,5,5,5,5
23136001300,7,7,7,7
55367925300,11,11,11,11
55317405300,3,3,15,19
35956448800,28,28,28,28
57050296800,2,2,3,7
57190672462,3,3,5,5
55735791000,2,2,2,2
56539567000,6,6,14,14
56140105800,3,3,3,5
37088140000,12,12,26,26
57196679828,18,18,18,18
57031871700,3,3,8,8
55480622400,9,9,23,23
55948330000,19,19,25,25
25931142500,3,3,3,3
56770173800,2,2,2,2
23478527600,4,4,7,12
7202091983,15,15,15,15
56189666900,3,5,9,9
55744351000,8,8,8,8
55903723200,5,5,5,5
56491292700,1,2,2,2
57142370500,67,68,68,68
56705362400,5,11,14,14
57189080749,4,4,4,4
6602659025,2,2,7,7
56925067400,2,2,4,7
22233247100,10,10,10,10
55445681100,12,12,13,13
56613092700,5,7,7,7
56884235500,2,2,2,2
7006407567,17,17,17,17
57006766100,6,7,7,7
6602696549,5,7,7,9
56155680100,6,15,15,15
55695937800,3,3,3,3
56985768500,7,16,17,17
18635680800,3,3,4,4
23972485200,2,2,2,2
8577376000,4,4,6,6
8660356900,5,8,12,18
57200284176,3,3,3,3
22980273300,86,86,86,86
55874677200,3,3,3,3
36998825000,8,8,9,9
8333688600,4,8,8,8
56269461800,4,8,8,8
26649013700,2,2,2,2
55701381900,5,5,5,5
15924435700,7,12,12,12
56315999900,3,4,4,4
57000375300,3,3,3,3
35332305900,7,12,12,18
56102885600,1,1,1,1
56681156900,7,8,8,8
56440105000,5,5,7,7
56595611700,12,12,37,40
57169871700,7,7,7,9
56937952700,3,5,10,10
56516963300,4,4,4,7
37016932900,5,5,13,21
55829642700,8,13,20,20
7201383221,6,6,6,6
57155332200,4,5,5,5
55861048600,2,2,2,2
56028632000,6,6,6,6
55977267700,1,4,4,5
56035446400,2,2,2,2
7004195556,21,21,21,21
56286325100,3,3,3,3
16317934700,14,14,22,36
56811261400,3,4,4,4
55595422200,49,49,49,49
22735733100,25,25,54,54
6603411211,3,4,5,5
56939926700,3,3,3,3
7201892582,5,5,11,11
57031489700,3,3,3,3
37121775200,2,10,14,18
6506936943,4,4,4,4
35421935000,3,3,3,4
56583778600,9,9,9,9
6603394939,12,12,12,12
57008800300,3,4,4,6
24475608800,27,27,27,27
57148289500,8,8,8,8
56940675400,2,3,3,4
57169662100,9,9,11,15
36706062900,2,2,2,2
57188716554,4,5,9,10
56803060700,4,4,4,4
57188826361,3,3,3,3
56114558400,6,6,6,6
7201988474,4,4,4,11
57159927000,2,2,2,2
27567831200,4,4,7,7
56081203100,3,3,3,3
57034975700,4,4,4,4
57195506315,3,3,3,8
6603651977,4,4,4,8
56764620800,3,3,3,3
57198419276,4,4,4,4
7101638995,7,7,7,7
57014854300,4,4,4,4
57188722731,2,2,3,4
57188931211,4,4,6,6
56539915800,3,8,8,12
56562963000,3,3,3,3
57184313800,2,2,2,3
56394434600,6,6,6,6
25959598800,6,6,6,6
55658492100,11,11,11,11
56906729300,5,6,7,7
14832068200,7,17,17,17
57188693985,5,5,5,5
16303239800,2,2,2,2
57189992686,5,5,5,5
15076821400,3,3,3,4
54790742500,6,6,6,6
56528380100,3,3,6,9
7102539719,21,21,21,21
25634723400,2,2,2,2
25929849700,5,5,5,5
50262952600,7,7,7,10
56690113900,15,18,18,18
56568262500,8,8,8,8
57191646760,3,7,7,7
57004812300,8,8,11,11
57188572377,2,2,8,8
56979407700,3,5,5,5
56964360300,4,4,5,5
57063058200,3,5,5,6
57190400713,3,7,7,11
55355594400,4,4,4,4
57035419000,3,6,7,7
7004875997,22,23,23,23
57053533800,3,3,3,3
56826214400,6,6,6,6
56891727100,11,11,11,19
57003700500,3,3,3,3
24328734700,4,4,5,5
55521483600,6,9,13,13
57009038700,2,2,5,5
54915236500,21,21,21,21
24559374000,7,7,7,7
7101933315,21,21,21,21
56652069000,1,1,1,1
6701852773,3,11,11,11
57188677063,6,6,8,8
56653499600,4,6,8,10
57090955800,1,1,1,1
55418880400,2,2,2,2
55874147000,8,12,12,12
57188549126,13,13,13,22
56581947700,26,26,26,37
56034857200,1,1,2,2
55830942400,41,41,41,41
55217652300,3,3,4,4
56116922800,16,16,16,16
57188699041,3,3,3,3
7102652818,6,15,15,15
55541789600,8,8,8,8
57190387242,3,3,3,4
56499445900,7,9,9,9
56690631900,3,3,3,3
56703043100,3,5,5,5
56674633700,4,5,5,7
49662189300,11,11,19,19
56808402900,3,3,5,5
56641069000,4,4,4,4
57020923300,3,10,10,10
56530346400,3,5,5,5
56116804400,9,13,13,13
56911944500,8,8,8,8
56727301800,1,1,4,4
56624319800,2,2,5,7
56278036900,2,2,2,2
57188729577,5,5,5,5
57038385600,3,3,6,6
56346978200,14,15,15,15
56523412100,3,3,3,3
57203068761,13,13,13,13
55488869000,11,11,24,33
57105314700,4,7,9,9
36524636100,7,7,9,9
8960509400,3,5,8,8
35915283000,19,19,19,19
7004477657,7,7,7,7
36618320700,2,2,2,2
56417189100,12,12,12,12
6602420686,6,6,6,6
8503077000,7,7,7,7
8355557400,7,10,10,10
24337257200,8,18,37,47
57057695000,2,4,4,5
56038803700,5,6,6,6
57006673300,2,8,8,8
15060781800,7,8,8,8
23090127500,2,2,2,2
57131117500,3,3,3,3
7003824491,1,1,1,1
7007182576,5,5,16,27
55764986000,73,73,73,73
55621347000,2,4,5,5
57017745500,8,8,8,8
56921674800,8,8,12,12
56267731000,3,3,4,5
56997329700,2,2,2,5
56077681800,2,2,2,2
16244092300,38,38,38,38
6603335450,4,4,5,5
55755437400,1,1,1,1
56439928800,3,3,15,15
55357630400,6,6,6,6
14520052200,10,10,10,10
52264620600,4,4,4,4
56727092300,2,2,2,2
7801369746,3,3,3,18
57189091207,2,2,13,13
56659413700,9,9,9,9
56638489500,5,5,5,5
56870900900,22,22,22,22
56998219300,5,5,6,6
7801383595,25,25,36,36
57188767692,3,3,3,3
57188682573,2,3,3,3
56091889200,2,2,4,4
57160064400,4,5,5,5
55542824400,9,9,9,9
56443532000,4,4,4,4
57189597953,2,2,3,3
55906898900,3,5,5,5
56938706800,1,5,11,11
55616173400,6,6,6,6
57006770700,2,2,2,2
57191987646,13,13,13,13
35071787900,5,6,9,12
57189868888,10,10,10,10
56256170000,4,4,4,4
7005544216,3,3,3,3
56913413700,4,4,4,4
56013538200,8,18,34,50
25225049100,10,10,11,12
56941878900,1,2,2,2
56600802000,2,3,7,10
57050100100,3,3,6,6
57053432800,4,4,8,9
56690633000,3,7,7,7
56097559800,6,6,6,6
56485527800,7,7,7,7
56007819800,5,5,5,5
7201955416,6,9,9,14
7005400859,5,5,5,5
25029935100,1,1,1,1
56538504000,2,3,3,3
56816992100,3,3,3,3
9633457700,11,11,11,25
57193895503,3,3,3,3
35616993400,7,7,7,12
37013633100,3,5,11,14
8055779400,2,4,15,15
53063520200,2,2,2,2
56698266200,10,10,14,14
15846684300,10,10,10,10
56560120800,6,6,6,6
55797937300,10,10,10,10
56916151100,2,5,7,17
56078240000,2,2,2,2
14818994100,41,41,41,41
56607329400,3,7,7,11
6506685145,7,7,7,7
57136319200,5,5,5,5
55606552300,4,4,4,4
56875212600,4,4,7,7
34868101700,15,15,15,15
56215541500,3,3,3,3
6602377338,6,6,7,8
57188717239,3,6,6,6
57190801201,3,3,3,3
34973150800,3,3,3,3
7003443607,2,2,2,2
22985325500,4,4,4,4
56913113200,3,3,3,3
56690460600,3,3,3,3
57203658400,3,3,3,4
6603930464,4,4,5,5
55879518300,6,6,6,6
56308657000,5,5,5,5
56118427600,21,26,26,26
56568334000,3,4,4,4
57191898771,1,1,2,2
57169691000,1,1,1,2
57170893600,3,3,10,10
57053430600,5,5,7,7
7003835478,4,4,4,4
6507161068,7,7,7,10
57189262469,1,1,1,1
56941501200,12,12,20,20
23980665500,11,12,12,12
55227358100,8,8,8,8
55750383000,3,3,3,3
55030498200,9,9,9,9
56955448800,3,3,8,8
57188859220,5,5,6,6
56820134100,6,6,6,6
55818757800,4,4,4,15
56641893900,4,4,6,6
56743219200,9,11,12,12
57031946400,2,2,2,2
56819612400,11,11,16,16
56487072700,4,7,7,7
7006088533,3,3,3,3
57141639900,3,3,5,6
56971549000,2,2,2,2
56288028600,5,5,5,5
57188709621,2,2,2,2
57143686000,4,4,4,4
57156147800,2,2,2,2
56928454900,6,7,7,7
56007711400,7,8,8,8
57192252694,17,17,19,23
8977349800,3,3,5,5
36659188900,4,6,6,6
7402443332,3,4,4,4
6602799878,3,9,9,9
22833345600,7,7,7,7
53363978300,3,3,3,3
56910640000,11,16,18,18
57200718755,13,14,17,17
8418018600,9,9,9,9
57023950100,8,8,8,8
57117593000,6,7,7,7
57006769300,4,4,4,4
15076805100,7,13,15,19
56580299700,3,3,3,3
56444410000,5,5,6,6
49661613100,4,4,4,4
56525330800,4,4,4,4
56562998200,7,7,7,7
57170210200,5,5,5,5
8600056000,8,8,8,8
26029328200,24,25,25,31
57203833253,16,18,18,18
57075467900,3,3,3,3
36536494700,10,10,10,10
57126603000,2,3,3,3
7003730453,6,6,6,6
15623549500,2,6,6,6
57105022100,3,3,5,5
56415125700,3,3,3,8
6603781510,7,9,11,11
57188729542,5,11,11,14
56763214100,4,4,4,4
6603130292,23,27,27,27
55960859100,3,3,3,3
56743244800,4,7,7,7
55662888100,3,3,3,3
55445165900,3,3,3,3
55514859900,1,1,1,1
8688973700,8,8,8,8
22035972900,10,12,23,23
56572428700,5,9,9,9
57132493200,5,6,8,11
56522870100,10,10,24,30
56988098500,1,3,3,3
24824938200,3,3,3,3
56502250700,2,2,2,2
57188680467,4,4,4,4
57198770015,6,6,6,6
57148104900,3,3,7,7
57130367200,4,5,5,5
55198842200,8,12,12,12
6701632574,6,10,10,10
57004753600,3,3,3,3
57117950500,5,5,7,7
57140323800,3,4,4,4
55800630300,25,25,28,28
57170859000,2,3,3,3
57045990200,4,4,7,8
56997205700,3,3,3,7
56487961400,4,5,7,7
57021383600,1,1,3,3
56725802000,4,4,4,4
56270878500,23,23,23,23
8301144200,3,5,5,5
56770106000,2,4,4,4
6505874546,3,6,9,10
23097771200,11,11,17,17
56533214700,3,3,3,3
54684366700,10,10,13,13
57191169510,5,5,5,5
56731030600,5,5,5,5
55067827600,13,13,13,13
