ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
15760878400,5,5,5,5,19,26,33,33,33,39,39,39,52,84,96,96
6701414800,6,10,10,13,17,17,20,20,24,24,24,31,31,31,31,31
15074087900,3,3,5,7,7,15,17,25,26,35,47,66,82,86,94,99
6603053445,1,6,12,17,29,38,40,41,47,49,55,66,73,74,76,81
6602710911,4,4,5,6,9,9,9,11,11,11,11,11,11,11,11,11
55874905800,3,4,5,8,8,8,30,37,37,40,72,72,92,102,102,102
6602885554,2,2,2,4,5,5,8,8,8,8,9,9,9,12,14,20
6602902613,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
35578884600,4,4,4,11,12,16,18,28,30,31,40,42,48,51,52,57
8612121100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4
6601967516,4,4,7,7,12,12,12,12,12,12,12,15,15,15,15,15
7005050330,3,3,3,3,3,3,14,14,14,14,14,14,14,24,26,45
6507959824,3,3,8,13,16,16,22,30,36,37,40,46,55,57,59,65
6602086177,1,1,1,3,3,7,11,11,11,11,13,23,24,28,29,33
6603641372,16,16,16,16,16,16,16,16,18,18,18,18,18,18,28,28
7003353342,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6
24279567300,3,3,3,7,7,10,32,36,41,41,46,46,51,57,58,58
6508281165,6,6,6,6,9,9,23,23,23,23,25,39,42,42,42,45
6602369948,3,3,6,6,6,6,6,6,6,6,16,16,16,16,16,27
7003851854,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
35614275100,2,2,5,5,7,11,13,13,16,16,19,23,23,28,33,39
56100523100,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
16068356400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5
7004095988,4,4,4,7,12,17,21,23,26,29,31,33,39,44,47,50
6701647815,3,3,3,3,3,3,3,3,3,6,6,6,11,11,11,11
6701856353,4,5,7,8,8,8,14,14,14,14,14,14,14,14,14,14
7005604336,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6
35605569100,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8856877700,2,2,2,2,4,4,6,6,9,9,9,9,9,9,12,12
7005345499,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6507053505,2,2,4,4,4,4,4,10,15,16,24,34,45,45,75,78
7005550058,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6603074695,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11
57194127669,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
23392762500,2,2,2,10,11,13,14,14,22,26,32,36,37,44,45,50
57194375695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7003417728,5,11,21,21,21,23,23,23,23,23,23,29,29,29,29,29
6603405068,4,4,5,5,5,5,5,8,12,15,18,20,21,23,29,29
7003589157,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
55504293300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
57202423300,1,1,1,1,6,6,7,7,7,7,12,12,12,13,17,21
6603669687,9,9,9,9,9,13,13,13,17,17,17,17,17,17,17,23
