ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55390054500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7003448820,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7006008031,2,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
7401485873,5,6,6,6,7,9,14,58,64,66,68,71,73,79,89,102,175,175,178,179
7102505853,3,3,3,3,3,3,3,3,3,5,6,8,11,12,12,15,17,19,20,23
56260219400,8,8,8,8,8,12,18,18,20,29,40,43,46,46,46,46,46,46,46,46
7004181966,13,22,23,31,37,37,39,39,39,49,64,78,79,85,90,92,97,97,107,125
6603796101,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7003269913,5,10,11,15,21,23,23,28,37,37,39,39,39,39,39,43,43,47,54,54
7006650723,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7005875505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10
14044674000,2,2,3,5,6,7,15,23,28,36,47,76,78,83,88,92,111,117,130,133
7007143525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12545018500,1,1,1,1,6,6,7,7,15,15,15,15,16,21,25,25,31,34,39,43
6603814326,2,2,2,2,2,2,2,6,13,13,30,32,34,43,51,53,69,77,81,92
35431945700,13,13,13,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
57204264792,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4
7101682045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,17
56261448500,4,4,4,4,13,16,23,29,29,32,32,32,48,48,48,50,50,50,60,60
6602105375,3,5,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14
7005108716,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6
7801417641,4,5,5,5,5,5,11,12,21,22,23,26,28,31,31,34,34,35,35,35
7004698247,22,23,38,38,38,38,52,52,102,102,102,102,102,102,102,102,102,102,102,102
7006728013,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7003858059,1,1,1,1,2,23,40,41,54,60,63,69,75,87,90,111,118,128,146,147
7004166308,4,4,4,14,17,19,19,30,33,33,33,33,40,40,40,40,40,40,43,43
7201768500,7,8,11,11,15,17,17,17,25,25,25,25,25,25,25,26,26,26,26,31
56095291700,9,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,18,18,21
6602635082,2,3,3,6,8,11,16,26,28,33,33,36,39,42,49,54,63,74,77,80
7005030491,4,4,4,5,5,5,8,8,8,8,8,8,8,8,10,10,10,10,10,10
35572110200,6,6,6,6,6,6,6,6,15,15,15,21,21,21,21,21,21,32,37,37
6602708051,2,2,17,17,19,19,19,19,19,23,23,23,26,26,27,35,35,43,50,53
6701702000,1,5,5,8,9,11,12,14,14,14,15,18,18,20,20,20,22,24,24,24
6602866181,2,2,3,8,12,14,14,16,20,29,35,36,46,46,56,67,67,72,73,94
7005724384,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18
55611717500,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7005059140,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31
7004510774,4,4,7,7,7,7,7,7,7,7,7,11,14,14,14,14,14,14,14,14
55433685400,6,6,11,11,19,25,27,27,30,30,30,30,46,46,46,46,57,57,57,57
7004505047,18,19,19,20,20,20,34,34,38,38,38,45,59,59,59,59,59,59,59,59
6701815201,4,4,8,8,8,8,8,8,8,8,8,13,13,22,29,31,35,35,35,35
6603735556,7,7,7,7,7,10,10,10,10,10,11,13,15,15,17,17,19,22,22,22
6701825676,7,8,8,8,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23
6603891354,5,5,8,9,17,18,20,21,25,31,32,33,33,34,37,37,37,46,48,49
56223185800,6,6,6,6,6,6,6,6,6,9,11,17,25,32,44,56,56,56,56,60
6701848860,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6701402715,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
56058137700,2,2,5,6,7,11,14,21,23,24,27,31,31,32,32,32,36,37,39,40
6602860081,2,2,6,6,7,23,23,23,23,28,35,36,38,42,44,49,49,59,59,59
7801343849,3,3,3,4,7,7,7,8,8,9,10,11,11,11,11,13,13,13,15,15
7004335489,3,3,3,3,6,6,16,17,21,21,21,28,28,32,41,52,56,63,78,84
20834455400,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15,15,15,15
7005006872,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6603724305,6,6,6,6,8,8,8,8,12,17,19,19,19,19,19,19,19,19,19,19
6602206426,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,17,17,17,22,22
15132101700,1,5,8,9,11,11,11,11,14,16,16,16,16,16,16,16,16,16,16,16
35242504900,2,2,2,3,3,5,5,8,8,11,19,28,28,33,37,45,50,56,62,63
56187637200,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,17
7005644267,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,15
7006814528,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
56212291400,4,5,5,5,5,5,5,5,5,5,5,5,10,12,12,12,12,12,12,13
7004419261,6,6,6,6,6,6,6,6,12,12,20,20,20,26,29,38,47,50,50,50
7005503872,12,19,25,38,40,46,51,62,97,112,133,136,149,178,204,209,226,230,237,250
7004331906,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
57204297210,8,8,8,12,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18
6603833246,1,1,1,9,9,19,19,20,21,22,22,24,24,27,27,27,29,29,29,29
55911214900,1,1,4,4,4,4,4,4,4,9,28,28,28,28,28,28,28,28,28,28
8393269000,1,4,20,21,22,22,23,26,27,28,28,36,37,38,39,39,39,40,41,44
7103333601,3,3,3,3,5,5,13,15,22,24,28,61,65,75,77,81,87,93,99,123
7005305403,2,2,5,5,9,12,15,19,23,28,30,35,41,53,59,70,80,95,103,111
56259557500,2,2,2,2,3,4,6,8,8,13,14,15,15,16,16,16,16,16,20,23
7201435231,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7
6603473325,6,6,15,17,17,29,61,61,61,79,87,88,92,94,122,124,126,135,138,138
7003700236,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12
6602492062,2,2,3,4,4,4,4,9,13,15,15,17,27,32,34,41,51,57,64,73
7004054872,3,3,8,9,9,9,9,9,9,9,12,12,12,12,15,15,20,20,20,20
57203213431,4,4,8,8,24,30,37,43,43,46,46,58,74,78,99,100,100,100,113,113
56129353300,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,9,9
35497957100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003337355,3,3,3,3,3,3,3,3,3,6,12,22,22,25,25,25,25,25,25,25
6602514920,6,7,7,7,7,13,13,16,16,16,16,23,25,27,29,43,43,43,47,58
