Unnamed: 0,ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
514,23397678200,2,2,3,5,8,8,9,9,11,12,12,14,20,29,2005
706,9739850400,4,8,13,17,24,24,32,33,35,45,46,49,56,56,2005
734,6507744783,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2005
913,55604019400,5,5,6,13,16,16,18,22,36,45,49,60,65,65,2005
989,12546190900,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2005
1012,55580318300,4,4,4,4,4,4,4,4,4,4,4,13,13,13,2005
1428,6701777779,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
1691,7406673377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1832,13608679000,4,4,4,4,4,5,9,9,13,14,18,20,22,25,2005
1876,7005396019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
1948,55911821400,10,10,10,10,10,10,10,10,10,10,16,18,24,25,2005
2107,6603514903,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
2117,55387260700,2,2,2,2,2,2,2,2,2,6,8,8,8,8,2005
2328,6701366133,2,6,11,12,18,33,36,39,41,43,51,51,58,62,2005
2407,55890694300,2,2,2,2,8,8,8,8,9,9,16,17,20,21,2005
2745,12789360100,3,5,8,9,10,15,20,21,26,30,31,35,36,39,2005
2761,7102894395,4,4,4,5,6,6,9,15,24,29,32,44,51,60,2005
2790,7006274750,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2005
2811,57203072478,2,2,2,2,11,11,11,11,11,11,13,13,15,18,2005
2835,24482872600,3,3,3,6,13,13,15,17,17,20,26,27,27,29,2005
3204,56213844900,2,5,5,8,9,13,13,17,17,18,27,42,42,45,2005
3262,56094954000,5,5,5,5,5,14,16,17,19,23,23,23,27,31,2005
3318,36606353800,2,5,7,7,8,17,17,29,30,35,35,45,47,47,2005
3344,19640812000,2,2,2,2,2,2,4,4,9,14,18,19,21,21,2005
3405,8282054700,4,4,4,4,7,9,19,24,26,29,29,31,31,34,2005
3418,23974116800,8,10,12,14,14,16,16,17,17,18,20,20,21,21,2005
3586,14031083100,4,4,7,8,8,8,9,9,11,13,14,17,17,21,2005
3679,7006352995,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
3686,6602854427,4,4,6,6,6,7,7,7,7,53,53,53,53,53,2005
3706,24476241600,4,5,5,5,5,5,13,13,16,16,16,16,16,16,2005
3729,6602432135,2,2,2,2,2,2,2,2,2,2,2,2,7,7,2005
3773,9638930800,5,8,11,14,14,15,16,20,21,22,24,24,26,28,2005
3803,6508038955,22,22,22,22,22,22,22,22,22,34,34,34,34,34,2005
