Unnamed: 0,ID,2016,2017,2018,start_year
47,42061855800,4,64,64,2016
48,57190745554,4,4,4,2016
55,56365987700,3,5,5,2016
72,56707356100,2,2,4,2016
92,7006062519,9,9,9,2016
93,57194657295,11,11,11,2016
97,6602350090,72,72,72,2016
111,10639679200,6,6,6,2016
132,6507310196,4,4,4,2016
133,55892431600,5,5,5,2016
159,57189664712,11,11,11,2016
179,55210333600,3,4,4,2016
195,57190943852,7,7,7,2016
211,55505575800,3,9,11,2016
215,8702625800,3,3,3,2016
219,57189213486,3,3,3,2016
226,6505920789,4,4,4,2016
228,56383419500,36,36,100,2016
233,56146573000,2,2,4,2016
236,57188342600,3,3,3,2016
279,56045574200,13,13,13,2016
283,57191039090,3,3,3,2016
284,57192371813,3,3,3,2016
293,55256351900,4,4,4,2016
297,7201365464,3,3,3,2016
305,57189311190,14,14,14,2016
307,57192295130,21,21,21,2016
311,57197672885,3,7,10,2016
320,57189344824,82,82,82,2016
340,57189072926,3,3,3,2016
344,31767729700,9,9,9,2016
345,42261460000,2,2,2,2016
372,56593116100,26,26,26,2016
376,57190300756,5,5,5,2016
391,23995705900,3,3,3,2016
393,6506951919,1,1,1,2016
401,55601764600,10,10,10,2016
410,55825941600,18,18,18,2016
454,57193573205,41,41,41,2016
458,57192384032,3,3,7,2016
466,57160175300,17,17,17,2016
539,57188752250,15,29,34,2016
544,56365321500,22,22,22,2016
555,57188733509,6,6,6,2016
564,52364876700,16,16,16,2016
604,18041833800,4,4,4,2016
605,6701834930,4,6,6,2016
633,54987307300,45,92,92,2016
647,57188671611,4,4,4,2016
652,57192593045,11,11,11,2016
663,37120574600,5,5,5,2016
666,6506564716,27,27,27,2016
690,57200630510,19,33,33,2016
709,16176209200,5,5,5,2016
721,57191052229,3,3,3,2016
723,6603757179,38,38,38,2016
779,57115512200,3,3,3,2016
783,57204698668,82,82,82,2016
800,22333378700,3,3,3,2016
804,7404782905,33,33,33,2016
819,8966521400,27,27,27,2016
829,57193797107,3,3,3,2016
837,57191737813,5,5,5,2016
849,57207661131,5,5,8,2016
857,57188678994,4,5,5,2016
