Unnamed: 0,ID,2018,start_year
13,35575819100,12,2018
16,56985435800,8,2018
59,57205427735,2,2018
67,8525292600,6,2018
83,56079662200,7,2018
85,57204397298,4,2018
116,55452991000,6,2018
123,57203179449,4,2018
131,56245385900,6,2018
147,24464505800,1,2018
150,16070341400,2,2018
172,57203101107,4,2018
188,55629547200,2,2018
206,10044860900,9,2018
217,57205349755,5,2018
222,57206490200,4,2018
240,57203229438,12,2018
246,56305691900,2,2018
250,57204440999,6,2018
278,57193844980,8,2018
280,57195559331,3,2018
287,6603096510,9,2018
301,57190980395,9,2018
330,57194835427,10,2018
333,57207468590,9,2018
357,7103138947,3,2018
387,6603212866,3,2018
392,56548968900,6,2018
399,57190573713,4,2018
439,6602293547,10,2018
448,56452559000,29,2018
451,57202889895,2,2018
455,57163047100,2,2018
463,57021574800,5,2018
482,36240772300,2,2018
491,57203204624,3,2018
524,57195940191,6,2018
532,57206736873,1,2018
534,55346238800,3,2018
579,56747980200,6,2018
598,56257263600,85,2018
603,7410389613,3,2018
614,35579517100,4,2018
617,57194144148,2,2018
636,57203964565,7,2018
671,57202308622,2,2018
676,23501064100,3,2018
677,57202293265,3,2018
685,57190001162,7,2018
701,6506175112,8,2018
725,57203228472,3,2018
733,36177268800,4,2018
741,57205205269,3,2018
743,6602704112,1,2018
764,12647414100,9,2018
767,56135211500,25,2018
773,37091588100,6,2018
790,57192113111,4,2018
801,56086562300,7,2018
808,37080173500,2,2018
828,57189464937,2,2018
832,57194829795,3,2018
839,35335928400,16,2018
845,56500665400,10,2018
883,57189067538,3,2018
886,35608588800,4,2018
898,57205276364,4,2018
899,57193837049,5,2018
914,35097705100,53,2018
920,57193573319,34,2018
925,57202218414,7,2018
935,55198926300,5,2018
961,25031812100,4,2018
984,57190854987,8,2018
994,56195317700,6,2018
1009,57203753228,3,2018
1027,57204151682,18,2018
1038,6503944394,22,2018
1043,57192708193,5,2018
1073,57204921300,3,2018
1075,57132195300,4,2018
1076,57205197386,2,2018
1097,55227532300,6,2018
1142,56857628600,5,2018
1150,6506173536,17,2018
1165,7004580383,8,2018
1179,57207659369,5,2018
1181,57202452343,20,2018
1182,56841677200,34,2018
1183,57188925334,7,2018
1185,57193717368,3,2018
1197,14834116500,11,2018
1202,13606583600,3,2018
1206,55647164349,9,2018
1248,24171745600,3,2018
1261,57202463996,2,2018
1293,57205865258,9,2018
1294,55547286400,6,2018
1296,57190765982,17,2018
1300,6506963115,4,2018
1329,57201524269,4,2018
1333,55776619300,3,2018
1353,55920231400,46,2018
1360,57203979023,3,2018
1373,57202195982,4,2018
1395,57199121290,4,2018
1398,7006536439,8,2018
1403,16152544600,3,2018
1428,57202019974,3,2018
