Unnamed: 0,ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1162,23022311900,3,3,6,6,6,6,12,12,17,17,17,17,20,20,20,2004
1204,6603672082,6,6,6,8,8,8,8,8,9,9,9,9,9,9,9,2004
1205,7004245418,3,3,5,7,10,10,11,11,11,11,14,14,15,15,15,2004
1211,8393679000,9,9,9,9,9,9,9,9,9,9,15,15,15,15,26,2004
1233,56069541400,43,43,43,43,48,48,112,112,198,198,202,202,205,205,256,2004
1275,6506833359,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1285,6701746486,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2004
1348,6506745130,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,2004
1358,55860668600,3,3,3,3,3,3,4,4,12,12,12,12,12,41,41,2004
1418,8961121100,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1467,6602939938,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1483,7003624111,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
1486,35451303200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1490,6701311847,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
1495,13106231100,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1505,8326667300,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
1527,53866152500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1540,6603907030,1,3,4,4,4,4,4,4,4,4,4,4,4,5,5,2004
1558,6506145502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1658,6603751598,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,2004
1659,7201468610,11,11,11,11,11,11,11,11,11,18,18,18,18,18,18,2004
1714,57197468914,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
1731,15843037400,2,8,8,8,8,8,8,8,8,8,11,11,11,14,17,2004
1758,6505737635,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1797,6602312505,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1909,55628547884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1925,15019473400,2,5,10,10,10,10,10,10,10,14,14,14,14,14,14,2004
1940,7402515233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
2011,8731755200,10,16,16,16,25,69,152,152,160,160,164,164,214,214,215,2004
2034,6505648715,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2004
2053,6603105760,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,2004
2065,6602418241,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2070,36599805500,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2004
2088,7801451703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2099,57191585604,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2103,22433514100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
2105,6701308311,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
2109,6506208823,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2148,7101766675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2189,6602509846,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,2004
2215,57196655437,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
2262,55534140961,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2291,6602452487,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2299,55888269800,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
2311,6507512730,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2316,23975627600,3,3,3,3,4,4,4,7,8,8,8,9,9,10,10,2004
2318,6505561198,2,2,2,2,4,4,4,7,10,10,10,10,10,10,10,2004
2339,22333659000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2343,35495413600,8,8,8,8,8,8,8,8,8,22,22,22,22,22,22,2004
2372,6603832406,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2404,6506691204,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2600,36766255500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2607,6508370575,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
2631,7005529009,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2637,56524368600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,2004
2680,7005940891,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2769,6505667397,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
2776,24343470300,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2004
2797,6506247514,4,4,7,7,7,7,7,9,9,9,9,9,13,13,13,2004
2808,56268440100,7,7,7,7,7,7,13,13,13,13,13,13,13,13,13,2004
2877,6602182508,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
2913,57196074966,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,2004
2974,56001046200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
3001,6505778641,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
3003,22433529700,2,2,2,2,2,4,6,6,6,6,6,6,24,24,29,2004
3049,8885586900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3073,8437455400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
3130,6601970604,17,17,17,28,35,35,35,49,49,49,64,75,75,84,84,2004
3177,22433668000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3205,10038902900,5,7,8,10,14,14,21,23,26,30,30,30,34,34,35,2004
3214,6507112233,20,20,20,28,28,28,28,28,28,28,28,28,28,28,33,2004
3234,56216326200,1,1,1,1,1,1,1,1,4,4,4,4,4,4,12,2004
3281,6508000980,17,21,21,23,23,23,23,23,23,23,23,23,23,23,23,2004
3323,55944243500,1,1,1,1,1,2,6,6,10,10,11,11,11,11,17,2004
3348,7004013739,14,14,14,14,14,14,14,17,17,17,23,23,39,39,39,2004
3366,7003270243,1,1,1,1,1,1,1,7,7,11,12,12,12,13,13,2004
3388,22433995000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3403,7407281737,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2004
3494,55392058600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
3516,8713780500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
3581,23501520800,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,2004
3724,7004656509,1,1,1,1,1,1,1,1,16,16,16,16,16,16,16,2004
3743,6506457551,14,14,14,14,14,14,14,14,16,16,16,16,89,100,172,2004
3749,24462188800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
3756,23668078700,3,8,8,8,8,8,8,8,29,29,29,29,29,29,29,2004
3780,24757890200,71,71,71,71,86,86,86,86,86,86,86,86,86,86,86,2004
3799,12545571900,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
3819,7202736479,17,17,17,21,21,21,21,21,30,30,30,38,38,43,43,2004
3823,21933738000,7,7,7,12,12,12,12,12,12,12,12,12,12,12,12,2004
3833,7003564686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
3860,9536505600,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
3883,12761647800,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
3918,7404246987,5,7,7,7,7,7,7,7,7,7,7,89,89,89,89,2004
3922,8082491200,1,3,3,5,5,5,5,11,12,13,13,14,22,25,25,2004
3930,22433769400,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,2004
3935,6603753662,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2004
3942,8928429100,4,6,11,13,13,13,13,13,13,18,18,18,18,18,18,2004
3956,7005407816,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
4000,6603337889,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
4011,7004299611,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
4017,6506063537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4021,11043515300,2,2,2,2,3,5,5,7,7,7,11,11,11,11,21,2004
4045,6507561781,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
4202,6701512211,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
4287,22333317700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4338,25030814700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4389,14037987000,1,1,5,6,8,12,21,30,37,45,45,45,46,50,51,2004
4426,12140451800,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
4496,6701444535,20,20,20,20,21,21,21,21,21,21,21,21,21,25,25,2004
4539,6701603422,1,3,3,3,3,4,4,4,4,4,4,4,4,10,10,2004
4593,22334423400,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,2004
4773,6602799668,1,1,5,6,9,9,9,11,11,11,11,11,11,11,11,2004
4873,36742543600,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
4882,34567738300,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
4935,6701679633,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
4942,7101796750,12,12,12,12,12,19,35,35,35,35,35,35,35,35,35,2004
4958,7003616265,6,6,6,6,6,6,6,6,6,6,13,13,13,13,13,2004
5034,7003493214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
5049,9278813000,3,3,3,5,11,11,11,11,11,11,11,11,11,11,11,2004
5156,8314524400,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5182,7005997172,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2004
5183,57074915800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
5211,7003787941,5,6,7,9,9,12,12,12,18,22,22,22,22,22,22,2004
5212,7004101038,3,3,7,8,8,8,8,8,8,8,8,8,8,11,11,2004
5221,15755088100,3,4,4,4,5,5,5,11,11,13,25,30,30,30,42,2004
5312,7003642148,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5330,6504356396,2,2,2,2,2,2,2,2,5,20,20,22,22,23,23,2004
5387,55007287600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5399,8281318900,6,6,6,9,14,14,14,29,41,41,47,47,47,47,47,2004
5407,7401912597,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
5473,6602805293,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2004
5495,22834457700,1,12,13,18,23,27,45,48,49,54,69,71,72,72,74,2004
5519,55938453600,2,2,2,2,4,5,7,7,7,7,9,9,9,9,9,2004
5535,35309166300,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2004
5539,6701503288,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
5591,7102858285,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2004
5597,55970284600,4,4,4,4,4,4,4,4,4,8,8,8,15,19,19,2004
5610,8949740600,2,8,8,8,8,8,12,12,12,12,12,12,12,12,12,2004
5623,22034686200,2,3,4,4,4,5,8,8,8,11,11,11,11,11,11,2004
5718,8910781800,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
5726,8054113400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
5769,22333888700,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2004
5816,7801580973,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
5843,8298204100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
5942,7005888473,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,2004
5962,12786067400,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,2004
6024,6701447488,9,9,9,9,9,9,9,9,9,17,17,17,17,17,17,2004
6043,8258481800,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,2004
6075,15130489300,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2004
6125,7003479713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
6156,6504388111,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2004
6206,6601990236,3,5,5,5,15,18,21,21,27,28,33,40,40,45,50,2004
6224,55945746000,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
6225,6507022783,28,28,28,28,76,85,91,91,91,91,141,141,224,231,250,2004
6230,6504596932,6,8,8,10,10,10,10,10,14,14,14,15,15,15,15,2004
6270,7006822472,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2004
6274,7007122176,2,7,7,7,7,7,7,7,7,7,7,9,9,9,9,2004
6313,6603467539,28,28,28,28,28,41,49,49,84,84,92,92,92,92,95,2004
6429,7006054988,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
6438,55332181600,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2004
6454,6506247313,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2004
6513,6602581981,2,2,2,2,2,9,11,14,21,23,23,23,23,23,39,2004
6517,8649940200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
6539,6602340185,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
6570,36699303400,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6680,56207914800,5,5,5,5,24,24,24,24,24,24,26,26,26,26,26,2004
6701,6602758613,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
6746,8834578900,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
6830,7102790108,4,4,4,4,35,35,35,35,35,35,35,35,35,35,35,2004
6833,7003886643,3,6,6,6,6,6,6,6,6,6,6,6,6,6,12,2004
6891,6603436225,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
7052,8527939100,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2004
7095,56229025900,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7151,6506939623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
7278,55951491100,1,1,1,1,1,2,7,8,10,12,13,17,18,19,21,2004
7287,6506068120,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
7292,57203196605,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
7308,54991396700,3,3,3,5,5,5,5,5,5,5,7,7,7,7,7,2004
7311,8581874600,6,14,17,19,28,30,30,32,32,32,32,32,32,32,32,2004
7371,14037737500,2,2,2,2,4,4,4,5,6,6,6,7,7,7,10,2004
7378,9335467900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7386,6507906225,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
7397,7005989631,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
7460,6506869036,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
7516,56026485500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
7520,6603215035,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2004
7525,6505983821,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,2004
7840,57198070209,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
7842,9437430200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
7946,7402590507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,2004
7980,6508382870,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
8091,35579118100,47,47,47,47,47,47,47,47,47,77,77,160,160,167,167,2004
8110,6701564738,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
8134,6505627247,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
8181,23034164300,2,2,2,2,10,10,19,19,24,27,33,35,46,48,55,2004
8197,57198880067,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8217,7004840890,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8221,6603758277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
8324,7103201467,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8325,6701642469,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8403,6506734097,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8418,55217044800,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8446,24775194900,13,13,13,13,13,13,28,28,28,28,28,28,106,116,116,2004
8459,6603900989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
8462,6701744681,2,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2004
8490,7006621131,5,5,7,7,12,12,12,12,12,12,12,12,12,12,12,2004
8501,8715832700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
8550,8235207700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
8554,23388409100,1,3,4,5,5,6,6,7,7,7,7,7,7,7,7,2004
8562,7201819354,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8598,6506024854,2,2,2,2,20,20,23,23,45,45,58,58,67,67,67,2004
8617,12645277800,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
8626,8357240800,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
8654,7004518289,7,7,14,16,16,16,16,16,16,16,16,16,16,16,16,2004
8656,6701700724,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8722,6505857020,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
8725,7003775386,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2004
8748,23098252700,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
8783,6506524821,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,2004
8803,7003554262,22,22,22,22,40,40,40,40,40,40,40,40,40,40,40,2004
8832,7201524785,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2004
8835,6508025844,2,2,2,2,4,6,6,6,6,14,14,14,14,16,16,2004
8911,8608758900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
8931,7003908626,8,12,19,19,19,23,26,28,29,29,33,33,36,38,38,2004
8932,55948240600,8,8,25,25,33,33,96,96,171,190,228,228,250,250,260,2004
8939,6506922416,6,6,6,6,6,6,6,6,31,31,99,99,142,142,179,2004
9076,6507792527,17,21,21,23,23,23,23,23,33,40,40,40,40,48,48,2004
9081,7202243061,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
9130,13612974900,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,2004
9162,8321501200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9169,22734208600,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
9224,7406201835,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2004
9227,56363833000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9264,6507769267,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,2004
9291,7201637974,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
9368,8632901600,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2004
9374,8649922200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9434,15737264900,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,2004
9513,12140214000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
9514,7003660479,15,15,15,27,88,88,115,115,115,115,115,115,115,115,115,2004
9534,6504799311,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9550,57197210462,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9559,7102747178,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2004
9590,57198464710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
9600,6701710477,6,6,6,6,55,66,81,81,81,81,81,81,81,81,111,2004
9615,6507704299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
9616,6505827997,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9650,7402172965,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2004
9716,6507643846,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9732,57194475584,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2004
9733,55402522100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
9736,6506932461,3,5,7,7,7,7,7,7,14,18,18,21,21,26,26,2004
9762,6603393347,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
9828,7005474386,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2004
9839,36956851600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
9873,56264117000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
9977,8659094200,12,14,14,14,14,14,14,14,14,14,14,18,18,18,18,2004
10016,7003554136,1,1,4,4,4,4,4,4,4,4,6,10,15,15,15,2004
10026,55907357800,4,4,4,4,4,4,6,6,6,15,15,20,20,20,20,2004
10032,8535509400,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10056,56026006700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
10079,7005284689,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2004
10089,6506888232,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
10091,7006211656,28,28,28,28,28,28,43,43,52,52,52,52,52,52,52,2004
10114,56026063000,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
10244,7202063792,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10264,6505879538,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
10267,8210906700,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
10280,6603655067,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10342,6507364766,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2004
10353,26646604000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
10384,8392564500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
10426,7101910293,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
10451,7004158084,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10469,22333626200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
10476,6507173368,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
10477,35227901600,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2004
10485,8569843600,3,3,3,3,3,3,3,16,16,16,16,23,26,26,26,2004
10495,57202107233,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
10498,8725757600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
10672,7004031004,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,2004
10715,7103361644,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,2004
10784,7102151271,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
10787,6507776388,9,19,19,19,19,19,19,19,22,22,22,22,22,22,22,2004
10795,6602632647,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
10827,7006622655,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10903,55300357400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
10928,23977653400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
10952,14032571800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
10961,22633267000,4,5,6,6,6,6,6,9,11,13,15,21,27,30,34,2004
11002,6602983831,2,2,2,2,2,2,2,2,2,16,16,16,16,19,19,2004
11033,7005583997,9,9,25,25,64,70,70,70,81,81,81,82,82,82,82,2004
11038,35508676000,42,42,61,61,61,61,61,61,61,61,61,61,61,61,61,2004
11085,7801586558,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
11086,57127114400,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
11097,6604059069,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,2004
11099,8317979700,3,3,4,4,4,4,4,4,18,20,20,20,20,20,20,2004
11148,8526155400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
11249,56204981000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
