Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
18,7003729382,2,2,2,2,2,2014
28,56091446600,5,5,5,5,8,2014
35,6603228789,3,3,3,3,3,2014
62,55892354500,3,3,3,3,3,2014
66,56490304600,2,2,2,2,2,2014
74,57199470231,77,77,77,77,77,2014
78,56003475600,6,6,6,6,6,2014
88,56278368100,4,5,5,5,5,2014
89,55905767600,6,17,24,24,24,2014
120,56764415200,1,1,1,1,1,2014
125,55390323200,2,2,4,4,4,2014
164,55531427200,9,9,9,9,9,2014
220,56080718100,7,7,7,7,7,2014
248,54785262900,4,7,9,9,9,2014
267,7201884734,6,6,6,6,6,2014
289,37110778700,2,2,2,2,2,2014
326,8554454800,8,8,8,8,8,2014
350,55961075000,2,2,2,3,8,2014
351,8920845500,57,57,57,57,57,2014
379,7003376187,14,14,14,14,14,2014
435,7005337879,14,14,14,18,18,2014
444,6506921991,13,13,13,13,13,2014
447,25627283300,6,6,6,6,6,2014
479,35238939800,2,2,2,2,2,2014
494,7101782257,5,5,5,5,5,2014
507,26430482000,1,1,3,3,3,2014
521,7101820325,2,4,6,6,6,2014
542,8210164900,5,5,5,5,5,2014
546,55507392400,4,4,4,4,9,2014
571,7003663098,71,71,104,104,104,2014
574,23989107600,19,19,19,19,19,2014
628,57190798269,12,12,12,12,12,2014
635,7102447001,8,9,9,13,13,2014
646,56323460100,2,4,6,6,7,2014
669,56463148700,63,63,63,63,63,2014
684,7102700855,1,1,1,1,1,2014
704,6603551671,6,6,6,6,6,2014
715,6507989604,4,4,4,4,4,2014
720,56056477500,3,5,5,5,5,2014
748,35292611200,5,5,5,5,5,2014
756,55513194100,6,16,16,16,16,2014
769,56515297200,18,18,18,18,18,2014
781,36170379700,3,3,3,3,3,2014
787,57201265019,4,4,4,4,4,2014
841,55210404700,2,5,5,5,5,2014
866,7103381652,57,57,185,185,223,2014
895,56724226600,3,3,3,3,3,2014
901,34978108100,22,22,22,22,22,2014
938,56368652700,3,3,3,3,3,2014
939,7003288074,69,69,69,69,69,2014
959,36665846700,12,12,12,12,12,2014
969,56442094500,1,1,1,1,1,2014
975,6701814469,4,4,4,4,4,2014
1005,55800824800,6,6,6,6,6,2014
1053,56303734800,4,4,4,4,4,2014
1063,53364401900,1,1,2,2,2,2014
1087,56600628100,2,2,3,3,3,2014
1102,35225209300,1,1,1,1,1,2014
1119,55845598600,1,3,4,4,4,2014
1122,7102504355,68,68,68,68,68,2014
1127,55056139500,2,2,2,2,6,2014
1137,14826391900,10,10,20,20,28,2014
1140,6602070971,3,3,3,3,3,2014
1143,7006055356,5,11,20,23,26,2014
1149,35794846500,8,8,8,8,8,2014
1195,56600853100,2,2,2,2,2,2014
1214,7006300324,6,8,8,8,8,2014
1221,8331410200,29,29,29,29,29,2014
1237,26540948400,1,1,1,1,1,2014
1253,56305144400,7,7,7,7,7,2014
1262,6602131692,3,3,3,3,3,2014
1272,55329916500,3,3,48,48,48,2014
1276,57185537000,3,3,3,3,3,2014
1279,23568612400,6,6,6,6,6,2014
1284,56690567000,8,8,8,8,8,2014
1315,6603017352,5,5,5,5,5,2014
1321,15135551700,1,1,1,1,1,2014
1371,56548893100,8,8,8,8,8,2014
1385,55235036700,10,15,15,34,34,2014
1392,56418593600,2,2,2,2,2,2014
1447,6602341898,4,4,4,4,4,2014
1452,26429318000,37,37,40,40,40,2014
1491,35316018200,3,3,4,7,7,2014
1516,7004159827,83,83,83,83,83,2014
1560,55562055200,3,3,3,3,3,2014
1564,56485392200,3,3,3,3,3,2014
1574,6506942098,10,10,10,10,10,2014
1578,48861000500,2,2,2,2,2,2014
1592,56080939100,3,3,3,3,3,2014
1625,56405507800,2,3,3,5,5,2014
1632,55247696300,3,3,4,4,4,2014
1642,7202709950,2,15,15,15,15,2014
1657,56514689400,90,90,90,90,106,2014
1662,56416174100,5,5,5,5,5,2014
1667,53984089800,1,1,1,1,1,2014
1670,49962985800,8,9,9,9,9,2014
1686,7004440552,13,13,13,13,13,2014
1715,24070104000,6,6,6,6,6,2014
1734,56515509200,31,31,31,31,31,2014
1749,55912205900,2,2,2,2,2,2014
1779,7003642653,5,5,5,5,5,2014
1833,56872545300,6,6,6,6,6,2014
1841,56304222900,2,2,2,2,2,2014
1845,34870369100,1,1,1,1,1,2014
1849,15074491000,12,12,12,12,12,2014
1866,8840160700,7,7,7,7,13,2014
1875,57193917441,3,3,3,6,6,2014
1878,55670342800,6,7,7,7,11,2014
1895,56421924000,12,12,12,12,12,2014
1913,12763115200,5,5,5,5,5,2014
1926,36963848900,2,2,2,2,2,2014
1996,54973971200,15,36,36,36,36,2014
2051,56410509700,3,3,3,3,3,2014
2059,55175232000,5,5,5,5,5,2014
2064,6507020806,5,5,5,5,5,2014
2094,56650986300,2,2,2,2,2,2014
2100,6603706866,1,1,1,1,1,2014
2104,23009970700,2,2,2,2,2,2014
2115,28568150400,2,2,2,2,2,2014
2122,6602580646,3,3,3,3,3,2014
2132,55880387500,9,9,9,9,9,2014
2140,8538768800,10,10,10,10,10,2014
2141,6603447947,6,6,9,9,9,2014
2153,57188837260,6,6,6,6,6,2014
2154,56303861600,3,3,3,3,10,2014
2166,54957019000,2,2,2,2,2,2014
2182,14052002000,3,3,3,3,3,2014
2184,56298323100,8,8,8,8,23,2014
2201,56352532300,2,2,2,2,2,2014
2220,55921184300,2,2,2,2,2,2014
2221,8553096800,4,6,6,6,6,2014
2227,26659171200,9,9,9,9,9,2014
2231,55745218900,17,17,17,17,17,2014
2251,56400932000,3,3,3,3,3,2014
2301,55813744700,2,2,2,2,2,2014
2328,55064235900,3,11,77,77,77,2014
2335,36013692000,15,18,18,18,18,2014
2345,36700746300,13,13,14,14,14,2014
2352,6507036738,5,5,5,5,5,2014
2377,6603501558,2,2,2,2,2,2014
2420,36728470800,4,4,4,4,4,2014
2450,56428866800,2,2,3,3,3,2014
2469,55325698800,3,3,3,3,3,2014
2541,7005908147,4,4,4,4,4,2014
2545,6602158037,5,5,5,5,5,2014
2590,7005842788,11,11,11,11,11,2014
2610,55897918000,4,4,4,4,4,2014
2645,8555264800,4,4,4,7,7,2014
2659,7004313790,1,19,61,61,61,2014
