ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55284967600,3,3,3,3,3,3,3,3,3,3,3
24176537100,1,1,1,1,1,8,12,12,12,12,12
22951743400,3,3,3,3,3,3,3,3,3,3,7
25121170700,7,7,7,7,7,7,7,7,7,7,7
55505019900,8,8,8,8,8,8,8,8,8,8,8
57204227045,2,2,2,2,2,2,2,2,2,2,2
57195529441,1,1,1,1,1,3,6,6,6,8,8
23466606800,3,4,4,4,4,4,4,4,4,4,4
26867873800,3,4,5,5,8,8,8,8,8,8,8
36171152900,1,1,1,1,1,1,1,1,1,1,1
24470629700,3,3,3,3,3,3,3,3,3,3,3
24825562800,12,12,12,12,12,12,12,12,12,12,12
55455807400,3,3,4,4,4,4,4,4,4,4,4
6603590918,15,15,15,15,15,15,15,15,15,15,15
6603880686,2,2,2,2,2,2,2,2,2,2,2
23005404700,11,16,16,16,16,16,16,16,16,16,16
24821056800,3,3,3,3,7,10,14,14,14,15,15
56636093600,20,20,20,20,20,20,20,20,20,20,20
26667323100,6,6,6,6,6,6,6,6,6,6,6
23491959900,3,4,5,6,9,10,10,10,10,12,12
26666742700,2,2,2,2,2,2,2,2,2,2,2
35090098700,2,3,6,6,8,10,11,11,15,15,22
56275180000,7,7,7,19,19,19,19,19,19,19,19
24067210300,2,2,2,2,2,2,2,2,2,2,2
7006674531,4,4,4,4,4,4,4,4,4,11,11
57183925300,5,5,5,5,5,5,5,5,6,6,6
56534160500,3,3,3,3,3,3,3,3,3,3,3
6603550130,3,4,4,4,10,10,10,10,10,15,15
23979609400,3,5,6,7,8,9,9,13,13,13,13
24279312400,2,2,2,2,2,2,2,2,2,2,2
24449521300,4,4,4,4,4,4,4,4,4,4,4
24463464200,4,10,10,10,10,10,10,15,29,29,29
35113568800,2,2,2,2,3,3,3,3,3,3,4
56336262500,6,6,8,10,10,10,10,10,10,10,10
36682423700,3,3,3,3,3,3,3,3,4,4,4
7006475047,6,6,6,6,6,6,6,12,12,12,12
12645288800,8,8,8,8,8,8,8,8,8,8,8
21233322500,6,6,6,6,6,6,6,6,11,11,11
7004064391,15,15,15,15,15,15,15,15,15,15,36
35617146900,1,1,1,1,1,1,1,1,1,1,1
7005108222,5,5,5,5,5,5,5,5,5,5,5
7003464235,6,6,6,6,6,6,6,6,6,6,6
7006483407,9,9,9,9,13,13,13,13,13,13,13
23006078500,4,4,4,4,4,6,6,6,6,6,6
7006569818,2,2,2,2,2,2,2,2,2,2,2
36482426200,14,14,14,14,14,14,14,14,14,14,14
55363110800,6,6,6,6,6,6,6,6,6,6,6
26433211700,2,2,2,2,10,10,10,10,10,10,10
34882465100,5,5,5,5,5,5,5,5,5,5,5
56702410800,5,5,5,5,5,5,5,5,5,5,5
7003959269,5,5,5,5,5,5,28,30,36,44,48
23007399700,6,6,27,27,27,27,27,27,27,27,27
24733718300,3,4,4,4,6,12,17,17,17,17,17
36824876600,8,8,8,15,15,15,15,15,15,15,15
23668313200,2,2,2,2,2,3,3,3,3,3,3
25721254000,3,3,3,3,3,3,3,3,3,3,3
15833848100,3,3,3,3,3,3,6,6,6,6,6
24337695700,2,2,2,2,2,2,2,2,2,2,2
26636721500,7,7,7,7,7,7,7,7,7,7,7
26423265300,6,6,6,6,6,6,6,6,6,6,6
57197040950,11,11,11,11,11,11,11,11,11,11,11
55574122824,6,6,6,6,6,6,6,6,6,6,6
56514867400,75,82,92,92,92,92,139,139,271,271,284
57205044038,2,2,2,2,2,2,2,2,2,2,2
24179132200,4,4,4,4,4,4,4,4,4,4,4
25655510500,4,4,4,4,4,4,4,4,4,4,4
35986546000,2,2,2,2,2,2,2,2,2,2,2
26321375200,3,3,3,3,3,3,3,3,3,3,3
6701626548,11,12,12,12,12,12,12,12,12,12,12
25926231200,3,3,3,3,3,3,3,3,3,3,3
6602725248,4,9,11,11,11,25,41,41,47,47,47
56265365000,12,12,12,12,12,12,12,15,20,20,20
8956357900,3,3,3,3,3,3,3,3,3,3,3
26427753800,2,2,5,6,15,16,16,16,16,16,16
24482394800,4,4,4,5,6,6,6,6,6,6,6
24780020100,6,12,12,13,13,13,13,13,13,13,13
7403712670,2,2,2,2,2,2,2,2,2,2,2
6505859732,3,3,6,7,9,19,19,20,20,20,20
15770310400,19,19,19,19,19,19,19,19,19,19,19
57196288460,4,4,4,4,4,4,4,4,4,4,4
23061549000,3,3,3,3,3,3,3,3,7,7,7
6603157921,3,5,5,5,5,5,5,5,5,5,5
57198024499,6,7,9,15,15,15,15,15,15,17,17
10243524500,7,7,7,16,16,16,16,16,16,16,16
57197537381,4,4,4,4,4,4,4,4,4,4,4
7004689752,6,6,6,6,6,6,6,6,6,6,6
55943063100,7,7,7,7,7,7,19,19,19,19,19
26024003300,2,2,2,2,2,2,2,2,2,2,2
56538649200,4,4,4,4,4,4,4,4,4,4,4
6505985816,3,3,3,3,3,3,11,11,12,12,12
56205294200,7,7,7,7,7,7,7,7,7,7,7
22035373900,4,4,5,5,5,5,5,5,5,5,5
57198416995,3,3,3,3,3,3,3,3,3,3,3
25925157400,2,2,2,2,2,2,2,2,2,2,2
24281200800,5,5,5,10,10,10,10,10,10,10,10
7003341226,4,4,4,4,4,4,4,4,4,21,21
6508060200,15,15,15,15,15,15,15,15,15,15,15
25633496600,5,5,5,5,5,5,10,10,10,10,10
26531384800,2,5,5,6,8,8,8,8,8,8,8
24528163800,1,1,1,1,1,1,1,1,1,1,1
26644664400,48,48,48,48,48,48,48,48,48,48,48
34882009400,5,5,5,5,5,5,5,5,5,5,5
14049527800,3,3,3,3,3,3,3,3,3,3,3
25122107000,5,5,5,5,5,5,5,5,5,5,5
9736611200,4,4,4,4,4,4,4,4,4,4,4
35484544300,5,9,9,9,9,9,9,9,9,9,9
26321806400,4,4,4,4,4,4,4,4,4,4,4
25929649200,5,5,5,5,5,5,5,5,5,5,5
6603754297,2,2,2,2,2,2,2,8,8,8,8
25928550600,2,2,2,2,2,2,2,2,2,2,2
25522407700,6,6,6,7,7,7,7,7,7,7,7
24385801600,16,21,21,21,21,21,21,21,21,21,21
23985236900,7,7,7,7,7,7,7,7,7,7,7
7102107938,2,2,2,2,2,2,2,2,2,2,2
57191914050,6,6,6,6,6,6,6,6,6,6,6
6603772595,2,2,2,2,2,2,2,2,2,2,2
24401274900,2,2,2,2,2,2,2,2,2,2,2
35194718000,3,6,7,11,11,11,11,11,11,11,11
25722947800,3,3,3,6,6,6,6,6,6,6,6
7003704509,5,5,7,7,7,7,7,13,13,13,13
24337407200,1,2,8,8,16,18,24,26,26,27,34
55873244300,11,11,11,11,11,11,11,11,11,11,11
7101875757,4,6,6,6,6,6,6,6,6,6,6
6602922462,3,7,12,16,18,20,24,28,32,37,63
25723725400,4,4,4,4,4,4,4,4,4,4,4
56264174000,1,1,2,5,5,5,6,6,6,6,9
57202810128,3,3,3,3,3,3,3,3,3,3,3
25652014100,3,3,3,3,3,3,3,3,3,3,3
7101702561,2,2,2,2,2,2,2,2,2,2,2
26666782700,3,3,3,3,3,3,3,3,3,3,3
26967678700,4,4,4,4,4,4,4,4,4,4,4
15729040100,8,8,8,8,8,8,8,8,8,8,8
57201110054,5,5,5,5,5,5,5,5,5,5,5
23477048400,17,17,17,17,17,17,17,17,17,17,17
15838441000,8,8,8,8,8,8,8,8,8,8,8
24833886600,23,23,23,23,23,23,23,23,23,23,23
6603771117,2,13,13,13,13,16,16,20,20,20,20
25654431500,12,15,23,25,25,25,25,25,25,26,26
16031388600,6,6,6,6,6,6,6,6,6,6,6
15765386700,26,26,26,26,26,26,26,26,26,26,26
7103246106,6,6,6,6,6,6,6,6,6,6,6
6602143999,13,13,13,13,13,13,13,13,13,13,13
24529065400,2,2,2,4,4,4,4,8,11,11,11
6507779154,2,2,2,4,8,11,11,11,12,12,12
6701410579,64,74,77,77,81,81,81,81,81,81,87
6603483249,3,3,3,3,3,3,3,3,3,3,3
24802406100,2,2,2,2,2,2,2,2,2,2,2
8218376800,4,4,4,9,9,9,9,9,9,9,9
14630258300,5,5,5,5,5,5,5,5,5,5,5
14628714600,8,8,11,11,11,11,13,20,20,20,23
6603031468,3,3,3,3,3,3,4,4,4,4,4
6602138719,4,21,21,21,21,21,21,21,21,21,21
57197943870,4,4,4,4,4,4,4,4,4,4,4
24833309000,15,15,15,15,15,15,15,15,15,15,15
56110303700,3,3,3,8,8,8,11,11,15,17,17
6602450984,14,14,20,20,20,20,27,27,27,27,27
12804718600,5,5,5,5,5,5,5,5,5,5,5
6701615576,5,5,5,5,5,5,5,5,5,5,5
26540881500,5,5,5,5,5,5,5,5,5,5,5
55945030200,68,69,69,72,75,76,76,76,76,80,80
55888212000,3,3,7,15,16,17,17,20,23,23,23
56027434700,1,5,7,8,13,13,13,13,13,13,13
24529080200,1,1,1,1,1,1,1,1,1,1,1
57203230809,20,20,20,20,20,20,20,20,20,20,20
