ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6603291257,2,2,2,2,2,2,2,2,2,2,2,2,2,2
56221481300,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7006113403,3,5,5,5,5,5,5,5,5,5,5,5,5,5
12752880700,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8972776100,2,4,5,5,5,6,8,8,8,8,8,8,8,8
24066803200,2,2,2,2,2,2,10,10,10,10,10,10,10,15
12789360100,3,5,8,9,10,15,20,21,26,30,31,35,36,39
7102894395,4,4,4,5,6,6,9,15,24,29,32,44,51,60
37022886800,1,1,1,1,1,1,1,1,3,3,3,3,3,5
8858674400,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8715386600,21,21,21,21,21,21,21,21,21,21,21,21,21,21
7007163408,5,5,5,5,7,7,7,7,7,9,9,9,9,9
7006274750,20,20,20,20,20,20,20,20,20,20,20,20,20,20
57199682533,12,12,12,12,12,12,12,12,12,12,12,12,12,12
8892516000,2,2,2,2,2,2,2,2,2,2,2,2,2,2
57203072478,2,2,2,2,11,11,11,11,11,11,13,13,15,18
8837776800,16,24,91,91,91,91,98,98,98,98,98,98,98,98
57199986085,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24482872600,3,3,3,6,13,13,15,17,17,20,26,27,27,29
6506231654,4,4,4,4,4,8,8,8,8,8,8,8,8,8
24443436200,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9739090400,4,8,8,8,8,8,8,8,8,8,8,8,8,8
6506397518,22,22,22,22,22,22,22,22,22,22,22,22,22,22
15841582500,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12645904900,2,2,8,8,8,8,8,8,8,8,8,8,8,8
7003887864,11,17,22,22,22,27,27,27,27,27,27,27,27,27
6701515050,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8601606900,6,6,6,30,30,30,30,30,30,30,30,30,30,30
6701876819,4,7,15,15,22,22,22,22,22,22,22,22,22,22
9734810000,5,5,5,5,5,5,5,5,9,9,9,9,9,9
8541552200,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57191164168,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6602395934,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7004045135,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8956659000,1,1,2,2,2,2,2,2,2,2,2,2,2,2
57188927971,3,7,7,7,7,7,7,7,7,7,22,22,22,22
57204403401,16,16,16,16,16,16,16,16,16,16,16,16,16,16
24068742300,15,15,15,33,37,37,37,42,42,42,42,42,42,42
55566194300,4,4,4,4,4,4,4,4,5,5,5,5,6,6
10738935600,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10638939500,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7103022352,10,14,19,19,20,22,26,34,37,47,52,54,55,58
8632891500,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23393651700,2,2,2,2,2,2,2,2,2,3,4,4,4,4
6701317816,6,6,6,6,6,6,6,6,6,6,6,6,6,6
22937208100,3,7,9,9,10,10,12,12,17,24,24,24,27,27
57199660436,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8668206100,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6504384627,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7005019426,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7005687595,1,1,1,1,3,3,3,3,3,3,3,3,5,5
7006204773,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7102666974,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6507602502,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26431541200,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7005651548,9,18,18,18,18,18,18,18,18,18,18,18,18,18
56213844900,2,5,5,8,9,13,13,17,17,18,27,42,42,45
24467715800,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7404523391,2,2,2,2,2,2,2,2,2,2,2,2,2,2
35069374200,1,1,1,1,1,1,1,2,2,2,2,2,2,2
14919301400,1,3,3,5,5,5,6,6,8,10,13,13,14,14
8501921900,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56094954000,5,5,5,5,5,14,16,17,19,23,23,23,27,31
13104242000,1,1,1,5,6,6,6,6,6,6,6,6,6,6
8377428800,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6603041080,2,2,2,2,2,2,2,2,2,2,2,2,9,11
7004050995,48,48,48,48,48,48,48,48,48,48,48,48,48,48
8986043700,10,10,10,10,10,10,10,10,10,10,10,10,10,10
55864518100,3,3,5,5,5,5,5,5,5,5,5,5,5,5
7003764042,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55391940200,2,2,2,3,3,3,3,3,25,25,25,25,25,25
6602168535,10,10,10,10,10,10,10,10,10,10,10,10,10,10
