Unnamed: 0,ID,2016,2017,2018,start_year
47,42061855800,4,64,64,2016
48,57190745554,4,4,4,2016
55,56365987700,3,5,5,2016
72,56707356100,2,2,4,2016
92,7006062519,9,9,9,2016
93,57194657295,11,11,11,2016
97,6602350090,72,72,72,2016
111,10639679200,6,6,6,2016
132,6507310196,4,4,4,2016
133,55892431600,5,5,5,2016
159,57189664712,11,11,11,2016
177,55210333600,3,4,4,2016
192,57190943852,7,7,7,2016
208,55505575800,3,9,11,2016
212,8702625800,3,3,3,2016
216,57189213486,3,3,3,2016
223,6505920789,4,4,4,2016
225,56383419500,36,36,100,2016
230,56146573000,2,2,4,2016
233,57188342600,3,3,3,2016
275,56045574200,13,13,13,2016
279,57191039090,3,3,3,2016
280,57192371813,3,3,3,2016
289,55256351900,4,4,4,2016
293,7201365464,3,3,3,2016
299,57189311190,14,14,14,2016
301,57192295130,21,21,21,2016
305,57197672885,3,7,10,2016
313,57189344824,82,82,82,2016
332,57189072926,3,3,3,2016
336,31767729700,9,9,9,2016
337,42261460000,2,2,2,2016
363,56593116100,26,26,26,2016
367,57190300756,5,5,5,2016
381,23995705900,3,3,3,2016
383,6506951919,1,1,1,2016
391,55601764600,10,10,10,2016
398,55825941600,18,18,18,2016
441,57193573205,41,41,41,2016
445,57192384032,3,3,7,2016
453,57160175300,17,17,17,2016
523,57188752250,15,29,34,2016
528,56365321500,22,22,22,2016
537,57188733509,6,6,6,2016
546,52364876700,16,16,16,2016
585,18041833800,4,4,4,2016
586,6701834930,4,6,6,2016
614,54987307300,45,92,92,2016
628,57188671611,4,4,4,2016
633,57192593045,11,11,11,2016
644,37120574600,5,5,5,2016
647,6506564716,27,27,27,2016
671,57200630510,19,33,33,2016
689,16176209200,5,5,5,2016
701,57191052229,3,3,3,2016
703,6603757179,38,38,38,2016
757,57115512200,3,3,3,2016
761,57204698668,82,82,82,2016
776,22333378700,3,3,3,2016
780,7404782905,33,33,33,2016
792,8966521400,27,27,27,2016
801,57193797107,3,3,3,2016
809,57191737813,5,5,5,2016
820,57207661131,5,5,8,2016
828,57188678994,4,5,5,2016
