Unnamed: 0,ID,2018,start_year
12,35575819100,12,2018
15,56985435800,8,2018
57,57205427735,2,2018
65,8525292600,6,2018
81,56079662200,7,2018
83,57204397298,4,2018
114,55452991000,6,2018
121,57203179449,4,2018
129,56245385900,6,2018
145,24464505800,1,2018
148,16070341400,2,2018
168,57203101107,4,2018
182,55629547200,2,2018
200,10044860900,9,2018
211,57205349755,5,2018
216,57206490200,4,2018
233,57203229438,12,2018
239,56305691900,2,2018
243,57204440999,6,2018
271,57193844980,8,2018
273,57195559331,3,2018
280,6603096510,9,2018
294,57190980395,9,2018
320,57194835427,10,2018
322,57207468590,9,2018
345,7103138947,3,2018
375,6603212866,3,2018
379,56548968900,6,2018
386,57190573713,4,2018
424,6602293547,10,2018
433,56452559000,29,2018
436,57202889895,2,2018
439,57163047100,2,2018
447,57021574800,5,2018
465,36240772300,2,2018
473,57203204624,3,2018
506,57195940191,6,2018
514,57206736873,1,2018
516,55346238800,3,2018
557,56747980200,6,2018
576,56257263600,85,2018
581,7410389613,3,2018
592,35579517100,4,2018
595,57194144148,2,2018
614,57203964565,7,2018
649,57202308622,2,2018
654,23501064100,3,2018
655,57202293265,3,2018
663,57190001162,7,2018
678,6506175112,8,2018
702,57203228472,3,2018
710,36177268800,4,2018
718,57205205269,3,2018
720,6602704112,1,2018
740,12647414100,9,2018
743,56135211500,25,2018
749,37091588100,6,2018
764,57192113111,4,2018
773,56086562300,7,2018
780,37080173500,2,2018
796,57189464937,2,2018
800,57194829795,3,2018
807,35335928400,16,2018
812,56500665400,10,2018
849,57189067538,3,2018
851,35608588800,4,2018
863,57205276364,4,2018
864,57193837049,5,2018
879,35097705100,53,2018
884,57193573319,34,2018
889,57202218414,7,2018
899,55198926300,5,2018
924,25031812100,4,2018
947,57190854987,8,2018
956,56195317700,6,2018
971,57203753228,3,2018
989,57204151682,18,2018
1000,6503944394,22,2018
1005,57192708193,5,2018
1035,57204921300,3,2018
1037,57132195300,4,2018
1038,57205197386,2,2018
1056,55227532300,6,2018
1099,56857628600,5,2018
1107,6506173536,17,2018
1121,7004580383,8,2018
1135,57207659369,5,2018
1137,57202452343,20,2018
1138,56841677200,34,2018
1139,57188925334,7,2018
1141,57193717368,3,2018
1152,14834116500,11,2018
1156,13606583600,3,2018
1160,55647164349,9,2018
1198,24171745600,3,2018
1210,57202463996,2,2018
1242,57205865258,9,2018
1243,55547286400,6,2018
1245,57190765982,17,2018
1249,6506963115,4,2018
1273,57201524269,4,2018
1277,55776619300,3,2018
1297,55920231400,46,2018
1304,57203979023,3,2018
1316,57202195982,4,2018
1338,57199121290,4,2018
1341,7006536439,8,2018
1346,16152544600,3,2018
1371,57202019974,3,2018
1385,22835644200,6,2018
1394,55605778823,11,2018
1398,57206328254,5,2018
1406,57200202986,4,2018
1409,56203876600,4,2018
1414,57201895372,31,2018
1418,57203132154,3,2018
1437,55121369800,8,2018
1455,57200935001,2,2018
1456,56071481700,3,2018
1457,57195152562,1,2018
1471,24821887700,2,2018
1500,54987296800,26,2018
1525,56019103400,2,2018
1538,35176582100,28,2018
1539,57193245301,6,2018
1542,57203306678,10,2018
1558,55250026100,5,2018
1562,57202982268,9,2018
1596,6503987935,39,2018
1619,36710846400,46,2018
1620,6507454795,3,2018
1641,56401138700,6,2018
1645,8619685500,7,2018
1651,56295197500,3,2018
1653,57204427716,5,2018
1658,6603574633,3,2018
1661,57194597960,2,2018
1663,7004577586,9,2018
1667,7005834063,35,2018
1670,57196087864,3,2018
1672,57196771510,4,2018
1678,13907492000,14,2018
1683,56942838600,6,2018
1702,57204950817,11,2018
1703,25227844000,2,2018
1710,57196841638,4,2018
1717,57195145501,9,2018
1723,57203857937,1,2018
1729,57203638637,7,2018
1731,57202504727,2,2018
1741,6701350379,4,2018
1791,56110277600,55,2018
1814,7003639284,5,2018
1819,57191526504,15,2018
1827,15042329400,2,2018
1847,9133584500,3,2018
1850,14015091400,2,2018
1886,57203900332,4,2018
1895,55920616100,5,2018
1903,16026010700,20,2018
1908,57200523890,2,2018
1946,7102516469,24,2018
1953,35229514800,12,2018
1964,24476836100,20,2018
1968,6508133198,9,2018
1969,57204778344,2,2018
1997,57203001993,4,2018
2002,57203762736,5,2018
2025,57207007975,32,2018
2072,55963778000,34,2018
2078,6603630362,3,2018
2088,57205681872,26,2018
2105,57205618140,3,2018
2106,27567609600,3,2018
2145,57203633651,3,2018
2168,7801582963,4,2018
2170,57203316421,7,2018
2171,57204684805,7,2018
2173,36550569400,7,2018
2202,57201435152,48,2018
2203,7007085257,15,2018
2231,52263577700,12,2018
2233,56709162900,16,2018
2241,54895309300,5,2018
2247,7006980383,46,2018
2284,57205913747,7,2018
2299,55265603400,23,2018
2328,7005305539,26,2018
2329,57194384147,8,2018
2364,36906824500,5,2018
2372,55975577300,30,2018
2380,57200728242,7,2018
2386,57201089960,6,2018
2393,6506819766,2,2018
2414,55234658800,17,2018
2424,18435007800,4,2018
2435,57199499801,1,2018
2448,35419102600,32,2018
2472,55743950600,6,2018
2473,57200128045,2,2018
2474,8535537900,10,2018
2481,57197870716,4,2018
2491,7801411001,5,2018
2509,35194398900,7,2018
2524,57199692885,3,2018
2546,55779670600,2,2018
2567,7005795536,7,2018
2571,55562277600,10,2018
2595,35873590400,4,2018
2609,57188675645,14,2018
2620,12244600000,4,2018
2660,13004046000,5,2018
2665,55312299000,7,2018
2686,57191092725,5,2018
2694,57103276900,5,2018
2696,57201359902,7,2018
2699,55903363700,6,2018
2704,57201670471,3,2018
2710,57205736153,2,2018
2733,57199646557,5,2018
2765,36550661200,81,2018
2770,56578650000,5,2018
2778,56846174700,6,2018
2780,57201994046,5,2018
2786,56904207900,13,2018
2787,6507121168,2,2018
2797,57196278889,7,2018
2811,57202894559,4,2018
2831,8510022100,3,2018
2835,13806524400,4,2018
2840,7005040650,4,2018
2847,57193877983,4,2018
2856,56734518600,4,2018
2875,57190175026,6,2018
2878,8244804200,3,2018
2883,57204030645,3,2018
2884,6602598068,12,2018
2893,55776805100,9,2018
2922,57194110891,2,2018
2933,21743722600,3,2018
2934,57200818918,4,2018
2950,26325330300,6,2018
2963,57202398169,2,2018
2973,57200038334,4,2018
2974,55369049500,4,2018
2993,8886204500,5,2018
3002,57203529624,2,2018
3008,57199090913,2,2018
3029,12801694400,8,2018
3033,8447411800,5,2018
3052,56028719700,6,2018
3065,57200860269,3,2018
3067,56647974900,4,2018
3071,56915207000,8,2018
3077,56322035100,5,2018
3122,23969363600,4,2018
3183,57004462700,7,2018
3185,57196593398,7,2018
3186,6601991186,16,2018
3192,55637695500,7,2018
3197,56081035700,9,2018
3199,13907491000,49,2018
3211,57203983449,2,2018
3222,57195675187,8,2018
3290,36015108600,2,2018
3300,24476123000,4,2018
3338,57199479244,3,2018
3364,57060401000,5,2018
3387,57201086762,27,2018
3408,55912531600,3,2018
3472,57203228356,1,2018
3476,26221072000,1,2018
3478,36185753000,44,2018
3501,11338891200,3,2018
3503,57192165328,2,2018
3510,57205642574,4,2018
3512,57204772806,6,2018
3530,57195471207,3,2018
3553,57200694534,3,2018
3567,8715686300,4,2018
3605,7005034358,2,2018
3612,56798939400,6,2018
3613,57207185407,6,2018
3657,35577162900,3,2018
3679,57188678053,5,2018
3683,57203942691,3,2018
3719,57204818510,7,2018
3728,55760424300,7,2018
3733,57086706000,28,2018
3744,26027950500,5,2018
3745,55922865000,3,2018
3748,57016872800,4,2018
3760,6603618518,29,2018
3763,56242093600,3,2018
3765,57202111778,5,2018
3768,57207857246,9,2018
3779,35476931000,4,2018
3801,6701406776,25,2018
3802,57201752956,3,2018
3817,6506020926,11,2018
3818,57204798688,4,2018
3821,56294200300,7,2018
3830,56808741000,4,2018
3851,57203496715,43,2018
3878,57194939794,3,2018
3900,57201992447,5,2018
3902,57197020586,3,2018
3903,57204102683,6,2018
3907,57205435665,5,2018
3912,8577020000,1,2018
3958,56703376900,6,2018
3968,8330094700,8,2018
3970,57202159934,12,2018
3972,57190302608,26,2018
3991,57201297415,3,2018
3995,37076752500,5,2018
4003,6602774951,20,2018
4006,57204000889,3,2018
4031,57194939322,3,2018
4039,57203113135,6,2018
4050,57202232478,5,2018
4052,57203166369,19,2018
4057,7102512590,5,2018
4063,57203244298,4,2018
4080,57201680972,8,2018
4102,57159123400,5,2018
4124,57201906379,4,2018
4126,57203403859,4,2018
4134,57203516711,1,2018
4149,57205403321,24,2018
4151,56037572600,34,2018
4162,57203146217,1,2018
4163,36637490600,71,2018
4170,57203038768,4,2018
4196,7003983460,14,2018
4220,54791170600,4,2018
4255,57207706934,4,2018
4278,56638015500,9,2018
4279,6507765711,9,2018
4301,25226653000,8,2018
4310,26534152800,1,2018
4312,57200206981,64,2018
4318,57203508201,43,2018
4321,24777845500,5,2018
4323,57197759655,2,2018
4337,57193874926,10,2018
4345,57203001504,3,2018
4353,23398080800,8,2018
4364,35566729100,6,2018
4436,6603386634,5,2018
4455,57207618811,4,2018
4460,57201157312,2,2018
4461,57191916024,4,2018
4500,56350642200,6,2018
4535,57193776463,8,2018
4542,36990982800,10,2018
4548,37075589500,4,2018
4555,35227279000,19,2018
4558,57200515090,11,2018
4564,57202088091,13,2018
4588,57202988227,3,2018
4598,57197769342,2,2018
4635,11440073700,6,2018
4636,7004273060,3,2018
4644,16246169000,4,2018
4659,57194457452,3,2018
4665,57207872558,13,2018
4672,55346742300,15,2018
4696,55901188300,5,2018
4697,41662305200,4,2018
4698,35776955900,2,2018
4702,57191975567,2,2018
4706,7103203292,3,2018
4715,57193794419,3,2018
4772,57202514366,4,2018
4797,57203014144,2,2018
4807,57206478161,11,2018
4814,7006607400,5,2018
4821,57207106459,3,2018
4833,56707237900,4,2018
4843,57205668615,4,2018
4851,26647924200,10,2018
4894,57191745216,18,2018
4896,57206938288,5,2018
4911,25634025800,8,2018
4918,16021541800,1,2018
4950,56638284500,5,2018
4999,57207825614,2,2018
5014,57194799247,4,2018
5026,6507250931,15,2018
5113,56708565900,6,2018
5114,25947894000,6,2018
5118,22235446400,6,2018
5124,42761176600,6,2018
5136,18933613400,11,2018
5160,55485818100,3,2018
5169,54403736700,35,2018
5172,15820180200,4,2018
5184,57207815340,4,2018
5192,25628158400,5,2018
5207,56600614500,3,2018
5212,6508371419,2,2018
5228,57200599475,4,2018
5241,57205923332,34,2018
5275,57197824813,5,2018
5328,57201994654,2,2018
5348,57203768525,9,2018
5366,18635282000,2,2018
5373,55845025700,3,2018
5392,16025538500,13,2018
5407,57203278305,3,2018
5412,54781118300,5,2018
5426,57197810288,4,2018
5454,57204826667,1,2018
5457,57200919716,2,2018
5459,55630895700,16,2018
5462,57188803437,9,2018
5466,22836461800,3,2018
5472,36871478800,9,2018
5486,7801565502,2,2018
5488,57201473311,3,2018
5494,37079139000,6,2018
5495,57201983477,4,2018
5538,7005738503,3,2018
5542,57203764092,60,2018
5544,57204470634,4,2018
5545,57204663937,4,2018
5546,57189354301,18,2018
5547,56342530800,8,2018
5555,57202712388,2,2018
5608,57196000589,9,2018
5613,57202326775,2,2018
5616,57203204858,5,2018
5635,57202604806,3,2018
5646,57203903039,4,2018
5662,55327115700,2,2018
5675,57205292546,3,2018
5684,55988558400,8,2018
5700,57205533917,4,2018
5708,57204648021,3,2018
5746,57204042592,3,2018
5773,57203987824,6,2018
5781,57195741762,6,2018
5782,57203305399,6,2018
5814,57192383102,3,2018
5815,55904478000,3,2018
5826,57205203721,4,2018
5857,57202136892,11,2018
5872,57206429454,3,2018
5875,36117960200,3,2018
5878,56663240700,5,2018
5879,7006440031,19,2018
5887,57204805873,4,2018
5896,7005278615,17,2018
5942,57203967144,3,2018
5951,23008286600,35,2018
5962,57206865798,3,2018
5967,57202333964,4,2018
5977,36665225400,5,2018
5982,57202323416,4,2018
5999,57197545477,11,2018
6019,7102461199,4,2018
6034,57204037892,11,2018
6039,56889161200,19,2018
6041,55888052800,15,2018
6046,35078725100,4,2018
6060,13007927600,2,2018
6066,57203015555,6,2018
6095,6507347450,6,2018
6099,57204596523,14,2018
6100,7003349591,5,2018
6104,56500550700,2,2018
6117,55654236000,5,2018
6168,57204974606,5,2018
6171,8623804500,5,2018
6179,7003597567,4,2018
6182,57193918159,7,2018
6204,57203009263,44,2018
6216,57207409386,6,2018
6250,57195266350,4,2018
6294,11139215000,4,2018
6300,57204017410,3,2018
6318,22933573900,3,2018
6331,56902239600,3,2018
6335,57195471209,4,2018
6343,57202329250,2,2018
6352,55911828400,2,2018
6354,56943475000,4,2018
6387,57194342810,6,2018
6411,57193328440,18,2018
6415,57204114528,4,2018
6419,56495494400,8,2018
6420,56839308600,3,2018
6435,6701378164,8,2018
6446,57205271746,4,2018
6447,55030090300,4,2018
6459,36552726100,14,2018
6493,57203506469,1,2018
6494,57205101017,3,2018
6506,57193391293,4,2018
6518,57201197733,7,2018
6526,6602349090,9,2018
6544,7004199220,9,2018
6568,57197104232,5,2018
6569,57201431607,48,2018
