Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
17,7003729382,2,2,2,2,2,2014
26,56091446600,5,5,5,5,8,2014
33,6603228789,3,3,3,3,3,2014
60,55892354500,3,3,3,3,3,2014
64,56490304600,2,2,2,2,2,2014
72,57199470231,77,77,77,77,77,2014
76,56003475600,6,6,6,6,6,2014
86,56278368100,4,5,5,5,5,2014
87,55905767600,6,17,24,24,24,2014
118,56764415200,1,1,1,1,1,2014
123,55390323200,2,2,4,4,4,2014
161,55531427200,9,9,9,9,9,2014
214,56080718100,7,7,7,7,7,2014
241,54785262900,4,7,9,9,9,2014
260,7201884734,6,6,6,6,6,2014
282,37110778700,2,2,2,2,2,2014
316,8554454800,8,8,8,8,8,2014
338,55961075000,2,2,2,3,8,2014
339,8920845500,57,57,57,57,57,2014
367,7003376187,14,14,14,14,14,2014
420,7005337879,14,14,14,18,18,2014
429,6506921991,13,13,13,13,13,2014
432,25627283300,6,6,6,6,6,2014
462,35238939800,2,2,2,2,2,2014
476,7101782257,5,5,5,5,5,2014
489,26430482000,1,1,3,3,3,2014
503,7101820325,2,4,6,6,6,2014
523,8210164900,5,5,5,5,5,2014
527,55507392400,4,4,4,4,9,2014
549,7003663098,71,71,104,104,104,2014
552,23989107600,19,19,19,19,19,2014
606,57190798269,12,12,12,12,12,2014
613,7102447001,8,9,9,13,13,2014
624,56323460100,2,4,6,6,7,2014
647,56463148700,63,63,63,63,63,2014
662,7102700855,1,1,1,1,1,2014
681,6603551671,6,6,6,6,6,2014
692,6507989604,4,4,4,4,4,2014
697,56056477500,3,5,5,5,5,2014
725,35292611200,5,5,5,5,5,2014
733,55513194100,6,16,16,16,16,2014
745,56515297200,18,18,18,18,18,2014
756,36170379700,3,3,3,3,3,2014
761,57201265019,4,4,4,4,4,2014
809,55210404700,2,5,5,5,5,2014
832,7103381652,57,57,185,185,223,2014
860,56724226600,3,3,3,3,3,2014
866,34978108100,22,22,22,22,22,2014
