Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
73,7003667638,1,1,1,1,1,1,1,1,1,1,2009
75,7005152559,2,2,2,4,4,4,4,4,4,4,2009
92,7102067286,2,2,2,2,2,2,2,2,2,2,2009
97,14631570600,10,10,10,10,10,10,10,10,10,10,2009
98,57159978600,3,3,3,3,3,3,3,3,3,3,2009
102,24288728800,8,11,13,16,26,28,37,39,50,50,2009
116,7801486018,6,6,6,6,6,6,6,6,6,6,2009
138,7101647136,8,8,8,8,8,8,8,8,8,8,2009
141,36069432900,1,1,1,1,1,1,1,1,1,1,2009
201,35114583400,8,8,8,8,8,8,8,8,8,8,2009
228,26430511700,3,3,3,3,3,3,3,3,3,3,2009
268,6506844420,4,4,4,4,4,4,4,4,4,4,2009
295,23009028700,2,4,4,8,8,8,8,8,8,8,2009
309,15925920700,3,3,3,3,3,3,3,3,3,3,2009
317,7403291857,3,3,3,3,3,3,3,3,3,3,2009
346,7102555799,6,6,65,65,65,65,66,66,66,66,2009
374,35225421300,7,7,7,7,7,7,7,7,7,7,2009
377,36103964500,7,7,7,7,7,13,13,13,13,13,2009
392,7006495003,4,4,4,4,4,4,4,4,4,4,2009
409,15835646600,3,3,3,3,3,3,3,3,5,5,2009
443,35070019100,2,2,2,4,4,4,5,5,5,7,2009
475,26321761100,1,1,3,5,5,5,5,5,5,5,2009
518,9740828000,7,7,7,7,7,7,7,7,7,7,2009
521,6506405382,3,3,3,3,3,3,3,3,3,3,2009
537,56641408700,2,2,2,2,2,2,2,2,2,2,2009
559,57196302792,4,4,4,4,4,4,4,4,4,4,2009
565,57197695978,5,5,5,5,5,5,5,5,5,5,2009
572,24922890200,3,3,3,3,3,3,3,3,3,3,2009
596,36115275500,16,16,16,16,16,16,16,16,16,16,2009
602,56175534000,5,5,5,5,5,5,5,5,5,5,2009
618,6506116372,7,7,7,22,22,22,35,35,35,35,2009
623,24484862400,6,6,6,6,6,6,6,6,6,6,2009
628,7005810184,2,2,2,2,2,5,5,5,5,5,2009
642,35168696400,4,6,6,6,6,6,6,6,6,6,2009
652,57193510529,3,3,3,3,21,21,21,21,21,21,2009
689,35146083500,6,6,6,6,6,6,6,6,6,6,2009
