Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
23,54793525200,4,4,4,4,4,4,2013
29,36059257800,11,11,11,11,11,11,2013
43,8729407200,3,3,3,3,3,3,2013
66,52264444300,3,3,3,5,5,6,2013
100,55920057000,3,3,3,4,4,5,2013
126,7006779373,3,3,3,3,3,3,2013
152,26648420600,10,10,14,14,14,14,2013
167,55270360400,2,2,2,2,2,2,2013
172,55957287600,4,4,4,4,4,4,2013
231,35797185000,5,5,5,15,23,28,2013
244,55371043400,3,3,3,3,3,3,2013
245,6602806420,11,11,11,11,11,23,2013
255,6603322853,2,2,2,2,2,2,2013
305,26435260800,3,3,3,3,3,3,2013
342,25926681900,3,3,3,3,3,3,2013
348,56257600100,5,5,5,5,5,5,2013
362,55858603300,3,3,3,3,3,3,2013
389,55604303000,10,11,11,11,11,11,2013
405,13609644600,1,1,1,1,1,1,2013
416,55838084400,7,8,8,9,9,9,2013
421,56102203000,5,5,5,5,5,5,2013
456,55904512100,4,5,5,5,5,5,2013
458,56541162300,7,7,7,7,7,7,2013
468,8604666200,9,67,67,84,86,86,2013
480,56109985500,2,2,2,2,2,2,2013
495,36473088400,3,3,3,5,5,5,2013
501,56389400700,1,4,4,4,4,4,2013
504,55438117400,2,4,4,13,16,20,2013
526,55903287600,4,4,4,4,4,4,2013
541,7102700826,28,28,28,28,28,28,2013
547,55900690200,3,3,3,4,4,4,2013
560,35253987700,11,11,11,11,11,11,2013
585,8837828900,3,3,3,3,3,7,2013
603,55831215500,4,4,4,4,4,4,2013
608,55761197000,4,4,4,4,4,4,2013
616,56369577300,19,21,21,21,21,21,2013
631,37015515400,6,6,6,6,6,6,2013
643,54781272800,2,3,3,3,3,4,2013
657,36150748300,14,14,14,14,14,14,2013
670,55929318800,2,2,2,2,5,5,2013
708,25927422700,4,9,13,20,20,20,2013
711,56005372600,5,5,7,7,7,7,2013
784,35550570600,13,13,13,13,23,34,2013
790,55750042900,8,8,8,8,8,8,2013
792,15128362900,56,56,56,56,56,56,2013
829,7202287838,7,8,8,8,8,8,2013
856,35280782200,16,16,16,85,85,106,2013
873,20734416800,17,17,17,17,17,17,2013
885,56286839800,14,14,14,14,14,14,2013
930,55807665000,2,3,3,3,3,3,2013
961,55683066300,2,2,2,2,2,2,2013
963,56217035300,11,11,11,11,11,11,2013
970,45561600000,5,5,5,5,5,5,2013
984,57164080900,2,2,2,2,2,2,2013
986,36646743000,6,6,6,6,6,6,2013
996,55970755000,4,4,4,4,4,4,2013
1009,57197244479,5,5,5,5,5,5,2013
1012,25928517500,5,5,5,5,5,5,2013
1059,55858739400,2,2,2,4,6,6,2013
1085,55709131800,7,7,7,7,15,15,2013
1170,39262374300,26,26,26,26,26,26,2013
1189,9735045400,7,7,7,7,7,7,2013
1219,55931016700,3,7,7,7,7,7,2013
1229,55777480900,1,1,1,1,1,1,2013
1231,55841369000,8,8,8,8,8,8,2013
1271,7007079554,6,6,6,6,6,6,2013
1288,55670793800,1,1,1,1,1,1,2013
1289,57196879231,4,4,4,4,4,4,2013
1291,55931466000,7,7,7,7,7,7,2013
1295,56345862400,1,1,1,1,1,1,2013
1313,55428884500,2,2,2,2,2,2,2013
1315,54909671300,13,13,13,13,13,13,2013
1331,36190041200,2,2,2,2,2,2,2013
1365,55808070264,4,4,4,4,4,4,2013
1372,57193393436,4,4,4,4,4,4,2013
1376,49863868100,6,6,7,7,7,24,2013
1397,8965072400,4,4,4,4,4,4,2013
1412,25928513900,2,2,2,2,2,2,2013
1438,8399247300,21,21,21,21,21,21,2013
1487,6602787035,9,9,9,9,9,9,2013
1517,6602939936,2,2,2,2,2,2,2013
1530,36976154200,2,2,2,2,2,2,2013
1535,7006174947,5,5,14,14,14,14,2013
1564,6602872701,4,4,4,4,4,4,2013
1572,36239838900,6,6,6,6,6,6,2013
1577,7102584852,28,28,28,28,28,28,2013
1591,7102983481,30,30,30,30,30,30,2013
1618,55795114700,1,1,1,1,1,1,2013
1631,7202055375,5,5,5,5,5,5,2013
1640,25930261100,1,1,1,1,1,1,2013
1647,35208956000,6,6,6,6,6,6,2013
1689,36118515400,6,6,9,13,13,13,2013
1734,36995324000,11,11,11,11,11,11,2013
1744,57195223531,3,3,3,3,3,3,2013
1746,55832007200,4,6,6,6,6,6,2013
1757,10641460400,2,2,2,2,2,2,2013
1784,6603830599,4,4,4,4,4,4,2013
1790,56111299400,1,1,1,1,1,8,2013
1794,7202617752,10,10,10,10,10,10,2013
1822,35366753200,4,4,4,4,4,4,2013
1853,37049364000,6,6,6,6,6,6,2013
1873,24377070700,5,5,5,5,5,5,2013
1902,56029229600,3,3,3,3,3,3,2013
1912,55674134300,6,6,6,6,10,10,2013
1921,24832842100,4,4,4,4,4,4,2013
1922,57202728026,10,10,10,10,10,10,2013
1924,55923917000,3,3,3,3,3,3,2013
1926,54956611300,16,16,16,16,16,16,2013
1935,55320816500,3,3,3,3,3,3,2013
2005,8727472200,7,7,7,7,7,11,2013
2015,15078106100,5,5,6,6,6,6,2013
2071,55987946100,3,3,3,3,3,3,2013
2093,7003374609,5,5,5,5,5,5,2013
2114,55640254200,3,6,6,6,6,6,2013
2118,34568899900,2,3,3,3,3,3,2013
2163,23009446000,1,1,1,1,1,1,2013
2177,15074252500,2,5,7,18,21,25,2013
2187,55837664100,11,13,13,13,13,13,2013
2190,55903521500,3,3,3,3,3,3,2013
2194,6701477696,5,5,5,5,8,8,2013
2222,55955445300,2,3,3,3,3,3,2013
2225,55021679700,5,5,5,5,5,5,2013
2244,14422458400,1,1,1,1,1,1,2013
2257,57198168106,4,4,4,4,4,4,2013
2269,7004171185,8,8,8,8,8,8,2013
2270,10041238300,1,2,2,3,3,3,2013
2311,35615666700,2,2,2,2,2,2,2013
2356,57007439300,3,3,3,3,3,3,2013
2405,6701737326,7,7,7,7,7,7,2013
2406,55871289700,3,3,3,3,3,3,2013
2449,55917877700,2,2,2,2,2,2,2013
2452,23478400900,5,5,5,5,5,5,2013
2457,41961372400,2,2,2,4,4,9,2013
2466,55975998700,8,8,8,8,8,8,2013
2483,7003634626,2,2,2,2,2,2,2013
2540,7003515926,4,4,4,4,4,4,2013
