Unnamed: 0,ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
8137,7801624862,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
8172,36796893800,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2001
8249,6603090298,3,3,3,4,6,6,8,10,12,18,18,21,23,23,39,39,39,41,2001
8361,7006492330,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
8476,15041634400,3,3,3,3,3,3,3,3,3,3,3,4,7,7,12,16,16,16,2001
8489,57191762172,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
8523,6506879786,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
8656,57192252117,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2001
8709,6603065235,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
8717,55887030000,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,8,8,2001
8826,7006455371,4,5,5,8,8,8,8,8,8,11,11,11,11,11,11,11,11,11,2001
8852,6602942880,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2001
8913,55891415500,2,2,2,2,2,2,3,5,7,12,12,20,28,34,34,35,35,35,2001
8921,7005912908,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
8960,7202599276,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,7,7,2001
9031,7103107813,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2001
9128,56848087600,2,2,2,2,2,2,4,8,9,11,11,14,19,23,25,29,32,37,2001
9172,6604026337,11,11,11,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2001
9288,6506061770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
9359,7004573440,2,4,4,4,4,4,4,4,4,4,4,4,4,7,12,15,15,15,2001
9390,7005230782,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2001
9431,6507266692,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2001
9433,35593816700,1,2,2,2,2,2,3,4,5,5,6,6,6,6,6,7,7,7,2001
9457,6507938507,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2001
9646,6603214570,4,4,4,10,10,12,12,13,13,22,24,29,29,34,41,41,41,45,2001
9668,57197889343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2001
9717,7801338028,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
9726,6602424766,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2001
9764,56056132400,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2001
9792,7102660352,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2001
9876,6602720522,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2001
9942,6603881413,10,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2001
9975,57191918635,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2001
10027,6701778936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
10091,7102565385,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,2001
10124,7006499971,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2001
10171,56264913200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2001
10192,57204280564,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2001
10230,57188879730,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
10272,6603857064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2001
10284,7003333691,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
10291,7005596103,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
10292,35429592600,31,31,31,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2001
10334,6701317755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
10353,57188700071,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2001
10360,7404178704,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,2001
10379,57202910382,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2001
10383,57077935000,2,2,2,7,11,13,16,16,19,22,22,22,22,22,22,22,22,22,2001
10434,6701880896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2001
10453,23990108500,2,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,8,2001
10529,6603632733,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
10565,6507763849,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
10586,35613169000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,2001
10594,6602815632,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,2001
10613,6506151865,4,4,4,4,4,8,8,8,8,8,8,11,11,13,13,13,13,13,2001
10632,6701416945,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
10634,56210597200,8,8,8,18,22,22,22,22,25,25,25,25,35,35,47,57,71,71,2001
10642,7406541233,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
10699,7202570220,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2001
10735,56692977300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
10754,7202515832,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
10883,7202445741,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
10892,55926167700,1,2,2,2,2,2,2,2,17,54,54,58,58,58,58,58,58,58,2001
10906,7005423021,7,7,7,7,7,7,7,14,14,14,14,14,14,20,20,20,20,20,2001
10960,35784416400,1,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,2001
10992,55998892100,2,2,2,2,2,2,5,5,5,5,8,8,8,8,8,8,8,9,2001
11092,7003734036,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,13,13,2001
11096,56163004400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
11132,57193899277,4,4,4,4,4,4,6,6,6,9,9,9,16,16,16,16,16,16,2001
11182,7102588451,2,2,2,2,2,2,2,6,6,21,21,21,22,25,25,29,29,29,2001
11218,7003746331,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2001
11249,7403362669,2,2,2,2,2,3,3,6,7,7,7,8,8,10,10,10,10,10,2001
11256,7003423128,1,1,1,1,5,6,6,8,8,14,14,14,14,14,14,14,14,14,2001
11287,6504072669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
11311,7006431464,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
11331,6506844196,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2001
11345,8958419300,7,7,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2001
11437,7004278527,2,2,2,2,2,4,4,7,7,7,7,7,7,7,7,7,7,7,2001
11540,6505996325,4,4,8,8,8,24,24,24,24,24,24,35,61,61,61,61,61,97,2001
11577,56234111200,1,1,1,1,1,3,3,4,4,4,4,4,7,7,7,7,7,7,2001
11611,6603541481,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2001
11670,36051409500,10,13,13,61,62,70,71,93,93,93,103,103,110,110,110,110,110,110,2001
11727,35072682100,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,2001
11736,7006783243,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2001
11767,23010554900,5,5,7,7,9,11,19,34,39,40,42,49,53,55,73,84,100,105,2001
11787,23393787800,18,19,19,19,19,22,24,24,26,29,34,37,37,41,43,45,51,57,2001
11831,15743819200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
11860,6602954869,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
11954,7003581692,8,8,8,16,17,20,20,20,20,20,20,25,33,33,46,46,46,49,2001
11973,6602414256,5,5,5,5,5,5,8,9,9,12,12,12,12,12,12,14,14,14,2001
12243,56632714400,3,3,3,3,3,3,3,3,3,3,5,8,8,8,8,8,8,8,2001
12267,26029526200,3,3,3,3,3,3,13,13,13,13,13,13,13,13,29,34,34,34,2001
12268,6508045860,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
12293,6603648687,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
12339,7003353593,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2001
12348,35513563100,9,9,14,14,14,14,18,23,29,36,36,37,37,37,37,37,46,71,2001
12383,6507822158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,2001
12395,7801522483,6,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2001
12495,7801313100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2001
12523,7004460109,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
12573,7005656061,6,43,43,43,43,67,67,105,105,105,105,120,120,120,122,125,125,125,2001
12615,7201983157,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2001
12698,7403301310,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2001
12719,6507210641,2,2,5,5,5,5,5,5,11,20,30,30,34,42,47,47,53,53,2001
12779,7005594155,14,27,30,30,30,37,45,45,45,45,45,45,47,49,49,49,49,50,2001
12806,6602853061,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,8,8,10,2001
12808,7005061834,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
12881,6603433755,2,2,3,7,7,7,8,8,10,15,15,18,18,18,21,25,25,25,2001
12882,6504623076,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,18,2001
13014,6505839645,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
13055,24448662200,2,2,3,3,3,3,4,7,8,8,8,15,19,19,19,24,25,27,2001
13060,7006533549,13,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2001
13092,24449380400,1,1,1,1,1,1,1,6,7,7,7,8,8,12,12,12,16,16,2001
13095,6701636317,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2001
13100,7006120950,31,31,31,35,35,35,69,69,90,90,103,103,112,112,112,112,112,112,2001
