Unnamed: 0,ID,2016,2017,2018,start_year
45,42061855800,4,64,64,2016
46,57190745554,4,4,4,2016
53,56365987700,3,5,5,2016
70,56707356100,2,2,4,2016
90,7006062519,9,9,9,2016
91,57194657295,11,11,11,2016
95,6602350090,72,72,72,2016
109,10639679200,6,6,6,2016
130,6507310196,4,4,4,2016
131,55892431600,5,5,5,2016
156,57189664712,11,11,11,2016
174,55210333600,3,4,4,2016
189,57190943852,7,7,7,2016
205,55505575800,3,9,11,2016
209,8702625800,3,3,3,2016
213,57189213486,3,3,3,2016
220,6505920789,4,4,4,2016
222,56383419500,36,36,100,2016
227,56146573000,2,2,4,2016
230,57188342600,3,3,3,2016
272,56045574200,13,13,13,2016
276,57191039090,3,3,3,2016
277,57192371813,3,3,3,2016
286,55256351900,4,4,4,2016
290,7201365464,3,3,3,2016
296,57189311190,14,14,14,2016
298,57192295130,21,21,21,2016
302,57197672885,3,7,10,2016
310,57189344824,82,82,82,2016
329,57189072926,3,3,3,2016
333,31767729700,9,9,9,2016
334,42261460000,2,2,2,2016
360,56593116100,26,26,26,2016
364,57190300756,5,5,5,2016
378,23995705900,3,3,3,2016
380,6506951919,1,1,1,2016
388,55601764600,10,10,10,2016
395,55825941600,18,18,18,2016
438,57193573205,41,41,41,2016
442,57192384032,3,3,7,2016
450,57160175300,17,17,17,2016
520,57188752250,15,29,34,2016
525,56365321500,22,22,22,2016
534,57188733509,6,6,6,2016
543,52364876700,16,16,16,2016
582,18041833800,4,4,4,2016
583,6701834930,4,6,6,2016
611,54987307300,45,92,92,2016
625,57188671611,4,4,4,2016
630,57192593045,11,11,11,2016
641,37120574600,5,5,5,2016
644,6506564716,27,27,27,2016
668,57200630510,19,33,33,2016
686,16176209200,5,5,5,2016
698,57191052229,3,3,3,2016
700,6603757179,38,38,38,2016
754,57115512200,3,3,3,2016
758,57204698668,82,82,82,2016
772,22333378700,3,3,3,2016
776,7404782905,33,33,33,2016
788,8966521400,27,27,27,2016
797,57193797107,3,3,3,2016
805,57191737813,5,5,5,2016
816,57207661131,5,5,8,2016
824,57188678994,4,5,5,2016
831,35406320300,50,50,83,2016
837,36184972700,8,8,8,2016
842,56786364600,8,8,8,2016
848,7004053293,2,2,2,2016
877,57192701376,4,4,4,2016
915,57192237482,14,14,14,2016
920,57186398400,5,5,5,2016
921,57192834926,15,15,15,2016
939,56078096600,3,3,3,2016
944,55991728800,33,33,33,2016
954,56489833200,81,81,81,2016
958,35477147000,8,8,8,2016
969,57188754440,5,5,5,2016
977,36614634800,3,3,3,2016
999,16418291100,1,1,1,2016
1001,7003429854,8,8,8,2016
1052,54683397000,4,4,4,2016
