Unnamed: 0,ID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
18949,6701445133,2,2,2,6,10,11,11,11,11,11,11,15,16,16,17,20,21,21,23,35,35,35,37,37,39,39,45,48,1991
19742,56030767800,3,3,3,3,3,3,3,3,3,5,5,6,6,6,6,8,8,9,9,9,9,9,9,10,10,10,10,12,1991
19783,6603295765,1,1,1,1,1,1,1,1,6,6,6,6,6,6,11,11,32,32,41,41,43,47,47,63,63,64,64,72,1991
19864,7006706324,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1991
20536,6603042407,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
20599,6507322720,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,6,10,10,19,24,27,30,30,36,41,41,41,1991
20636,56251866400,2,5,7,8,11,11,16,19,22,27,28,28,32,38,39,41,44,48,50,50,50,57,64,67,67,67,69,70,1991
20725,7004221477,2,2,2,2,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,9,10,10,10,10,10,12,13,1991
20737,7003838973,6,6,6,6,6,6,20,20,28,28,28,61,61,64,71,81,81,81,81,91,92,94,97,97,99,99,99,99,1991
21258,7003833397,3,5,5,5,6,6,8,8,10,11,11,11,12,12,15,17,17,18,18,20,23,23,23,23,24,24,26,26,1991
22642,7004916171,3,4,4,9,10,10,10,13,13,18,20,24,24,25,28,29,29,32,32,35,35,36,48,50,51,51,53,53,1991
22890,6602675738,1,1,1,3,3,3,5,6,9,9,13,13,15,16,20,24,24,29,32,32,33,34,35,41,45,49,51,53,1991
22995,6602271842,2,2,2,8,8,9,9,10,10,10,12,12,12,19,22,22,24,27,35,36,36,36,36,36,47,51,52,52,1991
23206,55937962600,1,1,1,1,1,1,1,3,3,3,6,6,6,6,6,6,9,13,21,25,28,28,28,32,36,47,47,50,1991
23548,7102745939,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,1991
23650,6701720723,1,1,1,1,1,1,1,5,5,5,5,5,5,5,7,7,7,7,9,9,9,9,9,9,9,9,9,9,1991
24272,7004959652,2,2,2,2,2,2,2,2,2,2,2,2,2,45,45,45,45,61,61,61,61,61,61,116,198,198,198,198,1991
24285,6506649703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1991
24331,36971550600,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1991
25031,6602318955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
25844,6701664073,5,5,7,7,10,12,12,18,18,22,34,35,40,40,50,50,56,57,61,71,105,114,124,130,138,143,146,146,1991
25854,7004924907,1,4,4,6,9,9,9,10,11,11,14,14,14,14,14,14,14,18,19,19,19,19,19,19,19,19,19,19,1991
26039,7004201684,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
26418,6603069141,2,2,2,2,2,2,4,4,6,8,10,11,12,13,16,16,17,17,18,21,22,22,25,28,28,28,29,29,1991
26464,7003948810,2,2,2,2,2,4,8,8,8,8,8,8,8,8,8,8,13,13,13,13,15,18,18,18,18,18,18,21,1991
26621,8919319800,3,3,3,4,4,4,6,8,9,10,10,10,10,10,11,31,33,33,33,38,49,49,53,56,56,56,56,57,1991
26877,6603330861,1,1,6,6,6,7,8,8,8,9,10,10,10,11,11,11,14,16,16,20,20,20,20,20,20,20,20,20,1991
27057,7201814095,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
27152,56852349800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991
27182,7003987244,2,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1991
27649,6701745605,3,4,5,5,5,6,7,7,7,7,10,13,13,15,17,21,24,29,32,38,42,45,48,49,54,57,65,71,1991
27795,7402044224,1,2,3,9,13,17,17,23,25,27,42,53,54,54,56,58,71,89,94,110,116,118,119,121,121,121,121,121,1991
28397,22033571800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,8,8,9,16,19,21,25,28,34,40,40,1991
28542,7005614033,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
28592,7005677633,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,6,6,7,7,7,8,9,9,9,9,11,11,11,1991
28652,57197975665,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,7,7,7,7,8,8,8,1991
29366,6602733622,1,2,2,5,5,5,5,5,9,10,11,15,22,27,28,36,39,43,45,53,53,56,62,65,71,72,73,73,1991
29533,6701515598,16,16,16,16,16,16,16,19,19,33,33,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1991
29635,6701388598,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1991
29681,7801618957,4,4,4,6,6,6,7,7,7,7,7,7,7,8,17,17,21,23,24,24,24,24,24,24,24,24,24,24,1991
30203,6701505637,2,2,2,2,5,6,6,7,10,10,10,10,11,11,13,23,26,26,27,27,27,30,30,30,30,30,30,30,1991
30435,56627362000,3,7,8,8,8,9,10,10,10,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1991
30488,36800807000,1,1,3,3,3,3,5,5,5,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,1991
31040,55904086900,2,7,7,9,9,9,10,11,11,16,16,16,16,18,19,20,20,23,27,30,31,34,43,44,44,47,47,47,1991
31349,7003444349,6,6,6,6,6,7,7,7,7,7,10,10,10,10,10,10,10,10,20,32,32,32,32,32,32,32,32,32,1991
32269,6601993897,1,1,1,1,1,1,6,8,9,9,9,9,9,9,9,9,9,9,11,11,11,13,14,14,14,14,14,20,1991
32433,57197693402,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
32516,6601961247,3,3,3,3,3,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1991
33200,6603745787,3,3,3,5,5,5,5,5,5,7,10,12,13,16,20,52,55,72,73,76,77,97,97,101,115,119,123,129,1991
34076,15018992900,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,6,6,8,8,8,8,14,20,21,21,21,21,21,1991
34274,6602987653,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,1991
34332,26537774900,2,2,2,2,3,3,3,3,3,5,6,9,12,13,13,18,21,32,33,34,37,40,42,44,45,45,47,48,1991
34447,7003622985,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,9,9,10,16,18,18,23,1991
34691,16413458700,3,6,6,9,10,10,11,11,12,12,13,15,16,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,1991
34814,7404929917,1,1,2,2,7,8,12,13,13,16,21,22,28,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1991
35985,7003722078,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1991
35988,6701502036,3,3,3,4,5,5,7,11,12,21,22,24,25,26,31,33,35,38,38,38,41,43,44,44,45,46,48,48,1991
36868,23397976500,1,1,1,2,2,5,5,7,8,10,10,10,10,11,11,15,15,16,17,19,19,21,21,22,22,27,27,28,1991
36944,7005340533,1,2,2,2,7,8,8,8,8,9,9,9,9,13,13,15,17,17,19,28,31,34,34,41,44,51,60,63,1991
37321,6601978312,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,6,6,6,6,10,10,10,10,10,10,13,13,1991
37690,55806265000,3,3,3,3,3,3,3,7,7,7,7,13,13,30,38,41,48,49,49,49,49,52,61,69,83,83,84,93,1991
38018,56180420500,5,11,11,14,14,18,18,18,19,21,21,21,21,21,23,23,23,23,23,23,28,28,28,39,43,43,43,43,1991
38051,7102728478,2,3,3,6,6,6,6,10,10,10,10,11,12,12,12,12,12,14,15,16,18,19,23,23,23,23,23,23,1991
38139,24329323500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,7,8,1991
38172,8377508900,6,6,6,7,7,7,7,7,9,9,9,11,13,16,18,18,18,24,25,26,26,29,29,29,29,29,30,30,1991
38425,7005825337,3,3,5,5,9,12,13,14,14,15,17,18,21,22,23,30,30,30,30,32,36,38,43,47,47,47,47,47,1991
38870,6602518710,1,1,1,1,2,3,9,9,9,9,10,10,11,11,11,15,15,15,15,15,15,15,17,19,20,20,21,21,1991
38964,7004438887,4,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1991
39096,7003418230,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
39613,7004005515,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,14,14,14,14,14,1991
39868,16422802500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991
40343,7202720451,2,2,2,2,2,2,5,6,6,6,6,6,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,1991
40716,6602087736,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
40972,7202653448,2,10,11,11,13,13,14,14,14,14,14,14,14,14,14,14,19,26,26,26,30,32,33,33,36,36,39,42,1991
41202,13105161600,2,2,2,2,2,2,3,3,3,4,4,4,4,7,7,8,8,19,19,19,19,19,19,20,20,20,20,20,1991
41225,7103279644,1,3,5,5,5,5,8,8,9,9,9,9,9,12,17,17,17,20,20,20,21,25,25,25,31,31,31,32,1991
41442,6602973447,2,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,33,33,33,33,33,33,33,33,33,33,1991
41671,55890472700,1,3,4,4,5,5,5,5,5,6,7,8,12,22,25,26,28,28,31,34,35,36,43,45,46,52,57,57,1991
41712,55902254300,1,1,1,1,2,2,2,2,3,5,5,5,6,6,6,9,9,9,13,15,20,22,26,31,32,32,37,41,1991
41895,6701418249,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
42244,7003615301,1,1,1,2,4,4,4,4,6,6,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1991
42910,6602460174,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,20,20,20,20,20,20,20,20,20,20,1991
42996,6603910626,2,2,2,2,2,3,5,10,13,14,19,21,22,22,26,26,43,54,59,64,67,68,72,75,79,89,89,96,1991
43007,6603211702,1,1,1,3,3,5,8,8,8,11,11,11,15,15,15,15,18,18,18,23,25,25,28,28,28,30,30,31,1991
43188,6603440228,8,8,8,8,8,8,8,8,8,8,8,15,15,17,19,19,20,20,20,20,20,20,20,20,20,20,20,20,1991
43746,7005292009,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,6,7,8,8,8,8,8,8,8,8,1991
43884,7003741433,1,3,4,5,6,6,15,19,20,24,35,40,43,48,48,52,54,55,58,60,64,70,74,77,87,87,89,91,1991
44027,24463715200,5,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,14,14,16,18,20,20,20,20,20,20,20,20,1991
44325,7201907262,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1991
44421,7003460063,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
45333,6602123342,1,1,1,1,1,7,7,7,8,11,14,17,18,20,22,28,39,46,47,57,61,69,71,72,73,75,75,75,1991
45766,7003872698,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
46000,35311736800,1,1,1,2,2,2,4,4,4,7,22,22,23,23,23,26,28,32,34,34,45,49,52,54,57,67,68,68,1991
46271,35583532900,2,2,2,2,3,5,7,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,16,17,17,17,23,23,1991
46328,6603766385,2,2,2,2,2,2,2,2,2,2,2,2,2,2,50,50,58,58,58,58,58,58,58,58,58,58,58,58,1991
46363,7402902372,4,4,4,5,5,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,13,13,13,13,13,1991
46425,6603477204,1,1,4,6,6,7,7,10,11,13,13,15,15,16,17,19,19,19,19,19,19,19,19,19,19,19,19,19,1991
47298,7004276148,5,5,6,6,10,17,17,20,23,23,33,33,33,33,40,40,46,46,46,50,64,68,69,74,74,74,79,79,1991
47330,7202044329,2,2,4,4,4,5,7,7,11,11,14,16,16,17,17,17,17,17,17,19,22,22,22,22,22,22,22,22,1991
47615,55899087200,1,1,1,1,1,2,2,2,2,2,4,6,6,6,6,6,6,6,6,8,9,9,10,10,11,12,12,12,1991
47767,7003924509,2,2,2,6,7,7,8,10,12,15,16,25,26,26,26,37,40,44,47,57,60,60,63,68,69,72,75,75,1991
48440,7003667083,1,3,3,3,3,5,7,9,9,11,11,19,22,23,24,27,31,32,41,44,44,44,52,53,58,62,62,65,1991
48573,6604002463,5,5,8,8,9,9,11,11,11,13,13,13,15,15,15,15,22,22,29,29,29,29,29,34,36,36,36,36,1991
49320,7004320122,3,5,5,6,6,9,10,10,11,13,13,13,22,23,23,28,32,35,35,37,37,40,43,48,52,56,62,63,1991
49802,6603672495,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1991
49952,7005428029,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,1991
49972,35502785400,3,3,3,3,3,3,3,3,15,15,15,15,16,19,19,19,19,19,19,19,19,19,19,19,23,26,26,26,1991
50283,7006714124,1,7,8,9,12,13,17,18,18,20,20,25,27,29,29,30,30,33,37,39,39,41,41,41,41,41,41,41,1991
50312,6701921201,1,2,2,2,2,2,3,3,3,5,5,5,6,6,6,6,6,8,12,13,13,13,13,13,13,13,13,13,1991
50390,7005416303,3,3,3,3,3,3,3,3,3,3,7,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1991
50584,7006903073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,8,8,8,8,1991
50893,23013964600,2,2,2,3,3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,1991
51143,56199188800,4,4,4,4,9,11,11,12,12,12,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1991
51606,7003954863,1,3,3,3,3,4,4,7,10,15,19,22,23,25,32,35,40,40,43,49,54,59,65,67,67,67,70,71,1991
51675,23492306900,3,3,3,3,3,3,6,6,6,6,6,6,6,18,18,19,19,19,21,21,23,27,28,28,28,28,28,28,1991
52665,55912202000,1,1,1,2,9,11,11,11,11,11,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1991
53440,8135955700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,9,9,9,9,11,11,11,11,11,11,11,1991
53460,6602850576,3,3,3,13,13,16,16,18,18,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1991
53766,6602498433,2,2,7,10,10,11,11,12,12,13,13,14,14,14,17,17,17,17,18,18,18,18,18,18,18,18,18,18,1991
54646,6701792272,2,5,5,8,8,8,12,15,16,17,21,29,30,36,36,36,36,38,38,40,45,46,46,46,47,47,47,49,1991
54738,7005099469,8,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1991
55379,7005968768,6,6,6,6,10,10,14,14,14,14,14,14,14,14,23,27,27,27,27,27,27,27,27,27,27,27,27,27,1991
55801,7004555075,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1991
56019,14834051600,1,1,1,1,1,1,6,8,10,11,28,29,29,31,32,35,41,46,46,54,62,62,64,70,74,79,93,99,1991
57587,7003764522,4,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,16,16,16,16,16,16,18,1991
57633,7202169825,3,3,3,3,3,3,3,3,3,3,3,3,7,7,10,12,12,12,12,12,12,12,12,12,12,12,12,12,1991
57741,6701775173,1,1,1,4,8,8,8,9,9,9,9,9,9,9,10,10,10,12,12,17,24,40,42,47,47,47,47,49,1991
57889,7005037665,3,3,10,12,12,15,15,15,15,16,16,16,19,19,21,22,23,28,33,36,36,44,46,51,51,51,52,52,1991
58408,6701652407,3,3,3,3,8,11,11,11,14,25,25,35,35,39,42,42,43,54,54,54,54,54,54,54,54,88,88,88,1991
58578,57192117370,2,2,3,3,3,28,28,29,30,30,30,32,36,36,52,59,60,63,65,68,69,73,75,81,83,83,88,88,1991
58863,7006015230,5,10,11,13,22,28,36,38,41,59,90,101,120,134,169,176,182,198,223,241,302,317,363,400,484,498,526,535,1991
59288,6602944874,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
59308,6603410969,2,3,3,3,5,5,5,5,6,6,6,8,8,9,15,15,19,19,22,26,27,29,29,30,30,30,30,30,1991
59319,6506751163,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
59747,56837936200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
60152,7005232646,3,3,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1991
60390,8916115100,1,3,7,10,10,11,15,19,23,23,23,26,28,36,46,48,51,55,64,65,66,68,68,68,71,87,87,88,1991
60426,56585793300,3,3,3,3,8,8,8,8,13,13,16,22,27,33,35,35,37,39,42,46,46,46,46,46,46,46,46,46,1991
61321,7005347867,3,3,3,3,6,6,6,6,6,10,12,12,19,25,28,33,37,42,45,47,47,56,56,61,66,67,70,73,1991
61744,7003424811,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1991
61918,6602999401,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
62125,7004471792,7,7,7,7,16,16,19,19,31,43,46,49,51,59,63,63,67,67,67,68,68,68,70,70,70,70,73,73,1991
62221,7003620447,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1991
62293,7202360482,3,3,8,8,8,8,13,13,13,13,18,20,21,24,26,27,27,29,36,40,43,43,43,43,43,43,43,43,1991
62486,22734827500,1,1,1,2,2,2,2,3,3,3,3,5,7,10,12,12,13,16,21,22,26,26,28,31,48,58,77,77,1991
62813,16022141400,4,4,4,4,4,4,5,5,5,5,6,6,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1991
63031,7402631340,2,2,2,2,2,2,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,1991
63209,7003331088,2,2,2,4,4,4,4,4,4,4,6,6,6,6,7,14,19,19,19,19,21,21,21,21,21,21,21,21,1991
63348,6603118715,1,1,1,1,1,3,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,16,1991
63524,8899045300,1,1,1,1,3,3,3,3,5,14,14,19,34,43,49,59,70,74,78,82,87,93,93,93,93,93,93,93,1991
63542,7402111317,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,1991
