Unnamed: 0,ID,2017,2018,start_year
9,56523160100,6,6,2017
47,57193437031,5,5,2017
58,57201405140,15,15,2017
96,57193831201,6,6,2017
101,57190680369,3,3,2017
103,55838510332,5,5,2017
108,54385399300,6,6,2017
120,57196516104,2,2,2017
183,54419904100,4,4,2017
194,57197787536,1,1,2017
196,7006513449,3,3,2017
203,57193088194,4,4,2017
207,7003321707,3,3,2017
218,8974048100,17,17,2017
221,57203379822,4,4,2017
256,57193448950,3,3,2017
258,55259071200,8,8,2017
259,8517464000,27,27,2017
265,6506345528,3,3,2017
287,56223055000,20,20,2017
289,26025571400,5,5,2017
313,57196216997,6,6,2017
347,6603480856,2,2,2017
349,57196247566,3,3,2017
355,57200071649,17,17,2017
356,35430042600,6,6,2017
390,56083293900,14,14,2017
391,6602553055,2,2,2017
422,24170805000,4,4,2017
425,35848858900,38,38,2017
437,57195685840,28,40,2017
440,36172704800,21,21,2017
457,57194278954,5,5,2017
463,19337532100,29,29,2017
478,56411920100,13,13,2017
533,57198820650,4,4,2017
545,57193652514,5,5,2017
553,35424413500,9,26,2017
573,57196194669,4,4,2017
590,57195504582,6,6,2017
617,6504010163,7,13,2017
648,55937054700,34,34,2017
650,57201120477,3,3,2017
660,57200165239,4,6,2017
669,7401653270,8,8,2017
677,57199212073,10,10,2017
735,6602549287,8,8,2017
738,22835500500,17,17,2017
775,55613312700,6,6,2017
779,54792767800,7,7,2017
787,57193666554,3,3,2017
794,57197837651,3,5,2017
814,35937644700,7,7,2017
817,22134311400,5,5,2017
825,54881975600,2,2,2017
828,57200257905,2,4,2017
843,57195549010,2,2,2017
852,57195245709,4,4,2017
876,56489810900,2,5,2017
893,57202013381,5,5,2017
914,57194656359,23,23,2017
929,57195532898,2,4,2017
949,56717764600,4,4,2017
965,35772298600,7,7,2017
978,6701652404,2,2,2017
1003,57201905011,2,2,2017
1023,57191382777,2,2,2017
1026,26656011800,4,4,2017
1032,54785299800,2,2,2017
1049,56845738100,10,10,2017
1053,57193706236,4,4,2017
1065,57195641275,3,3,2017
1083,57195148240,5,5,2017
1147,36020849500,9,13,2017
1176,57193668892,3,3,2017
1200,55642871600,2,2,2017
1201,55195600600,3,3,2017
1208,57120007000,3,3,2017
1222,16307679400,27,27,2017
1232,56429699600,1,1,2017
1267,57200504901,6,6,2017
1272,56389226300,5,5,2017
1278,57196190739,3,8,2017
1311,55431373200,4,6,2017
1317,57197293765,9,9,2017
1318,57200553572,2,2,2017
1321,57189729895,39,43,2017
1332,26532134800,2,2,2017
1336,57190215418,5,5,2017
1339,57194207869,5,5,2017
1349,55255344600,2,2,2017
1352,6504825500,5,5,2017
1367,36069960100,8,8,2017
1378,57191870597,6,6,2017
1405,57197787406,12,12,2017
1413,57201300541,3,3,2017
1423,7403506666,13,13,2017
1433,8988880800,2,2,2017
1444,57000424800,2,2,2017
1447,56912295400,10,10,2017
1475,57194784857,4,4,2017
1479,57204225272,4,4,2017
1480,57200319939,7,7,2017
1519,57194633273,10,10,2017
1536,57193801918,5,5,2017
1553,56528299800,2,2,2017
1554,7801541269,7,7,2017
1559,12762570700,6,6,2017
1565,24824052300,27,27,2017
1574,6701478237,8,8,2017
1593,16204149800,13,13,2017
1603,7004683246,6,6,2017
1610,18633549200,21,21,2017
1614,57200598235,6,6,2017
1642,35206654500,3,3,2017
1644,56373438900,1,1,2017
1662,57196327637,2,2,2017
1673,36697283500,4,4,2017
1685,57193153428,3,3,2017
1686,55950359000,6,6,2017
1690,6601955173,8,8,2017
1694,56702274900,7,7,2017
1708,57194083886,3,3,2017
1755,56815132900,3,3,2017
1758,55818826500,3,3,2017
1780,23976822200,12,12,2017
1801,23096778100,7,9,2017
1810,57204357968,3,3,2017
1812,56414525200,15,15,2017
1826,56909330500,1,1,2017
1859,16303888200,2,2,2017
1878,56444380200,3,3,2017
1889,57193751943,3,5,2017
1906,57191914461,17,17,2017
1914,6603068537,4,4,2017
1947,35107064300,2,2,2017
1954,6602237420,5,5,2017
1962,56888182800,3,3,2017
1976,6507093489,5,5,2017
1979,57188666556,3,3,2017
1992,7801420369,12,12,2017
1999,50262996800,11,11,2017
2021,57193774207,5,5,2017
2026,24069736100,8,18,2017
2035,55845831600,25,25,2017
2052,56413029300,9,9,2017
2062,8944018200,3,3,2017
2068,36941060000,8,8,2017
2107,57195265252,6,6,2017
2119,13606225400,5,5,2017
2122,36847107700,9,14,2017
2130,35078364000,3,3,2017
2131,56779888200,3,3,2017
2135,23490356200,5,5,2017
2140,7005986573,4,4,2017
2151,8518669600,4,4,2017
2162,55734981200,5,5,2017
2165,36701835800,4,4,2017
2169,16238894800,6,6,2017
2176,6504148828,3,3,2017
2179,57196475352,3,3,2017
2188,7102945187,4,31,2017
2216,7201452882,2,2,2017
2218,57194202669,3,5,2017
2245,56407070700,6,8,2017
2256,57202536982,4,11,2017
2280,55137410200,11,11,2017
2291,23090829200,3,4,2017
2294,9433671800,1,1,2017
2318,56401819300,5,5,2017
2323,57194651320,5,5,2017
2342,56868557800,2,3,2017
2346,57199057238,5,5,2017
2352,57190808093,14,30,2017
2362,55328694600,23,23,2017
2381,24825489700,5,5,2017
2382,7201394107,5,5,2017
2404,57195324089,3,3,2017
2416,57200306287,1,1,2017
2447,23993348100,6,9,2017
2450,57200511600,3,3,2017
2455,6507385075,4,4,2017
2498,57195492127,4,4,2017
2501,56495431000,4,4,2017
2512,57193713313,16,16,2017
2531,57191278839,3,3,2017
2544,56765215700,17,17,2017
2551,7006655065,25,25,2017
2563,6506894858,5,5,2017
2570,57193859122,4,4,2017
2577,7102048580,14,14,2017
2579,57194033547,1,1,2017
2596,35847863800,14,14,2017
2600,7801515783,8,8,2017
2603,55386682400,4,6,2017
2606,55808378700,3,3,2017
2614,57160027800,4,4,2017
2619,57194587156,5,5,2017
2634,39261426700,6,6,2017
2635,54894497100,6,6,2017
2638,55545861200,3,3,2017
2650,57200220523,7,7,2017
2652,57194975259,8,8,2017
2657,6602674641,10,11,2017
2687,55243168600,6,6,2017
2691,56784600600,6,6,2017
2731,7004194786,12,12,2017
2751,8510851800,3,3,2017
2768,56604799100,3,4,2017
2790,57072410100,4,4,2017
2833,57191843424,5,5,2017
2837,57195264190,3,22,2017
2844,57196403059,4,9,2017
2880,6602886684,1,1,2017
2904,24503028500,36,36,2017
2918,56192834500,4,5,2017
2921,55672129800,30,30,2017
2929,57188724280,3,3,2017
2941,57193508280,5,5,2017
2945,55961894100,12,12,2017
2984,13406373500,5,12,2017
2992,15833551000,2,2,2017
2998,7102506029,2,2,2017
3014,57202693317,4,5,2017
3020,56888430400,5,5,2017
3050,57191341690,2,2,2017
3074,57194634092,3,3,2017
3075,57197732433,9,9,2017
3081,35723402500,5,5,2017
3089,55903750100,16,16,2017
3107,57190050182,2,2,2017
3149,57200274200,9,9,2017
3168,56829994700,1,1,2017
3174,6603619556,13,13,2017
3198,23994545300,16,16,2017
3221,7006811629,4,4,2017
3236,55889370900,23,23,2017
3247,57190444573,4,4,2017
3252,57191276563,3,4,2017
3254,56582295800,3,3,2017
3273,50561062400,4,4,2017
3276,7007012346,4,4,2017
3278,57199388373,3,3,2017
3279,55321570300,4,4,2017
3326,37461890200,3,3,2017
3327,57194500988,4,5,2017
3336,35317963900,3,3,2017
3358,57195305007,5,5,2017
3366,56274451800,7,7,2017
3369,7003297659,8,11,2017
3370,17435027800,61,61,2017
3381,35104887500,3,3,2017
3390,57200701276,4,4,2017
3416,6602612176,4,4,2017
3423,6701862415,2,2,2017
3424,7102139396,2,2,2017
3425,6603858484,3,3,2017
3438,55777215000,7,8,2017
3439,57021488500,4,4,2017
3455,57200083174,61,61,2017
3475,7005185674,9,9,2017
3490,7003966366,27,56,2017
3498,57195469032,5,7,2017
3515,57201417558,6,6,2017
3524,55326383600,4,4,2017
3549,6506444874,2,2,2017
3559,57200692995,5,5,2017
3566,57195227476,4,6,2017
3578,57192923953,5,5,2017
3590,8560831300,9,9,2017
3619,57196019189,5,5,2017
3621,57205539545,3,3,2017
3648,57200190334,5,5,2017
3688,57204080945,1,1,2017
3717,7801380789,1,1,2017
3743,57200369886,14,14,2017
3747,7004603715,6,6,2017
3764,57188628724,5,5,2017
3778,37087477000,9,9,2017
3784,8369212900,4,4,2017
3841,57195676199,3,4,2017
3862,6603481663,4,4,2017
3864,56016714200,12,12,2017
3871,6602905289,5,5,2017
3898,55917698800,6,8,2017
3914,6508164327,17,17,2017
3923,57196147894,4,4,2017
3932,6701748672,5,5,2017
3951,57194426990,4,4,2017
3961,56660563400,2,2,2017
3964,56921855800,4,4,2017
3976,11142129500,12,12,2017
3979,56405568500,11,11,2017
3993,56274710600,1,1,2017
3999,23493217600,12,12,2017
4010,15757819200,2,6,2017
4013,16837019000,12,12,2017
4023,57192154695,3,3,2017
4036,7103304950,14,14,2017
4049,56126458200,3,3,2017
4065,57195931471,4,4,2017
4093,6602155211,2,2,2017
4095,56342624900,3,3,2017
4104,55337000000,2,2,2017
4116,23396447700,5,5,2017
4118,57195333774,3,3,2017
