Unnamed: 0,ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
441,15923420900,7,13,19,22,25,25,28,32,35,42,47,48,48,49,2005
462,55395549800,10,12,12,12,16,16,19,19,19,19,19,19,19,19,2005
652,12789909000,1,1,1,1,3,3,3,3,3,4,7,13,21,21,2005
719,23397678200,2,2,3,5,8,8,9,9,11,12,12,14,20,29,2005
987,9739850400,4,8,13,17,24,24,32,33,35,45,46,49,56,56,2005
1004,23092429500,2,3,3,3,3,7,7,8,9,11,13,15,15,15,2005
1026,6507744783,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2005
1122,8959846000,2,4,4,6,6,10,10,11,12,13,13,15,16,17,2005
1230,7005333814,6,7,7,7,7,7,12,12,12,12,12,12,12,12,2005
1269,55604019400,5,5,6,13,16,16,18,22,36,45,49,60,65,65,2005
1374,12546190900,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2005
1402,55580318300,4,4,4,4,4,4,4,4,4,4,4,13,13,13,2005
1557,6508258022,2,2,2,6,6,6,14,19,21,22,22,22,30,30,2005
1581,6603772150,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1689,7005028551,49,49,49,59,59,59,61,61,63,63,63,63,72,74,2005
1977,6701777779,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
1980,6602792566,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
1983,35181827800,2,2,2,2,4,5,5,5,38,40,41,41,41,44,2005
2135,15020195900,4,4,4,4,8,8,8,8,8,12,12,12,12,12,2005
2315,7406673377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
2510,13608679000,4,4,4,4,4,5,9,9,13,14,18,20,22,25,2005
2575,7005396019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
2621,6603962601,14,14,14,14,14,14,14,29,29,29,29,29,29,29,2005
2677,55911821400,10,10,10,10,10,10,10,10,10,10,16,18,24,25,2005
2892,6603514903,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
2906,55387260700,2,2,2,2,2,2,2,2,2,6,8,8,8,8,2005
3051,7006835031,4,4,4,4,11,11,11,11,13,15,17,17,17,17,2005
3072,14058531100,1,3,3,3,3,8,8,8,8,8,8,10,10,10,2005
3109,55664916100,2,5,6,6,6,6,6,7,7,7,7,7,7,8,2005
3201,6701366133,2,6,11,12,18,33,36,39,41,43,51,51,58,62,2005
3314,55890694300,2,2,2,2,8,8,8,8,9,9,16,17,20,21,2005
3413,56265403600,6,6,6,7,7,7,7,7,8,8,8,8,9,13,2005
3529,26325072400,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2005
3585,35429999200,6,6,6,6,6,6,6,8,8,8,8,8,8,8,2005
3773,12789360100,3,5,8,9,10,15,20,21,26,30,31,35,36,39,2005
3796,7102894395,4,4,4,5,6,6,9,15,24,29,32,44,51,60,2005
3833,7007163408,5,5,5,5,7,7,7,7,7,9,9,9,9,9,2005
3841,7006274750,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2005
3866,57203072478,2,2,2,2,11,11,11,11,11,11,13,13,15,18,2005
3898,24482872600,3,3,3,6,13,13,15,17,17,20,26,27,27,29,2005
3987,7003887864,11,17,22,22,22,27,27,27,27,27,27,27,27,27,2005
4105,8541552200,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
4230,7103022352,10,14,19,19,20,22,26,34,37,47,52,54,55,58,2005
4266,22937208100,3,7,9,9,10,10,12,12,17,24,24,24,27,27,2005
4331,7005687595,1,1,1,1,3,3,3,3,3,3,3,3,5,5,2005
4392,56213844900,2,5,5,8,9,13,13,17,17,18,27,42,42,45,2005
4447,35069374200,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2005
4477,56094954000,5,5,5,5,5,14,16,17,19,23,23,23,27,31,2005
4562,36606353800,2,5,7,7,8,17,17,29,30,35,35,45,47,47,2005
4594,19640812000,2,2,2,2,2,2,4,4,9,14,18,19,21,21,2005
4686,8282054700,4,4,4,4,7,9,19,24,26,29,29,31,31,34,2005
4700,23974116800,8,10,12,14,14,16,16,17,17,18,20,20,21,21,2005
4935,6507276918,7,7,7,7,7,7,7,7,25,25,25,25,25,25,2005
4939,14031083100,4,4,7,8,8,8,9,9,11,13,14,17,17,21,2005
4986,6701715110,5,9,9,17,17,31,39,39,39,39,39,39,39,39,2005
5063,7006352995,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
5074,6602854427,4,4,6,6,6,7,7,7,7,53,53,53,53,53,2005
5100,24476241600,4,5,5,5,5,5,13,13,16,16,16,16,16,16,2005
5132,6602432135,2,2,2,2,2,2,2,2,2,2,2,2,7,7,2005
5184,9638930800,5,8,11,14,14,15,16,20,21,22,24,24,26,28,2005
5230,6508038955,22,22,22,22,22,22,22,22,22,34,34,34,34,34,2005
5312,36763946500,1,1,1,6,6,10,10,10,14,14,16,21,21,29,2005
5377,22033780200,2,2,2,7,12,18,21,27,35,64,78,84,85,88,2005
5431,7006638913,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
5474,6602511326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
5589,6506606989,4,4,5,7,10,10,39,39,39,44,53,53,53,53,2005
5592,25929573800,1,1,2,3,3,5,6,9,11,11,14,14,14,21,2005
5617,36797366300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
5795,55682557800,2,2,2,2,2,2,2,2,2,2,2,8,8,8,2005
5806,7006466160,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2005
5905,8665882700,5,5,6,10,15,20,20,20,21,21,29,35,35,35,2005
6044,11840528500,2,2,2,2,2,2,5,7,17,33,41,47,77,80,2005
6050,16507541500,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2005
6060,35175222400,2,4,4,4,8,13,18,19,19,26,32,41,54,66,2005
6149,13008199700,3,3,4,5,5,7,11,13,16,25,26,34,44,49,2005
6154,56261623200,3,3,4,7,7,12,12,22,24,25,28,29,34,38,2005
6159,23391348700,2,2,2,6,9,9,9,11,12,14,14,14,14,14,2005
6164,7005293834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
6287,6507548793,3,10,12,21,21,37,37,50,50,50,50,61,67,67,2005
6610,7101901920,26,34,34,34,34,34,34,34,34,91,91,91,94,94,2005
6703,56034849500,3,3,6,10,12,12,12,12,14,14,14,14,14,14,2005
6705,7004505418,5,5,12,23,23,23,23,23,23,23,23,23,23,23,2005
6711,6507103302,5,15,15,26,26,26,26,30,30,40,42,42,42,60,2005
6755,35434771200,9,9,9,9,10,10,10,10,10,10,12,12,12,12,2005
6859,35974264700,3,3,3,6,6,6,6,11,11,13,13,18,18,18,2005
6904,56002102000,2,2,2,6,9,14,14,16,24,28,31,35,48,57,2005
7841,55915421000,3,3,6,6,11,11,11,11,11,11,12,12,12,12,2005
7891,55992927000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
7925,8727204700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
8011,6504779345,4,4,4,4,4,12,12,12,12,15,15,15,15,15,2005
8156,12794283100,2,6,8,12,17,21,26,28,30,30,30,30,30,30,2005
8397,57202571383,5,5,5,8,9,9,11,11,11,11,11,12,12,12,2005
8412,15762513200,3,4,4,5,5,8,8,9,11,12,15,19,19,23,2005
8477,23098306700,1,1,1,1,8,8,13,16,16,16,18,19,19,22,2005
8562,6701587952,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
8641,7006744054,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2005
8865,35486904800,3,3,3,3,3,3,10,10,10,10,10,10,10,10,2005
8972,7403463175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
9309,23995037400,6,6,6,7,7,10,12,18,25,25,25,25,29,33,2005
9324,6507534597,6,6,6,6,6,14,14,14,14,14,14,14,14,14,2005
9422,8912301400,6,6,6,6,6,9,12,12,13,13,13,13,13,20,2005
9470,56133227800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
9485,6503998102,4,4,4,4,6,7,7,9,9,13,15,15,18,18,2005
9505,16313455900,1,4,4,4,4,4,4,54,60,61,75,82,85,91,2005
