ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6601984343,4,4,4,4,4,12,20,26,28,28,32,37,37
25647353600,59,59,62,72,106,106,115,115,181,181,201,201,209
11838850600,3,4,4,4,4,6,6,6,6,6,6,6,6
22980320900,3,3,3,3,3,3,3,3,3,3,3,3,3
15725783700,3,3,3,4,4,8,8,10,10,11,14,14,14
7005567937,4,4,7,7,7,7,7,7,7,7,7,7,7
8624719400,7,7,7,12,12,13,18,18,23,23,24,24,30
23100964800,4,4,4,4,7,7,10,10,17,24,27,29,35
11540091300,3,3,3,3,3,3,3,3,3,3,3,3,7
12766889900,11,14,14,14,20,20,20,20,40,40,40,40,40
9741880700,2,2,2,2,2,2,2,10,14,14,14,14,14
14034487200,2,3,3,9,14,16,16,17,18,23,23,23,23
36550525100,2,2,2,2,2,2,2,4,5,5,9,17,17
7003393874,3,3,3,3,3,3,3,3,3,3,3,3,3
23003527100,2,3,5,6,10,10,12,13,15,17,18,22,24
7102160097,4,4,4,4,4,4,4,4,10,10,10,10,10
15222238900,4,4,4,4,4,4,4,4,4,4,4,12,12
7006248947,25,27,62,62,85,85,85,85,93,93,93,93,93
8228184800,4,4,5,5,7,9,9,9,23,26,26,34,34
7004373186,2,2,2,2,2,2,2,2,6,6,6,6,13
14919233900,8,9,9,9,9,9,9,13,13,20,23,25,27
35614252400,3,3,3,7,7,7,10,10,10,10,10,10,13
