Unnamed: 0,ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
56,15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52,2003
114,6602090341,4,4,4,4,4,15,15,15,15,15,15,25,28,31,31,31,2003
203,23396074500,2,2,4,8,14,16,19,25,28,30,30,34,34,35,36,36,2003
246,6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37,2003
292,7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62,2003
310,7005285942,3,3,3,3,4,6,6,10,10,10,11,11,11,11,11,11,2003
353,7007024271,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,2003
727,8694294100,4,4,4,6,6,6,8,8,9,11,11,11,13,16,19,21,2003
766,7202982666,2,9,14,15,15,18,22,24,26,26,30,34,38,49,49,49,2003
802,6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36,2003
841,7006336005,15,15,15,15,28,28,28,28,28,28,28,28,28,28,66,66,2003
926,6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33,2003
931,7003535976,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2003
951,7103015940,4,4,5,5,6,11,13,20,21,25,29,30,32,35,36,36,2003
981,6508067295,5,5,5,8,9,9,9,14,21,24,24,33,33,33,33,33,2003
1011,8571955700,4,5,5,8,8,8,8,8,10,10,13,15,15,15,15,19,2003
1179,22981687400,2,3,3,3,4,5,5,8,13,13,22,24,30,34,38,47,2003
1246,7003754962,2,3,3,11,14,14,19,23,26,26,31,31,31,32,32,32,2003
1287,6506416902,1,1,1,1,1,1,1,1,3,3,3,6,7,7,7,12,2003
1502,7006664030,32,78,84,84,105,115,121,124,139,149,154,166,169,169,169,183,2003
1522,24075332600,1,1,6,7,10,10,12,12,13,13,15,18,18,18,19,19,2003
1605,6602165045,2,2,5,5,5,5,6,6,6,6,6,6,6,6,6,6,2003
1610,55931757300,12,17,17,17,17,17,17,17,17,17,17,17,26,26,26,26,2003
1712,6603805587,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1749,56265106600,16,16,16,16,16,16,16,16,16,16,16,25,25,45,45,46,2003
2122,7004713298,6,7,7,7,19,19,23,23,23,23,23,28,28,28,28,28,2003
2420,6603432338,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
2426,6601955695,5,5,5,9,13,13,16,16,16,23,23,23,25,30,31,31,2003
2428,35804030200,7,14,22,34,34,56,70,119,127,148,168,168,183,190,201,205,2003
2468,6506542717,26,26,26,26,26,26,39,66,66,66,73,73,73,73,73,73,2003
2504,9741207000,1,1,1,1,1,1,7,8,8,8,9,10,13,15,18,20,2003
2552,6507000363,1,1,2,2,2,6,35,48,66,91,98,105,115,117,124,126,2003
2608,6508083309,2,2,3,4,4,6,6,8,17,19,22,23,24,30,32,34,2003
2631,57198882177,5,5,11,12,12,12,12,13,13,13,13,13,13,13,13,13,2003
2641,8568976300,3,4,5,9,13,15,22,27,41,47,65,70,79,83,84,89,2003
2730,6603886662,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2003
2733,18635570000,3,3,3,7,7,10,10,16,16,19,22,22,25,25,31,34,2003
2744,7103002082,4,6,6,6,7,7,8,8,8,13,13,13,17,23,23,23,2003
2797,6604057211,4,4,4,4,4,7,7,8,9,11,16,17,22,22,28,28,2003
2821,6507427250,5,7,7,7,8,11,13,13,22,24,25,27,29,30,37,46,2003
2827,7201649249,7,7,7,7,7,7,7,7,7,7,7,7,14,14,16,16,2003
2839,8940894600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
3611,6506935065,5,5,5,5,10,14,19,26,30,31,42,42,44,44,49,76,2003
3765,56229012300,10,10,10,10,19,31,32,34,45,57,58,59,70,73,77,79,2003
3766,8531092400,3,4,8,11,11,11,16,19,27,28,29,30,30,30,30,35,2003
3877,7005461633,3,3,6,6,6,6,6,10,15,15,15,15,15,15,19,19,2003
3878,6507827557,5,8,8,11,11,15,16,21,22,22,24,48,48,48,48,48,2003
4093,56265642300,12,17,17,17,17,17,20,20,20,20,26,26,26,26,26,34,2003
4174,6602761764,3,3,3,4,8,8,12,12,15,15,15,18,18,24,24,24,2003
4177,6603927952,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
4467,15756194200,2,4,10,14,16,17,17,17,23,32,34,35,35,39,39,55,2003
4614,7004121491,1,1,3,4,4,4,4,6,6,6,6,6,6,6,6,11,2003
4769,6603061052,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
4866,24176996900,2,2,2,2,5,5,6,6,6,7,8,8,8,8,8,8,2003
4933,7005475323,14,14,14,14,14,14,14,14,14,17,17,17,17,28,28,28,2003
5022,7102959087,1,1,1,1,1,1,3,3,3,3,3,8,8,8,8,8,2003
5056,6603711022,3,3,5,5,10,10,10,12,15,15,19,19,19,19,19,19,2003
5151,6508140159,4,4,4,4,8,8,8,8,19,19,19,19,19,19,19,19,2003
5709,7003796804,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,2003
5761,16680491900,6,6,6,14,16,20,20,34,34,34,34,34,34,34,34,34,2003
5925,56717204700,2,2,2,2,2,2,6,12,12,16,19,23,35,35,42,44,2003
6034,23471774800,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,15,2003
6062,23569934200,2,2,2,4,4,4,4,4,4,4,8,17,17,22,22,22,2003
6136,22633483800,2,2,2,2,4,4,4,4,5,5,7,7,7,7,7,7,2003
6225,7006183140,2,2,2,2,2,2,8,8,9,9,9,9,9,9,9,10,2003
6470,14039391900,1,1,1,3,3,9,17,90,90,93,93,96,97,100,101,107,2003
6505,26655163000,4,4,4,4,4,4,4,4,4,5,5,5,5,7,7,7,2003
6533,7003496708,4,4,5,6,6,6,7,7,7,8,9,9,14,15,15,15,2003
6644,6602670471,5,5,5,5,5,5,5,5,14,14,15,15,27,27,27,27,2003
6685,6504419732,2,3,3,3,3,3,3,3,3,3,3,3,7,7,7,11,2003
6696,8535514700,2,2,6,8,9,10,12,14,15,15,17,17,17,21,24,24,2003
6869,13102883600,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,13,2003
7048,56233770500,4,8,17,17,17,17,17,17,17,17,17,17,17,17,28,28,2003
7058,7004313194,3,3,3,3,3,3,3,3,3,3,3,3,10,10,12,12,2003
7099,15623589400,2,2,5,9,10,12,17,31,36,38,41,41,45,46,52,57,2003
7191,7102915072,3,7,7,7,9,9,9,9,9,10,14,17,18,21,21,27,2003
7818,7006416778,6,13,24,25,31,36,42,46,49,49,53,60,69,69,73,73,2003
7920,6506578222,4,4,7,12,12,12,12,12,12,12,12,12,12,12,12,12,2003
8036,15924119600,3,6,7,8,10,14,14,18,39,42,49,53,58,66,74,102,2003
8137,6603328316,7,7,14,14,14,18,18,20,20,20,20,22,25,26,26,26,2003
8190,6603167477,2,2,12,12,12,12,12,12,12,12,12,12,12,16,19,19,2003
8233,6603497810,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
8534,7102694116,6,6,8,8,10,12,12,13,13,15,16,16,16,16,16,16,2003
8598,7004462072,4,4,4,4,7,7,11,13,21,22,24,40,57,57,60,60,2003
8611,7006226612,9,9,9,16,16,16,28,28,28,28,28,28,40,43,43,43,2003
8690,6701468160,4,4,4,4,7,9,14,14,14,14,25,25,30,30,30,30,2003
8708,6701704992,4,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,2003
8709,6602453128,1,1,3,4,4,7,8,16,23,27,27,29,30,32,33,36,2003
8837,6507163348,2,4,5,5,10,13,13,14,16,19,21,24,26,29,31,35,2003
8875,7005312854,3,6,6,13,15,15,15,16,17,17,18,18,19,19,20,20,2003
8936,6603210402,3,3,3,3,7,7,7,8,8,9,12,13,23,23,23,23,2003
9207,14071345600,3,3,5,5,12,16,22,29,35,43,63,67,76,91,118,126,2003
9427,7005906500,3,4,4,5,5,5,5,5,5,5,13,13,13,13,13,13,2003
9822,55943812600,13,13,13,13,13,13,13,13,13,13,13,18,19,19,19,19,2003
9830,55994587000,3,4,4,4,8,8,8,8,8,8,8,11,13,14,14,20,2003
9931,7401929138,6,6,6,6,6,6,6,6,6,6,6,6,6,32,32,32,2003
10065,7004903177,3,3,3,3,7,7,14,14,16,19,19,19,19,19,19,19,2003
10167,16238013300,1,1,3,3,6,7,7,7,7,13,13,13,13,16,21,22,2003
10204,7004203536,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,2003
10268,55903518200,1,1,3,11,17,21,22,23,23,27,35,35,35,38,41,42,2003
10306,55925590600,3,3,3,3,8,8,8,13,22,29,29,35,46,52,56,58,2003
10414,7006223993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
10430,7006335493,4,4,4,4,4,4,4,4,4,23,23,27,27,27,27,27,2003
10484,22834052700,7,7,7,8,11,17,17,19,22,22,23,23,35,35,37,37,2003
10490,23060054700,2,4,4,7,14,17,19,24,27,27,33,33,33,35,36,36,2003
10725,19639722300,22,22,22,22,22,22,22,22,22,22,22,22,22,22,26,26,2003
10739,6507550231,4,4,4,4,4,4,4,4,4,4,4,12,22,22,22,22,2003
11004,22333354500,2,2,2,2,2,6,9,9,15,17,20,26,39,44,45,50,2003
11049,55931318000,5,5,5,15,17,21,21,30,30,30,30,30,30,30,30,35,2003
11146,7103324923,1,1,1,1,1,7,8,8,8,8,9,9,9,9,9,9,2003
11244,7102978557,8,8,8,8,8,11,13,13,13,13,15,17,17,18,25,25,2003
11279,15923545900,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,10,2003
11416,6602801111,5,5,5,5,8,8,8,15,15,15,20,20,20,22,22,22,2003
