Unnamed: 0,ID,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
21259,7004052362,1,1,4,4,4,4,4,4,5,5,8,8,9,9,9,9,9,9,9,9,9,9,9,9,1995
21412,7004604248,6,6,9,9,9,9,18,18,18,19,19,38,38,38,39,39,44,44,44,44,44,50,50,50,1995
21471,7005672551,10,10,10,10,10,10,19,19,19,19,31,31,31,31,31,31,31,35,35,35,35,35,35,38,1995
21675,6603925960,9,9,9,9,12,12,12,12,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1995
22394,7003629375,3,7,7,11,11,21,24,37,44,44,50,50,50,61,78,92,110,112,112,115,129,134,142,143,1995
22500,56462712400,6,6,7,7,7,7,11,17,26,26,26,26,39,49,49,49,54,64,64,64,70,81,88,94,1995
22851,6602365843,2,2,2,2,2,4,4,7,8,10,12,13,19,21,22,24,29,29,31,31,31,32,33,35,1995
23446,6701441655,4,8,13,14,17,21,25,27,27,29,34,34,35,36,37,39,39,40,42,44,50,52,54,54,1995
23799,6603917630,3,3,5,5,5,11,11,11,12,15,15,15,24,28,40,50,75,80,84,87,92,92,96,102,1995
23850,7003810944,5,19,21,26,30,30,33,36,39,39,46,58,66,73,76,84,88,94,99,119,130,133,136,137,1995
24225,7003800757,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,12,12,12,12,12,12,1995
24246,6701812589,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
24324,7003626466,6,6,7,7,14,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1995
24966,7003590972,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,1995
25598,55942227200,2,2,2,2,2,2,2,32,33,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1995
26797,7102191561,3,3,3,3,3,9,10,13,15,16,22,25,32,38,41,45,47,51,54,71,99,100,111,111,1995
26835,7003725662,8,12,16,18,21,25,30,37,40,42,51,55,58,59,66,69,70,75,82,86,88,88,89,90,1995
26884,21833545900,10,10,10,17,26,26,46,46,46,59,65,65,70,70,101,109,131,138,138,138,138,138,149,149,1995
27502,7006646196,5,5,5,5,5,5,5,5,5,5,5,12,16,16,16,20,20,20,20,20,20,20,20,20,1995
27555,56259556200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
28973,6603750449,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
29165,6701781290,4,4,4,4,4,4,4,4,7,14,14,20,24,33,37,39,47,49,49,49,55,55,61,71,1995
29290,7003885679,4,4,4,4,4,13,17,17,26,28,28,43,43,53,59,60,66,66,70,71,76,90,90,110,1995
29402,6604028749,3,4,4,6,8,9,9,11,14,17,21,23,23,25,26,26,28,30,31,31,34,36,36,36,1995
29404,55879630700,3,3,3,4,4,6,6,8,10,10,13,14,19,19,22,24,24,27,34,39,45,45,45,45,1995
29434,7003830832,1,2,7,7,7,9,9,9,10,12,15,17,17,18,19,23,25,28,29,31,32,33,33,33,1995
29521,7202967393,3,3,3,4,4,4,4,4,4,4,4,6,6,6,10,10,14,14,18,18,18,18,19,19,1995
29547,7006130161,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,1995
29622,6603967034,2,4,9,10,11,11,12,13,17,19,25,41,43,43,43,43,43,46,49,49,49,52,52,61,1995
29787,6602002076,4,4,5,6,6,6,9,10,16,16,16,18,19,23,26,26,30,34,40,51,59,60,64,68,1995
30057,8552640300,2,5,5,6,9,15,27,27,29,32,61,62,64,65,68,71,79,83,86,87,87,87,87,87,1995
30189,56443695600,5,8,8,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1995
30232,16244613900,1,6,11,12,19,24,34,40,47,47,62,69,86,97,105,107,110,116,116,116,116,126,126,126,1995
30298,7004211394,3,3,3,3,3,3,3,3,5,11,23,23,23,23,23,23,25,27,27,32,37,61,61,61,1995
30459,6602469780,18,18,18,18,18,19,20,20,22,25,25,31,31,45,54,65,66,73,77,85,90,99,99,102,1995
30516,7202924819,3,3,3,3,3,3,3,3,8,8,10,12,12,18,18,22,22,22,22,22,24,26,26,26,1995
30857,6602238115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1995
31421,7004156210,7,7,13,13,13,13,13,13,19,27,27,27,27,36,52,67,76,92,92,95,95,96,96,111,1995
31855,14063885700,1,1,2,2,3,4,4,4,6,10,12,14,16,17,21,22,28,34,43,45,46,51,55,58,1995
32173,7005558974,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1995
32299,7005316053,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,1995
32910,6603767288,2,2,3,9,13,13,15,15,16,16,18,19,20,29,32,35,39,43,46,46,47,48,49,51,1995
33791,57201190890,2,2,3,3,3,3,4,12,16,18,24,25,35,44,49,51,53,63,73,73,80,96,105,114,1995
33824,7003857060,1,4,10,14,15,17,21,24,25,30,35,41,50,63,81,89,111,117,131,146,165,174,189,202,1995
34214,7102395637,1,1,1,1,3,3,5,5,13,13,13,13,17,18,20,27,29,29,29,32,34,38,38,38,1995
34997,6603962563,1,2,2,2,3,5,5,6,8,10,10,11,12,14,21,31,41,42,42,43,49,51,52,53,1995
35060,7005830429,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1995
36026,55941076700,2,2,7,7,7,9,9,11,13,13,13,15,16,19,19,23,27,32,32,32,35,35,39,42,1995
36193,55925301000,2,3,3,5,5,5,7,8,10,11,13,13,14,18,18,25,26,31,31,32,36,38,49,53,1995
36852,6602859324,3,3,4,5,9,12,15,17,24,24,24,27,34,41,41,43,46,53,53,57,62,63,67,70,1995
37097,56010616600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1995
37357,7005816595,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,16,16,16,16,1995
37541,7004418487,2,2,5,5,15,18,18,18,20,21,23,23,27,30,31,34,38,40,40,40,46,46,46,46,1995
38103,55892488500,1,4,5,5,5,5,5,8,11,11,14,17,23,25,28,31,31,34,39,39,39,39,39,40,1995
39117,7004921269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1995
39713,7003691614,5,6,10,10,10,10,14,14,16,17,17,17,17,17,17,17,17,17,30,31,36,36,36,36,1995
39799,6701742872,2,2,4,4,4,7,7,12,19,22,23,32,37,42,46,47,50,51,51,54,58,60,63,69,1995
39839,7103203808,15,15,29,29,37,37,62,62,91,96,107,107,141,141,165,165,187,187,205,248,253,253,269,280,1995
39917,7003749832,3,3,3,3,3,7,7,7,11,11,14,14,15,16,23,23,23,24,24,26,26,26,26,26,1995
40212,7005421048,9,9,12,12,25,25,31,33,33,42,44,44,47,47,55,62,69,69,69,69,69,69,70,71,1995
40763,7003947755,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,18,18,18,18,18,18,18,1995
40831,7005048878,1,1,1,1,4,11,11,11,11,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,1995
41348,6603834847,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
41452,55941795900,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1995
41669,6602872011,6,6,11,11,13,15,15,15,15,18,22,26,26,32,34,42,46,46,48,50,50,50,55,55,1995
41742,7003732501,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,7,7,7,7,7,7,7,1995
43323,55884641800,1,2,2,2,6,9,10,12,13,13,13,14,20,25,32,44,51,63,63,75,84,88,98,105,1995
43686,22997745000,5,5,5,5,5,5,7,9,9,21,22,22,22,23,25,32,33,34,34,38,38,38,38,38,1995
44400,56248682700,8,8,8,22,22,22,28,28,29,29,29,29,39,48,53,53,53,62,77,82,82,82,82,82,1995
44458,35612822600,2,2,2,2,3,5,5,5,6,6,6,7,8,9,9,9,9,9,11,11,11,14,19,19,1995
45615,7102427832,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
45940,6602598106,1,1,1,1,1,1,1,2,3,3,4,5,5,8,10,12,12,12,12,16,16,16,16,16,1995
46112,6602138388,3,3,3,3,6,6,9,9,10,10,11,11,13,14,15,18,18,22,22,23,30,30,30,30,1995
46295,6603119484,3,4,10,12,14,14,21,21,21,21,21,21,21,21,24,31,32,34,45,48,55,67,72,86,1995
46735,7006898506,1,1,1,1,3,6,6,11,13,15,17,18,18,20,28,31,33,35,35,42,50,54,54,54,1995
46925,7005074218,15,15,18,18,18,18,50,50,73,73,84,84,84,84,88,88,131,131,138,138,138,138,138,138,1995
47557,7102349432,3,3,3,3,3,4,4,7,7,7,8,9,10,10,10,10,10,10,10,10,10,10,10,10,1995
47611,7004221501,3,4,6,6,6,6,6,6,6,8,8,8,13,13,13,13,13,13,13,13,13,13,13,13,1995
48146,55884178800,3,3,3,3,3,3,3,3,3,3,3,5,5,7,11,26,30,31,32,33,34,34,39,64,1995
48332,7006478710,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1995
48490,6701613590,1,3,3,3,3,3,7,7,7,11,11,17,17,20,20,20,26,26,26,31,31,35,35,36,1995
49074,7003823409,7,7,8,8,8,8,8,8,8,8,8,8,8,18,28,36,41,45,45,45,45,45,45,53,1995
49145,7004318258,2,2,4,4,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,8,8,1995
49191,6701623085,3,3,3,3,3,3,3,4,7,7,7,7,9,9,9,9,11,11,11,11,11,11,14,17,1995
49735,6603829756,5,5,9,9,11,11,11,11,14,20,20,20,20,27,37,47,52,64,67,69,91,104,114,123,1995
50015,6602680011,4,4,4,4,4,4,7,10,10,10,10,11,11,11,12,12,12,14,17,17,17,18,18,18,1995
50090,7005504879,1,3,3,5,5,7,7,7,10,11,12,13,19,19,19,19,19,21,24,25,26,26,26,26,1995
50658,7004717274,4,6,6,6,6,6,6,6,7,7,7,7,22,22,22,26,26,27,28,28,28,31,31,31,1995
51438,7003532225,3,4,4,13,19,22,26,33,33,39,40,50,50,53,56,59,64,66,66,69,72,79,80,80,1995
51445,7103168360,3,3,6,6,6,9,9,9,9,12,12,13,15,20,22,23,25,25,28,28,29,34,34,36,1995
51661,7006211890,9,9,9,16,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1995
51889,55512876800,2,2,2,2,2,3,3,3,3,6,7,14,26,41,44,48,48,49,55,61,63,80,82,94,1995
52104,7006577245,9,9,15,15,15,15,18,24,38,38,41,41,41,41,41,41,41,41,41,41,55,81,85,116,1995
52283,7004302461,2,2,2,2,6,6,7,7,8,11,12,16,18,22,26,29,30,30,31,36,37,37,38,40,1995
52419,7003488913,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
52425,56276683900,2,8,13,13,15,20,24,27,27,31,33,39,42,92,106,112,120,128,130,151,176,189,195,199,1995
52598,35592360100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
52721,6701436766,2,2,4,4,4,4,6,6,10,10,13,18,19,19,21,23,25,26,31,33,33,37,37,38,1995
52957,6603547808,2,2,2,2,2,2,5,5,5,5,5,5,13,14,14,16,17,17,17,17,17,17,17,17,1995
53096,35552814400,2,2,2,2,2,2,2,2,2,2,5,6,6,6,6,8,8,8,8,13,13,13,13,13,1995
53367,33367511700,2,2,2,2,2,2,5,5,5,6,6,6,10,16,17,18,21,23,28,31,32,33,35,37,1995
53907,7003443048,5,5,15,18,21,26,26,26,26,26,31,37,37,37,46,54,54,59,59,65,65,65,65,65,1995
54083,7006303234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1995
54114,7102997965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1995
54138,7006277648,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,10,10,14,14,17,1995
54237,35494517600,1,3,4,4,4,5,21,22,24,28,31,39,47,47,54,62,70,88,100,102,114,118,123,135,1995
54271,57197006710,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1995
54696,6603736452,2,2,2,2,6,6,8,8,10,10,10,14,14,14,14,14,14,14,14,14,17,17,17,17,1995
55078,7004459949,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
55832,7006119097,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,1995
55836,7004293158,6,6,6,9,9,12,12,12,12,12,12,32,47,52,52,81,85,90,99,105,107,107,107,107,1995
55859,7004185623,1,4,5,5,8,14,22,25,27,31,37,44,47,56,57,58,59,64,65,66,67,71,72,73,1995
55935,7006478306,15,15,29,29,41,41,82,82,106,108,119,119,140,140,165,165,188,188,195,195,195,195,195,195,1995
56106,7005692500,1,2,2,3,5,5,8,10,15,15,17,19,39,42,45,48,55,60,68,77,84,85,86,93,1995
56808,56227926900,4,4,5,5,5,5,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,15,15,18,1995
57094,7005454893,3,3,3,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,12,1995
57251,7004221343,3,3,5,5,5,5,5,5,5,5,5,9,11,11,11,15,20,24,26,26,29,29,29,31,1995
57278,55403598500,2,2,2,2,14,14,20,20,20,20,20,20,20,22,25,25,40,43,44,44,48,52,56,62,1995
57419,6603066312,2,2,2,2,2,5,13,18,18,18,19,20,24,29,32,33,36,36,38,39,39,39,42,42,1995
57584,7102957083,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
57629,6602527368,2,2,2,2,2,2,2,2,2,2,2,4,7,10,10,10,10,10,19,19,20,20,21,22,1995
57757,7006624395,4,4,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,17,17,17,17,17,17,1995
57941,6603926385,1,3,3,3,3,5,7,9,9,10,10,11,12,15,15,15,15,16,16,16,16,16,16,16,1995
58510,22333883900,5,5,7,9,10,10,10,11,12,15,17,22,24,25,25,26,27,30,31,36,37,38,38,43,1995
59051,6701533535,3,3,3,4,4,5,5,10,14,22,78,78,87,98,102,115,126,154,155,161,175,185,194,199,1995
59094,35413839400,2,6,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,23,27,1995
59118,6602510575,2,2,2,2,2,2,3,3,3,3,3,3,4,5,6,6,6,6,6,7,7,9,13,13,1995
59404,57203079410,5,5,5,5,5,5,5,5,5,6,6,17,17,17,17,17,17,17,17,18,18,18,18,20,1995
59513,7005029864,1,5,5,5,7,11,11,12,20,22,32,33,37,39,43,45,47,48,51,55,55,59,67,72,1995
59522,7003858365,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,1995
60202,7005702160,10,10,10,10,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1995
60205,7005434153,4,4,4,4,5,15,24,24,42,42,43,43,43,53,70,70,70,70,70,70,73,75,87,87,1995
60311,33068333700,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,6,8,1995
60461,7103231850,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
60552,56185540100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1995
60711,7102685281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1995
60814,7006323634,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,15,15,15,1995
60983,57203621199,1,2,2,2,2,2,2,3,3,4,4,4,8,9,10,13,15,15,16,16,16,19,19,19,1995
61064,7004709199,7,7,7,7,7,7,7,7,9,9,15,15,15,17,17,17,17,17,17,17,17,17,17,17,1995
61185,7003497541,2,2,2,3,3,3,3,3,3,3,4,4,6,6,6,6,6,6,6,6,6,6,12,14,1995
61791,6604007401,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,14,14,14,14,14,1995
62036,55502835800,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1995
62288,7004710400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1995
62384,55917422000,1,1,3,7,8,12,16,17,21,22,22,25,33,37,41,41,46,47,54,60,64,67,69,72,1995
62733,55917486200,1,1,1,1,1,1,1,1,1,1,4,6,8,8,10,19,21,21,25,25,25,28,28,28,1995
62909,7003360986,2,3,4,6,6,6,6,6,6,6,7,9,31,35,40,47,47,48,51,57,60,60,60,70,1995
63002,7004837460,2,2,2,2,2,8,14,14,17,17,18,18,28,29,36,46,50,61,65,67,70,74,83,83,1995
63454,6602492142,1,1,1,1,1,1,1,21,21,21,21,23,23,105,105,148,148,166,166,186,186,247,248,286,1995
64354,7004364080,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
64430,7004049723,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1995
64713,6701576194,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1995
64728,7202746102,3,3,9,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1995
65183,7102787845,3,3,3,3,3,6,6,9,9,9,11,11,12,12,14,14,14,15,15,15,15,15,15,15,1995
65263,56078619400,4,4,4,4,4,4,4,4,6,6,12,12,12,14,14,14,14,14,14,14,14,14,16,16,1995
65489,7202652637,7,7,7,7,7,7,7,7,16,16,16,16,18,27,27,27,27,27,27,27,27,27,28,28,1995
65508,35945329100,4,28,44,44,44,44,54,54,58,61,61,61,61,61,61,66,66,68,68,68,68,70,70,70,1995
65510,7003987410,3,7,9,9,17,18,21,22,26,27,29,32,34,37,40,47,55,55,61,62,62,62,62,64,1995
65827,7003365595,6,6,6,6,6,6,6,6,7,7,7,11,11,11,11,11,20,27,28,34,38,38,54,60,1995
65992,7006086241,3,3,6,6,10,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1995
66261,7007128655,1,1,6,17,17,18,18,18,26,26,26,26,32,36,42,42,42,46,56,61,67,67,67,67,1995
66325,6506785685,4,4,4,4,5,6,10,12,13,20,20,21,25,25,33,37,38,44,47,53,55,55,70,70,1995
66430,7102555258,1,1,1,4,7,8,11,11,16,20,20,20,20,23,24,24,24,24,24,26,26,26,30,30,1995
66433,35552691800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
67284,7007024872,3,3,3,3,3,3,3,3,11,11,11,11,16,16,16,16,16,16,16,16,16,16,23,31,1995
67998,56495691200,2,2,2,2,2,2,2,5,5,5,5,6,6,6,6,6,6,13,13,13,13,13,13,18,1995
68600,34770234900,4,5,5,6,6,9,9,13,16,22,22,34,43,48,71,83,97,108,117,136,143,149,152,154,1995
69020,7006394455,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1995
69217,55966045300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1995
69682,7007021998,11,11,11,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1995
