Unnamed: 0,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
6817,7004297071,3,3,3,5,5,23,23,23,40,42,47,55,55,55,55,55,55,64,66,86,86,87,97,98,108,125,134,138,142,1990
7425,7006544339,2,2,2,2,2,2,2,2,3,3,3,3,3,3,6,6,6,7,7,7,11,11,11,11,14,15,19,19,25,1990
8882,55574349600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
9619,7005814193,7,7,10,12,17,17,24,39,48,63,63,80,82,100,107,111,123,138,140,140,142,178,178,178,178,198,198,207,207,1990
9621,35894696800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
9676,23118728100,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
9694,6601963489,1,1,3,3,5,6,7,7,7,10,15,17,17,17,21,21,24,26,26,27,28,33,35,38,38,39,41,41,43,1990
9924,7202218434,5,5,7,7,7,11,12,14,16,16,17,17,21,23,24,29,31,48,75,79,84,87,100,110,114,122,125,138,142,1990
9925,7005106453,2,2,2,2,3,6,6,7,8,9,12,21,26,31,33,47,50,53,55,62,64,68,73,82,90,93,100,105,119,1990
9954,6701849067,2,5,5,6,8,10,11,13,13,17,17,17,17,17,17,17,19,20,20,21,21,23,23,24,25,27,27,27,27,1990
11680,7005456532,1,1,1,1,1,2,2,3,5,5,5,6,6,13,13,13,18,20,20,24,24,24,24,24,31,31,31,31,31,1990
12099,7003817357,2,2,8,10,10,17,19,25,33,38,38,42,45,47,48,53,57,61,68,74,82,92,98,104,109,109,118,125,128,1990
12328,6701551637,3,3,4,4,5,5,5,5,5,5,5,11,11,11,11,12,14,14,14,15,15,15,15,18,20,23,23,23,31,1990
12538,7003799620,2,2,2,2,3,3,4,6,9,9,14,18,19,21,24,26,35,36,44,49,55,69,78,81,84,89,91,91,93,1990
12804,7007131545,6,8,8,8,8,8,14,19,33,33,35,36,48,49,62,69,76,77,92,92,98,99,99,107,114,114,132,132,135,1990
12985,7103102263,2,2,2,2,4,5,5,5,6,6,6,6,6,6,6,7,7,10,10,10,10,13,13,13,13,13,13,13,13,1990
13186,22972174500,1,1,8,8,10,12,14,14,14,14,15,15,16,18,19,24,29,30,30,35,37,42,42,43,47,50,51,51,51,1990
13591,7101943091,7,7,7,7,7,9,9,9,9,9,9,9,14,18,26,28,28,30,30,30,30,31,31,33,40,46,50,51,55,1990
14034,6701873617,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,5,8,9,12,13,18,30,33,33,37,37,37,1990
14101,7006945745,4,4,8,10,16,16,19,20,23,23,27,29,35,37,42,49,53,60,70,72,73,73,80,83,84,91,92,96,100,1990
14539,6603783936,4,4,5,5,10,10,12,12,12,20,22,26,27,29,29,30,30,30,31,35,39,45,47,47,53,56,60,63,66,1990
14677,7103066790,1,3,3,6,6,9,9,9,9,9,11,13,13,16,16,16,21,28,28,28,34,35,39,40,44,45,49,55,55,1990
16030,6701636922,2,3,3,7,10,16,19,20,20,20,20,20,23,25,28,31,36,37,37,41,48,51,52,56,58,60,61,65,65,1990
16871,7004594361,9,12,13,14,14,17,27,29,44,46,48,54,56,72,74,81,86,92,111,111,129,135,140,151,158,188,188,196,196,1990
17753,7402450267,1,1,1,1,1,1,1,5,8,12,16,16,16,16,18,20,20,21,21,23,23,24,25,25,27,27,29,29,29,1990
18341,7004077513,10,12,12,12,12,12,16,16,24,24,24,24,24,24,24,27,27,27,34,34,37,37,37,37,38,39,39,39,39,1990
18998,7003706590,18,18,18,18,18,18,18,19,19,19,19,22,22,22,22,22,22,26,26,26,36,36,40,40,41,41,41,41,41,1990
19001,7006343367,7,7,9,9,18,26,26,31,31,48,48,53,54,55,55,55,55,67,69,69,74,75,77,82,82,83,85,85,85,1990
20094,7003640025,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,1990
21571,7004163692,1,3,3,3,3,4,6,11,12,15,17,17,18,21,24,25,31,37,44,52,56,58,59,66,72,84,90,97,101,1990
22008,6603444967,5,5,7,7,7,9,9,9,9,12,12,12,12,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,1990
22719,7003776540,1,1,4,4,4,5,5,6,6,6,6,11,11,14,15,15,22,24,25,26,26,27,34,34,34,34,34,38,40,1990
22758,7004537851,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
22983,6603869620,1,1,1,3,3,3,3,3,3,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1990
23055,57188802997,3,3,3,5,5,5,5,5,5,5,7,10,10,13,13,17,20,21,22,24,29,30,33,33,33,35,39,42,42,1990
23254,7006216850,4,4,4,4,4,6,6,9,9,21,31,31,31,36,56,77,85,95,95,107,125,129,145,161,171,184,189,189,190,1990
23539,7102950554,4,4,4,4,4,4,4,8,10,10,10,12,15,15,22,23,25,31,35,35,35,35,35,35,35,35,35,35,35,1990
23583,7003505326,2,2,3,3,6,11,12,17,19,21,26,29,32,32,34,39,43,49,62,63,71,93,101,107,114,124,128,144,148,1990
23804,6602985975,3,3,3,3,3,4,4,8,11,11,15,23,23,23,29,30,30,31,32,33,34,35,37,39,41,41,47,47,49,1990
24556,7004112188,1,1,1,1,2,2,2,2,2,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
24851,7006218444,3,5,6,9,15,22,43,49,52,60,73,80,88,98,102,102,108,116,116,119,125,125,127,127,127,127,127,129,131,1990
26023,7202301173,3,3,3,3,3,3,3,3,3,3,10,16,16,16,29,29,29,31,31,37,39,39,41,41,43,43,46,49,49,1990
26745,7005225940,12,12,12,12,12,14,16,19,32,32,46,47,68,68,86,92,138,138,246,254,367,367,404,419,459,459,566,574,623,1990
26902,7005604703,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,7,7,7,7,9,9,9,9,9,9,9,10,10,10,1990
27655,7006069044,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
27791,57203078256,7,7,10,10,17,17,24,40,49,49,49,49,49,60,76,76,95,113,118,122,126,135,135,138,152,155,172,176,181,1990
28160,7006523079,5,6,10,13,13,15,18,20,20,22,22,25,26,26,30,30,36,39,39,40,45,45,45,45,48,48,48,48,48,1990
29368,36128749000,9,9,9,18,18,18,19,20,27,32,33,35,35,35,39,41,67,70,75,75,77,77,112,112,114,115,115,115,115,1990
29578,7004578252,5,5,7,9,10,10,11,12,13,13,13,13,13,13,13,13,13,19,30,39,41,41,43,43,47,49,54,57,58,1990
30632,16429225800,1,1,1,2,3,3,3,3,4,5,5,6,6,7,7,10,10,10,12,13,14,14,20,23,31,40,44,48,50,1990
31019,8335441400,1,1,1,1,1,1,1,1,1,3,3,8,8,8,8,8,11,11,14,34,40,42,42,46,50,52,52,52,52,1990
31068,7004672607,2,2,2,2,2,2,2,2,4,5,5,7,7,7,7,7,7,12,12,12,14,14,14,14,14,14,18,18,18,1990
31827,7102350179,9,9,13,13,19,19,22,27,35,37,38,39,42,45,46,50,52,97,100,107,114,140,145,153,161,169,174,181,191,1990
32281,55883196100,6,13,13,13,13,13,13,15,15,17,17,31,32,38,38,39,50,51,51,51,52,68,68,73,73,76,83,83,96,1990
32357,11339046600,3,4,4,4,7,7,10,11,12,12,16,16,17,19,19,47,49,51,53,55,64,64,70,73,76,78,79,82,87,1990
33036,7003444285,3,8,8,8,8,10,10,12,14,14,14,16,16,17,20,20,23,24,26,26,28,28,29,29,32,32,37,37,48,1990
34277,6701715174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
34398,55629946300,2,2,5,5,5,5,10,10,17,17,22,26,28,31,34,40,47,59,62,75,83,90,107,130,135,144,145,152,160,1990
34406,7005372567,2,7,8,8,9,15,15,15,15,21,23,23,23,36,39,39,53,66,71,90,105,112,113,132,136,140,140,140,140,1990
34601,7005299219,1,3,3,23,24,24,36,38,40,47,49,55,57,60,61,63,65,68,71,77,78,82,84,84,88,88,88,88,88,1990
34969,7202142048,5,6,8,8,8,10,10,11,11,14,14,15,15,17,19,19,28,28,29,29,29,29,29,29,29,29,29,29,29,1990
35558,56796502600,1,1,6,6,6,6,6,8,13,21,21,24,30,30,30,35,40,40,41,41,43,51,53,53,53,53,53,53,53,1990
35648,57203072984,1,1,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,8,8,8,14,14,40,42,65,69,81,106,1990
35795,7101832058,1,2,4,5,7,7,7,11,16,19,31,32,32,32,32,39,39,51,52,57,59,64,69,77,81,84,85,85,91,1990
36175,6603835245,2,7,7,7,7,7,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1990
36267,6603674168,2,2,6,8,10,10,12,14,17,17,18,18,22,22,23,27,27,30,31,34,36,36,36,38,40,43,43,43,43,1990
36467,55887387600,3,4,4,6,8,9,10,10,10,10,12,12,16,17,20,22,23,24,29,30,30,30,31,32,32,32,33,33,33,1990
36597,55926315000,1,1,1,1,1,1,1,1,4,5,7,8,8,11,13,14,18,21,22,27,27,36,36,36,36,36,36,36,38,1990
36906,7007094494,7,7,7,7,19,21,21,21,21,25,25,25,25,25,25,25,26,28,32,35,35,35,35,46,53,53,53,53,53,1990
37050,7003312852,2,2,5,6,7,7,7,8,15,19,25,26,26,32,36,36,39,43,44,44,44,47,49,50,50,51,53,53,54,1990
37161,7004920594,2,2,2,2,2,2,2,2,2,2,4,8,8,8,12,13,17,17,18,19,22,24,29,29,31,32,32,32,35,1990
37238,7003993516,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
38563,35829819700,4,7,7,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,1990
38586,35554137300,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,22,50,55,64,64,64,64,69,69,69,69,72,72,80,1990
39961,26642891100,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,1990
39986,6602686661,2,3,3,4,4,7,7,7,9,9,9,10,12,12,14,17,17,19,20,23,27,27,28,28,28,28,28,29,30,1990
40194,55534323100,2,2,2,2,2,2,2,2,2,2,2,5,9,9,12,12,12,12,23,23,31,31,31,33,39,39,39,39,39,1990
40497,7005799172,1,1,1,1,3,4,5,5,5,5,5,5,5,6,6,9,9,9,9,10,14,14,14,18,19,20,21,21,23,1990
40532,7005319478,8,8,11,14,16,19,30,34,40,43,53,54,61,70,80,84,91,91,91,91,91,95,97,97,97,97,97,97,97,1990
40981,7004174077,4,4,4,4,4,5,5,5,5,6,6,9,9,10,11,21,27,31,44,46,56,56,68,76,80,80,80,88,94,1990
41395,35576964400,2,6,13,13,13,13,14,16,22,26,27,28,33,48,50,55,57,60,68,70,74,86,95,100,103,103,106,110,111,1990
41663,7006748235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
42221,6603759342,10,10,10,10,10,10,11,11,17,24,24,27,30,36,38,38,38,44,47,47,47,63,64,73,91,102,102,103,107,1990
42453,56218622200,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,15,15,21,26,74,77,81,112,126,136,150,1990
43390,7003719273,4,4,4,4,4,4,4,7,9,9,9,9,12,12,19,20,20,23,27,27,27,27,27,27,27,27,27,27,27,1990
43549,7005691376,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,1990
43714,57204144797,3,4,4,4,4,4,4,14,15,16,16,16,17,18,24,24,29,29,29,30,30,32,32,37,38,39,44,44,45,1990
43945,7003395449,1,1,1,1,1,4,5,6,6,7,8,8,8,13,13,13,13,13,15,16,16,16,16,19,19,19,22,33,35,1990
44198,7004159500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
44950,23066670400,3,4,9,10,11,22,30,42,47,60,70,73,78,83,100,114,132,135,151,155,163,170,177,179,182,184,188,195,198,1990
45691,7203009620,2,3,3,3,4,4,4,5,6,6,6,9,9,16,17,19,24,27,28,31,32,36,36,36,36,37,37,37,37,1990
46273,7102803800,1,2,3,5,5,5,5,5,6,6,6,6,8,9,9,9,9,12,12,12,12,22,29,29,29,37,49,49,52,1990
46898,7004033970,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,1990
46972,7006270912,2,2,2,2,2,2,2,2,2,3,3,3,3,4,5,5,6,8,10,10,12,26,27,27,27,27,27,27,27,1990
47596,7006246604,3,3,3,10,25,32,32,32,32,32,32,32,32,32,32,36,36,37,37,39,39,39,39,39,39,39,39,39,39,1990
48686,8983015300,5,5,5,5,12,12,12,14,14,14,17,18,21,21,23,27,29,29,32,36,39,42,45,55,63,68,70,76,88,1990
49298,7004607334,2,2,5,7,7,8,11,15,15,18,21,28,29,29,30,30,34,35,35,38,44,49,50,64,66,97,98,99,99,1990
49498,7005807306,2,3,4,4,4,4,4,6,7,7,13,18,21,21,29,29,33,36,36,37,37,42,44,44,46,46,48,49,51,1990
51023,55936783300,1,5,6,11,12,20,24,29,34,41,46,62,69,75,78,90,95,102,111,112,120,129,138,145,153,163,170,172,175,1990
51481,7004448048,1,5,5,6,7,7,8,11,13,13,13,18,18,20,22,32,40,44,47,53,65,67,69,74,77,78,87,98,98,1990
52322,7004837073,8,8,8,8,8,10,10,10,10,10,10,10,12,12,14,14,22,24,24,30,38,39,42,42,50,50,51,51,57,1990
52537,55636603900,1,3,6,6,6,6,10,11,14,16,18,19,21,21,21,22,23,23,24,26,27,27,27,28,28,28,28,28,28,1990
52748,6604047207,6,6,14,14,15,16,18,18,18,18,20,20,23,23,23,24,24,24,24,24,24,24,27,35,42,42,45,45,45,1990
52922,7101741272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,13,13,15,15,15,15,15,15,1990
53078,7003459522,4,4,4,4,4,4,4,29,29,36,54,73,73,75,77,93,94,94,95,95,99,102,102,105,109,116,116,123,123,1990
54375,7004977693,1,3,12,19,23,25,25,25,31,31,35,39,50,52,53,78,79,82,88,102,106,108,109,109,111,114,114,117,121,1990
54428,56208284000,2,3,4,4,7,7,8,8,8,8,9,11,11,13,13,13,14,14,16,16,16,17,18,21,21,21,23,32,32,1990
55752,6701605860,1,2,3,4,6,6,6,9,11,11,11,13,14,16,17,18,20,21,22,24,28,28,28,28,29,29,29,29,30,1990
56386,7003752866,2,3,3,3,4,4,5,5,5,8,8,9,13,14,14,14,14,15,16,16,16,17,18,18,19,19,19,21,21,1990
56491,7004580307,1,1,1,1,1,1,1,1,1,2,4,4,4,4,7,7,8,11,11,11,11,13,13,16,17,19,22,22,28,1990
56723,7006641004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
57100,57188672801,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
57586,7102203832,2,2,3,4,8,8,8,8,11,14,17,17,18,23,23,26,27,32,33,37,38,38,38,39,39,44,45,46,49,1990
58005,57199450977,3,3,3,5,5,5,5,5,5,5,11,11,11,11,11,11,24,24,24,24,26,34,34,34,34,36,36,36,36,1990
58303,55341016100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,12,13,13,13,19,28,30,1990
58891,7006225966,6,6,6,6,6,6,12,17,23,23,25,26,29,29,33,40,45,46,66,72,72,72,74,116,116,119,119,119,119,1990
59076,7006582011,24,24,25,25,25,25,25,25,25,25,29,32,32,32,32,39,41,45,54,54,60,66,70,70,74,74,74,74,74,1990
59435,6602992155,2,2,7,7,7,8,9,9,10,10,18,18,20,30,36,37,45,47,71,91,95,99,109,125,134,145,157,162,164,1990
60085,6603699033,2,3,5,5,5,5,5,5,5,5,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1990
60087,7003404332,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
60212,7005408335,7,14,27,28,33,33,35,35,36,36,36,36,37,37,37,38,38,42,42,42,42,42,42,42,45,51,51,51,51,1990
60435,35592054100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
60811,35499432400,15,15,15,15,15,15,15,15,15,15,15,15,20,35,45,45,45,45,49,49,49,54,60,63,63,64,64,64,64,1990
61304,6701531218,1,3,3,4,7,7,9,11,13,13,13,17,19,19,19,19,20,22,25,26,28,28,28,34,36,36,38,38,38,1990
61346,7004965042,6,6,6,6,6,6,6,8,20,20,32,32,77,77,97,97,114,117,166,166,195,195,195,195,248,248,248,252,252,1990
61464,7005292791,4,6,8,10,13,18,18,22,29,31,33,40,44,57,59,76,82,86,98,104,107,122,128,132,132,140,140,145,148,1990
61716,7003676885,1,1,1,1,2,2,3,8,8,9,17,18,18,18,20,20,23,23,23,23,23,23,24,24,26,26,26,27,27,1990
62030,7006123114,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,8,8,8,9,9,11,11,11,11,11,11,11,11,1990
62062,7003682918,2,2,2,2,2,2,2,2,2,2,4,5,7,7,7,7,7,9,9,9,10,10,11,14,14,14,15,15,17,1990
62196,7006719501,2,2,2,2,3,15,19,25,35,42,48,88,96,104,110,123,129,146,158,168,182,188,206,217,234,244,248,256,276,1990
62265,7005792728,4,4,5,7,9,9,11,12,14,14,17,17,24,24,24,24,29,29,34,37,39,39,44,54,54,54,61,63,63,1990
62349,57164674800,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,8,8,10,10,10,10,10,10,10,13,13,17,17,17,1990
62773,7006057998,2,4,5,12,15,15,18,30,34,41,53,55,57,59,65,65,67,82,84,86,89,90,113,115,119,122,125,139,142,1990
63164,6601939262,3,3,4,4,4,4,5,7,7,9,9,9,11,12,13,14,22,22,22,30,32,34,35,36,41,46,52,53,54,1990
63247,16152165300,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,6,8,8,8,8,9,9,9,9,9,11,11,1990
63812,7004550800,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,6,8,9,11,11,11,11,12,12,12,18,18,19,20,1990
64437,24494646700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
64602,56025995200,1,1,1,1,1,1,1,1,9,9,21,21,21,23,23,23,23,23,23,32,35,39,56,56,60,64,65,65,74,1990
65251,7003895181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
65634,55138338400,2,4,4,4,4,11,13,18,19,21,23,26,33,41,51,54,59,101,120,144,158,167,174,184,202,217,240,254,263,1990
65952,7005458297,1,1,1,2,2,2,2,2,2,2,5,5,5,5,9,9,10,10,10,16,16,16,16,16,22,26,26,31,31,1990
66054,7007152281,1,1,1,1,2,2,2,4,4,4,7,7,8,8,9,10,11,12,12,16,20,20,20,21,21,21,23,23,23,1990
66174,7402761532,2,3,5,6,6,6,6,9,10,12,13,17,20,22,26,30,31,32,33,38,39,39,42,49,49,52,61,63,68,1990
66556,35474081900,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1990
66603,6603692750,1,1,1,2,2,2,4,4,4,4,4,4,4,12,12,19,19,28,30,46,46,46,46,50,50,108,120,120,120,1990
67182,6701456487,1,1,5,5,8,9,11,14,18,19,25,25,26,27,29,30,30,30,31,32,38,38,40,41,45,47,55,55,58,1990
67245,57192185535,2,2,2,2,2,2,2,2,2,2,4,4,6,6,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,1990
68128,7102291960,2,2,3,4,5,5,6,6,6,6,9,10,10,11,12,19,19,21,22,25,25,25,25,26,26,26,26,26,26,1990
68505,6603686575,4,4,4,4,4,4,6,6,6,6,6,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,10,1990
68935,6603978312,4,4,12,19,19,19,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1990
69029,7004280736,1,1,1,1,5,5,7,7,10,19,23,23,23,26,26,27,31,38,40,43,48,52,52,54,55,55,55,59,59,1990
69164,6603724726,2,2,5,6,9,10,13,13,14,15,16,17,23,27,27,36,37,44,50,56,59,68,69,75,76,78,78,78,78,1990
69440,35572127200,8,8,8,8,8,8,8,8,12,13,16,16,16,16,16,16,16,16,19,19,19,19,20,20,20,20,20,20,20,1990
69799,55172973000,1,1,1,1,1,1,1,1,1,1,1,6,11,11,14,16,16,18,20,20,20,20,20,26,26,31,32,35,39,1990
70131,14062334100,1,1,1,3,3,3,3,3,5,5,5,5,5,9,9,9,9,11,11,12,23,27,31,33,37,40,40,42,42,1990
70696,7102392108,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
72164,7003898118,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,9,11,11,11,18,18,18,18,19,21,25,28,30,30,1990
73079,7007171277,3,3,7,15,15,17,21,23,26,36,42,47,65,76,79,81,81,90,92,99,101,103,110,115,116,116,116,126,128,1990
73384,7004554116,1,1,1,1,1,1,1,9,12,12,12,12,12,15,15,16,16,17,17,18,18,19,19,19,19,20,20,20,20,1990
73394,7004830753,2,2,4,6,10,14,17,18,19,23,27,33,39,40,43,48,51,51,57,59,60,67,73,80,80,81,82,82,86,1990
73564,7004477117,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,9,9,9,9,9,9,1990
73914,7003417813,2,2,3,3,3,3,3,4,9,10,25,25,28,31,31,32,34,38,44,53,64,73,85,91,100,102,115,134,143,1990
74603,7004619647,3,7,8,9,9,11,13,13,13,17,17,21,21,25,28,30,34,38,40,55,58,60,60,60,60,64,64,66,67,1990
74703,7006214135,7,7,8,8,12,12,15,20,20,29,29,30,31,37,52,52,56,75,78,78,87,97,97,106,107,109,112,113,113,1990
75017,8645963300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,15,15,15,20,20,20,20,20,20,34,37,37,1990
75145,7005540528,1,3,8,8,18,22,27,28,33,37,38,42,50,51,56,56,60,110,112,124,136,141,142,143,159,168,178,184,187,1990
76080,55959619900,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,5,5,5,5,5,5,5,6,6,6,7,7,7,7,1990
76597,7005088393,8,11,11,11,11,11,14,22,23,23,27,31,31,41,47,47,47,51,52,54,55,57,57,58,58,58,59,61,61,1990
76933,7004390377,2,2,2,2,6,6,8,8,8,8,13,13,13,13,13,13,13,19,23,23,25,25,25,25,25,25,29,29,32,1990
77045,7003356832,2,2,2,2,2,2,2,2,2,4,7,7,10,12,12,12,12,12,15,15,16,21,24,26,29,32,36,36,41,1990
77160,7401495980,4,4,4,4,7,11,12,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1990
77341,55702341300,2,2,4,5,6,7,8,8,10,10,10,11,11,11,11,11,11,11,11,11,11,15,15,16,16,17,17,17,17,1990
77604,7102593253,5,5,5,5,5,5,5,5,5,5,5,5,5,10,16,24,24,24,24,32,32,32,32,32,49,52,52,52,52,1990
77891,7004514799,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,1990
78744,7005274396,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
79163,7004637801,2,3,5,5,8,8,9,11,11,16,19,24,28,30,38,44,45,49,52,57,68,80,86,91,93,93,95,95,97,1990
