Unnamed: 0,ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
41,36453712700,5,5,5,5,5,5,5,5,5,2010
149,56417168500,5,5,7,7,8,9,9,9,9,2010
216,57196716304,4,4,4,4,4,4,4,4,4,2010
244,7202920765,33,36,40,40,48,48,102,102,135,2010
256,37061485200,8,12,12,23,23,24,25,25,25,2010
297,37074222900,4,6,6,6,8,9,9,9,12,2010
330,36239540900,9,9,9,9,9,9,9,9,9,2010
372,36704068100,6,6,9,9,21,25,25,30,30,2010
388,55256491700,1,3,5,8,8,8,8,10,12,2010
411,24921132200,9,43,44,58,58,68,83,83,83,2010
564,24377090800,3,3,3,8,8,8,8,8,8,2010
569,6506341607,4,13,28,46,46,52,70,82,82,2010
659,36469843500,5,7,7,9,9,9,9,11,11,2010
674,24733735600,27,27,27,27,62,62,62,62,62,2010
724,8079328500,7,7,7,7,7,7,15,15,15,2010
738,15060619700,3,3,3,3,3,3,3,3,3,2010
750,36622219400,2,2,2,2,2,2,6,6,10,2010
778,7004567193,15,15,34,34,36,36,77,77,95,2010
816,36536792400,3,11,11,16,16,24,24,24,24,2010
830,24479883500,6,8,8,8,10,12,15,16,20,2010
989,36237927200,3,3,3,3,7,8,8,8,8,2010
997,36459994400,3,3,4,4,4,4,5,5,5,2010
1092,6701616786,5,5,11,15,15,19,19,19,20,2010
1096,6506044748,4,9,10,22,22,33,41,44,52,2010
1118,56369666300,14,14,14,14,14,14,14,14,14,2010
1228,35239938700,22,22,36,36,41,85,90,90,90,2010
1232,35728045300,3,3,3,3,3,5,8,8,8,2010
1250,24605682200,3,3,3,3,9,13,13,16,16,2010
1318,35230983700,4,4,4,4,8,8,8,10,14,2010
1327,21933245700,4,4,4,4,4,4,4,4,4,2010
1354,36614302200,10,10,23,23,40,40,106,106,199,2010
1359,6701840343,1,1,1,1,1,1,1,1,1,2010
1393,26665350700,3,3,5,5,8,8,8,16,16,2010
1408,36809803300,6,6,6,16,16,16,16,16,16,2010
1429,8656410900,3,3,3,3,3,3,3,3,3,2010
1466,57188853867,3,3,3,5,6,14,14,14,14,2010
1476,24466485200,4,4,4,4,4,4,4,4,4,2010
1518,7407523188,25,25,28,28,34,34,36,36,40,2010
1555,25822794700,26,26,31,31,31,31,39,39,39,2010
1560,6603989798,6,6,6,6,6,6,6,6,6,2010
1571,56478378600,6,6,6,6,6,6,6,6,12,2010
1691,55364648900,2,2,9,9,9,21,22,22,22,2010
1694,26537767000,6,6,6,12,12,12,17,17,17,2010
1710,7203068904,8,9,12,21,21,27,27,28,28,2010
1723,7003957664,36,36,82,82,109,109,146,146,168,2010
1876,55170026800,12,12,12,15,26,31,42,42,42,2010
1923,35581437700,2,2,3,3,3,3,3,3,3,2010
1946,55036442600,9,9,9,9,45,45,45,45,69,2010
1994,6701602996,26,26,26,26,26,26,26,26,26,2010
2025,6602975500,3,3,3,3,3,3,6,6,6,2010
2067,24344369400,3,10,12,20,25,25,25,25,28,2010
2070,35453479100,21,21,21,21,21,21,21,21,21,2010
2154,36521691600,3,3,4,4,4,6,6,7,7,2010
2281,55876526000,1,1,13,13,13,13,37,37,37,2010
2291,6506336769,3,3,5,6,8,8,8,8,10,2010
2330,36805188500,4,6,9,9,14,16,19,20,20,2010
2367,7003870500,3,36,37,37,37,37,37,37,37,2010
2431,57188863724,8,8,8,8,8,8,8,8,8,2010
2439,24469941000,8,8,8,11,11,11,11,11,11,2010
2447,7004059567,9,9,9,9,9,9,9,9,9,2010
2474,22733572900,3,3,3,4,7,12,15,15,15,2010
2516,36550600100,2,2,6,6,6,8,8,8,12,2010
2604,36718347000,2,2,2,2,2,2,3,3,3,2010
2615,37022678700,16,28,29,30,30,30,30,30,30,2010
2618,35309628600,3,4,4,4,4,4,4,4,4,2010
2627,25723194400,4,4,4,4,4,7,10,10,11,2010
2793,23669121900,7,30,53,55,57,57,57,57,57,2010
2817,6701504561,1,1,1,1,1,1,1,1,1,2010
2868,36945121300,6,6,11,19,24,25,25,25,25,2010
2945,17434505500,13,13,13,13,13,13,13,13,13,2010
2983,55361268900,5,5,5,5,5,5,5,5,5,2010
2994,18435429700,2,3,3,5,5,5,5,5,5,2010
3014,6603747650,7,7,13,13,13,13,13,13,13,2010
3052,23020305500,5,5,5,5,5,5,5,5,5,2010
