Unnamed: 0,ID,2018,start_year
4,56985435800,8,2018
19,57205427735,2,2018
24,8525292600,6,2018
29,56079662200,7,2018
30,57204397298,4,2018
44,55452991000,6,2018
49,57203179449,4,2018
53,56245385900,6,2018
59,24464505800,1,2018
71,57203101107,4,2018
76,55629547200,2,2018
83,10044860900,9,2018
87,57205349755,5,2018
90,57206490200,4,2018
98,57203229438,12,2018
99,56305691900,2,2018
101,57204440999,6,2018
111,57193844980,8,2018
113,57195559331,3,2018
118,6603096510,9,2018
124,57190980395,9,2018
134,57194835427,10,2018
135,57207468590,9,2018
145,7103138947,3,2018
157,6603212866,3,2018
160,56548968900,6,2018
162,57190573713,4,2018
176,56452559000,29,2018
177,57202889895,2,2018
180,57163047100,2,2018
184,57021574800,5,2018
194,36240772300,2,2018
196,57203204624,3,2018
207,57195940191,6,2018
212,57206736873,1,2018
213,55346238800,3,2018
229,56747980200,6,2018
236,7410389613,3,2018
239,35579517100,4,2018
241,57194144148,2,2018
250,57203964565,7,2018
265,57202308622,2,2018
267,57202293265,3,2018
270,57190001162,7,2018
275,6506175112,8,2018
287,57203228472,3,2018
293,57205205269,3,2018
301,56135211500,25,2018
302,37091588100,6,2018
309,57192113111,4,2018
312,56086562300,7,2018
318,37080173500,2,2018
324,57189464937,2,2018
326,57194829795,3,2018
328,35335928400,16,2018
344,57189067538,3,2018
346,35608588800,4,2018
354,57205276364,4,2018
355,57193837049,5,2018
362,35097705100,53,2018
364,57193573319,34,2018
367,57202218414,7,2018
369,55198926300,5,2018
381,25031812100,4,2018
393,57190854987,8,2018
404,57203753228,3,2018
412,57204151682,18,2018
414,6503944394,22,2018
417,57192708193,5,2018
427,57204921300,3,2018
428,57132195300,4,2018
429,57205197386,2,2018
439,55227532300,6,2018
453,56857628600,5,2018
460,6506173536,17,2018
466,7004580383,8,2018
471,57207659369,5,2018
472,57202452343,20,2018
473,56841677200,34,2018
474,57188925334,7,2018
476,57193717368,3,2018
479,14834116500,11,2018
482,55647164349,9,2018
496,24171745600,3,2018
501,57202463996,2,2018
512,57205865258,9,2018
513,55547286400,6,2018
514,57190765982,17,2018
526,57201524269,4,2018
529,55776619300,3,2018
536,55920231400,46,2018
537,57203979023,3,2018
545,57202195982,4,2018
557,57199121290,4,2018
571,57202019974,3,2018
577,22835644200,6,2018
580,55605778823,11,2018
582,57206328254,5,2018
586,57200202986,4,2018
588,56203876600,4,2018
590,57201895372,31,2018
593,57203132154,3,2018
600,55121369800,8,2018
609,57200935001,2,2018
610,57195152562,1,2018
