ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
56045643400,15,15,17,18,18,18,18,18,18,18,18
8899714600,4,4,4,4,4,4,4,4,8,8,8
7005753053,15,15,15,15,15,15,27,27,27,27,47
34869729600,17,17,33,43,43,43,65,81,85,85,85
13407966600,11,11,11,11,14,14,14,14,14,14,14
12241901000,5,5,5,5,5,5,5,5,5,5,5
7004915798,7,7,7,7,7,7,7,7,7,7,7
24335175000,2,2,3,3,4,6,11,37,44,46,51
24080710600,2,2,2,2,2,2,2,2,2,2,2
7102266372,5,5,5,9,9,9,9,9,9,9,9
7003415534,5,15,15,34,34,34,38,38,42,42,42
7004654248,3,3,3,3,3,3,3,3,3,3,3
6602835254,7,7,7,7,7,7,7,7,7,7,7
24337491300,10,17,17,20,22,24,28,29,31,35,36
16178409600,64,68,85,91,93,98,104,114,118,123,123
6603649712,7,12,12,12,12,27,27,27,27,27,27
24376265100,12,12,12,17,17,24,24,30,30,30,30
7003957225,1,1,1,1,1,1,1,1,1,1,1
55127695300,1,3,3,9,9,18,20,23,25,25,27
7402598368,8,8,10,10,13,13,13,13,13,13,13
56679119500,6,9,15,15,15,19,19,20,20,23,23
7003799837,2,2,2,2,2,2,2,2,2,2,2
55904250600,3,7,7,7,7,10,18,18,23,25,25
55798511300,1,1,3,3,3,6,11,15,18,21,21
25638141200,5,5,5,5,5,5,5,5,5,5,5
8537850400,13,13,13,43,43,43,49,61,61,61,61
36092591800,7,7,7,7,7,7,7,7,7,7,7
57203168977,3,3,3,3,3,3,3,3,3,3,3
7005268479,2,2,2,2,2,2,2,2,2,2,2
24537298100,6,8,8,8,8,12,17,18,18,18,18
24171041300,6,6,6,9,9,9,13,13,13,15,15
6601976427,23,23,42,42,49,49,60,60,85,85,99
55903004100,4,4,4,4,4,9,9,9,9,9,9
8730793800,1,1,1,2,2,2,6,8,8,8,8
23013620900,2,5,8,8,13,13,17,17,18,18,18
6602382287,4,8,14,17,18,18,18,18,18,18,18
23388195100,4,4,8,8,9,11,14,20,20,21,21
24824290800,4,4,4,4,4,4,4,4,4,4,8
35495423800,12,12,12,12,12,12,12,12,12,12,12
56212286300,14,14,14,19,33,33,33,33,33,33,33
24767621000,2,3,7,9,11,13,14,16,16,17,17
35587027700,4,4,6,6,6,20,20,25,25,25,25
6602680912,2,5,5,5,8,11,13,13,13,13,13
24278533800,2,2,4,5,7,9,9,12,12,12,13
12809267200,3,3,3,3,3,3,3,3,3,3,3
6602980347,3,3,3,3,3,3,3,3,3,3,3
56112520300,2,2,2,2,2,2,2,2,2,2,2
56042798300,6,6,10,14,16,16,17,20,20,20,20
34871255900,9,9,9,16,27,27,27,27,27,33,40
25928350700,2,2,39,39,46,72,72,82,100,139,145
6504094089,12,12,12,12,12,12,12,12,12,12,12
35227534200,22,22,22,22,22,22,22,22,22,22,22
6602612578,4,4,4,6,6,6,6,6,6,7,7
23005111800,6,6,6,7,7,7,7,7,7,7,7
24773259800,3,9,10,10,10,11,11,14,15,15,25
32367820500,4,5,5,6,6,7,12,15,15,16,16
55605133800,3,4,4,4,4,21,28,33,49,65,71
7003787117,3,3,3,3,3,3,3,3,40,40,40
26325970400,4,5,7,9,9,9,9,19,19,19,19
7005592644,3,3,3,3,3,3,3,3,3,5,8
57193014346,4,4,4,4,4,4,4,4,4,4,4
55921232800,4,4,4,9,10,12,13,13,21,22,22
24723852200,2,2,2,2,2,2,3,3,3,3,7
23767883900,2,2,5,5,5,8,8,8,8,8,8
36680680100,1,1,1,1,4,7,7,7,7,7,7
55631505600,3,4,5,6,6,6,7,7,7,7,7
23971052000,2,2,2,2,2,2,3,3,4,4,4
26643098300,3,7,7,7,7,7,7,7,7,7,7
24469751000,8,11,11,18,19,19,23,23,23,23,25
25930842500,11,11,11,19,44,54,85,85,85,85,85
7401550398,7,7,7,7,7,7,7,11,11,11,11
6602312406,47,47,47,47,47,47,60,60,68,68,68
56276834700,3,8,8,8,10,10,10,10,10,10,10
23098738100,1,2,2,2,2,2,2,2,2,6,6
6602527423,7,7,7,7,7,7,7,7,7,9,9
24465214000,57,57,90,90,92,92,109,109,112,112,143
8922054400,6,6,6,6,6,6,6,6,6,6,6
13806846400,4,10,10,11,22,48,51,51,54,54,54
6602484331,8,8,8,8,8,8,8,8,8,8,8
27169857200,2,2,2,2,4,4,4,4,4,9,9
35606478200,3,6,6,7,9,36,39,40,42,42,44
6603804395,3,4,4,7,7,9,10,10,10,10,10
31767520700,1,2,2,2,7,7,7,9,9,9,9
26423996700,4,4,4,4,4,4,4,4,4,12,14
6603486280,5,5,5,5,5,5,5,5,5,5,5
7102504411,9,9,9,9,9,9,9,9,21,21,21
7003668135,5,8,13,15,15,18,24,24,24,24,24
14008061800,4,4,4,4,4,4,4,4,4,4,4
24597478100,4,4,4,4,4,8,16,16,16,16,22
10243873000,8,10,11,25,30,31,32,34,34,34,34
24367243700,8,16,25,31,54,60,60,61,73,79,82
25825215400,4,6,6,9,9,9,12,12,12,12,12
55961872100,3,3,16,16,16,16,27,27,44,68,70
8590213700,3,3,3,5,5,5,5,5,5,5,5
57191665670,2,4,4,4,9,16,17,17,20,28,28
56001050400,4,4,4,4,4,4,4,4,4,4,4
9239120200,3,3,5,5,5,6,9,14,14,18,20
36482718200,3,4,4,4,4,7,9,13,16,21,33
16645013200,7,7,13,13,13,13,13,13,13,13,13
34976337300,3,6,6,7,15,28,41,49,51,59,62
6603558312,5,5,5,11,11,13,16,16,16,44,51
9335480700,2,2,2,2,2,2,2,2,2,2,2
15922292800,2,2,2,2,11,11,13,13,13,13,13
35810067900,3,3,3,3,3,3,3,3,3,3,3
7404322812,2,2,4,4,9,10,10,16,16,16,28
23019711500,2,2,2,4,9,10,10,13,13,13,13
24831660800,3,7,16,16,16,24,24,24,24,24,24
14833933300,2,2,2,2,2,2,2,2,2,2,10
16403114000,3,3,3,3,3,3,3,3,3,10,11
57204994447,5,5,5,5,5,24,24,30,30,30,30
8289899400,3,3,3,3,7,8,8,8,8,10,12
6507761647,19,19,27,27,27,27,43,43,50,57,117
7005034076,24,24,24,24,24,24,24,27,27,27,27
26427555600,6,6,6,8,10,10,16,20,36,39,41
8525492800,12,12,15,15,15,15,15,15,33,37,48
6602538833,7,7,7,14,23,33,33,33,38,38,38
57198009659,3,7,7,9,9,9,17,17,17,17,17
34167471100,3,4,4,4,7,7,7,7,7,7,7
6603570309,7,7,7,7,7,7,7,7,7,7,7
7006435367,3,3,3,3,3,3,3,3,3,3,3
8907930600,1,9,13,17,21,22,23,24,28,29,30
6602770369,2,2,2,2,2,3,3,3,3,3,3
7202151773,4,4,4,6,6,8,8,8,11,16,23
10244449300,4,4,4,4,4,7,11,13,20,24,26
12763899300,3,3,3,8,9,9,9,10,14,14,14
6601989681,10,10,10,10,10,10,10,10,16,16,16
6506195129,3,3,3,3,3,3,5,5,5,5,5
15124912500,3,3,3,3,3,3,3,3,5,5,5
15922240500,2,2,2,2,2,2,2,2,2,2,2
7004929732,61,61,71,71,71,71,71,71,71,71,71
24176687100,4,4,5,7,9,11,11,13,14,14,16
22834244300,4,6,7,9,10,13,13,17,17,17,17
7101924117,18,18,18,18,18,44,113,113,166,166,166
6507205725,5,5,5,5,5,5,5,5,8,8,8
15925476400,1,1,1,1,1,1,1,1,1,1,1
6507503292,5,5,5,5,5,5,5,5,5,5,5
7402477317,9,9,9,9,12,12,12,12,12,12,12
23481629200,2,2,3,3,3,5,5,5,5,5,5
23484342500,6,23,23,24,32,47,121,127,298,298,359
8651106000,18,18,22,25,27,29,36,43,50,59,82
15926614600,5,5,5,6,6,8,16,19,22,26,26
7202538968,3,3,3,3,3,3,3,3,3,3,3
24779807500,10,10,11,17,22,23,25,26,28,31,39
24339160300,3,7,7,10,12,14,22,25,29,30,33
22333536400,4,7,9,15,29,29,29,30,30,33,33
16029393700,6,6,6,6,6,6,6,6,6,6,6
7402408602,2,2,2,2,2,2,2,2,2,2,2
11239045700,35,45,99,99,99,99,102,102,152,152,152
56225203500,1,4,8,8,11,11,12,17,17,17,17
24823988300,3,4,4,9,10,11,11,11,14,14,14
24480756500,3,3,3,3,3,13,19,21,21,23,25
9240499700,3,5,6,7,7,7,7,7,7,7,7
22035925200,5,6,11,32,47,52,61,61,61,61,61
24174193900,15,15,24,25,25,25,25,25,25,25,25
6603869976,8,8,8,8,12,12,12,12,12,12,12
24833727800,4,4,7,9,14,14,21,21,21,28,36
6503908779,24,24,35,35,110,110,121,121,123,135,135
55566791000,3,3,3,3,4,4,4,4,10,10,10
7402830539,9,34,34,34,34,34,34,34,34,34,34
24721212900,2,2,4,4,9,16,16,16,16,16,16
26643475500,2,2,2,2,2,2,5,7,11,11,12
57201129475,11,11,11,11,11,11,11,11,11,11,11
24366097700,3,3,5,5,5,5,5,9,9,9,9
57191950474,6,6,6,6,6,6,6,6,6,6,6
24528900300,3,3,5,5,11,14,16,16,16,16,16
26029808700,7,7,7,7,7,11,11,11,20,22,22
23098301000,5,7,7,14,14,14,14,14,14,15,16
25929127000,3,3,6,6,6,6,6,6,6,6,11
35176729700,2,2,2,2,2,2,2,2,8,8,10
8604854800,6,6,6,6,6,6,6,6,12,12,12
34871697900,7,7,7,7,7,7,7,7,7,7,7
10144240900,1,1,1,1,1,1,1,1,1,1,1
57201825715,1,1,1,2,2,4,4,4,4,4,5
36705319600,1,2,2,6,8,9,18,27,29,30,33
7404679222,14,22,29,29,35,40,40,65,72,72,72
6602072466,20,20,20,20,30,30,30,30,30,30,83
36638084000,38,38,52,55,55,55,64,64,64,64,87
6507287975,2,2,2,2,4,4,4,4,8,9,9
24766146600,7,7,11,11,11,11,11,11,11,11,11
8365361800,10,10,10,10,10,10,10,10,10,10,10
56042652500,3,3,3,3,3,3,3,3,3,3,3
7004109829,4,4,4,4,4,4,4,4,4,4,4
55900251400,2,2,4,5,5,7,7,10,13,13,13
22938535600,3,8,8,8,10,10,10,10,10,12,12
56256948200,14,14,39,44,99,99,107,107,116,116,116
24778470500,3,4,5,5,6,6,6,6,6,6,6
7006143513,10,10,16,33,47,47,74,74,74,74,76
27868169400,10,25,29,31,33,33,33,33,33,37,43
7004001669,4,4,4,4,4,4,4,4,4,4,4
7006748061,1,1,17,17,24,24,24,24,24,24,24
7102743590,1,1,1,1,1,1,1,1,1,1,1
6507369264,3,12,17,19,19,23,24,24,24,24,24
24767169000,1,6,9,9,11,11,11,12,14,14,14
24077269600,1,1,10,10,10,10,10,10,10,10,10
7003735069,7,7,7,7,7,7,7,7,7,7,7
24471130100,1,1,9,9,9,9,9,9,9,12,12
6508154213,26,31,48,48,48,54,54,73,73,78,78
55406441900,6,6,7,7,7,7,7,7,7,7,7
7007178472,5,7,12,12,12,12,14,17,17,23,33
24475387900,6,6,9,9,11,11,11,12,14,21,23
8700993700,48,48,85,85,96,96,116,116,195,195,196
24390733100,22,25,29,32,56,61,65,67,68,75,75
6603766562,5,5,5,5,5,5,5,5,5,5,5
25630421600,1,1,2,2,2,2,2,3,3,3,3
23006786000,6,6,6,7,8,8,11,11,11,11,11
16313756700,3,3,9,9,9,9,9,9,9,9,9
6505832599,17,17,17,25,25,25,25,25,25,25,25
24171925200,3,3,5,5,5,5,5,5,15,17,17
24775197800,4,6,6,10,10,10,10,10,10,11,20
23393105100,12,12,15,21,25,25,30,32,34,39,39
21834024600,6,6,6,7,19,21,25,25,32,35,37
6701581833,6,6,6,7,8,8,11,11,11,11,11
6603033983,1,1,1,1,1,1,1,1,1,1,1
7006339875,6,6,6,6,6,6,6,6,6,6,6
7003974897,4,6,10,11,11,15,15,16,16,16,16
8984178700,2,2,5,7,9,12,15,31,32,42,42
7006564575,1,1,1,1,1,1,1,1,1,1,1
26423158900,4,4,6,9,9,11,12,12,12,12,12
11140842700,3,3,3,3,3,3,3,3,3,3,9
25628955300,3,5,6,7,7,16,16,23,31,36,39
15844178300,37,37,82,82,82,82,200,210,264,270,270
23479270700,2,2,2,5,5,5,6,6,6,13,14
22834211000,13,13,13,13,13,13,13,13,19,19,19
36055791900,1,1,1,1,1,1,1,1,1,1,1
6701798913,6,10,10,13,13,13,13,13,14,19,19
26430804700,3,3,3,3,3,3,6,7,7,8,8
6602753781,24,30,31,33,33,39,39,39,42,44,44
23099091200,4,4,11,11,15,15,18,22,22,25,25
55968289800,4,4,4,10,10,10,32,32,55,55,55
12244504200,4,4,4,4,4,4,10,10,10,10,10
6701577512,3,3,3,3,3,3,3,3,3,3,3
35193433900,4,6,6,6,6,6,9,9,9,11,11
9271519500,2,2,2,2,2,2,2,2,2,2,2
16022892900,6,12,12,12,12,12,21,21,21,21,26
23972367500,1,5,7,7,9,10,11,11,13,13,13
7004889705,8,21,34,58,77,79,91,113,117,117,163
22135510100,2,5,6,10,13,33,39,42,47,55,61
25930970100,8,8,10,10,10,10,10,10,16,16,16
25638182100,3,7,7,7,8,12,21,21,23,24,24
7102063564,2,2,2,2,2,2,2,2,2,2,2
7006450490,8,8,8,8,8,8,8,8,8,8,8
35238620700,11,11,11,11,11,11,11,11,36,36,39
6701315244,1,1,1,1,1,1,1,1,1,1,1
55968423000,3,4,5,6,6,6,7,7,7,7,7
6603947627,2,4,4,4,4,4,4,7,7,7,7
23967968600,3,3,4,5,5,5,13,13,16,19,19
6507314070,5,5,5,5,5,5,5,5,5,5,5
7005235994,5,5,5,5,5,5,5,7,7,7,7
34879510400,3,3,3,3,3,3,3,3,3,7,7
23480502700,2,3,3,3,5,5,9,9,9,9,9
17345086800,6,13,15,18,29,46,46,50,50,71,71
35468727800,2,4,5,5,5,7,7,9,9,9,9
6603169917,10,10,10,10,10,10,10,10,10,10,10
23393725300,6,6,6,6,14,17,33,34,34,36,50
6602911740,15,21,29,29,29,29,41,41,41,41,45
6507294478,3,4,9,11,18,27,34,34,43,49,52
55935631700,4,7,11,12,12,12,13,13,13,13,19
25222360500,2,2,7,8,8,9,9,21,21,24,24
25638404300,4,7,12,13,15,15,15,15,19,20,20
7005470229,4,4,7,7,7,7,7,7,7,7,7
7102630280,1,1,1,1,1,1,2,2,2,2,2
6603158391,11,15,17,17,17,17,17,25,25,25,25
6507852592,2,2,2,2,2,2,2,2,2,2,2
8863526700,46,46,93,93,93,93,93,93,93,93,96
56006214300,2,3,4,4,4,4,4,4,4,7,7
23977118100,3,3,3,3,5,5,8,8,8,8,9
8660829400,5,5,5,5,5,5,5,5,5,5,5
24447666100,4,5,5,5,7,10,13,15,24,29,30
7003529783,3,3,3,3,3,3,3,3,3,3,3
25931353600,4,4,4,4,4,4,4,4,4,4,4
6506078707,3,3,3,3,6,6,6,6,6,6,6
7003275319,3,3,3,3,6,6,6,6,6,6,6
6701522247,6,6,7,30,34,38,41,48,49,51,52
22961300300,6,6,6,6,6,6,6,6,6,6,6
56210503100,4,4,9,10,11,11,15,17,18,19,19
23095370800,4,4,4,7,17,23,24,28,41,47,47
24544632800,4,13,13,13,13,24,31,31,38,38,38
23501575300,3,3,3,3,3,3,3,9,9,9,9
7004084566,5,8,8,13,13,29,29,29,29,29,29
7007108870,25,25,39,39,99,99,137,137,173,173,173
13612130300,10,19,19,19,19,19,19,19,19,19,19
6602214105,3,3,3,3,9,9,9,9,9,9,9
36545478700,1,1,4,6,6,7,7,7,8,8,8
7004361797,3,5,5,5,5,5,6,6,6,6,6
26664300400,26,26,26,26,26,26,26,26,26,26,26
7005926981,7,7,7,7,7,7,7,7,7,7,7
6603881281,14,24,26,27,38,49,54,73,76,89,100
56942852300,4,4,4,4,4,4,72,72,103,103,103
6603669783,2,2,2,2,2,2,2,2,2,2,2
24740865400,4,6,22,25,25,29,31,41,45,60,73
25926784000,5,23,25,25,36,44,56,63,66,66,66
36680110300,14,18,18,44,73,90,90,108,148,163,174
24328680900,3,3,3,7,10,16,24,25,26,40,40
35614585000,1,1,1,1,1,1,6,6,6,6,7
