ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55878054800,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,16,16,16,16,16
7005908149,3,5,5,5,5,11,11,11,24,27,27,31,42,53,69,75,89,99,99,103
6603709150,0,0,0,0,0,0,5,5,19,19,19,19,19,19,19,32,37,37,43,43
7201891825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5
7005695697,0,0,0,25,25,25,25,25,41,56,56,56,56,104,104,124,124,146,146,165
6507497570,0,0,0,0,0,0,8,8,14,14,14,19,30,46,49,55,71,71,73,73
8950192900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26
7103099833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15
7003627376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
6701693545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
6603816346,0,0,11,11,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
7004513227,0,5,11,19,19,19,19,19,19,19,21,21,21,21,25,25,34,34,38,38
6603934441,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,12,12,12,16,16
19836929200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
57159195400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
7801359333,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,5,5,5,5
35263857600,0,0,3,3,3,3,3,3,7,8,8,8,8,8,8,8,8,8,8,8
6602468897,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7
6602564184,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
56046955100,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,14,14,16,16,23
6602351966,0,0,0,0,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13
6603121949,1,3,3,7,7,7,10,13,26,26,26,34,34,38,39,43,48,50,55,55
7003549635,0,0,0,0,10,10,10,10,10,10,10,10,15,15,19,19,19,19,19,19
6506452674,2,3,3,3,3,3,4,5,8,8,10,10,10,11,11,11,11,11,11,12
6602721718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,29,29
17345550700,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6603890766,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
7005432069,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
55881361500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
35428707400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
55514602800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
6602377459,0,0,0,0,0,3,3,3,14,14,14,16,16,17,17,17,17,17,17,17
57200770358,2,2,3,3,7,10,13,18,24,29,39,60,87,122,152,189,216,241,263,277
7004393835,0,0,0,0,0,0,0,5,5,5,5,5,5,9,9,9,9,9,9,9
24825171400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
7801489920,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7
6602182684,0,0,0,0,0,1,4,8,9,10,10,12,13,16,17,17,17,18,18,18
6603724562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
7005786505,0,0,0,3,3,4,4,4,13,18,23,24,24,25,30,30,30,30,32,43
6602947615,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,8,10
6603435799,5,5,5,22,35,35,35,41,51,57,57,63,71,81,84,85,115,120,120,126
13404598200,3,6,6,6,7,9,11,12,21,24,24,32,41,56,82,98,106,118,124,137
6603169100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6701526424,4,4,8,15,15,15,26,26,26,32,38,38,40,46,47,47,47,47,47,47
6701686262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,8,8,8
7003477177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13
7006710281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
56485390200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
16302905500,0,2,2,2,2,2,2,3,3,5,9,11,11,12,12,16,21,23,26,29
6603711857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
7003790338,0,0,0,0,0,28,28,32,32,47,47,69,69,189,189,231,231,233,233,267
6603036867,0,9,9,16,19,19,19,19,19,19,42,50,50,50,50,59,63,64,67,85
7005387143,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
7005752307,0,0,0,0,0,0,0,46,46,46,46,46,46,46,46,46,46,46,46,46
55452301600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36742694800,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3
35226924700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
6507740236,2,2,6,6,6,8,11,15,17,17,20,24,32,36,40,43,45,45,47,51
6602834435,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
6701853450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8613941800,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5
6507805504,0,0,0,0,8,8,8,8,8,8,24,24,26,26,30,30,35,35,35,35
55795570200,0,0,0,0,0,0,0,0,7,7,16,16,16,16,24,24,24,29,29,33
24725866200,3,3,6,7,7,7,9,11,13,14,16,19,22,22,23,30,30,30,33,37
7004498172,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,12,12,12,12,12
7005391774,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602525723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14
6505969444,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56242409400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,9,9,9,9,15
6602477805,3,5,5,7,8,16,17,17,23,27,28,31,31,43,47,49,49,55,55,56
6603516249,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
7004971136,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23
6505920185,1,3,3,3,6,6,10,11,11,14,15,16,17,18,20,24,32,32,32,34
7103159576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6602567915,0,0,0,0,0,1,1,2,3,3,4,4,7,7,10,10,11,11,11,13
6603432446,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5
57203316118,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7004416959,0,0,5,5,5,6,9,9,9,9,9,9,9,9,9,9,9,9,13,13
7004083177,1,3,9,14,20,32,35,41,54,59,63,68,68,75,77,88,94,102,114,119
56488157400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6701490897,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6602368420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6603504881,1,7,7,8,14,15,15,21,29,38,42,51,57,64,64,69,82,91,99,103
7004407892,0,0,0,0,0,0,0,0,0,26,26,26,26,26,26,26,39,42,42,46
6603264022,1,1,1,1,1,6,7,8,10,12,12,12,12,17,38,46,47,50,76,77
7003972694,0,0,1,1,1,1,2,2,2,2,6,6,6,6,6,6,9,13,15,28
6603908209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
56541384400,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13
56509047100,0,0,0,0,0,0,0,0,0,0,0,5,5,14,14,16,16,16,16,16
6603248672,0,0,0,0,0,6,6,6,6,9,9,18,19,20,21,29,29,38,44,44
7004679217,0,0,0,0,4,4,4,4,4,4,4,4,4,10,12,14,14,14,14,14
34975085300,3,3,22,24,25,28,29,47,93,93,100,101,105,107,126,129,139,143,174,183
7102111359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
8873704200,0,6,6,58,58,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
6602389870,0,0,0,0,0,0,3,3,8,8,15,23,23,24,27,29,30,30,30,52
35512150600,0,0,0,0,0,0,0,0,0,7,7,7,14,14,30,41,64,71,103,110
7005810618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8
6603194220,0,0,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12
7003556523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
6602495353,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,11,15,15,15
6603170620,1,1,1,1,1,1,1,2,4,4,4,4,4,4,5,7,7,10,10,10
7102812882,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31,31,31
7004247061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2
6602722954,0,0,0,0,5,5,5,5,8,10,10,10,10,10,16,16,16,16,17,17
7003386867,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6701663902,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7004512654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
