ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52
6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37
7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62
8894760600,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
13406989600,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10
55994382800,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16
6602901590,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6
9435414200,0,0,0,0,0,0,0,0,5,5,5,5,106,106,106,106
8079328500,0,0,0,0,0,0,0,7,7,7,7,7,7,15,15,15
6507932232,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36
6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33
6508067295,5,5,5,8,9,9,9,14,21,24,24,33,33,33,33,33
8571955700,4,5,5,8,8,8,8,8,10,10,13,15,15,15,15,19
8690570300,0,0,0,0,3,3,3,3,6,11,12,14,14,15,16,16
7005139298,0,0,0,0,0,10,10,16,17,17,17,24,24,24,24,24
7003589075,0,0,0,0,0,0,1,4,8,11,13,13,13,13,15,15
22981687400,2,3,3,3,4,5,5,8,13,13,22,24,30,34,38,47
35239938700,0,0,0,0,0,0,0,22,22,36,36,41,85,90,90,90
12801694400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6701796940,0,0,0,0,0,0,0,0,0,0,6,17,17,86,86,122
15822604300,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24075332600,1,1,6,7,10,10,12,12,13,13,15,18,18,18,19,19
11043515300,0,2,2,2,2,3,5,5,7,7,7,11,11,11,11,21
8615753600,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
9744970800,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5
15062734100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
