Unnamed: 0,ID,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
2596,6601922325,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
2611,7003775569,6,6,14,14,14,14,14,14,14,22,22,22,22,22,22,31,31,31,31,35,35,1998
2631,6602983384,3,3,3,3,3,7,7,10,10,10,14,16,16,22,28,28,29,29,29,33,33,1998
2648,55880934300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
2696,57198197945,37,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1998
2748,7003822817,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
2765,35301033900,2,3,3,3,8,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1998
2786,7004221744,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,1998
2937,7006070018,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,18,1998
2940,6701481455,1,1,1,1,1,1,1,2,2,3,3,3,3,3,7,7,7,7,7,7,7,1998
2947,7004095016,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
2980,7004501465,1,1,2,2,8,8,8,24,24,26,33,35,43,43,43,43,43,43,46,47,49,1998
3007,7004760721,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,5,5,5,5,5,5,1998
3041,8072969200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
3082,7006243436,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
3090,6505872909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
3120,23089066500,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1998
3162,57198211066,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
3175,6604024388,3,3,3,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
3202,7003350103,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1998
3260,57198184093,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
3421,7006068589,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,1998
3543,7005219001,4,6,6,6,11,12,12,12,13,13,20,20,23,24,27,27,29,37,37,37,44,1998
3760,7003952777,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
3808,7006976279,1,1,1,4,4,6,8,8,10,10,10,10,10,18,19,22,22,22,22,22,22,1998
3856,6602372952,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
3880,7801453614,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
3949,6507690003,14,14,25,25,25,25,25,25,25,25,37,37,37,37,37,37,37,37,37,37,37,1998
3970,15836751900,1,1,3,5,5,8,10,32,34,37,38,39,40,45,47,48,49,56,58,61,61,1998
4030,6507920914,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
4074,7202073222,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
4091,7004877866,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
4110,57196763621,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
4183,7007128569,4,6,20,20,24,29,29,29,29,38,48,61,68,79,82,88,90,90,91,94,99,1998
4213,7004914616,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,1998
4223,57197429905,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
4324,6602689537,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
4327,6603034204,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
4367,6505769691,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
4408,6603008885,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
4424,6602707273,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
4431,6507096737,1,1,1,4,4,4,4,7,7,7,7,7,9,11,14,14,14,14,14,14,14,1998
4450,7005655068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
4474,7004257244,1,1,1,1,1,1,1,1,1,2,2,2,3,4,5,5,5,5,5,5,5,1998
4554,6603165157,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1998
4626,6701572872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
4678,6505884968,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
4740,6603219208,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
4770,6506217058,14,14,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,20,20,1998
4814,7006067771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
5031,7801443063,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
5067,7005425391,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1998
5106,7004005379,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
5167,34572414000,6,6,6,6,6,6,15,15,41,52,61,61,61,61,78,82,86,99,102,121,124,1998
5209,24363874700,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1998
5281,6603183070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
5289,7401657442,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
5308,55881230100,2,2,2,2,2,2,2,2,2,2,5,7,7,7,7,12,12,12,12,12,19,1998
5319,22960516500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
5372,56262798200,3,9,9,9,9,9,9,9,9,17,17,36,36,36,36,36,36,36,36,36,36,1998
5472,7006479213,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
5498,6603398928,5,5,5,5,5,5,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1998
5504,56345820100,1,2,3,3,3,3,3,4,4,4,4,4,9,12,12,12,12,13,13,13,13,1998
5584,56902616100,1,1,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
5682,22333556400,3,6,6,6,16,16,18,19,20,26,29,32,38,39,39,43,43,47,47,51,57,1998
5737,6602410705,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
5798,55911351200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
5974,6506448095,3,3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,13,20,20,20,1998
6023,24177766000,2,2,2,2,2,2,2,4,6,9,11,11,11,14,14,14,15,15,15,15,16,1998
6137,36870657300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
6293,7801431595,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
6347,6603621543,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
6434,6602221442,1,5,5,5,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
6619,7006159104,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
6624,7004143529,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,13,13,16,16,1998
6665,6701620086,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
6679,14819223900,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
6681,6603931236,2,3,5,5,6,6,6,7,7,7,7,7,10,14,17,17,17,17,17,17,17,1998
6756,6602653283,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
6779,56111644200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
6954,6507913073,2,3,3,3,6,6,15,21,21,26,27,27,32,32,32,32,32,32,64,64,70,1998
6960,57200848347,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
6985,6602172536,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1998
7030,6602358438,2,2,2,2,2,2,2,2,3,5,5,5,6,6,7,7,7,7,7,11,11,1998
7064,7404045257,12,14,14,14,14,14,14,14,18,19,19,19,19,19,19,19,19,19,19,19,19,1998
7090,6602915662,17,17,34,34,34,34,34,34,34,34,34,34,34,50,50,50,50,50,50,50,50,1998
7144,7202122991,2,4,7,8,10,15,15,19,19,19,19,19,19,23,23,23,27,27,27,27,27,1998
7157,7004085808,1,1,1,1,5,6,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,1998
7162,6505790168,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
7169,7004835803,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
7335,57193551665,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,1998
7386,7006036310,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
7428,7003699360,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1998
7592,6701419829,1,1,1,1,1,2,2,2,3,3,3,4,4,8,8,8,8,8,8,8,8,1998
7706,56642760500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1998
7839,57197441023,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
7894,6604074158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
7915,6507793907,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,1998
7947,37022390800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
7981,56187776800,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
8012,7006772612,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
8042,56342994600,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1998
8155,7101942080,3,3,3,10,12,17,24,25,30,49,51,93,106,114,129,132,143,158,174,190,198,1998
8169,7402144024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1998
8200,7402896880,2,2,2,2,3,5,6,6,8,8,8,12,13,13,13,14,17,19,31,33,33,1998
8358,14059389800,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1998
8388,55507246200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
8435,6508016290,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
8464,7004223715,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
8550,6603681338,3,3,3,3,4,4,7,7,7,7,7,7,18,18,19,19,19,19,19,19,19,1998
8625,6701608941,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
8669,55274483300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
8718,36792243000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
8820,36811377100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
8902,6508172331,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1998
8966,7003418990,3,3,3,7,7,12,12,12,14,21,23,24,36,36,38,38,38,38,38,41,41,1998
8973,6603478625,2,2,4,4,4,4,4,4,5,8,11,21,24,24,25,25,25,25,25,25,25,1998
8980,13613076500,5,12,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,15,15,15,1998
9019,7006381851,5,8,10,10,10,10,10,10,10,10,11,11,14,14,14,19,19,22,22,22,22,1998
9165,7103164224,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
9248,57197186720,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
9515,55148739200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,1998
9559,15059874600,1,1,1,1,1,1,1,1,1,1,1,1,3,7,11,14,18,22,32,46,55,1998
9608,6504280434,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
9630,57197512605,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
9660,6507994853,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
9703,7102110919,4,5,5,6,6,7,9,10,10,14,21,23,26,34,39,39,39,43,44,48,48,1998
9713,56247683800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
9740,15765886900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
9762,6604037027,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
9869,7005841886,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1998
9899,7102330283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
9909,7103018112,1,1,4,4,5,7,7,8,8,8,8,8,8,9,9,11,11,23,23,25,25,1998
9922,55998884600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
9943,9434909000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,84,84,84,1998
9984,23389572300,2,2,2,2,2,2,2,3,8,10,10,10,14,24,34,37,41,51,58,62,68,1998
10033,6508004152,4,4,4,4,4,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,1998
10069,7203071286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,25,25,1998
10085,7801610108,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
10120,55965366000,4,4,5,10,10,11,14,17,22,22,22,25,27,33,34,34,35,36,41,42,42,1998
10173,6508022939,6,6,6,6,6,6,6,6,9,10,17,22,24,24,25,26,26,26,26,26,26,1998
10229,6602233075,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
10479,8576050000,6,6,6,6,6,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,1998
10523,6508269203,4,4,4,4,4,4,4,4,4,8,8,8,12,13,13,13,13,15,15,15,15,1998
10665,57198531084,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
10764,7202349865,3,3,3,3,3,3,3,3,3,3,3,3,5,15,15,15,15,16,16,23,23,1998
10782,6603178706,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
10797,15623882500,1,3,3,5,9,9,11,14,16,18,19,24,27,27,33,45,47,55,55,55,55,1998
10801,7003533665,2,2,9,9,9,9,9,9,9,9,9,9,9,9,14,14,14,14,14,18,18,1998
10842,7004183661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,1998
10973,6506923629,3,4,4,6,6,6,7,7,9,11,13,17,17,17,26,31,32,38,43,47,55,1998
11107,6507003749,1,4,4,4,4,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
11162,55628527717,9,9,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1998
11239,57105695100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
11333,6603910743,15,15,15,15,15,15,30,30,88,88,88,88,91,91,91,91,91,91,176,176,182,1998
11335,7006155193,3,3,3,3,3,3,4,7,7,7,10,10,10,10,10,10,10,10,10,10,10,1998
11354,6506488834,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
11433,7003761166,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,1998
11461,14021132900,2,4,5,5,5,8,8,9,10,11,15,18,20,21,25,26,26,29,29,33,33,1998
11515,57112506100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
11547,7004035387,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
11618,54781933100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
11641,6602405521,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,8,8,8,8,1998
11671,6602175758,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
11690,6601930165,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
11786,7004538127,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
11887,57197536802,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
11965,35583131200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
11979,57194073410,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
11996,57193948427,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
12003,7006178166,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1998
12078,34971268100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
12121,7403666379,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
12211,56087315500,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
12296,57115317000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
12561,6505953522,4,4,4,4,4,4,4,4,7,7,7,9,9,9,9,9,9,9,9,9,9,1998
12563,7005603490,14,14,18,18,102,118,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1998
12573,7004708510,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
12673,56031634400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
12739,56989171300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
12750,6603092337,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
12841,56340483800,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
12892,7007089939,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1998
12905,16436160200,37,53,53,53,53,53,53,53,53,107,107,107,107,107,107,107,107,107,107,107,107,1998
12907,7004130199,10,10,10,10,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1998
12923,6505970100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
13020,7003580861,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
13043,6603761021,3,3,3,4,6,6,6,6,8,10,11,13,16,17,19,19,21,21,25,25,26,1998
13071,56344953600,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,1998
13110,14037197600,1,1,1,1,6,6,6,8,13,14,18,18,18,20,21,22,22,22,22,28,30,1998
13198,6506565103,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
13264,57190724692,3,7,7,14,14,14,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1998
13392,56261618100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
13413,56728402800,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
13424,6601977665,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,1998
13451,56993216500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
13468,18036923100,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,17,17,17,17,17,17,1998
13516,6701815888,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
13531,7003701129,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
13538,35444600200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
13556,6701338037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
13629,6507225089,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1998
13643,35468754500,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
13715,6507699890,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
13772,35556336100,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1998
13899,6603903275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998
13927,7006876862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
14034,7006751122,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1998
14158,8791926500,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1998
14193,7801436487,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
14337,55963752800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,1998
14595,6602869092,4,4,5,5,8,8,8,8,11,11,11,11,11,11,11,11,11,11,11,11,11,1998
14610,35606387000,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,1998
14660,6701606366,4,4,5,5,5,5,6,9,9,9,9,11,13,14,17,20,27,27,27,30,30,1998
14667,7005064554,4,4,4,4,4,4,4,8,10,10,10,10,10,10,10,10,10,10,10,10,10,1998
14678,6507229834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
14790,24321838000,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1998
