Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
10,55376931500,73,73,73,73,2015
14,55719005700,7,7,7,7,2015
15,35444766700,11,11,11,11,2015
24,56781292200,1,1,1,1,2015
32,34870540900,7,7,7,7,2015
41,56411842000,2,2,2,2,2015
42,23397604200,8,8,8,8,2015
78,56002303200,7,7,7,7,2015
119,56513476200,9,9,9,9,2015
131,56939340300,2,3,3,3,2015
132,57192293609,3,3,3,3,2015
136,56114762600,10,10,10,10,2015
140,16309784700,11,11,11,11,2015
146,22236154700,5,5,5,5,2015
150,35318720900,3,3,3,3,2015
160,15070429600,2,2,2,2,2015
192,7004271887,19,19,19,19,2015
223,55961141700,12,12,12,12,2015
256,36003624100,16,22,22,22,2015
263,36805685400,4,4,4,4,2015
287,27867811000,14,14,14,14,2015
288,55974660200,10,10,10,10,2015
313,16679222000,10,10,12,23,2015
322,57203094083,83,83,83,83,2015
359,57188748169,5,9,9,9,2015
365,57189090439,3,3,3,3,2015
369,26531594700,3,3,3,3,2015
373,56968037900,1,1,1,1,2015
390,57188725838,13,13,13,13,2015
394,6701774097,3,3,3,3,2015
395,56190106200,4,4,4,4,2015
402,7402136006,4,4,4,4,2015
403,56517715300,4,5,7,19,2015
422,56594481000,3,3,3,3,2015
428,55803668500,1,1,1,1,2015
431,9245337700,19,19,19,19,2015
443,12784775300,1,1,3,4,2015
482,55440311600,3,3,3,3,2015
491,56639282800,28,28,28,28,2015
500,55949428900,6,6,6,6,2015
513,55973076900,3,5,5,5,2015
523,56735634200,1,1,1,1,2015
555,56203572900,9,9,9,9,2015
580,56822668900,6,6,6,6,2015
589,57188966321,7,7,7,7,2015
591,34870116100,59,70,70,70,2015
602,57192808992,4,4,4,4,2015
609,57196873890,28,28,37,37,2015
611,56156269900,7,7,7,7,2015
648,57035243200,2,2,2,2,2015
686,56682052900,2,2,2,2,2015
701,55143899600,1,1,1,1,2015
705,57023907900,6,6,6,6,2015
732,55323058900,3,3,3,17,2015
740,57190068018,8,8,8,8,2015
749,24528388600,2,2,2,2,2015
750,7202257193,4,4,4,4,2015
760,56986641200,5,5,5,5,2015
763,8704767900,7,7,7,7,2015
804,54790605200,13,18,18,19,2015
810,56960580700,5,5,5,5,2015
819,26424457400,56,56,63,67,2015
822,56100634400,16,16,16,16,2015
833,56463349600,25,25,25,25,2015
841,56769182700,7,7,7,7,2015
851,56779730100,3,4,4,4,2015
854,6603095657,3,3,3,3,2015
874,35607238200,4,4,4,4,2015
876,57016833800,82,82,82,82,2015
890,15765290300,2,2,2,2,2015
903,55977742700,56,56,56,56,2015
905,14027991800,7,7,7,7,2015
919,56879182000,2,2,4,4,2015
931,56393857000,9,11,12,15,2015
956,57188962583,4,4,4,4,2015
966,34168027600,5,5,9,9,2015
969,23501049900,4,4,4,4,2015
976,16229169400,10,10,10,10,2015
988,56890365100,3,3,4,4,2015
1022,7004832773,11,17,17,17,2015
1024,6602838973,1,1,1,1,2015
1037,56529715900,2,2,2,2,2015
1055,7003289125,5,5,5,5,2015
1079,56879056100,6,11,11,11,2015
1080,55944810600,2,2,2,2,2015
1085,27567563000,7,7,7,7,2015
1090,56709343000,13,13,25,25,2015
1101,56472768900,5,5,5,5,2015
1120,36543568900,3,3,3,3,2015
1130,57193160818,2,2,2,2,2015
1133,57170844100,22,22,22,22,2015
1135,25522904400,3,3,3,3,2015
1146,57189319888,10,10,10,10,2015
1148,57193696999,4,4,4,4,2015
1150,7006178644,2,2,2,2,2015
1155,57204318540,8,8,8,8,2015
1156,57189490405,10,10,10,10,2015
1164,36941201600,3,3,3,3,2015
1171,7601482975,3,3,3,3,2015
1187,57170851300,2,2,4,4,2015
1190,56433303600,7,9,11,12,2015
1192,8894760600,4,4,4,4,2015
1199,46461910700,3,3,3,3,2015
1202,55551467600,3,3,3,3,2015
1208,55800383500,4,4,4,4,2015
1220,56606231300,6,6,6,6,2015
1228,50462041300,8,11,11,14,2015
1229,56110276600,7,7,7,7,2015
1267,7404679473,2,6,6,6,2015
1289,56925439000,3,3,4,4,2015
1301,56070111800,3,3,8,12,2015
1309,56646419100,3,3,3,3,2015
1310,56085593800,2,2,2,2,2015
1311,56318768900,2,2,2,2,2015
1324,6506318631,3,3,7,7,2015
1325,9639192600,25,25,25,25,2015
1331,55973005700,4,4,4,4,2015
1343,55352871800,3,4,7,7,2015
1357,56919530000,3,4,4,4,2015
1367,56825987400,2,2,2,2,2015
1416,56606251800,6,6,6,6,2015
1417,56643004500,7,7,7,7,2015
1422,57190965041,2,2,2,2,2015
1427,57003119100,2,2,2,2,2015
1439,56072896600,7,8,8,8,2015
1440,6602901590,2,2,6,6,2015
1469,55869652000,41,41,41,41,2015
1473,54791013000,3,3,3,3,2015
1503,55576500000,15,18,18,18,2015
1527,56695336800,9,9,9,9,2015
1530,35073828000,5,5,5,5,2015
1548,55581804600,2,2,3,3,2015
