Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
17,54793525200,4,4,4,4,4,4,2013
22,36059257800,11,11,11,11,11,11,2013
36,8729407200,3,3,3,3,3,3,2013
58,52264444300,3,3,3,5,5,6,2013
89,55920057000,3,3,3,4,4,5,2013
112,7006779373,3,3,3,3,3,3,2013
134,26648420600,10,10,14,14,14,14,2013
147,55270360400,2,2,2,2,2,2,2013
151,55957287600,4,4,4,4,4,4,2013
198,35797185000,5,5,5,15,23,28,2013
210,55371043400,3,3,3,3,3,3,2013
211,6602806420,11,11,11,11,11,23,2013
221,6603322853,2,2,2,2,2,2,2013
266,26435260800,3,3,3,3,3,3,2013
298,25926681900,3,3,3,3,3,3,2013
304,56257600100,5,5,5,5,5,5,2013
318,55858603300,3,3,3,3,3,3,2013
343,55604303000,10,11,11,11,11,11,2013
353,13609644600,1,1,1,1,1,1,2013
362,55838084400,7,8,8,9,9,9,2013
367,56102203000,5,5,5,5,5,5,2013
398,55904512100,4,5,5,5,5,5,2013
400,56541162300,7,7,7,7,7,7,2013
410,8604666200,9,67,67,84,86,86,2013
419,56109985500,2,2,2,2,2,2,2013
430,36473088400,3,3,3,5,5,5,2013
435,56389400700,1,4,4,4,4,4,2013
438,55438117400,2,4,4,13,16,20,2013
456,55903287600,4,4,4,4,4,4,2013
469,7102700826,28,28,28,28,28,28,2013
474,55900690200,3,3,3,4,4,4,2013
486,35253987700,11,11,11,11,11,11,2013
505,8837828900,3,3,3,3,3,7,2013
522,55831215500,4,4,4,4,4,4,2013
527,55761197000,4,4,4,4,4,4,2013
535,56369577300,19,21,21,21,21,21,2013
548,37015515400,6,6,6,6,6,6,2013
559,54781272800,2,3,3,3,3,4,2013
572,36150748300,14,14,14,14,14,14,2013
584,55929318800,2,2,2,2,5,5,2013
613,25927422700,4,9,13,20,20,20,2013
616,56005372600,5,5,7,7,7,7,2013
677,35550570600,13,13,13,13,23,34,2013
683,55750042900,8,8,8,8,8,8,2013
685,15128362900,56,56,56,56,56,56,2013
716,7202287838,7,8,8,8,8,8,2013
737,35280782200,16,16,16,85,85,106,2013
752,20734416800,17,17,17,17,17,17,2013
762,56286839800,14,14,14,14,14,14,2013
801,55807665000,2,3,3,3,3,3,2013
827,55683066300,2,2,2,2,2,2,2013
829,56217035300,11,11,11,11,11,11,2013
835,45561600000,5,5,5,5,5,5,2013
848,57164080900,2,2,2,2,2,2,2013
850,36646743000,6,6,6,6,6,6,2013
859,55970755000,4,4,4,4,4,4,2013
870,57197244479,5,5,5,5,5,5,2013
872,25928517500,5,5,5,5,5,5,2013
914,55858739400,2,2,2,4,6,6,2013
939,55709131800,7,7,7,7,15,15,2013
1013,39262374300,26,26,26,26,26,26,2013
1030,9735045400,7,7,7,7,7,7,2013
1056,55931016700,3,7,7,7,7,7,2013
1065,55777480900,1,1,1,1,1,1,2013
1067,55841369000,8,8,8,8,8,8,2013
1097,7007079554,6,6,6,6,6,6,2013
1113,55670793800,1,1,1,1,1,1,2013
1114,57196879231,4,4,4,4,4,4,2013
1116,55931466000,7,7,7,7,7,7,2013
1119,56345862400,1,1,1,1,1,1,2013
1136,55428884500,2,2,2,2,2,2,2013
1138,54909671300,13,13,13,13,13,13,2013
1153,36190041200,2,2,2,2,2,2,2013
1182,55808070264,4,4,4,4,4,4,2013
1189,57193393436,4,4,4,4,4,4,2013
1193,49863868100,6,6,7,7,7,24,2013
1210,8965072400,4,4,4,4,4,4,2013
1224,25928513900,2,2,2,2,2,2,2013
1247,8399247300,21,21,21,21,21,21,2013
1288,6602787035,9,9,9,9,9,9,2013
1313,6602939936,2,2,2,2,2,2,2013
1323,36976154200,2,2,2,2,2,2,2013
1326,7006174947,5,5,14,14,14,14,2013
1354,6602872701,4,4,4,4,4,4,2013
1361,36239838900,6,6,6,6,6,6,2013
1366,7102584852,28,28,28,28,28,28,2013
1377,7102983481,30,30,30,30,30,30,2013
1401,55795114700,1,1,1,1,1,1,2013
1420,25930261100,1,1,1,1,1,1,2013
1425,35208956000,6,6,6,6,6,6,2013
1459,36118515400,6,6,9,13,13,13,2013
1496,36995324000,11,11,11,11,11,11,2013
1504,57195223531,3,3,3,3,3,3,2013
1506,55832007200,4,6,6,6,6,6,2013
1515,10641460400,2,2,2,2,2,2,2013
1536,6603830599,4,4,4,4,4,4,2013
1540,56111299400,1,1,1,1,1,8,2013
1544,7202617752,10,10,10,10,10,10,2013
1570,35366753200,4,4,4,4,4,4,2013
1594,37049364000,6,6,6,6,6,6,2013
1614,24377070700,5,5,5,5,5,5,2013
1643,56029229600,3,3,3,3,3,3,2013
1652,55674134300,6,6,6,6,10,10,2013
1659,24832842100,4,4,4,4,4,4,2013
1660,57202728026,10,10,10,10,10,10,2013
1662,55923917000,3,3,3,3,3,3,2013
1663,54956611300,16,16,16,16,16,16,2013
1669,55320816500,3,3,3,3,3,3,2013
1728,8727472200,7,7,7,7,7,11,2013
1735,15078106100,5,5,6,6,6,6,2013
1783,55987946100,3,3,3,3,3,3,2013
1803,7003374609,5,5,5,5,5,5,2013
1821,55640254200,3,6,6,6,6,6,2013
1824,34568899900,2,3,3,3,3,3,2013
1863,23009446000,1,1,1,1,1,1,2013
1875,15074252500,2,5,7,18,21,25,2013
1884,55837664100,11,13,13,13,13,13,2013
1887,55903521500,3,3,3,3,3,3,2013
1889,6701477696,5,5,5,5,8,8,2013
1912,55955445300,2,3,3,3,3,3,2013
1915,55021679700,5,5,5,5,5,5,2013
1933,14422458400,1,1,1,1,1,1,2013
1944,57198168106,4,4,4,4,4,4,2013
1952,7004171185,8,8,8,8,8,8,2013
1953,10041238300,1,2,2,3,3,3,2013
1992,35615666700,2,2,2,2,2,2,2013
2032,57007439300,3,3,3,3,3,3,2013
2078,6701737326,7,7,7,7,7,7,2013
2079,55871289700,3,3,3,3,3,3,2013
2121,55917877700,2,2,2,2,2,2,2013
2124,23478400900,5,5,5,5,5,5,2013
2129,41961372400,2,2,2,4,4,9,2013
2135,55975998700,8,8,8,8,8,8,2013
2150,7003634626,2,2,2,2,2,2,2013
2198,7003515926,4,4,4,4,4,4,2013
2205,31767646100,2,2,2,2,2,2,2013
2242,55485122200,3,3,3,3,3,3,2013
2253,55571509800,2,2,2,2,2,5,2013
2287,35564861900,3,3,3,3,3,3,2013
2303,55603262100,2,2,3,4,4,4,2013
2309,35181960300,5,9,9,9,9,18,2013
2316,57200721544,3,3,3,3,3,3,2013
2326,8513414100,4,7,10,15,20,20,2013
2353,57198463577,3,3,3,3,3,3,2013
2362,56591443100,2,2,2,2,2,2,2013
2387,16237841500,2,2,2,2,2,2,2013
2388,55869182000,3,3,3,3,3,3,2013
2392,55246289100,2,2,2,2,2,2,2013
2393,8703209000,3,3,3,3,3,3,2013
2425,36161830500,26,26,26,30,30,30,2013
2483,36094694600,5,5,5,5,5,5,2013
2486,36855362600,10,10,10,16,16,16,2013
2489,6505966240,1,1,1,1,1,3,2013
2530,6508002705,9,9,9,9,16,16,2013
2565,6602751489,12,12,12,12,12,12,2013
2576,6701689134,2,2,2,2,2,2,2013
2582,6506901500,10,10,10,10,10,10,2013
2593,43660905100,18,18,18,18,18,18,2013
2607,6602555468,6,6,6,6,6,6,2013
2637,55597090100,1,1,1,1,1,1,2013
2648,55233920300,9,9,9,9,9,9,2013
2649,57203626571,11,18,18,18,18,18,2013
2660,55904511300,6,6,6,6,6,6,2013
2676,36660402800,4,4,4,4,4,4,2013
2683,55489559800,4,4,4,4,4,4,2013
2701,35747438500,14,14,14,14,14,14,2013
2709,57201763346,15,15,15,15,15,15,2013
2744,54683658600,2,2,3,3,3,3,2013
2763,54785844700,7,8,8,8,8,8,2013
2766,23135435500,4,4,4,4,4,4,2013
2781,36161869800,1,1,1,1,1,1,2013
2819,23567665900,2,2,2,2,2,2,2013
2824,56031575900,4,4,4,4,4,4,2013
2856,25822734300,9,9,13,13,13,13,2013
2870,55614124800,7,7,7,7,7,7,2013
2874,57203337551,4,4,4,16,16,16,2013
2875,55409675400,14,19,19,19,19,19,2013
2899,42761053200,7,7,7,8,8,8,2013
2902,56313874800,11,11,11,11,11,11,2013
2918,57202315017,3,3,9,9,9,9,2013
2928,55445284000,2,6,12,13,13,13,2013
2946,56469923300,6,6,20,20,20,20,2013
