Unnamed: 0,ID,2018,start_year
12,56985435800,8,2018
49,57205427735,2,2018
57,8525292600,6,2018
71,56079662200,7,2018
73,57204397298,4,2018
101,55452991000,6,2018
107,57203179449,4,2018
115,56245385900,6,2018
128,24464505800,1,2018
130,16070341400,2,2018
148,57203101107,4,2018
157,55629547200,2,2018
171,10044860900,9,2018
179,57205349755,5,2018
183,57206490200,4,2018
200,57203229438,12,2018
205,56305691900,2,2018
209,57204440999,6,2018
236,57193844980,8,2018
238,57195559331,3,2018
245,6603096510,9,2018
257,57190980395,9,2018
279,57194835427,10,2018
281,57207468590,9,2018
301,7103138947,3,2018
330,6603212866,3,2018
334,56548968900,6,2018
340,57190573713,4,2018
370,6602293547,10,2018
378,56452559000,29,2018
380,57202889895,2,2018
383,57163047100,2,2018
391,57021574800,5,2018
407,36240772300,2,2018
412,57203204624,3,2018
440,57195940191,6,2018
446,57206736873,1,2018
448,55346238800,3,2018
483,56747980200,6,2018
499,56257263600,85,2018
502,7410389613,3,2018
511,35579517100,4,2018
514,57194144148,2,2018
533,57203964565,7,2018
564,57202308622,2,2018
569,23501064100,3,2018
570,57202293265,3,2018
578,57190001162,7,2018
588,6506175112,8,2018
608,57203228472,3,2018
615,36177268800,4,2018
623,57205205269,3,2018
625,6602704112,1,2018
639,12647414100,9,2018
641,56135211500,25,2018
645,37091588100,6,2018
660,57192113111,4,2018
668,56086562300,7,2018
675,37080173500,2,2018
689,57189464937,2,2018
692,57194829795,3,2018
697,35335928400,16,2018
700,56500665400,10,2018
731,57189067538,3,2018
733,35608588800,4,2018
744,57205276364,4,2018
745,57193837049,5,2018
758,35097705100,53,2018
761,57193573319,34,2018
766,57202218414,7,2018
771,55198926300,5,2018
795,25031812100,4,2018
815,57190854987,8,2018
823,56195317700,6,2018
836,57203753228,3,2018
853,57204151682,18,2018
863,6503944394,22,2018
866,57192708193,5,2018
891,57204921300,3,2018
893,57132195300,4,2018
894,57205197386,2,2018
911,55227532300,6,2018
951,56857628600,5,2018
958,6506173536,17,2018
971,7004580383,8,2018
983,57207659369,5,2018
985,57202452343,20,2018
986,56841677200,34,2018
987,57188925334,7,2018
989,57193717368,3,2018
997,14834116500,11,2018
1000,13606583600,3,2018
1004,55647164349,9,2018
1038,24171745600,3,2018
1047,57202463996,2,2018
1074,57205865258,9,2018
1075,55547286400,6,2018
1077,57190765982,17,2018
1081,6506963115,4,2018
1099,57201524269,4,2018
1103,55776619300,3,2018
1121,55920231400,46,2018
1128,57203979023,3,2018
1139,57202195982,4,2018
1160,57199121290,4,2018
1167,16152544600,3,2018
1188,57202019974,3,2018
1200,22835644200,6,2018
1207,55605778823,11,2018
1211,57206328254,5,2018
1218,57200202986,4,2018
1221,56203876600,4,2018
1226,57201895372,31,2018
1230,57203132154,3,2018
1246,55121369800,8,2018
1263,57200935001,2,2018
1264,56071481700,3,2018
1265,57195152562,1,2018
1274,24821887700,2,2018
1297,54987296800,26,2018
1320,56019103400,2,2018
1329,35176582100,28,2018
1330,57193245301,6,2018
1333,57203306678,10,2018
1349,55250026100,5,2018
1353,57202982268,9,2018
1382,6503987935,39,2018
1402,36710846400,46,2018
1403,6507454795,3,2018
1421,56401138700,6,2018
1424,8619685500,7,2018
1428,56295197500,3,2018
1429,57204427716,5,2018
1433,6603574633,3,2018
1436,57194597960,2,2018
1438,7004577586,9,2018
1441,7005834063,35,2018
1444,57196087864,3,2018
1446,57196771510,4,2018
1451,13907492000,14,2018
1454,56942838600,6,2018
1471,57204950817,11,2018
1472,25227844000,2,2018
1478,57196841638,4,2018
1485,57195145501,9,2018
1487,57203857937,1,2018
1491,57203638637,7,2018
1493,57202504727,2,2018
1501,6701350379,4,2018
1541,56110277600,55,2018
1563,7003639284,5,2018
1567,57191526504,15,2018
1573,15042329400,2,2018
1588,9133584500,3,2018
1591,14015091400,2,2018
1627,57203900332,4,2018
1636,55920616100,5,2018
1644,16026010700,20,2018
1648,57200523890,2,2018
1678,7102516469,24,2018
1684,35229514800,12,2018
1693,24476836100,20,2018
1697,6508133198,9,2018
1698,57204778344,2,2018
1721,57203001993,4,2018
1726,57203762736,5,2018
1743,57207007975,32,2018
1784,55963778000,34,2018
1790,6603630362,3,2018
1798,57205681872,26,2018
1814,57205618140,3,2018
1815,27567609600,3,2018
1848,57203633651,3,2018
1867,7801582963,4,2018
1869,57203316421,7,2018
1870,57204684805,7,2018
1872,36550569400,7,2018
1896,57201435152,48,2018
1920,52263577700,12,2018
1922,56709162900,16,2018
1930,54895309300,5,2018
1936,7006980383,46,2018
1966,57205913747,7,2018
1980,55265603400,23,2018
2009,7005305539,26,2018
2010,57194384147,8,2018
2038,36906824500,5,2018
2046,55975577300,30,2018
2053,57200728242,7,2018
2059,57201089960,6,2018
2066,6506819766,2,2018
2087,55234658800,17,2018
2096,18435007800,4,2018
2107,57199499801,1,2018
2120,35419102600,32,2018
2141,55743950600,6,2018
2142,57200128045,2,2018
2143,8535537900,10,2018
2148,57197870716,4,2018
2156,7801411001,5,2018
2171,35194398900,7,2018
2183,57199692885,3,2018
2203,55779670600,2,2018
2222,7005795536,7,2018
2247,35873590400,4,2018
2261,57188675645,14,2018
2271,12244600000,4,2018
2311,55312299000,7,2018
2329,57191092725,5,2018
2337,57103276900,5,2018
2339,57201359902,7,2018
2342,55903363700,6,2018
2346,57201670471,3,2018
2352,57205736153,2,2018
2398,36550661200,81,2018
2403,56578650000,5,2018
2408,56846174700,6,2018
2410,57201994046,5,2018
2416,56904207900,13,2018
2417,6507121168,2,2018
2426,57196278889,7,2018
2437,57202894559,4,2018
