Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
63,7003667638,1,1,1,1,1,1,1,1,1,1,2009
65,7005152559,2,2,2,4,4,4,4,4,4,4,2009
81,7102067286,2,2,2,2,2,2,2,2,2,2,2009
86,14631570600,10,10,10,10,10,10,10,10,10,10,2009
87,57159978600,3,3,3,3,3,3,3,3,3,3,2009
103,7801486018,6,6,6,6,6,6,6,6,6,6,2009
123,7101647136,8,8,8,8,8,8,8,8,8,8,2009
125,36069432900,1,1,1,1,1,1,1,1,1,1,2009
172,35114583400,8,8,8,8,8,8,8,8,8,8,2009
195,26430511700,3,3,3,3,3,3,3,3,3,3,2009
233,6506844420,4,4,4,4,4,4,4,4,4,4,2009
258,23009028700,2,4,4,8,8,8,8,8,8,8,2009
269,15925920700,3,3,3,3,3,3,3,3,3,3,2009
276,7403291857,3,3,3,3,3,3,3,3,3,3,2009
302,7102555799,6,6,65,65,65,65,66,66,66,66,2009
329,35225421300,7,7,7,7,7,7,7,7,7,7,2009
332,36103964500,7,7,7,7,7,13,13,13,13,13,2009
346,7006495003,4,4,4,4,4,4,4,4,4,4,2009
356,15835646600,3,3,3,3,3,3,3,3,5,5,2009
387,35070019100,2,2,2,4,4,4,5,5,5,7,2009
414,26321761100,1,1,3,5,5,5,5,5,5,5,2009
450,9740828000,7,7,7,7,7,7,7,7,7,7,2009
466,56641408700,2,2,2,2,2,2,2,2,2,2,2009
485,57196302792,4,4,4,4,4,4,4,4,4,4,2009
490,57197695978,5,5,5,5,5,5,5,5,5,5,2009
495,24922890200,3,3,3,3,3,3,3,3,3,3,2009
515,36115275500,16,16,16,16,16,16,16,16,16,16,2009
521,56175534000,5,5,5,5,5,5,5,5,5,5,2009
537,6506116372,7,7,7,22,22,22,35,35,35,35,2009
540,24484862400,6,6,6,6,6,6,6,6,6,6,2009
545,7005810184,2,2,2,2,2,5,5,5,5,5,2009
558,35168696400,4,6,6,6,6,6,6,6,6,6,2009
567,57193510529,3,3,3,3,21,21,21,21,21,21,2009
596,35146083500,6,6,6,6,6,6,6,6,6,6,2009
637,36715149800,3,3,3,9,9,13,14,22,22,22,2009
661,6507056350,2,2,2,6,10,10,10,10,10,10,2009
678,56393147900,4,4,4,4,4,4,4,4,4,4,2009
709,23393096300,18,18,18,19,19,19,19,19,19,19,2009
721,7003479767,3,3,3,3,9,9,9,9,9,34,2009
738,26435119700,3,3,3,6,6,6,9,9,9,9,2009
748,7403518693,9,9,9,9,9,9,9,9,9,9,2009
754,6701689507,3,3,3,3,3,3,3,3,3,3,2009
767,6506579443,10,10,10,10,10,10,10,10,10,13,2009
770,36022789600,5,5,9,9,9,9,9,9,9,9,2009
781,16175168500,15,15,21,21,21,21,21,21,21,21,2009
784,56854900700,3,3,3,3,3,3,3,3,3,3,2009
816,6602752766,7,7,7,8,8,8,8,8,8,8,2009
828,57192816670,4,4,4,4,4,4,4,4,4,4,2009
837,6505792378,6,6,6,6,6,6,6,6,6,6,2009
845,55788281700,12,12,12,12,12,12,12,12,12,12,2009
856,57197475266,3,3,3,3,3,3,3,3,3,3,2009
867,7003713793,3,3,3,3,3,3,3,3,3,3,2009
869,7004058432,1,1,1,1,1,1,1,1,17,17,2009
887,55617514600,6,7,7,7,7,7,7,7,7,7,2009
888,22035688000,2,2,2,2,2,2,2,2,2,2,2009
895,35191179100,1,3,3,5,5,5,5,5,5,5,2009
909,55445085200,2,2,2,4,5,5,6,9,9,9,2009
923,55497329900,1,1,1,1,1,1,1,1,1,1,2009
959,35168386600,4,4,4,4,4,4,4,4,4,4,2009
991,56618197800,2,8,10,11,11,11,11,11,11,11,2009
994,57131392800,2,2,2,2,2,2,9,9,9,13,2009
1008,55875642100,16,16,16,16,16,16,16,16,16,16,2009
1012,7404174677,3,3,3,3,3,3,3,3,3,3,2009
1027,9234774400,3,3,3,3,3,3,3,3,3,3,2009
1035,23474799500,6,6,10,10,10,22,22,22,22,22,2009
1053,27667472500,4,5,8,15,15,15,18,18,18,18,2009
1092,16029040600,4,4,7,7,12,14,14,31,31,31,2009
1127,6603321277,3,3,8,8,8,8,13,13,13,13,2009
1197,22981925400,4,4,4,14,14,14,14,16,16,16,2009
1222,56835559100,2,2,2,2,2,2,2,2,2,2,2009
1235,24475529800,5,5,5,5,5,5,5,5,5,5,2009
1253,35302494500,2,2,2,2,5,5,14,17,17,19,2009
1258,7404506656,15,15,15,15,15,15,15,21,21,21,2009
1262,34880328400,6,10,10,13,16,17,17,27,28,28,2009
1266,36711635700,5,5,5,5,5,5,5,5,5,5,2009
1272,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1275,24512366100,4,4,4,4,4,4,4,4,4,4,2009
1292,35115454100,4,4,4,4,4,4,4,4,4,4,2009
1319,57063369300,1,1,1,1,1,1,1,1,1,1,2009
1322,36777340600,2,2,2,2,2,2,2,2,2,2,2009
1356,7402000409,6,6,6,6,6,6,6,6,6,6,2009
1389,56506631200,6,6,25,29,29,29,29,29,29,29,2009
1400,16680400300,3,3,3,3,3,3,3,3,3,3,2009
1409,6505653036,3,3,3,3,3,3,3,3,3,3,2009
1415,55788653800,6,6,6,6,6,6,6,6,6,6,2009
1449,6508040906,2,2,2,13,13,16,29,29,29,29,2009
1450,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1463,6506359644,8,8,8,8,8,8,8,8,8,8,2009
1479,54082826900,3,3,3,3,3,3,3,3,3,3,2009
1497,7202179975,2,2,2,2,2,2,2,2,2,2,2009
1511,23091502800,22,22,22,22,22,22,22,22,22,22,2009
1538,56219509000,2,2,2,2,2,2,2,2,2,2,2009
1543,35090143100,6,6,6,6,6,6,6,6,6,6,2009
1565,36011516300,10,10,10,10,10,10,10,10,10,10,2009
1581,7006058671,3,3,3,3,3,3,3,3,3,3,2009
1585,7004386216,29,29,29,29,29,29,29,29,29,29,2009
1587,36773528500,4,4,4,4,4,4,4,4,4,4,2009
1602,7006173733,3,3,3,3,3,3,3,3,3,3,2009
1615,24578016800,2,2,2,2,2,2,2,2,2,2,2009
1624,35761074700,3,3,3,3,3,3,3,3,3,3,2009
1748,57194322114,3,3,3,3,3,3,3,7,7,7,2009
1753,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1761,8948342200,4,4,4,4,4,4,4,4,4,4,2009
1788,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1791,56311027300,2,2,2,2,2,2,2,2,2,2,2009
1802,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1817,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1818,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1837,56890598600,2,2,2,2,2,2,2,2,2,2,2009
1855,25824865200,5,5,11,11,11,11,11,11,11,11,2009
1857,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1866,8623797900,4,4,4,4,4,4,4,4,4,4,2009
1871,15623178800,2,2,2,2,2,2,2,2,2,2,2009
1883,57197958479,3,3,3,3,3,3,3,3,3,3,2009
1886,26039654200,2,3,3,3,3,3,3,3,3,3,2009
1898,55754808800,1,1,1,1,1,1,1,1,1,1,2009
1926,35101372700,1,3,3,3,3,3,3,3,3,3,2009
1928,23986944000,3,3,3,8,8,8,8,8,8,15,2009
1939,55574220503,37,37,37,37,37,37,37,104,104,104,2009
1945,54584253000,28,28,33,33,43,46,46,48,48,48,2009
1965,56276872900,8,8,8,14,16,16,16,16,21,21,2009
1977,26967862800,1,1,1,1,1,1,1,1,1,1,2009
1978,6603833526,19,19,19,19,19,19,19,19,19,19,2009
1982,6602077883,5,8,8,8,8,8,8,8,8,8,2009
2008,57200597708,7,7,7,7,7,7,7,7,7,7,2009
2013,34873853300,3,3,3,3,3,3,3,3,3,3,2009
2026,18036679500,1,5,5,6,6,7,7,12,12,12,2009
2045,6701918866,2,2,2,2,2,2,2,2,2,2,2009
2061,35203131200,20,20,20,20,20,20,20,20,20,20,2009
2085,36026128400,11,11,11,13,13,13,13,13,13,13,2009
