Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
13,7003729382,2,2,2,2,2,2014
20,56091446600,5,5,5,5,8,2014
26,6603228789,3,3,3,3,3,2014
52,55892354500,3,3,3,3,3,2014
56,56490304600,2,2,2,2,2,2014
62,57199470231,77,77,77,77,77,2014
66,56003475600,6,6,6,6,6,2014
76,56278368100,4,5,5,5,5,2014
77,55905767600,6,17,24,24,24,2014
104,56764415200,1,1,1,1,1,2014
109,55390323200,2,2,4,4,4,2014
143,55531427200,9,9,9,9,9,2014
181,56080718100,7,7,7,7,7,2014
207,54785262900,4,7,9,9,9,2014
226,7201884734,6,6,6,6,6,2014
247,37110778700,2,2,2,2,2,2014
275,8554454800,8,8,8,8,8,2014
295,55961075000,2,2,2,3,8,2014
296,8920845500,57,57,57,57,57,2014
323,7003376187,14,14,14,14,14,2014
366,7005337879,14,14,14,18,18,2014
375,6506921991,13,13,13,13,13,2014
377,25627283300,6,6,6,6,6,2014
404,35238939800,2,2,2,2,2,2014
415,7101782257,5,5,5,5,5,2014
427,26430482000,1,1,3,3,3,2014
437,7101820325,2,4,6,6,6,2014
453,8210164900,5,5,5,5,5,2014
457,55507392400,4,4,4,4,9,2014
476,7003663098,71,71,104,104,104,2014
478,23989107600,19,19,19,19,19,2014
525,57190798269,12,12,12,12,12,2014
532,7102447001,8,9,9,13,13,2014
541,56323460100,2,4,6,6,7,2014
562,56463148700,63,63,63,63,63,2014
577,7102700855,1,1,1,1,1,2014
590,6603551671,6,6,6,6,6,2014
599,6507989604,4,4,4,4,4,2014
604,56056477500,3,5,5,5,5,2014
628,35292611200,5,5,5,5,5,2014
633,55513194100,6,16,16,16,16,2014
642,56515297200,18,18,18,18,18,2014
652,36170379700,3,3,3,3,3,2014
657,57201265019,4,4,4,4,4,2014
698,55210404700,2,5,5,5,5,2014
718,7103381652,57,57,185,185,223,2014
741,56724226600,3,3,3,3,3,2014
747,34978108100,22,22,22,22,22,2014
774,56368652700,3,3,3,3,3,2014
775,7003288074,69,69,69,69,69,2014
793,36665846700,12,12,12,12,12,2014
803,56442094500,1,1,1,1,1,2014
807,6701814469,4,4,4,4,4,2014
832,55800824800,6,6,6,6,6,2014
875,56303734800,4,4,4,4,4,2014
884,53364401900,1,1,2,2,2,2014
902,56600628100,2,2,3,3,3,2014
916,35225209300,1,1,1,1,1,2014
930,55845598600,1,3,4,4,4,2014
933,7102504355,68,68,68,68,68,2014
938,55056139500,2,2,2,2,6,2014
946,14826391900,10,10,20,20,28,2014
949,6602070971,3,3,3,3,3,2014
952,7006055356,5,11,20,23,26,2014
957,35794846500,8,8,8,8,8,2014
995,56600853100,2,2,2,2,2,2014
1010,7006300324,6,8,8,8,8,2014
1016,8331410200,29,29,29,29,29,2014
1029,26540948400,1,1,1,1,1,2014
1042,56305144400,7,7,7,7,7,2014
1048,6602131692,3,3,3,3,3,2014
1058,55329916500,3,3,48,48,48,2014
1061,57185537000,3,3,3,3,3,2014
1064,23568612400,6,6,6,6,6,2014
1069,56690567000,8,8,8,8,8,2014
1087,6603017352,5,5,5,5,5,2014
1091,15135551700,1,1,1,1,1,2014
1137,56548893100,8,8,8,8,8,2014
1151,55235036700,10,15,15,34,34,2014
1157,56418593600,2,2,2,2,2,2014
1206,26429318000,37,37,40,40,40,2014
1240,35316018200,3,3,4,7,7,2014
1261,7004159827,83,83,83,83,83,2014
1293,55562055200,3,3,3,3,3,2014
1295,56485392200,3,3,3,3,3,2014
1304,6506942098,10,10,10,10,10,2014
