Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
18,14630284000,36,46,46,51,51,51,51,51,51,51,51,51,51,2006
48,55885827600,2,2,2,2,2,2,2,2,2,2,10,10,10,2006
97,24766310500,4,4,5,5,6,11,16,16,16,16,16,19,28,2006
127,55663177200,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
129,14041529400,3,3,3,4,7,7,8,8,10,10,16,16,22,2006
149,7005446642,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
196,7006807059,20,20,20,20,20,20,20,20,20,35,35,35,35,2006
202,23491998900,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
208,6506090140,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
244,7004477118,3,6,12,12,12,12,12,12,12,12,17,17,17,2006
310,9533160300,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
319,7005980187,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
327,15925154000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
354,24725214300,5,5,5,5,20,20,20,20,20,20,20,20,20,2006
360,14029656200,5,7,9,13,20,20,21,21,21,25,25,25,25,2006
388,7801415985,5,8,8,11,11,11,11,11,11,14,14,14,14,2006
475,14821793100,65,65,65,65,65,65,65,65,65,65,65,76,76,2006
520,13104737800,9,9,14,14,14,14,14,14,14,14,14,14,14,2006
531,14035100800,2,2,2,2,2,2,2,4,11,11,16,19,23,2006
550,16032874200,2,2,2,2,2,2,2,2,2,2,2,4,4,2006
581,22985083500,6,8,8,8,13,16,16,18,18,18,18,20,22,2006
595,55926212600,4,4,4,11,11,40,40,48,48,48,48,48,48,2006
606,6701740560,1,1,1,1,1,1,1,1,1,3,3,6,8,2006
621,15835176100,4,4,4,4,4,4,4,4,6,6,6,47,47,2006
729,16174785200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
736,7005140378,6,6,6,6,6,7,11,11,11,11,11,11,11,2006
753,35091064100,2,2,2,2,2,2,2,2,3,3,3,3,3,2006
764,14031122700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
780,55324593200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
782,15754181000,2,3,4,4,4,7,7,7,7,7,7,7,7,2006
796,23089081700,2,5,8,8,8,8,8,8,8,8,8,8,8,2006
814,35280489500,7,7,7,7,7,7,13,13,13,13,13,20,20,2006
838,35550506900,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
900,8252143000,3,4,6,7,9,10,11,22,34,34,34,34,34,2006
935,14034501600,3,3,3,3,3,7,9,9,9,9,9,9,9,2006
975,15041968800,1,2,2,2,2,2,2,2,2,2,2,2,2,2006
1001,13906968300,6,6,6,6,9,9,9,12,12,12,15,17,27,2006
1017,6506651931,2,2,5,5,5,5,5,5,5,8,8,8,8,2006
1023,7004674392,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
1036,8886329100,2,2,4,4,6,6,6,6,6,6,6,6,6,2006
1062,14824534600,59,59,59,59,59,59,59,59,59,59,59,59,59,2006
1095,57203044284,19,19,19,19,19,19,19,19,31,31,31,31,31,2006
1108,6602544484,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1163,6506397347,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1174,13205173700,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1223,15020848200,3,4,6,6,6,6,6,6,6,6,6,6,6,2006
1277,57202899613,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1303,36185069000,2,2,2,2,3,3,3,3,3,3,3,3,3,2006
1307,18041110300,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
1336,7005574339,3,3,3,3,6,6,6,6,6,6,6,6,6,2006
1365,7402283467,6,6,6,6,6,6,6,6,6,14,14,18,38,2006
1412,17434126700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1443,16177341700,2,2,2,2,2,2,2,2,2,5,8,9,10,2006
1448,7405692762,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1483,14027844000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1490,6504615513,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1529,12767075900,4,4,7,7,7,7,7,7,10,10,10,10,10,2006
1531,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
1606,13407832400,4,4,6,6,6,6,8,8,8,8,10,10,11,2006
1635,56122628700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1714,7004946351,35,35,46,46,59,59,119,122,132,132,132,132,132,2006
1768,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
1810,23397569300,3,3,4,4,6,7,10,11,11,11,11,11,11,2006
1823,16178831800,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
1879,6603067743,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
