Unnamed: 0,ID,2011,2012,2013,2014,2015,2016,2017,2018,start_year
21,55782381000,4,4,4,4,4,4,4,4,2011
25,26326181300,5,5,5,5,5,5,5,5,2011
30,55703470300,5,5,5,5,5,5,5,5,2011
31,21834460700,2,2,2,2,5,5,5,5,2011
53,23992392000,3,3,3,9,20,23,34,47,2011
54,56130684200,1,1,1,2,2,2,2,2,2011
69,36470798500,2,2,2,2,2,2,2,2,2011
82,6507052437,2,2,2,2,2,2,2,2,2011
94,36968078200,3,3,3,3,3,3,3,3,2011
118,7402390313,6,6,23,23,34,34,34,34,2011
154,7004075579,2,2,2,2,2,2,2,2,2011
191,55697141200,3,3,3,3,3,3,3,3,2011
203,7801501276,2,3,3,3,3,3,3,3,2011
274,54782929300,3,6,8,8,8,8,8,8,2011
282,55365525700,3,4,4,4,4,4,4,4,2011
294,36630293400,5,5,5,8,8,8,11,18,2011
297,25655625500,5,5,5,6,6,6,6,6,2011
315,54418970200,3,4,4,4,4,4,4,4,2011
339,54385715900,2,2,2,2,2,2,2,2,2011
374,35147655600,2,2,2,2,2,2,2,2,2011
408,54581450400,3,3,3,3,3,3,3,3,2011
411,57204251333,2,2,2,2,2,5,5,5,2011
413,8548822000,2,2,2,2,2,21,21,21,2011
416,37098567800,2,2,2,2,2,2,2,2,2011
423,56630223900,6,6,6,6,6,6,6,6,2011
439,52063624000,2,2,2,7,7,7,7,7,2011
459,55879881900,5,5,5,5,5,5,5,5,2011
467,20436676300,10,10,10,10,10,10,10,10,2011
492,57197368654,3,3,3,3,3,3,3,3,2011
506,6701530007,2,2,2,2,2,2,2,2,2011
508,6602777491,5,5,5,5,5,5,5,5,2011
549,55949278200,19,19,19,19,19,19,19,19,2011
574,26664442500,4,4,4,4,7,7,7,7,2011
576,18039116600,3,3,3,3,3,5,5,5,2011
585,36604994100,11,20,20,20,20,20,20,20,2011
601,7007101008,1,1,1,1,1,1,1,1,2011
619,47561820800,1,1,2,2,2,2,2,2,2011
630,6507554768,4,4,4,4,4,4,4,4,2011
636,23394147700,1,1,1,1,1,1,1,1,2011
644,37078850100,2,2,2,2,2,2,2,2,2011
659,35179399600,1,1,1,1,1,1,4,4,2011
684,54787423300,2,2,2,2,2,2,2,2,2011
713,55604995900,83,83,83,83,83,83,83,83,2011
777,55012140900,2,2,2,2,2,2,2,2,2011
818,6601978855,6,6,6,6,6,6,6,6,2011
861,37014450100,2,2,2,2,2,2,2,2,2011
878,55485710100,5,5,5,5,5,5,5,5,2011
879,57194379165,22,22,22,22,22,22,22,22,2011
892,55037267000,5,5,6,6,6,6,6,6,2011
898,55243567700,27,27,43,43,43,43,43,43,2011
912,9842095300,23,23,23,23,23,23,23,23,2011
929,36470629500,4,4,4,4,4,4,4,4,2011
936,51160988500,4,4,4,4,4,4,4,4,2011
972,7005019635,5,5,5,5,5,5,5,5,2011
1014,7101999997,1,1,1,1,1,1,1,1,2011
1025,57198958092,30,30,30,30,30,30,30,30,2011
1031,7101622901,11,11,11,11,11,11,11,11,2011
1057,6603604335,21,21,21,21,21,21,21,21,2011
1071,56264752700,2,2,2,2,2,2,2,2,2011
1072,15065466400,27,27,27,27,27,27,27,27,2011
1073,36006997600,3,3,3,3,3,3,3,3,2011
1084,15827964300,3,3,4,4,4,4,4,4,2011
1086,57204338494,2,2,9,9,9,9,9,9,2011
1100,53866336800,4,4,4,4,4,4,4,4,2011
1117,35114206300,4,4,4,4,4,4,4,4,2011
1122,7202272125,6,6,6,6,6,6,6,6,2011
1123,8706839200,5,5,5,5,5,5,5,5,2011
1129,6603385975,19,33,33,33,33,33,33,33,2011
1143,57198949453,2,2,2,2,2,2,2,2,2011
1177,9278228200,7,7,7,7,7,7,7,7,2011
1183,6602651468,1,6,6,6,9,9,9,31,2011
1191,37019846000,3,6,6,6,6,6,6,6,2011
1198,49961119100,3,3,3,3,3,3,3,3,2011
1209,22034668700,7,10,10,10,15,15,20,23,2011
1215,6603406483,7,20,24,34,44,44,46,46,2011
1250,55545555900,7,7,7,7,7,7,7,7,2011
1273,8944381100,6,7,7,7,7,10,13,15,2011
1283,54685089900,6,6,6,6,6,6,6,6,2011
1305,36477425800,4,4,4,4,4,4,4,4,2011
1332,24802097000,2,2,2,2,2,2,2,2,2011
1348,56229122400,9,9,9,9,9,9,9,9,2011
1369,55994382800,16,16,16,16,16,16,16,16,2011
1378,54414075600,5,5,5,5,5,5,5,5,2011
1390,56221193200,3,3,3,3,3,3,3,3,2011
1394,57198487436,9,9,9,19,19,19,19,19,2011
1406,55377127000,3,3,3,3,3,3,3,3,2011
