Unnamed: 0,ID,2016,2017,2018,start_year
38,42061855800,4,64,64,2016
39,57190745554,4,4,4,2016
45,56365987700,3,5,5,2016
61,56707356100,2,2,4,2016
79,7006062519,9,9,9,2016
80,57194657295,11,11,11,2016
84,6602350090,72,72,72,2016
96,10639679200,6,6,6,2016
116,6507310196,4,4,4,2016
117,55892431600,5,5,5,2016
138,57189664712,11,11,11,2016
153,55210333600,3,4,4,2016
163,57190943852,7,7,7,2016
175,55505575800,3,9,11,2016
178,8702625800,3,3,3,2016
180,57189213486,3,3,3,2016
187,6505920789,4,4,4,2016
189,56383419500,36,36,100,2016
194,56146573000,2,2,4,2016
197,57188342600,3,3,3,2016
237,56045574200,13,13,13,2016
241,57191039090,3,3,3,2016
242,57192371813,3,3,3,2016
249,55256351900,4,4,4,2016
253,7201365464,3,3,3,2016
259,57189311190,14,14,14,2016
261,57192295130,21,21,21,2016
264,57197672885,3,7,10,2016
270,57189344824,82,82,82,2016
286,57189072926,3,3,3,2016
290,31767729700,9,9,9,2016
291,42261460000,2,2,2,2016
316,56593116100,26,26,26,2016
320,57190300756,5,5,5,2016
333,23995705900,3,3,3,2016
335,6506951919,1,1,1,2016
342,55601764600,10,10,10,2016
349,55825941600,18,18,18,2016
382,57193573205,41,41,41,2016
386,57192384032,3,3,7,2016
393,57160175300,17,17,17,2016
451,57188752250,15,29,34,2016
455,56365321500,22,22,22,2016
463,57188733509,6,6,6,2016
471,52364876700,16,16,16,2016
503,18041833800,4,4,4,2016
504,6701834930,4,6,6,2016
530,54987307300,45,92,92,2016
542,57188671611,4,4,4,2016
547,57192593045,11,11,11,2016
557,37120574600,5,5,5,2016
560,6506564716,27,27,27,2016
582,57200630510,19,33,33,2016
593,16176209200,5,5,5,2016
605,57191052229,3,3,3,2016
607,6603757179,38,38,38,2016
650,57115512200,3,3,3,2016
654,57204698668,82,82,82,2016
667,22333378700,3,3,3,2016
671,7404782905,33,33,33,2016
681,8966521400,27,27,27,2016
690,57193797107,3,3,3,2016
695,57191737813,5,5,5,2016
703,57207661131,5,5,8,2016
711,57188678994,4,5,5,2016
717,35406320300,50,50,83,2016
723,36184972700,8,8,8,2016
725,56786364600,8,8,8,2016
730,7004053293,2,2,2,2016
756,57192701376,4,4,4,2016
787,57192237482,14,14,14,2016
791,57186398400,5,5,5,2016
792,57192834926,15,15,15,2016
808,56078096600,3,3,3,2016
812,55991728800,33,33,33,2016
821,56489833200,81,81,81,2016
825,35477147000,8,8,8,2016
834,57188754440,5,5,5,2016
842,36614634800,3,3,3,2016
862,16418291100,1,1,1,2016
864,7003429854,8,8,8,2016
907,54683397000,4,4,4,2016
921,57191363595,4,4,4,2016
941,51061122800,15,15,15,2016
954,57191475737,6,6,11,2016
964,57190124242,3,3,3,2016
974,57188590869,8,8,8,2016
980,36623493800,3,3,16,2016
1005,56568363800,4,7,8,2016
1009,57193699117,4,4,4,2016
1020,56158697000,5,5,5,2016
1028,56074173200,2,2,2,2016
1060,57190948026,2,2,2,2016
1083,56103590300,4,4,8,2016
1109,55967652800,10,10,10,2016
1118,57189220123,32,32,32,2016
1142,57191711457,87,87,120,2016
1165,56419270600,6,6,6,2016
1176,57192682800,2,2,2,2016
1213,57202228246,4,4,8,2016
1237,35590499600,5,5,5,2016
1249,35520065000,5,5,5,2016
1259,57197478894,3,3,3,2016
1269,57191628140,3,3,4,2016
1280,57193659335,4,4,8,2016
1284,57184343300,9,9,9,2016
1294,56624557600,4,4,4,2016
1298,55844557900,4,4,4,2016
1321,56736946700,9,9,9,2016
1338,56963453400,7,7,10,2016
1405,57202489667,19,19,19,2016
1434,57190340575,1,2,5,2016
1461,57189355666,3,3,3,2016
1482,55062598600,4,4,5,2016
1500,56192356300,18,18,18,2016
1517,8955025700,7,9,9,2016
1556,6506436548,3,3,3,2016
1568,57191380147,3,7,7,2016
1586,8649715100,4,4,4,2016
1592,57194184772,11,11,11,2016
1603,16022100400,8,8,8,2016
1616,57189645750,16,16,16,2016
1617,56495282900,22,22,22,2016
1620,54681636500,3,3,3,2016
1637,55356244300,3,3,3,2016
1650,55349497100,5,14,24,2016
1653,56031368800,9,9,9,2016
1664,57199036373,6,6,6,2016
1676,36816879400,4,4,4,2016
1677,12782079400,49,49,49,2016
1683,56705583200,4,4,4,2016
1686,57190133665,5,5,5,2016
1701,55553489100,5,5,5,2016
1706,25959932700,16,16,16,2016
1710,56928312300,1,1,4,2016
1711,7003644286,53,53,53,2016
1727,56427921400,5,5,5,2016
1731,57188706549,5,5,5,2016
1757,6506118014,15,15,15,2016
1772,57189216489,1,1,1,2016
1799,6603684704,4,4,6,2016
1800,57194113582,55,55,55,2016
1806,57194111411,1,1,1,2016
1820,55935951000,16,16,16,2016
1831,57191708967,4,4,4,2016
1840,57189327719,6,6,6,2016
1841,57189232454,2,2,2,2016
1842,57130587700,2,2,2,2016
1850,56286799400,7,8,8,2016
1853,57188648856,3,3,3,2016
1858,57188584502,81,81,81,2016
1864,57191404306,3,3,3,2016
1881,55586567800,3,3,3,2016
1940,49962225000,3,3,3,2016
1942,57206276045,14,14,14,2016
1947,57191579613,3,3,3,2016
1949,57190943172,24,32,33,2016
1955,7003488915,11,32,32,2016
1958,55553743050,2,2,2,2016
1963,7006214520,2,2,2,2016
1964,57192839213,6,12,13,2016
1985,37040970300,8,8,8,2016
1986,6603384576,13,13,13,2016
2000,57185236700,15,15,15,2016
2003,36466653700,19,24,24,2016
2012,35605451500,13,13,13,2016
2027,56550089500,47,47,47,2016
